data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,HealthFirst Bluegrass Health Care for Homeless Hope Center,360 W Loudon Ave,Lexington,KY,40508-3729,Fayette,Non-Rural,,,,
,HealthFirst Bluegrass Mobile 1 Dental Clinic,496 Southland Dr,Lexington,KY,40503-1827,Fayette,Non-Rural,,,,
,HealthFirst Bluegrass Moblie 2 Dental Clinic,496 Southland Dr,Lexington,KY,40503-1827,Fayette,Non-Rural,,,,
,HealthFirst Bluegrass Newtown- Dental,650 Newtown Pike,Lexington,KY,40508-1113,Fayette,Non-Rural,,,,
,HealthFirst Bluegrass Southland,496 Southland Dr,Lexington,KY,40503-1827,Fayette,Non-Rural,,,,
,HealthFirst Harrodsburg,1401 Harrodsburg Rd Ste B165,Lexington,KY,40504-1726,Fayette,Non-Rural,,,,
,Lexington Traditional Magnet HealthFirst Bluegrass School Clinic,350 N Limestone,Lexington,KY,40508-1871,Fayette,Non-Rural,,,,
,Mary Todd Elementary HealthFirst Bluegrass School Clinic,551 Parkside Dr,Lexington,KY,40505-1726,Fayette,Non-Rural,,,,
,Tates Creek Elementary HealthFirst Bluegrass School Clinic,1113 Centre Pkwy,Lexington,KY,40517-3208,Fayette,Non-Rural,,,,
,William Wells Brown HealthFirst Bluegrass School Clinic,555 E Fifth St,Lexington,KY,40508-1541,Fayette,Non-Rural,,,,
Primary Care,121999210O,"Shawnee Christian Healthcare Center, Inc.",Federally Qualified Health Center,Kentucky,"Jefferson County, KY",0,21,Designated,Non-Rural,03/01/2014,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SCHC Dental Clinic,222 Amy Ave,Louisville,KY,40212-2522,Jefferson,Non-Rural,,,,
,"Shawnee Christian Healthcare Center, Inc.",234 Amy Ave,Louisville,KY,40212-2522,Jefferson,Non-Rural,,,,
,The Wellness Center @ Atkinson Elementary,2811 Duncan St,Louisville,KY,40212-1825,Jefferson,Non-Rural,,,,
,The Wellness Center @ Byck Elementary,2328 Cedar St,Louisville,KY,40212-1625,Jefferson,Non-Rural,,,,
,The Wellness Center @ Dawson Orman,900 S Floyd St,Louisville,KY,40203-2331,Jefferson,Non-Rural,,,,
,The Wellness Center @ Duvalle Education Center,3610 Bohne Ave,Louisville,KY,40211-2376,Jefferson,Non-Rural,,,,
,The Wellness Center @ Hazelwood Elementary,1325 Bluegrass Ave,Louisville,KY,40215-1201,Jefferson,Non-Rural,,,,
,The Wellness Center @ Maupin Elementary,1312 Catalpa St,Louisville,KY,40211-1731,Jefferson,Non-Rural,,,,
,The Wellness Center @ McFerran Elementary,1900 S 7th St,Louisville,KY,40208-1606,Jefferson,Non-Rural,,,,
,The Wellness Center @ Shawnee,4001 Herman St,Louisville,KY,40212-2588,Jefferson,Non-Rural,,,,
,The Wellness Center @ Wheatley Elementary,1107 S 17th St,Louisville,KY,40210-2432,Jefferson,Non-Rural,,,,
,The Wellness Center @ Young Elementary,3526 W Muhammad Ali Blvd,Louisville,KY,40212-2426,Jefferson,Non-Rural,,,,
Primary Care,12199921IE,"Audubon Area Community Care Clinic, Inc.",Federally Qualified Health Center,Kentucky,"Daviess County, KY",0,19,Designated,Non-Rural,03/13/2017,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"Audubon Area Community Care Clinic, Inc.",750 Salem Dr Ste 2,Owensboro,KY,42303-7758,Daviess,Non-Rural,,,,
Primary Care,1213007263,FREEMAN FAMILY PRACTICE,Rural Health Clinic,Kentucky,"Knox County, KY",0,18,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,FREEMAN FAMILY PRACTICE,10755 N US Highway 25E,Gray,KY,40734-6529,Knox,Rural,,,,
Primary Care,1214655474,"Clover Fork Outpatient Medical Project, Inc.",Federally Qualified Health Center Look-alike,Kentucky,"Harlan County, KY",0,17,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Clover Fork Evarts,101 Chad St,Evarts,KY,40828-8200,Harlan,Rural,,,,
,Clover Fork Harlan,209 E Mound St,Harlan,KY,40831-2321,Harlan,Rural,,,,
,Clover Fork School Based Health at Black Mountain Elementary,1555 Highway 215,Evarts,KY,40828-6522,Harlan,Rural,,,,
,Clover Fork School Based Health at Cawood Elementary,51 Nola St,Cawood,KY,40815-5251,Harlan,Rural,,,,
,Clover Fork School Based Health at Cumberland Elementary,322 Golf Course Rd,Cumberland,KY,40823-1908,Harlan,Rural,,,,
,Clover Fork School Based Health at Evarts Elementary,132 Keister St,Evarts,KY,40828-5908,Harlan,Rural,,,,
,Clover Fork School Based Health at Harlan County High School,4000 N US Highway 119,Baxter,KY,40806-8337,Harlan,Rural,,,,
,Clover Fork School Based Health at Tri City Head Start,119 Central St,Cumberland,KY,40823-1607,Harlan,Rural,,,,
,Clover Fork School Based Health at Verda Headstart,54 School House Rd,Evarts,KY,40828-6480,Harlan,Rural,,,,
Primary Care,1059990587,ARCARE,Federally Qualified Health Center,Arkansas,"Woodruff County, AR",0,13,Designated,Rural,07/21/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ARcare - 10,400 Highway 64 E,Augusta,AR,72006-5150,Woodruff,Rural,,,,
,ARcare - 135,145 N Curtis Ave,Pea Ridge,AR,72751-3407,Benton,Non-Rural,,,,
,ARcare - 136,3057 Springdale Ave,Springdale,AR,72762-4346,Washington,Non-Rural,,,,
,ARcare - 17,821 E Park St # 70,Carlisle,AR,72024-9024,Lonoke,Rural,,,,
,ARcare - 18,227 Pine Bluff Hwy,England,AR,72046-2234,Lonoke,Non-Rural,,,,
,ARcare - 20,125 Oak St,Cotton Plant,AR,72036-5089,Woodruff,Rural,,,,
,ARcare - 22,2816 Fox Meadow Ln,Jonesboro,AR,72404-9346,Craighead,Non-Rural,,,,
,ARcare - 23,805 Third St,Horseshoe Bend,AR,72512-3736,Izard,Rural,,,,
,ARcare - 25,5787 Highway 64,Parkin,AR,72373-9003,Cross,Rural,,,,
,ARcare - 29,800 Main St,Augusta,AR,72006-2449,Woodruff,Rural,,,,
,ARcare - 30,405 Highway 11 N,Des Arc,AR,72040-3140,Prairie,Rural,,,,
,ARcare - 32,501 Millwood Cir Ste E,Maumelle,AR,72113-6304,Pulaski,Non-Rural,,,,
,ARcare - 35,1175 Vine St,Batesville,AR,72501-3526,Independence,Rural,,,,
,ARcare - 40,705 Highway 63 N,Hazen,AR,72064-8054,Prairie,Rural,,,,
,ARcare - 42,8 N Railroad Ave,Mayflower,AR,72106-9430,Faulkner,Non-Rural,,,,
,ARcare - 45,114 Ray St,Newport,AR,72112-4260,Jackson,Rural,,,,
,ARcare - 46,5830 Highway 5,Cabot,AR,72023-7328,Lonoke,Non-Rural,,,,
,ARcare - 48,4100 Harrison St,Batesville,AR,72501-9419,Independence,Rural,,,,
,ARcare - 50,801 N Edmonds Ave,Mccrory,AR,72101-8279,Woodruff,Rural,,,,
,ARcare - 55,1530 N Church St,Jonesboro,AR,72401-1515,Craighead,Non-Rural,,,,
,ARcare - 60,601 Julia Ave E,Wynne,AR,72396-3506,Cross,Rural,,,,
,ARcare - 613,11520 Sr 27,Hector,AR,72843-8710,Pope,Rural,,,,
,ARcare - 65,1009 Highway 18,Lake City,AR,72437-9622,Craighead,Non-Rural,,,,
,ARcare - 75,406 Rodgers Dr,Searcy,AR,72143-7433,White,Rural,,,,
,ARcare - 80,606 W Wilbur Mills Ave,Kensett,AR,72082-9051,White,Rural,,,,
,ARcare - 85,1511 Highway 25B,Heber Springs,AR,72543-1701,Cleburne,Rural,,,,
,ARcare - 88,11219 Financial Centre Pkwy Ste 200,Little Rock,AR,72211-3873,Pulaski,Non-Rural,,,,
,ARcare - 90,300 Main St,Swifton,AR,72471-8809,Jackson,Rural,,,,
,ARcare - 93,105 N Jackson St,Cabot,AR,72023-3058,Lonoke,Non-Rural,,,,
,ARcare 24,1500 Museum Rd Ste 104,Conway,AR,72032-4761,Faulkner,Non-Rural,,,,
,ARcare Cabot Admin,614 N Grant St,Cabot,AR,72023-2656,Lonoke,Non-Rural,,,,
,ARcare Corporate Office,117 S 2nd St,Augusta,AR,72006-2309,Woodruff,Rural,,,,
,ARcare-100,54 Tate Springs Rd,Melbourne,AR,72556-8633,Izard,Rural,,,,
,ARcare-111,1400 Braden St Ste 1,Jacksonville,AR,72076-3721,Pulaski,Non-Rural,,,,
,ARcare-120,908 N Edmonds Ave,Mccrory,AR,72101-8073,Woodruff,Rural,,,,
,ARcare-121,630 W South St,Benton,AR,72015-4258,Saline,Non-Rural,,,,
,ARcare-124,3150 E Heritage Pkwy,Farmington,AR,72730-5529,Washington,Non-Rural,,,,
,ARcare-131,138 School Rd,Rose Bud,AR,72137-9339,White,Rural,,,,
,ARcare-16,178 Highway 167 N,Bald Knob,AR,72010-4058,White,Rural,,,,
,ARcare-26,2624 Highway 42,Cherry Valley,AR,72324-8674,Cross,Rural,,,,
,ARcare-27 Mobile Unit,623 N 9th St,Augusta,AR,72006-2129,Woodruff,Rural,,,,
,ARcare-31,304 Main St,Pangburn,AR,72121-8959,White,Rural,,,,
,ARcare-41,2450 Batesville Blvd,Batesville,AR,72501-7782,Independence,Rural,,,,
,ARcare-47,1310 N Center St,Lonoke,AR,72086-2011,Lonoke,Rural,,,,
,ARcare-59,416 E Washington Ave,Jonesboro,AR,72401-3108,Craighead,Non-Rural,,,,
,ARcare-64,305 Rodgers Dr,Searcy,AR,72143-7432,White,Rural,,,,
,ARcare-70,615 N Main St,Brinkley,AR,72021-2507,Monroe,Rural,,,,
,ARcare-87,1127 Main St,Vilonia,AR,72173-9525,Faulkner,Non-Rural,,,,
,ARcare-89,502 Richie Rd,Cabot,AR,72023-3309,Lonoke,Non-Rural,,,,
,KentuckyCare - 021,75 E Court St,Bardwell,KY,42023-8483,Carlisle,Rural,,,,
,KentuckyCare - 112,120 N 4th St,Barlow,KY,42024-9579,Ballard,Rural,,,,
,KentuckyCare - 128,312 S 8th St,Murray,KY,42071-2428,Calloway,Rural,,,,
,KentuckyCare - 44,3240 Irvin Cobb Dr,Paducah,KY,42003-0337,McCracken,Rural,,,,
,KentuckyCare - 63,1206 Paris Rd Ste B,Mayfield,KY,42066-4989,Graves,Rural,,,,
,KentuckyCare-43,125 S 20th St,Paducah,KY,42001-7100,McCracken,Rural,,,,
,KentuckyCare-63,211 S 8th St,Mayfield,KY,42066-2203,Graves,Rural,,,,
,MississippiCare - 113,353 Highway 15 N,Pontotoc,MS,38863-1103,Pontotoc,Rural,,,,
,MississippiCare-129,2173 S Lamar Blvd,Oxford,MS,38655-5223,Lafayette,Rural,,,,
Primary Care,1212939763,FAMILY HEALTH CARE ASSOCIATES,Rural Health Clinic,Kentucky,"Knox County, KY",0,18,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,FAMILY HEALTH CARE ASSOCIATES,1927 S US Highway 25E,Barbourville,KY,40906-7600,Knox,Rural,,,,
Primary Care,12199921D9,TRIAD HEALTH SYSTEM INC,Federally Qualified Health Center,Kentucky,"Owen County, KY",0,16,Designated,Rural,09/01/2007,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,120 Progress Way,120 Progress Way,Owenton,KY,40359-6032,Owen,Rural,,,,
,Carroll County Alternative Learning Center,519 Park Ave,Carrollton,KY,41008-8301,Carroll,Rural,,,,
,Carroll County Behavioral Health,329 Floyd Dr Ste E,Carrollton,KY,41008-8261,Carroll,Rural,,,,
,Carroll County Early Childhood Development Center,619 9th St,Carrollton,KY,41008-1417,Carroll,Rural,,,,
,Carroll County High School,1706 Highland Ave,Carrollton,KY,41008-8775,Carroll,Rural,,,,
,Carroll County Middle School,408 5th St,Carrollton,KY,41008-1202,Carroll,Rural,,,,
,Carroll Floyd Dr,329 Floyd Dr Ste A,Carrollton,KY,41008-8261,Carroll,Rural,,,,
,Cartmell Elementary School,1708 Highland Ave,Carrollton,KY,41008-8775,Carroll,Rural,,,,
,Gallatin County High School,70 Wildcat Cir,Warsaw,KY,41095-9378,Gallatin,Non-Rural,,,,
,Gallatin County Lower Elemetary,25 Boaz Dr,Warsaw,KY,41095-9510,Gallatin,Non-Rural,,,,
,Gallatin County Upper Elementary,50 Pawprint Path,Warsaw,KY,41095-9376,Gallatin,Non-Rural,,,,
,Kathryn Winn Elementary School,907 Hawkins St,Carrollton,KY,41008-1442,Carroll,Rural,,,,
,Maurice Bowling Middle School,2380 Highway 22 E,Owenton,KY,40359-9176,Owen,Rural,,,,
,New Owen,327 N Main St,Owenton,KY,40359-1409,Owen,Rural,,,,
,Owen Co High School NEW,2340 Highway 22 E,Owenton,KY,40359-9176,Owen,Rural,,,,
,Owen County Dental,409 Roland Ave Ste A,Owenton,KY,40359-1401,Owen,Rural,,,,
,Owen County Elementary School,1960 Highway 22 E,Owenton,KY,40359-9044,Owen,Rural,,,,
,Owen County High School,2060 Highway 22 E,Owenton,KY,40359-9115,Owen,Rural,,,,
,Owen Elementary NEW,1945 Highway 22 E,Owenton,KY,40359-9044,Owen,Rural,,,,
,Owen Primary,1925 Highway 22 E,Owenton,KY,40359-9044,Owen,Rural,,,,
,School based clinic,88 Pawprint Path,Warsaw,KY,41095-9376,Gallatin,Non-Rural,,,,
,TRIAD HEALTH SYSTEMS CHC,441 US Highway 42 W,Warsaw,KY,41095-7513,Gallatin,Non-Rural,,,,
,Triad Health Systems-Owen County,1005 Highway 22 E,Owenton,KY,40359-9041,Owen,Rural,,,,
Primary Care,1211590425,"SHEPHERDSVILLE FAMILY HEALTH CLINIC, PSC",Rural Health Clinic,Kentucky,"Bullitt County, KY",0,14,Designated,Non-Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"SHEPHERDSVILLE FAMILY HEALTH CLINIC, PSC",130 W Joe B Hall Ave,Shepherdsville,KY,40165-6028,Bullitt,Non-Rural,,,,
Primary Care,12199921D7,"CUMBERLAND FAMILY MEDICAL CENTER, INC.",Federally Qualified Health Center,Kentucky,"Cumberland County, KY",0,14,Designated,Rural,10/31/2006,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Abraham Lincoln Healthy Kids Clinic,2101 Lincoln Farm Rd,Hodgenville,KY,42748-9704,Larue,Rural,,,,
,Adair County Elementary Healthy Kids Clinic,870 Indian Dr,Columbia,KY,42728-1813,Adair,Rural,,,,
,Adair County High Healthy Kids Clinic,526 Indian Dr,Columbia,KY,42728-1879,Adair,Rural,,,,
,Adair County Middle Healthy Kids Clinic,322 General John Adair Dr,Columbia,KY,42728-1878,Adair,Rural,,,,
,Adair County Primary Healthy Kids Clinic,158 Col Casey Dr,Columbia,KY,42728-5319,Adair,Rural,,,,
,Adair Family Medical Center,937 Campbellsville Rd,Columbia,KY,42728-2265,Adair,Rural,,,,
,Albany Healthy Kids Clinic,819 3rd St,Albany,KY,42602-1635,Clinton,Rural,,,,
,Anderson Co. Middle Healthy Kids Clinic,1 Mustang Trl,Lawrenceburg,KY,40342-1576,Anderson,Rural,,,,
,Anderson County High Healthy Kids Clinic,1 Bearcat Dr,Lawrenceburg,KY,40342-1290,Anderson,Rural,,,,
,Austin Tracy Healthy Kids Clinic,2477 Austin Tracy Rd,Lucas,KY,42156-9317,Barren,Rural,,,,
,Bardstown Early Childhood Healthy Kids Clinic,980 Templin Ave,Bardstown,KY,40004-2508,Nelson,Rural,,,,
,Bardstown Elementary Healthy Kids Clinic,420 N 5th St,Bardstown,KY,40004-1616,Nelson,Rural,,,,
,Bardstown High Healthy Kids Clinic,400 N 5th St,Bardstown,KY,40004-1616,Nelson,Rural,,,,
,Bardstown Middle Healthy Kids Clinic,410 N 5th St,Bardstown,KY,40004-1616,Nelson,Rural,,,,
,Bardstown Primary Healthy Kids Clinic,1000 Templin Ave,Bardstown,KY,40004-2568,Nelson,Rural,,,,
,Barren County High Healthy Kids Clinic,507 Trojan Trl,Glasgow,KY,42141-2214,Barren,Rural,,,,
,Barren County Middle Healthy Kids Clinic,555 Trojan Trl,Glasgow,KY,42141-2214,Barren,Rural,,,,
,Bell Healthy Kids Clinic,278 Kenny Davis Blvd,Monticello,KY,42633-9479,Wayne,Rural,,,,
,Bloomfield Middle Healthy Kids Clinic,96 Arnold Ln,Bloomfield,KY,40008-7148,Nelson,Rural,,,,
,Bluegrass Middle Healthy Kids Clinic,170 W A Jenkins Rd,Elizabethtown,KY,42701-8451,Hardin,Non-Rural,,,,
,Bonnieville Healthy Kids Clinic,7874 N Dixie Hwy,Bonnieville,KY,42713-8308,Hart,Rural,,,,
,Boston Healthy Kids Clinic,130 Wilson Creek Rd,Boston,KY,40107-8554,Nelson,Rural,,,,
,Calvary Healthy Kids Clinic,3345 Highway 208,Lebanon,KY,40033-9487,Marion,Rural,,,,
,Casey County High Healthy Kids Clinic,1841 E Ky 70,Liberty,KY,42539-6718,Casey,Rural,,,,
,Casey County Middle Healthy Kids Clinic,1673 E Ky 70,Liberty,KY,42539-6716,Casey,Rural,,,,
,Cecilia Valley Healthy Kids Clinic,931 E Main St,Cecilia,KY,42724-7614,Hardin,Non-Rural,,,,
,Central Hardin High Healthy Kids Clinic,3040 Leitchfield Rd,Cecilia,KY,42724-9699,Hardin,Non-Rural,,,,
,Clinton County High Healthy Kids Clinic,65 High School Dr,Albany,KY,42602-8986,Clinton,Rural,,,,
,Clinton County Middle Healthy Kids Clinic,169 Middle School Rd,Albany,KY,42602-7931,Clinton,Rural,,,,
,Clinton Early Childhood Healthy Kids Clinic,204 King Dr,Albany,KY,42602-9630,Clinton,Rural,,,,
,Clinton Family Medical Center,606 Burkesville Rd,Albany,KY,42602-1612,Clinton,Rural,,,,
,College View Healthy Kids Clinic,400 Brown St,Vine Grove,KY,40175-1181,Hardin,Non-Rural,,,,
,Cox's Creek Healthy Kids Clinic,5635 Louisville Rd,Coxs Creek,KY,40013-8731,Nelson,Rural,,,,
,Crab Orchard Healthy Kids Clinic,137 Lancaster St,Crab Orchard,KY,40419-9628,Lincoln,Rural,,,,
,Creekside Healthy Kids Clinic,151 Horseshoe Bend Rd,Sonora,KY,42776-9329,Hardin,Non-Rural,,,,
,Cub Run Healthy Kids Clinic,170 E Gap Hill Rd,Cub Run,KY,42729-7670,Hart,Rural,,,,
,Cumberland County Elementary Healthy Kids Clinic,150 Glasgow Rd,Burkesville,KY,42717-9695,Cumberland,Rural,,,,
,Cumberland County High Healthy Kids Clinic,912 N Main St,Burkesville,KY,42717-8955,Cumberland,Rural,,,,
,Cumberland County Middle Healthy Kids Clinic,908 N Main St,Burkesville,KY,42717-8955,Cumberland,Rural,,,,
,CUMBERLAND FAMILY MEDICAL CENTER,360 Keen St,Burkesville,KY,42717-7915,Cumberland,Rural,,,,
,Cumberland Family Medical Center Administrative Annex,437 Dowell Rd,Russell Springs,KY,42642-4237,Russell,Rural,,,,
,Cumberland Family Medical Center Russell Administration,404 Steve Dr,Russell Springs,KY,42642-4622,Russell,Rural,,,,
,Danville Internal Medicine,478 Whirlaway Dr Ste 100,Danville,KY,40422-9037,Boyle,Rural,,,,
,East Hardin Middle Healthy Kids Clinic,129 College St,Glendale,KY,42740-9798,Hardin,Non-Rural,,,,
,Eastern Healthy Kids Clinic,4601 New Salem Rd,Glasgow,KY,42141-9422,Barren,Rural,,,,
,Emma B. Ward Healthy Kids Clinic,1150 Bypass N,Lawrenceburg,KY,40342-9453,Anderson,Rural,,,,
,Ezra Sparrow Healthy Kids Clinic,1154 Bypass N,Lawrenceburg,KY,40342-9453,Anderson,Rural,,,,
,Family Care of the Bluegrass-Lawrenceburg,512 Saffell St,Lawrenceburg,KY,40342-1253,Anderson,Rural,,,,
,Family Dental of Somerset,501 College St,Somerset,KY,42501-1352,Pulaski,Rural,,,,
,First Choice Danville,478 Whirlaway Dr Ste 200,Danville,KY,40422-9037,Boyle,Rural,,,,
,FIrst Choice Immediate Care Center,197 Will Walker Rd,Columbia,KY,42728-7436,Adair,Rural,,,,
,Foster Heights Healthy Kids Clinic,211 E Muir Ave,Bardstown,KY,40004-1018,Nelson,Rural,,,,
,Ft. Logan Healthy Kids Clinic,305 Danville Ave,Stanford,KY,40484-1205,Lincoln,Rural,,,,
,Gamaliel Family Medical Center,102 Rhodes St,Gamaliel,KY,42140-8942,Monroe,Rural,,,,
,GC Burkhead Healthy Kids Clinic,1323 Saint John Rd,Elizabethtown,KY,42701-8745,Hardin,Non-Rural,,,,
,Glasgow Pediatric Healthcare,301 Professional Park Dr,Glasgow,KY,42141-3487,Barren,Rural,,,,
,Glasgow Pediatric Healthcare Healthy Kids Clinic,303 Professional Park Dr,Glasgow,KY,42141-3487,Barren,Rural,,,,
,Glasscock Healthy Kids Clinic,773 E Main St,Lebanon,KY,40033-1701,Marion,Rural,,,,
,Green Co. Intermediate Healthy Kids Clinic,401 E Hodgenville Ave,Greensburg,KY,42743-1343,Green,Rural,,,,
