data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,MCKENZIE RIVER CLINIC,51730 Dexter St,Blue River,OR,97413-9776,Lane,Rural,,,,
Primary Care,141999410L,YAKIMA VALLEY FARM WORKERS CLINIC,Federally Qualified Health Center,Washington,"Yakima County, WA",0,18,Designated,Rural,05/14/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,11th Avenue Family Medicine Clinic,314 S 11th Ave Ste A,Yakima,WA,98902-3212,Yakima,Non-Rural,,,,
,Access Central Pharmacy,2601 Commerce Ln,Yakima,WA,98901-5801,Yakima,Non-Rural,,,,
,Behavioral Health Services,918 E Mead Ave,Yakima,WA,98903-3720,Yakima,Non-Rural,,,,
,Behavioral Health Services on 12th Avenue,307 S 12th Ave,Yakima,WA,98902-3100,Yakima,Non-Rural,,,,
,CHILDREN'S VILLAGE-UPPER VALLEY,3801 Kern Way,Yakima,WA,98902-6340,Yakima,Non-Rural,,,,
,Coastal Family Health Center,2158 Exchange St Ste 304,Astoria,OR,97103-3330,Clatsop,Rural,,,,
,Coastal Family Health Center Admin Office,3990 Abbey Ln Ste 103,Astoria,OR,97103-2241,Clatsop,Rural,,,,
,Columbia Basin Pediatric Dentistry,7501 W Deschutes Pl,Kennewick,WA,99336-7719,Benton,Non-Rural,,,,
,Community Dental Care,1721 E Lincoln Ave,Sunnyside,WA,98944-2478,Yakima,Rural,,,,
,Community Health Center of Clatskanie,401 SW Belair Dr,Clatskanie,OR,97016-7415,Columbia,Rural,,,,
,Dentistry for Kids,2611 S Quillan Pl,Kennewick,WA,99338-1899,Benton,Non-Rural,,,,
,FAMILY MEDICAL CENTER,1120 W Rose St,Walla Walla,WA,99362-1662,Walla Walla,Non-Rural,,,,
,Granger Immediate Care,115 Sunnyside Ave Ste A,Granger,WA,98932-9348,Yakima,Rural,,,,
,Immediate Care,2680 Yakima Valley Hwy Ste B,Sunnyside,WA,98944-1242,Yakima,Rural,,,,
,Lancaster Family Health Center at Beverly,3896 Beverly Ave NE,Salem,OR,97305-1374,Marion,Non-Rural,,,,
,Lancaster Family Health Center at Lancaster,255 Lancaster Dr NE,Salem,OR,97301-5155,Marion,Non-Rural,,,,
,LINCOLN AVE Medical-Dental Clinic,2205 W Lincoln Ave,Yakima,WA,98902-2437,Yakima,Non-Rural,,,,
,MIRAMAR HEALTH CENTER,1608 Road 44,Pasco,WA,99301-2667,Franklin,Non-Rural,,,,
,Mirasol Family Health Center,589 NW 11th St,Hermiston,OR,97838-6600,Umatilla,Rural,,,,
,MOUNTAINVIEW WOMEN'S HEALTH CENTER,240 Division St,Grandview,WA,98930-1357,Yakima,Rural,,,,
,Pacific Pedatrics,1475 Mount Hood Ave,Woodburn,OR,97071-9066,Marion,Rural,,,,
,Programs Office at Fiesta Foods,1112 E Nob Hill Blvd Ste I,Yakima,WA,98901-3619,Yakima,Non-Rural,,,,
,ROSEWOOD FAMILY HEALTH CENTER,8935 SE Powell Blvd,Portland,OR,97266-1938,Multnomah,Non-Rural,,,,
,Rosewood Family Health Center at Lents,9047 SE Foster Rd,Portland,OR,97266-4617,Multnomah,Non-Rural,,,,
,SALUD MEDICAL CENTER,1175 Mount Hood Ave,Woodburn,OR,97071-9060,Marion,Rural,,,,
,Unify Community Health,120 W Mission Ave,Spokane,WA,99201-2358,Spokane,Non-Rural,,,,
,"Unify Community Health, Northeast",4001 N Cook St,Spokane,WA,99207-5879,Spokane,Non-Rural,,,,
,"Unify Community Health, West Central",1603 N Belt St,Spokane,WA,99205-4038,Spokane,Non-Rural,,,,
,Unify Family Dental,1095 SE Bishop Blvd,Pullman,WA,99163-5452,Whitman,Rural,,,,
,Valley Vista Medical Group,820 Memorial St,Prosser,WA,99350-2504,Benton,Rural,,,,
,Wapato Mid-Valley Clinic,620 W 1st St,Wapato,WA,98951-1108,Yakima,Non-Rural,,,,
,"Yakima Administration, Terrace Heights",601 N Keys Rd,Yakima,WA,98901-1172,Yakima,Non-Rural,,,,
,Yakima Valley Farm Workers Dental Clinic at the YV-Tech Campus,1120 S 18th St Rm 150,Yakima,WA,98901-3654,Yakima,Non-Rural,,,,
,YVFWC - TOPPENISH,510 W 1st Ave,Toppenish,WA,98948-1564,Yakima,Rural,,,,
,YVFWC Dental Mobile Unit #3,601 N Keys Rd,Yakima,WA,98901-1172,Yakima,Non-Rural,,,,
,YVFWC GRANDVIEW CLINIC,1000 Wallace Way,Grandview,WA,98930-8805,Yakima,Rural,,,,
,YVFWC MOBILE DENTAL UNIT #2,601 N Keys Rd,Yakima,WA,98901-1172,Yakima,Non-Rural,,,,
,YVFWC MOBILE DENTAL UNIT #4,601 N Keys Rd,Yakima,WA,98901-1172,Yakima,Non-Rural,,,,
,YVFWC MOBILE MEDICAL-DENTAL,601 N Keys Rd,Yakima,WA,98901-1172,Yakima,Non-Rural,,,,
,YVFWC Toppenish Data Center,603 W 4th Ave,Toppenish,WA,98948-1617,Yakima,Rural,,,,
,YVFWC YAKIMA CLINIC,602 E Nob Hill Blvd,Yakima,WA,98901-3534,Yakima,Non-Rural,,,,
Primary Care,141999412Z,MCMC FAMILY MEDICINE,Rural Health Clinic,Oregon,"Wasco County, OR",0,9,Designated,Rural,02/14/2005,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MCMC FAMILY MEDICINE,1620 E 12th St,The Dalles,OR,97058-3213,Wasco,Rural,,,,
Primary Care,1415692523,GOOD SHEPHERD MEDICAL GROUP,Rural Health Clinic,Oregon,"Umatilla County, OR",0,15,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,GOOD SHEPHERD MEDICAL GROUP,600 NW 11th St,Hermiston,OR,97838-8605,Umatilla,Rural,,,,
Primary Care,141999419K,ADVENTIST HEALTH BAYSHORE MEDICAL LINCOLN CITY,Rural Health Clinic,Oregon,"Lincoln County, OR",0,15,Designated,Rural,05/07/2012,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ADVENTIST HEALTH BAYSHORE MEDICAL LINCOLN CITY,1105 SE Jetty Ave Ste C,Lincoln City,OR,97367-2604,Lincoln,Rural,,,,
Primary Care,141999411A,Outside In,Federally Qualified Health Center,Oregon,"Multnomah County, OR",0,16,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Milwaukie High School Health and Wellness Center,2301 SE Willard St,Portland,OR,97222-7764,Clackamas,Non-Rural,,,,
,Outreach Medical  Van II,2301 SE Willard St,Portland,OR,97222-7764,Clackamas,Non-Rural,,,,
,Outreach Medical Van I,1132 SW 13th Ave,Portland,OR,97205-1703,Multnomah,Non-Rural,,,,
,OUTSIDE IN,1132 SW 13th Ave,Portland,OR,97205-1703,Multnomah,Non-Rural,,,,
,Outside In 1226,1226 SW 12th Ave,Portland,OR,97205-2029,Multnomah,Non-Rural,,,,
Primary Care,1417124972,COLUMBIA CREST MEDICAL CLINIC,Rural Health Clinic,Oregon,"Wasco County, OR",0,9,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,COLUMBIA CREST MEDICAL CLINIC,1935 E 19th St Ste 100,The Dalles,OR,97058-3392,Wasco,Rural,,,,
Primary Care,141999419Z,ADVENTIST HEALTH TILLAMOOK MEDICAL GROUP BAY OCEAN,Rural Health Clinic,Oregon,"Tillamook County, OR",0,13,Designated,Rural,10/04/2016,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ADVENTIST HEALTH TILLAMOOK MEDICAL GROUP BAY OCEAN,1011 3rd St,Tillamook,OR,97141-8292,Tillamook,Rural,,,,
Primary Care,141999412E,BENTON COUNTY,Federally Qualified Health Center,Oregon,"Benton County, OR",0,10,Designated,Non-Rural,09/30/2004,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Alsea Rural Health Center,435 E Alder St,Alsea,OR,97324-9634,Benton,Non-Rural,,,,
,BENTON HEALTH CENTER,530 NW 27th St,Corvallis,OR,97330-5223,Benton,Non-Rural,,,,
,Boys and Girls Club of Corvallis,1112 NW Circle Blvd,Corvallis,OR,97330-1462,Benton,Non-Rural,,,,
,CHILDREN'S FARM HOME,4455 NE Highway 20,Corvallis,OR,97330-9695,Benton,Non-Rural,,,,
,East Linn Health Center,100 Mullins Dr Ste A1,Lebanon,OR,97355-2868,Linn,Rural,,,,
,LINCOLN HEALTH CENTER,121 SE Viewmont Ave,Corvallis,OR,97333-1968,Benton,Non-Rural,,,,
,MONROE HEALTH CENTER,610 Dragon Dr,Monroe,OR,97456-9604,Benton,Rural,,,,
,Sweet Home Health Center,799 Long St,Sweet Home,OR,97386-3304,Linn,Rural,,,,
Primary Care,141999412V,SHADY COVE CLINIC,Rural Health Clinic,Oregon,"Jackson County, OR",0,14,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SHADY COVE CLINIC,21990 Highway 62,Shady Cove,OR,97539-9717,Jackson,Non-Rural,,,,
Primary Care,141999410N,"Multnomah, County of",Federally Qualified Health Center,Oregon,"Multnomah County, OR",0,18,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Billi Odegaard Dental Clinic,33 NW Broadway Ste 380,Portland,OR,97209-3580,Multnomah,Non-Rural,,,,
,Centennial High School Student Health Center,3505 SE 182nd Ave,Gresham,OR,97030-5028,Multnomah,Non-Rural,,,,
,Cleveland High School Student Health Center,3400 SE 26th Ave,Portland,OR,97202-2130,Multnomah,Non-Rural,,,,
,David Douglas High School Student Health Center,1034 SE 130th Ave,Portland,OR,97233-1616,Multnomah,Non-Rural,,,,
,East County Health Center,600 NE 8th St,Gresham,OR,97030-7317,Multnomah,Non-Rural,,,,
,Franklin High School Student Health Center,5405 SE Woodward St,Portland,OR,97206-2168,Multnomah,Non-Rural,,,,
,HIV Health Services Center,619 NW 6th Ave,Portland,OR,97209-3964,Multnomah,Non-Rural,,,,
,Jefferson High School Student Health Center,5210 N Kerby Ave,Portland,OR,97217-2656,Multnomah,Non-Rural,,,,
,La Clinica de Buena Salud,6736 NE Killingsworth St,Portland,OR,97218-3338,Multnomah,Non-Rural,,,,
,Madison High School (at Marshall Campus) SBHC,3905 SE 91st Ave,Portland,OR,97266-2815,Multnomah,Non-Rural,,,,
,MCHD Mental Health and Addiction Services,421 SW Oak St,Portland,OR,97204-1817,Multnomah,Non-Rural,,,,
,Mid County Health Center,12710 SE Division St,Portland,OR,97236-3134,Multnomah,Non-Rural,,,,
,North Portland Health Center,9000 N Lombard St,Portland,OR,97203-3006,Multnomah,Non-Rural,,,,
,Northeast Health Center,5329 NE M L King Blvd,Portland,OR,97211-3237,Multnomah,Non-Rural,,,,
,Parkrose High School Student Health Center,12003 NE Shaver St,Portland,OR,97220-1494,Multnomah,Non-Rural,,,,
,Rockwood Community Health Center,2020 SE 182nd Ave,Portland,OR,97233-5692,Multnomah,Non-Rural,,,,
,Roosevelt High School Student Health Center,6941 N Central St,Portland,OR,97203-6203,Multnomah,Non-Rural,,,,
,Southeast Health Center,3653 SE 34th Ave,Portland,OR,97202-3034,Multnomah,Non-Rural,,,,
Primary Care,1415160865,ADVENTIST HEALTH TILLAMOOK MEDICAL GROUP HOODLAND,Rural Health Clinic,Oregon,"Clackamas County, OR",0,15,Designated,Non-Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ADVENTIST HEALTH TILLAMOOK MEDICAL GROUP HOODLAND,24461 E Welches Rd,Welches,OR,97067-7067,Clackamas,Non-Rural,,,,
Primary Care,141999411W,"SISKIYOU COMMUNITY HEALTH CENTER, INC.",Federally Qualified Health Center,Oregon,"Josephine County, OR",0,14,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CAREVAN,1701 NW Hawthorne Ave,Grants Pass,OR,97526-1051,Josephine,Non-Rural,,,,
,EVERGREEN ELEMENTARY,520 W River St,Cave Junction,OR,97523-9504,Josephine,Rural,,,,
,GRANTS PASS HIGH SCHOOL - SCHOOL BASED HEALTH CENTER,830 NE 9th St,Grants Pass,OR,97526-1626,Josephine,Non-Rural,,,,
,ILLINOIS VALLEY HIGH SCHOOL BASED HEALTH CENTER,625 E River St,Cave Junction,OR,97523-9382,Josephine,Rural,,,,
,LORNA BYRNE SCHOOL BASED HEALTH CENTER,101 S Junction Ave,Cave Junction,OR,97523-9006,Josephine,Rural,,,,
,SISKIYOU COMMUNITY HEALTH CENTER,1701 NW Hawthorne Ave,Grants Pass,OR,97526-1051,Josephine,Non-Rural,,,,
,SISKIYOU COMMUNITY HEALTH CENTER - CAVE JUNCTION,25647 Redwood Hwy,Cave Junction,OR,97523-9332,Josephine,Rural,,,,
Primary Care,14199941A1,ADVENTIST HEALTH TILLAMOOK MEDICAL GROUP MANZANITA,Rural Health Clinic,Oregon,"Tillamook County, OR",0,12,Designated,Rural,10/04/2016,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ADVENTIST HEALTH TILLAMOOK MEDICAL GROUP MANZANITA,10445 Neahkahnie Creek Rd,Nehalem,OR,97131,Tillamook,Rural,,,,
Primary Care,141999411F,Bandon Community Health Center,Federally Qualified Health Center,Oregon,"Coos County, OR",0,20,Designated,Rural,11/01/2013,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Bandon Community Health Center,1010 1st St SE Ste 110,Bandon,OR,97411-9301,Coos,Rural,,,,
,Coast Community Health - Wellness Center,716 Highway 101,Port Orford,OR,97465-8672,Curry,Rural,,,,
,Pacific High School,45525 Highway 101,Sixes,OR,97476-9714,Curry,Rural,,,,
Primary Care,1411724549,SNAKE RIVER PEDIATRICS,Rural Health Clinic,Oregon,"Malheur County, OR",0,14,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SNAKE RIVER PEDIATRICS,840 SW 4th Ave Ste 105,Ontario,OR,97914-2638,Malheur,Rural,,,,
Primary Care,141999410W,One Community Health,Federally Qualified Health Center,Oregon,"Hood River County, OR",0,10,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,La Clinica del Carino Family Health Care Center Inc. d/b/a One Community Health - Hood River,849 Pacific Ave,Hood River,OR,97031-1956,Hood River,Rural,,,,
,"La Clnica del Carino Family Health Care Center, Inc. d/b/a One Community Health-- The Dalles",1040 Webber St,The Dalles,OR,97058-3749,Wasco,Rural,,,,
,One Community Health - Hood River Valley High School Health Center,1220 Indian Creek Rd,Hood River,OR,97031-8632,Hood River,Rural,,,,
,Waucoma Administrative Site,902 Wasco St Ste 270,Hood River,OR,97031-3117,Hood River,Rural,,,,
Primary Care,141999419Q,"WALLACE MEDICAL CONCERN, THE",Federally Qualified Health Center,Oregon,"Multnomah County, OR",0,16,Designated,Non-Rural,06/01/2012,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,LifeWorks NW,18417 SE Oak St Ste 113,Portland,OR,97233-4850,Multnomah,Non-Rural,,,,
,Wallace Dental Clinic,18139 NE Couch St,Portland,OR,97230-7281,Multnomah,Non-Rural,,,,
,Wallace Medical Concern East Side Clinic,254 NW Burnside Rd,Gresham,OR,97030-3836,Multnomah,Non-Rural,,,,
,Wallace Mobile Van,124 NE 181st Ave,Portland,OR,97230-6668,Multnomah,Non-Rural,,,,
,Wallace Rockwood Clinic,124 NE 181st Ave,Portland,OR,97230-6668,Multnomah,Non-Rural,,,,
Primary Care,1416896525,AUMSVILLE MEDICAL CLINIC,Rural Health Clinic,Oregon,"Marion County, OR",0,6,Designated,Non-Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,AUMSVILLE MEDICAL CLINIC,205 Main St,Aumsville,OR,97325-9018,Marion,Non-Rural,,,,
Primary Care,141999411H,SAINT ALPHONSUS MEDICAL GROUP-BAKER CITY,Rural Health Clinic,Oregon,"Baker County, OR",0,16,Designated,Rural,04/17/2014,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SAINT ALPHONSUS MEDICAL GROUP-BAKER CITY,3325 Pocahontas Rd,Baker City,OR,97814-1464,Baker,Rural,,,,
Primary Care,141999419L,ADVENTIST HEALTH BAYSHORE MEDICAL PACIFIC CITY,Rural Health Clinic,Oregon,"Tillamook County, OR",0,14,Designated,Rural,05/07/2012,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ADVENTIST HEALTH BAYSHORE MEDICAL PACIFIC CITY,38505 Brooten Rd,Pacific City,OR,97135-8049,Tillamook,Rural,,,,
Primary Care,141999410Z,MosaicMedical,Federally Qualified Health Center,Oregon,"Crook County, OR",0,13,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Administrative Annex,965 SW Emkay Dr,Bend,OR,97702-3598,Deschutes,Non-Rural,,,,
,Ariels Community Clinic,1700 SE Tempest Dr,Bend,OR,97702-1884,Deschutes,Non-Rural,,,,
,Bend Admin Site,600 SW Columbia St,Bend,OR,97702-1099,Deschutes,Non-Rural,,,,
,Bend High School-Based Health Center,230 NE 6th St,Bend,OR,97701-5103,Deschutes,Non-Rural,,,,
,Complex Care Center,2965 NE Conners Ave Ste 280,Bend,OR,97701-7753,Deschutes,Non-Rural,,,,
,Crook Kids Clinic,757 E 1st St,Prineville,OR,97754-2005,Crook,Rural,,,,
,East Bend Clinic,2084 NE Professional Ct,Bend,OR,97701-6077,Deschutes,Non-Rural,,,,
,Ensworth Community School-Based Health Center,2150 NE Daggett Ln,Bend,OR,97701-6560,Deschutes,Non-Rural,,,,
,Harriman Health Clinic,1128 NW Harriman St,Bend,OR,97703-1947,Deschutes,Non-Rural,,,,
,Lynch School-Based Health Center,1314 SW Kalama Ave,Redmond,OR,97756-3054,Deschutes,Rural,,,,
,Madras Clinic,850 SW 4th St Ste 101,Madras,OR,97741-9629,Jefferson,Rural,,,,
,Madras High School-Based Health Center,390 SE 10th St,Madras,OR,97741-1573,Jefferson,Rural,,,,
,Mobile Community Clinic,375 NW Beaver St,Prineville,OR,97754-1802,Crook,Rural,,,,
,Mosaic Medical Courtney Clinic,2577 NE Courtney Dr Ste 100,Bend,OR,97701-7752,Deschutes,Non-Rural,,,,
,Mosaic Pharmacy - Prineville,375 NW Beaver St Ste 103,Prineville,OR,97754-1802,Crook,Rural,,,,
,Prineville Clinic,375 NW Beaver St,Prineville,OR,97754-1802,Crook,Rural,,,,
,Redmond Clinic,1250 SW Veterans Way Ste 120,Redmond,OR,97756-2588,Deschutes,Rural,,,,
,Redmond High School-Based Health Center,675 SW Rimrock Way,Redmond,OR,97756-1931,Deschutes,Rural,,,,
Primary Care,1413552856,LAKE HEALTH DISTRICT,Rural Health Clinic,Oregon,"Lake County, OR",0,15,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,LAKE HEALTH DISTRICT,700 S J St,Lakeview,OR,97630-1623,Lake,Rural,,,,
Primary Care,141999416I,CENTRAL CITY CONCERN,Federally Qualified Health Center,Oregon,"Multnomah County, OR",0,14,Designated,Non-Rural,09/30/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Blackburn Center,12121 E Burnside St,Portland,OR,97216-3737,Multnomah,Non-Rural,,,,
,Blackburn Center Recuperative Care Program,12133 E Burnside St,Portland,OR,97216-3737,Multnomah,Non-Rural,,,,
,Bud Clark Commons,665 NW Hoyt St,Portland,OR,97209-3769,Multnomah,Non-Rural,,,,
,CCC Recovery Center,726 W Burnside St,Portland,OR,97209-3515,Multnomah,Non-Rural,,,,
,CENTRAL CITY CONCERN,232 NW 6th Ave,Portland,OR,97209-3609,Multnomah,Non-Rural,,,,
,CEP CONSUMER CENTER,610 NW Davis St,Portland,OR,97209-3668,Multnomah,Non-Rural,,,,
,CHIERS MOBILE OUTREACH VAN,232 NW 6th Ave,Portland,OR,97209-3609,Multnomah,Non-Rural,,,,
,Eastside Concern,1949 SE 122nd Ave,Portland,OR,97233-1303,Multnomah,Non-Rural,,,,
,El Programa Hispano,333 SE 223rd Ave,Gresham,OR,97030-7454,Multnomah,Non-Rural,,,,
,Hansen Clinic - 1111 NW Naito Parkway,1111 NW Naito Pkwy,Portland,OR,97209-2596,Multnomah,Non-Rural,,,,
,Hansen Shelter Clinic,1415 SE 122nd Ave,Portland,OR,97233-1204,Multnomah,Non-Rural,,,,
