data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,Lawrence High School,70-71 N Parish Rd,Lawrence,MA,01843-2914,Essex,Non-Rural,,,,
,Lowell Transitional Living Center,205 Middlesex St,Lowell,MA,01852-2155,Middlesex,Non-Rural,,,,
,MARY IMMACULATE/RESTORATIVE CTR,172 Lawrence St,Lawrence,MA,01841-3849,Essex,Non-Rural,,,,
,Methuen Family Health Center,147 Pelham St Ste 1,Methuen,MA,01844-2060,Essex,Non-Rural,,,,
,MITCH'S PLACE,127 How St,Haverhill,MA,01830-5615,Essex,Non-Rural,,,,
,Pegasus House,482 Lowell St,Lawrence,MA,01841-4598,Essex,Non-Rural,,,,
,YMCA,40 Lawrence St,Lawrence,MA,01840-1412,Essex,Non-Rural,,,,
,YWCA,38 Lawrence St,Lawrence,MA,01840-1409,Essex,Non-Rural,,,,
Primary Care,1259992570,"Duffy Health Center, Inc.",Federally Qualified Health Center,Massachusetts,"Barnstable County, MA",0,19,Designated,Non-Rural,08/26/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Duffy Health Center,94 Main St,Hyannis,MA,02601-3146,Barnstable,Non-Rural,,,,
,PIER Recovery Center of Cape Cod,209 Main St,Hyannis,MA,02601-4048,Barnstable,Non-Rural,,,,
,St. Joseph's House,77 Winter St,Hyannis,MA,02601-5553,Barnstable,Non-Rural,,,,
Primary Care,12599925A7,"Dothouse Health, Inc.",Federally Qualified Health Center,Massachusetts,"Suffolk County, MA",0,20,Designated,Non-Rural,04/01/2009,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,DotHouse Health,1353 Dorchester Ave,Dorchester,MA,02122-2932,Suffolk,Non-Rural,,,,
Primary Care,1259992576,"North Shore Community Health, Inc.",Federally Qualified Health Center,Massachusetts,"Essex County, MA",0,19,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Bates Elementary School,53 Liberty Hill Ave,Salem,MA,01970-1621,Essex,Non-Rural,,,,
,Bentley Academy Charter,25 Memorial Dr,Salem,MA,01970-5651,Essex,Non-Rural,,,,
,Collins Middle School,29 Highland Ave,Salem,MA,01970-2116,Essex,Non-Rural,,,,
,Gloucester Family Health Center,302 Washington St,Gloucester,MA,01930-4836,Essex,Non-Rural,,,,
,Horace Mann Laboratory School,79 Willson St,Salem,MA,01970-2829,Essex,Non-Rural,,,,
,LifeBridge,56 Margin St,Salem,MA,01970-3341,Essex,Non-Rural,,,,
,Mayor Jean A. Levesque Community Life Center,401 Bridge St,Salem,MA,01970-2276,Essex,Non-Rural,,,,
,"North Shore Community Health, Inc.",27 Congress St Ste 504,Salem,MA,01970-5575,Essex,Non-Rural,,,,
,Peabody FAMILY HEALTH CENTER,89 Foster St,Peabody,MA,01960-8925,Essex,Non-Rural,,,,
,Peabody Learning Academy,210 Andover St,Peabody,MA,01960-1647,Essex,Non-Rural,,,,
,Peabody Veteran Memorial High School SBHC,485 Lowell St,Peabody,MA,01960-1329,Essex,Non-Rural,,,,
,SALEM FAMILY HEALTH CENTER,47 Congress St,Salem,MA,01970-7308,Essex,Non-Rural,,,,
,Salem Teen School Health Center,77 Willson St,Salem,MA,01970-2829,Essex,Non-Rural,,,,
Primary Care,1259992587,"North End Community Health Committee, Incorporated",Federally Qualified Health Center,Massachusetts,"Suffolk County, MA",0,19,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,New Health at Charlestown High,240 Medford St,Charlestown,MA,02129-1930,Suffolk,Non-Rural,,,,
,New Health Charlestown,15 Tufts St,Charlestown,MA,02129-2711,Suffolk,Non-Rural,,,,
,NORTH END WATERFRONT HEALTH,332 Hanover St,Boston,MA,02113-1901,Suffolk,Non-Rural,,,,
Primary Care,1259992585,"HOLYOKE HEALTH CENTER, INC.",Federally Qualified Health Center,Massachusetts,"Hampden County, MA",0,21,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CHICOPEE HEALTH CENTER,505 Front St,Chicopee,MA,01013-3140,Hampden,Non-Rural,,,,
,"HOLYOKE HEALTH CENTER, INC.",230 Maple St,Holyoke,MA,01040-5144,Hampden,Non-Rural,,,,
,Holyoke Soldier Home,110 Cherry St,Holyoke,MA,01040-7002,Hampden,Non-Rural,,,,
,Western Massachusetts Hospital 91 East Mountain Road HHC Suite 1790,91 E Mountain Rd,Westfield,MA,01085-1801,Hampden,Non-Rural,,,,
Primary Care,1259992586,"Springfield, City Of (inc)",Federally Qualified Health Center,Massachusetts,"Hampden County, MA",0,21,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,All Inclusive Support Services,736 State St,Springfield,MA,01109-4110,Hampden,Non-Rural,,,,
,Amherst Community Connections,236 N Pleasant St,Amherst,MA,01002-2977,Hampshire,Non-Rural,,,,
,City of Springfield Adolescent Health Center,11 Wilbraham Rd,Springfield,MA,01109-3161,Hampden,Non-Rural,,,,
,Drop In Center,43 Center St,Northampton,MA,01060-3063,Hampshire,Non-Rural,,,,
,Drop In Center Franklin County,60 Wells St,Greenfield,MA,01301-2354,Franklin,Rural,,,,
,HSH Health Center & Dental Clinic,755 Worthington St,Springfield,MA,01105-1140,Hampden,Non-Rural,,,,
,Loaves & Fishes Soup Kitchen,35 Chestnut St,Springfield,MA,01103-1705,Hampden,Non-Rural,,,,
,OPEN DOOR SOCIAL SERVICES,287 State St,Springfield,MA,01105-1812,Hampden,Non-Rural,,,,
,SAMARITAN INN,7 Free St,Westfield,MA,01085-3003,Hampden,Non-Rural,,,,
,Springfield Dept. Health &amp; Human Services/HSH Health Center &amp; Dental Clinics,311 State St,Springfield,MA,01105-1320,Hampden,Non-Rural,,,,
,Springfield Rescue Mission,10 Mill St,Springfield,MA,01108-1021,Hampden,Non-Rural,,,,
,The Salvation Army,327 Liberty St,Springfield,MA,01104-3733,Hampden,Non-Rural,,,,
Primary Care,1259992590,"South Cove Community Health Center, Inc.",Federally Qualified Health Center,Massachusetts,"Suffolk County, MA",0,21,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Commercial Street Clinic,277 Commercial St,Malden,MA,02148-6708,Middlesex,Non-Rural,,,,
,HANCOCK STREET CLINIC,435 Hancock St,North Quincy,MA,02171-2428,Norfolk,Non-Rural,,,,
,HOLMES STREET CLINIC,88 Holmes St,Quincy,MA,02171-2431,Norfolk,Non-Rural,,,,
,SOUTH STREET CLINIC,145 South St,Boston,MA,02111-2826,Suffolk,Non-Rural,,,,
,WASHINGTON STREET CLINIC,885 Washington St,Boston,MA,02111-1416,Suffolk,Non-Rural,,,,
Primary Care,12599925A4,"COMMUNITY HEALTH PROGRAMS, INCORPORATED",Federally Qualified Health Center,Massachusetts,"Berkshire County, MA",0,19,Designated,Rural,01/01/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CHP Adams Internists,19 Depot St,Adams,MA,01220-1856,Berkshire,Non-Rural,,,,
,CHP BARRINGTON OB-GYN,780 Main St,Great Barrington,MA,01230-2148,Berkshire,Rural,,,,
,CHP Berkshire Pediatrics,777 North St,Pittsfield,MA,01201-4147,Berkshire,Non-Rural,,,,
,CHP DENTAL CENTER,343 Main St Rear,Great Barrington,MA,01230-1846,Berkshire,Rural,,,,
,CHP Family Services,442 Stockbridge Rd,Great Barrington,MA,01230-1295,Berkshire,Rural,,,,
,CHP Health Center,444 Stockbridge Rd,Great Barrington,MA,01230-1295,Berkshire,Rural,,,,
,CHP Lee Family Practice,11 Quarry Hill Rd,Lee,MA,01238-9645,Berkshire,Rural,,,,
,CHP Mobile Van,444 Stockbridge Rd,Great Barrington,MA,01230-1295,Berkshire,Rural,,,,
,CHP Neighborhood Dental Center,510 North St Ste 2,Pittsfield,MA,01201-4111,Berkshire,Non-Rural,,,,
,CHP Neighborhood Health Center,510 North St,Pittsfield,MA,01201-5493,Berkshire,Non-Rural,,,,
,CHP North Adams Family Medical and Dental Center,71 Hospital Ave,North Adams,MA,01247-2504,Berkshire,Rural,,,,
,Temporary Site - Isolation Unit at Hilton Garden Inn,1032 South St,Pittsfield,MA,01201-8225,Berkshire,Non-Rural,,,,
Primary Care,1259992583,"Family Health Center of Worcester, Inc.",Federally Qualified Health Center,Massachusetts,"Worcester County, MA",0,17,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Academy Health Center,15 Claremont St,Worcester,MA,01610-1436,Worcester,Non-Rural,,,,
,Doherty Memorial High School Health Center,299 Highland St,Worcester,MA,01602-2110,Worcester,Non-Rural,,,,
,Family Health Center - HOAP,162 Chandler St,Worcester,MA,01609-2924,Worcester,Non-Rural,,,,
,Family Health Center - Southbridge Family Dental,32 Orchard St,Southbridge,MA,01550-4004,Worcester,Non-Rural,,,,
,Family Health Center - Southbridge Family Medicine,29 Orchard St,Southbridge,MA,01550-4003,Worcester,Non-Rural,,,,
,"FAMILY HEALTH CENTER OF WORCESTER, INC.",26 Queen St,Worcester,MA,01610-2473,Worcester,Non-Rural,,,,
,Goddard Health Center,14 Richards St,Worcester,MA,01603-2609,Worcester,Non-Rural,,,,
,Helen A. Bowditch Health Center,23 N Ashland St,Worcester,MA,01609-3041,Worcester,Non-Rural,,,,
,South High Health Center,170 Apricot St,Worcester,MA,01603-1225,Worcester,Non-Rural,,,,
,Sullivan Health Center,140 Apricot St,Worcester,MA,01603-1225,Worcester,Non-Rural,,,,
,Temporary Site - Ascension Church / Emergency Shelter,48 Vernon St,Worcester,MA,01610-1936,Worcester,Non-Rural,,,,
,Temporary Site - Saint John’s Church / Basement Emergency Shelter,44 Temple St,Worcester,MA,01604-4118,Worcester,Non-Rural,,,,
,Temporary Site - Worcester DCU Center / Emergency Respite Shelter,50 Foster St,Worcester,MA,01608-1305,Worcester,Non-Rural,,,,
,Temporary Site - Worcester Technical High School/Gymnasium Emergency Shelter,1 Skyline Dr,Worcester,MA,01605-2885,Worcester,Non-Rural,,,,
,"UMass Memorial Health, Belmont Campus",119 Belmont St,Worcester,MA,01605-2903,Worcester,Non-Rural,,,,
,Webster Middle School Health Center,75 Poland St,Webster,MA,01570-2743,Worcester,Non-Rural,,,,
,Worcester East Middle School - School Based Health Center,420 Grafton St,Worcester,MA,01604-3802,Worcester,Non-Rural,,,,
Primary Care,1259992577,"Manet Community Health Center, Incorporated",Federally Qualified Health Center,Massachusetts,"Norfolk County, MA",0,18,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Manet at Taunton,1 Washington St,Taunton,MA,02780-3960,Bristol,Non-Rural,,,,
,MANET CHC AT HOUGH'S NECK,1193 Sea St,Quincy,MA,02169-3544,Norfolk,Non-Rural,,,,
,MANET CHC AT HULL,180 George Washington Blvd,Hull,MA,02045-3069,Plymouth,Non-Rural,,,,
,MANET CHC AT SNUG HARBOR,9 Bicknell St,Quincy,MA,02169-6562,Norfolk,Non-Rural,,,,
,MANET COMMUNITY HEALTH CENTER,110 W Squantum St,Quincy,MA,02171-2122,Norfolk,Non-Rural,,,,
,Temporary Site - Isolation and Recovery Center @ Holiday Inn,700 Myles Standish Blvd,Taunton,MA,02780-7330,Bristol,Non-Rural,,,,
Primary Care,1259992591,East Boston Neighborhood Health Center Corporation,Federally Qualified Health Center,Massachusetts,"Suffolk County, MA",0,21,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,10 Garofalo Street,10 Garofola St,Revere,MA,02151-1441,Suffolk,Non-Rural,,,,
,10 Gove Street,10 Gove St,Boston,MA,02128-1920,Suffolk,Non-Rural,,,,
,120 Liverpool Street,120 Liverpool St,Boston,MA,02128-1909,Suffolk,Non-Rural,,,,
,151 Orleans Street,151 Orleans St,Boston,MA,02128-2126,Suffolk,Non-Rural,,,,
,155 Addison Street,155 Addison St,Boston,MA,02128-1121,Suffolk,Non-Rural,,,,
,17 Main Street,17 Main St,Winthrop,MA,02152-2715,Suffolk,Non-Rural,,,,
,20 Maverick Square,20 Maverick Sq,Boston,MA,02128-2335,Suffolk,Non-Rural,,,,
,225 Sumner Street,225 Sumner St,Boston,MA,02128-2379,Suffolk,Non-Rural,,,,
,250 Sumner Street,250 Sumner St,East Boston,MA,02128-2147,Suffolk,Non-Rural,,,,
,26 Sturgis Street,26 Sturgis St,Winthrop,MA,02152-1219,Suffolk,Non-Rural,,,,
,282 Meridian Street,282 Meridian St,Boston,MA,02128-1654,Suffolk,Non-Rural,,,,
,30 Gove Street,30 Gove St,Boston,MA,02128-1921,Suffolk,Non-Rural,,,,
,300 Ocean Avenue,300 Ocean Ave,Revere,MA,02151-3675,Suffolk,Non-Rural,,,,
,79 Paris Street,79 Paris St,Boston,MA,02128-3053,Suffolk,Non-Rural,,,,
,86 White Street,86 White St,Boston,MA,02128-1302,Suffolk,Non-Rural,,,,
Primary Care,1259992582,"Lowell Community Health Center, Inc.",Federally Qualified Health Center,Massachusetts,"Middlesex County, MA",0,21,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Greater Lowell Technical High School,250 Pawtucket Blvd,Tyngsboro,MA,01879-2214,Middlesex,Non-Rural,,,,
,Kathyrn P. Stoklosa Middle School,560 Broadway St,Lowell,MA,01854-3305,Middlesex,Non-Rural,,,,
,LCHC Consolidated Site,161 Jackson St,Lowell,MA,01852-2103,Middlesex,Non-Rural,,,,
,Lowell CHC - 101 Jackson Street,101 Jackson St,Lowell,MA,01852-2103,Middlesex,Non-Rural,,,,
,Lowell CHC at 135 Jackson Street,135 Jackson St,Lowell,MA,01852-2103,Middlesex,Non-Rural,,,,
,Lowell High School Career Academy,125 Smith St,Lowell,MA,01851-2613,Middlesex,Non-Rural,,,,
,LOWELL HIGH SCHOOL HEALTH CTR,50 Father Morissette Blvd,Lowell,MA,01852-1037,Middlesex,Non-Rural,,,,
Primary Care,1259992596,"Mattapan Community Health Center, Inc.",Federally Qualified Health Center,Massachusetts,"Suffolk County, MA",0,19,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Mattapan Community Health Center,1575 Blue Hill Ave,Mattapan,MA,02126-2122,Suffolk,Non-Rural,,,,
,Young Achievers Science and Math Pilot School,20 Outlook Rd,Mattapan,MA,02126-1510,Suffolk,Non-Rural,,,,
Primary Care,1259992595,"GREATER NEW BEDFORD COMMUNITY HEALTH CENTER,INC.",Federally Qualified Health Center,Massachusetts,"Bristol County, MA",0,18,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Acushnet Ave,401 Acushnet Ave,New Bedford,MA,02740-6237,Bristol,Non-Rural,,,,
,GREATER NEW BEDFORD COMMUNITY HEALTH CENTER,874 Purchase St,New Bedford,MA,02740-6232,Bristol,Non-Rural,,,,
Primary Care,1253510844,"South End Community Health Center, Inc.",Federally Qualified Health Center,Massachusetts,"Suffolk County, MA",0,21,Designated,Non-Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,South End Community Health Center,1601 Washington St,Boston,MA,02118-1951,Suffolk,Non-Rural,,,,
,The Dr. Gerald Hass Center,400 Shawmut Ave,Boston,MA,02118-2006,Suffolk,Non-Rural,,,,
Primary Care,1259992574,"Edward M. Kennedy Community Health Center, Inc.",Federally Qualified Health Center,Massachusetts,"Worcester County, MA",0,19,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BURNCOAT SCHOOL BASED  HEALTH CENTER,135 Burncoat St,Worcester,MA,01606-2405,Worcester,Non-Rural,,,,
,EDWARD M. KENNEDY COMMUNITY HEALTH CENTER,19 Tacoma St,Worcester,MA,01605-3516,Worcester,Non-Rural,,,,
,EDWARD M. KENNEDY COMMUNITY HEALTH CENTER -Administration,650 Lincoln St,Worcester,MA,01605-2060,Worcester,Non-Rural,,,,
,EDWARD M. KENNEDY COMMUNITY HEALTH CENTER -Optometry/Administration,631 Lincoln St,Worcester,MA,01605-2010,Worcester,Non-Rural,,,,
,EDWARD M. KENNEDY COMMUNITY HEALTH CENTER FRAMINGHAM,354 Waverley St,Framingham,MA,01702-7079,Middlesex,Non-Rural,,,,
,Edward M. Kennedy Community Health Center Milford,42 Cape Rd,Milford,MA,01757-3292,Worcester,Non-Rural,,,,
,FRAMINGHAM HIGH SCHOOL SBHC,115 A St,Framingham,MA,01701-4175,Middlesex,Non-Rural,,,,
,NORRBACK AVENUE SCHOOL HLTH CTR,44 Malden St,Worcester,MA,01606-1006,Worcester,Non-Rural,,,,
,NORTH HIGH SCHOOL HLTH CENTER,140 Harrington Way,Worcester,MA,01604-2100,Worcester,Non-Rural,,,,
,ROOSEVELT SCHOOL HEALTH CENTER,1006 Grafton St,Worcester,MA,01604-2034,Worcester,Non-Rural,,,,
,WORCESTER TECHNICAL HIGH SCHOOL,1 Skyline Dr,Worcester,MA,01605-2885,Worcester,Non-Rural,,,,
Primary Care,12599925A6,"CODMAN SQUARE HEALTH CENTER, INC",Federally Qualified Health Center,Massachusetts,"Suffolk County, MA",0,21,Designated,Non-Rural,04/01/2009,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,1100 Washington Street,1100 Washington St Ste 306,Dorchester,MA,02124-5538,Suffolk,Non-Rural,,,,
,450 Washington Street,450 Washington St,Dorchester,MA,02124-1127,Suffolk,Non-Rural,,,,
,6 Norfolk Street,6 Norfolk St,Dorchester,MA,02124-3520,Suffolk,Non-Rural,,,,
,Codman Square Health Center,637 Washington St,Dorchester,MA,02124-3510,Suffolk,Non-Rural,,,,
,TechBoston Academy Clinic,9 Peacevale Rd,Dorchester,MA,02124-4417,Suffolk,Non-Rural,,,,
,Temporary Site - PARKING LOT 637 Washington Street,637 Washington St Lot Parking,Dorchester,MA,02124-3510,Suffolk,Non-Rural,,,,
Primary Care,1259992572,Massachusetts League Of Community Health Centers Inc,Federally Qualified Health Center,Massachusetts,"Suffolk County, MA",0,19,Designated,Non-Rural,09/04/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Baystate Brightwood Health Center,380 Plainfield St,Springfield,MA,01107-1524,Hampden,Non-Rural,,,,
,Community Health Center of Franklin County,338 Montague City Rd,Turners Falls,MA,01376-1830,Franklin,Rural,,,,
,"Community Health Center, Inc.",5 N Main St,Enfield,CT,06082-3372,Hartford,Non-Rural,,,,
,Community Health Services,500 Albany Ave,Hartford,CT,06120-2508,Hartford,Non-Rural,,,,
,CONNECTICUT RIVER VALLEY FARMWORKER HEALTH PROGRAM,40 Court St FL 10,Boston,MA,02108-2212,Suffolk,Non-Rural,,,,
,Generations Family Health Center,1315 Main St,Willimantic,CT,06226-1948,Windham,Rural,,,,
,Holyoke Health Center,230 Maple St,Holyoke,MA,01040-5144,Hampden,Non-Rural,,,,
Primary Care,1259992571,"Community Health Center Of Franklin County, Incorporated",Federally Qualified Health Center,Massachusetts,"Franklin County, MA",0,20,Designated,Rural,08/26/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,102 Main Street,102 Main St,Greenfield,MA,01301-3275,Franklin,Rural,,,,
,Baystate Franklin Hospital,164 High St,Greenfield,MA,01301-2613,Franklin,Rural,,,,
,"Community Health Center of Franklin County, Inc. - Orange Site",450 W River St,Orange,MA,01364-1435,Franklin,Rural,,,,
Primary Care,1256621744,"UPHAMS CORNER HEALTH COMMITTEE, INC.",Federally Qualified Health Center,Massachusetts,"Suffolk County, MA",0,21,Designated,Non-Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Upham&#39;s Corner Health Center - Business &amp; Human Resources Office,500 Columbia Rd,Dorchester,MA,02125-2322,Suffolk,Non-Rural,,,,
,Upham's Corner Helath Center,415 Columbia Rd,Dorchester,MA,02125-2424,Suffolk,Non-Rural,,,,
,Upham's Eye and Dental Clinic,636 Columbia Rd,Dorchester,MA,02125-3416,Suffolk,Non-Rural,,,,
Primary Care,125999250B,"Community Health Connections, Inc.",Federally Qualified Health Center,Massachusetts,"Worcester County, MA",0,19,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ACTION Community Health Center,130 Water St,Fitchburg,MA,01420-5478,Worcester,Non-Rural,,,,
