data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
Primary Care,145999451B,"FAMILY HEALTH CENTERS, INC.",Federally Qualified Health Center,South Carolina,"Orangeburg County, SC",0,21,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Calhoun County High School,150 Saints Ave,St Matthews,SC,29135-9005,Calhoun,Non-Rural,,,,
,COMMUNITY MEDICAL CENTER,10278 Old Number Six Hwy,Vance,SC,29163-9342,Orangeburg,Rural,,,,
,Denmark Medical Center,5616 Carolina Hwy,Denmark,SC,29042-2240,Bamberg,Rural,,,,
,Denmark-Olar Elementary School,1459 Sol Blatt Blvd,Denmark,SC,29042-2503,Bamberg,Rural,,,,
,Denmark-Olar High School,197 Viking Cir,Denmark,SC,29042-1566,Bamberg,Rural,,,,
,Denmark-Olar Middle School,45 Green St,Denmark,SC,29042-2395,Bamberg,Rural,,,,
,Family Health Center at Holly Hill,922 Holly St,Holly Hill,SC,29059-2762,Orangeburg,Rural,,,,
,"FAMILY HEALTH CENTERS, INC.",3310 Magnolia St,Orangeburg,SC,29115-1466,Orangeburg,Rural,,,,
,"Family Health Centers, Inc. Mobile Dental Unit",3310 Magnolia St,Orangeburg,SC,29115-1466,Orangeburg,Rural,,,,
,"Family Health Centers, Inc. Optometry Mobile Unit",3310 Magnolia St,Orangeburg,SC,29115-1466,Orangeburg,Rural,,,,
,NORFIELD MEDICAL CENTER,7061 Norway Rd,Neeses,SC,29107-9021,Orangeburg,Rural,,,,
,Ocab Head Start Center,1822 Joe S Jeffords Hwy,Orangeburg,SC,29115-7470,Orangeburg,Rural,,,,
,Sandy Run K-8 School,450 Old Swamp Rd,Swansea,SC,29160-8390,Calhoun,Non-Rural,,,,
,ST GEORGE MEDICAL CENTER,401 Ridge St,Saint George,SC,29477-2451,Dorchester,Rural,,,,
,ST. MATTHEW'S FAMILY HEALTH CTR,558 Chestnut St,Saint Matthews,SC,29135-8104,Calhoun,Non-Rural,,,,
,St. Matthews K-8 School,132 Saints Ave,St Matthews,SC,29135-9005,Calhoun,Non-Rural,,,,
Primary Care,145999451L,"Rural Health Services, Inc.",Federally Qualified Health Center,South Carolina,"Aiken County, SC",0,20,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Clyburn Center for Primary Care,1000 Clyburn Pl,Aiken,SC,29801-4193,Aiken,Non-Rural,,,,
,Clyburn Center for Primary Care Mobile Unit,1000 Clyburn Pl,Aiken,SC,29801-4193,Aiken,Non-Rural,,,,
,Family Health Care,120 Darlington Dr,Aiken,SC,29803-8542,Aiken,Non-Rural,,,,
,MARGARET J. WESTON HEALTH CENTER,4645 Augusta Rd,Clearwater,SC,29842-7265,Aiken,Non-Rural,,,,
,Teague Street Admin Office,740 Teague St NW,Aiken,SC,29801-4048,Aiken,Non-Rural,,,,
,Whiskey Road,4200 Whiskey Rd,Aiken,SC,29803-8534,Aiken,Non-Rural,,,,
Primary Care,14599945EG,Affinity Health Center,Federally Qualified Health Center,South Carolina,"York County, SC",0,20,Designated,Non-Rural,08/01/2015,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Affinity Health Center Main,455 Lakeshore Pkwy,Rock Hill,SC,29730-4205,York,Non-Rural,,,,
,Affinity Health Center- Clover,300 Clinton Ave,Clover,SC,29710-1627,York,Non-Rural,,,,
,Affinity Health Center- Fort Mill,120 Elliott St E,Fort Mill,SC,29715-1800,York,Non-Rural,,,,
,Affinity Health Center- York,37 Pinckney St,York,SC,29745-1731,York,Rural,,,,
Primary Care,1458775323,"CARETEAM PLUS, INC.",Federally Qualified Health Center Look-alike,South Carolina,"Horry County, SC",0,14,Designated,Non-Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Careteam + Family Health and Specialty Care,100 Professional Park Dr,Conway,SC,29526-9260,Horry,Non-Rural,,,,
Primary Care,145999451F,"Community Medicine Foundation, Inc.",Federally Qualified Health Center,South Carolina,"York County, SC",0,19,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"COMMUNITY MEDICINE FOUNDATION, INC.",1131 Saluda St,Rock Hill,SC,29730-5776,York,Non-Rural,,,,
,NCFMC-Administrative Site,371 E Main St,Rock Hill,SC,29730-5372,York,Non-Rural,,,,
,NCFMC-Rock Hill Mental Health,205 Piedmont St,Rock Hill,SC,29730-4137,York,Non-Rural,,,,
,NORTH CENTRAL FAMILY MEDICAL CTR. CHESTER,115 Cestrain Sq,Chester,SC,29706-1979,Chester,Non-Rural,,,,
,Women&#39;s Health and Pediatric &amp; Adolescent Center,1140 Saluda St,Rock Hill,SC,29730-6225,York,Non-Rural,,,,
,WORKMAN STREET PHPC,380 Workman St S,Rock Hill,SC,29730-6354,York,Non-Rural,,,,
Primary Care,14599945A6,F MARION DWIGHT MD PA,Rural Health Clinic,South Carolina,"Bamberg County, SC",0,19,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,F MARION DWIGHT MD PA,450 North St,Bamberg,SC,29003-1318,Bamberg,Rural,,,,
Primary Care,14599945B6,Hopehealth Inc,Federally Qualified Health Center,South Carolina,"Florence County, SC",0,18,Designated,Non-Rural,10/31/2007,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,HopeHealth - Lake City,241 Kelley St,Lake City,SC,29560-2446,Florence,Rural,,,,
,HopeHealth @ FMU,121 S Evander Dr,Florence,SC,29506-4212,Florence,Non-Rural,,,,
,HopeHealth Bethea,157 Home Ave,Darlington,SC,29532-7625,Darlington,Non-Rural,,,,
,HopeHealth Greeleyville,86 N Main St,Greeleyville,SC,29056-9374,Williamsburg,Rural,,,,
,HopeHealth Irby Street,360 N Irby St,Florence,SC,29501-2808,Florence,Non-Rural,,,,
,HopeHealth Kingstree,520 Thurgood Marshall Hwy Ste B,Kingstree,SC,29556-4108,Williamsburg,Rural,,,,
,HopeHealth Lake City School-based Health Center,652 N Matthews Rd,Lake City,SC,29560-7008,Florence,Rural,,,,
,HopeHealth Manning Adults,12 W South St,Manning,SC,29102-2925,Clarendon,Rural,,,,
,HopeHealth Manning Pediatrics,11 W Hospital St,Manning,SC,29102-2912,Clarendon,Rural,,,,
,HopeHealth Orangeburg,1857 Joe S Jeffords Hwy,Orangeburg,SC,29115-7473,Orangeburg,Rural,,,,
,HopeHealth Timmonsville,210 E Market St,Timmonsville,SC,29161-1812,Florence,Non-Rural,,,,
,"HopeHealth, Inc.",600 E Palmetto St,Florence,SC,29506-2851,Florence,Non-Rural,,,,
Primary Care,145999451R,"Regenesis Health Care, Inc",Federally Qualified Health Center,South Carolina,"Spartanburg County, SC",0,18,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Archibald Rutledge,764 N Church St,Spartanburg,SC,29303-3097,Spartanburg,Non-Rural,,,,
,ReGenesis Health Care - Administration/Family Medicine,460 Langdon St,Spartanburg,SC,29302-1614,Spartanburg,Non-Rural,,,,
,ReGenesis Health Care - CC Woodson Community Center,210 Bomar Ave,Spartanburg,SC,29306-5406,Spartanburg,Non-Rural,,,,
,ReGenesis Health Care - Family Dentistry,362 N Pine St,Spartanburg,SC,29302-1631,Spartanburg,Non-Rural,,,,
,ReGenesis Health Care - Gaffney,1341 N Limestone St,Gaffney,SC,29340-4733,Cherokee,Rural,,,,
,ReGenesis Health Care - Spartanburg Early Learning Center at Park Hills,301 Crescent Ave,Spartanburg,SC,29306-4143,Spartanburg,Non-Rural,,,,
,ReGenesis Health Care - Union,115 Thomas St,Union,SC,29379-2147,Union,Rural,,,,
,ReGenesis Health Care - Woodruff,220 Irby St,Woodruff,SC,29388-1618,Spartanburg,Non-Rural,,,,
,ReGenesis Health Care-Spartanburg,750 S Church St,Spartanburg,SC,29306-5348,Spartanburg,Non-Rural,,,,
Primary Care,145999451W,Tandem Health SC,Federally Qualified Health Center,South Carolina,"Sumter County, SC",0,19,Designated,Non-Rural,09/30/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Tandem Health,25 E Clark St,Pinewood,SC,29125-8989,Sumter,Non-Rural,,,,
,Tandem Health,1278 N Lafayette Dr,Sumter,SC,29150-2964,Sumter,Non-Rural,,,,
,Tandem Health,319 N Main St,Sumter,SC,29150-4258,Sumter,Non-Rural,,,,
,Tandem Health,1105 N Lafayette Dr Ste B,Sumter,SC,29150-2984,Sumter,Non-Rural,,,,
,Tandem Health,370 S Pike W Bldg,Sumter,SC,29150-2664,Sumter,Non-Rural,,,,
,Tandem Health,550 S Pike W,Sumter,SC,29150-2616,Sumter,Non-Rural,,,,
Primary Care,14599945EF,"Foothills Community Health Care, Inc.",Federally Qualified Health Center,South Carolina,"Pickens County, SC",0,19,Designated,Non-Rural,06/01/2012,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Foothills Community Health Care - Anderson - Westside,1100 W Franklin St,Anderson,SC,29624-2012,Anderson,Non-Rural,,,,
,Foothills Community Health Care - Clemson,110 Liberty Dr,Clemson,SC,29631-3157,Pickens,Non-Rural,,,,
,"Foothills Community Health Care, Inc.",1011 Tiger Blvd Ste 250,Clemson,SC,29631-1340,Pickens,Non-Rural,,,,
,Foothills Community Health Care-Easley,403 Hillcrest Dr,Easley,SC,29640-1207,Pickens,Non-Rural,,,,
Primary Care,145999451K,SANDHILLS MEDICAL FOUNDATION,Federally Qualified Health Center,South Carolina,"Chesterfield County, SC",0,19,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Kershaw Office,205 W Marion St,Kershaw,SC,29067-1412,Lancaster,Rural,,,,
,SANDHILLS MEDICAL  Inc. - MCBEE site,645 S Seventh St,Mc Bee,SC,29101-7101,Chesterfield,Rural,,,,
,Sandhills Medical Foundation - Ruby,290 Market St,Ruby,SC,29741-2900,Chesterfield,Rural,,,,
,SANDHILLS MEDICAL FOUNDATION Inc - Sumter Site,425 N Salem Ave,Sumter,SC,29150-4115,Sumter,Non-Rural,,,,
,SANDHILLS MEDICAL FOUNDATION Inc. - Jefferson Site,409 E Church St,Jefferson,SC,29718-8701,Chesterfield,Rural,,,,
,"Sandhills Medical Foundation, Inc - Admin Annex",1111 Broad St,Camden,SC,29020-3611,Kershaw,Rural,,,,
,Sandhills Medical Foundation--Lugoff Baldwin Ave,40 Baldwin Ave,Lugoff,SC,29078-9406,Kershaw,Non-Rural,,,,
,"Sandhills Medical, Camden Office",2611 Liberty Hill Rd,Camden,SC,29020-1871,Kershaw,Rural,,,,
Primary Care,1456622071,CAROLINA PEDIATRIC ASSOCIATES,Rural Health Clinic,South Carolina,"Cherokee County, SC",0,13,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CAROLINA PEDIATRIC ASSOCIATES,1610 N Limestone St Apt B,Gaffney,SC,29340-2312,Cherokee,Rural,,,,
Primary Care,145999451H,"CAROLINA HEALTH CENTERS, INC.",Federally Qualified Health Center,South Carolina,"Greenwood County, SC",0,19,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Administrative Services,430 Cobb Rd,Greenwood,SC,29649-9002,Greenwood,Rural,,,,
,CALHOUN FALLS FAMILY PRACTICE,535 Jackson St,Calhoun Falls,SC,29628-1222,Abbeville,Rural,,,,
,Carolina Community Pharmacy at Carolina Village,420 Epting Ave,Greenwood,SC,29646-4040,Greenwood,Rural,,,,
,Carolina Community Pharmacy NW,577 Bypass 72 NW,Greenwood,SC,29649-1301,Greenwood,Rural,,,,
,"CAROLINA HEALTH CENTERS, INC.",313 Main St Ste B,Greenwood,SC,29646-2757,Greenwood,Rural,,,,
,HomeTown Pediatrics,23265 Highway 76 E,Clinton,SC,29325-7532,Laurens,Rural,,,,
,LAKELANDS FAMILY PRACTICE CTR,17124 Highway 72 W,Waterloo,SC,29384-5144,Laurens,Rural,,,,
,Laurens Community Care Medical Home Referral Center,22725 Highway 76 E,Clinton,SC,29325-7527,Laurens,Rural,,,,
,McCormick Family Practice,1319 S Main St,Mc Cormick,SC,29835-7928,McCormick,Rural,,,,
,RIDGE SPRING FAMILY PRACTICE,201 Aiken Rd,Ridge Spring,SC,29129-9169,Saluda,Rural,,,,
,SALUDA FAMILY PRACTICE,219 Greenwood Hwy,Saluda,SC,29138-1143,Saluda,Rural,,,,
,The Bethany Center,924 Bypass 25 NE,Greenwood,SC,29649-2900,Greenwood,Rural,,,,
,THE CHILDREN'S CENTER,113 Liner Dr,Greenwood,SC,29646-2311,Greenwood,Rural,,,,
,The Pendergrass Family Health Center,93 S Greenwood Ave,Ware Shoals,SC,29692-1534,Greenwood,Rural,,,,
,UPTOWN FAMILY PRACTICE CENTER,313 Main St Ste A,Greenwood,SC,29646-2757,Greenwood,Rural,,,,
,Village Family Practice,420 Epting Ave Ste B,Greenwood,SC,29646-4040,Greenwood,Rural,,,,
Primary Care,1457890713,"LAKE CITY FAMILY MEDICINE, LLC",Rural Health Clinic,South Carolina,"Florence County, SC",0,17,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"LAKE CITY FAMILY MEDICINE, LLC",901 N Matthews Rd,Lake City,SC,29560-7024,Florence,Rural,,,,
Primary Care,145999451M,CARE SOUTH CAROLINA INC,Federally Qualified Health Center,South Carolina,"Darlington County, SC",0,18,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Care ROADS,1268 S 4th St,Hartsville,SC,29550-0703,Darlington,Rural,,,,
,CareSouth Carolina Bennettsville Women's Services,1076 Marlboro Way Ste 1,Bennettsville,SC,29512-2495,Marlboro,Rural,,,,
,CareSouth Carolina Bishopville Pediatric Dental Office,101 Harris St,Bishopville,SC,29010-1601,Lee,Rural,,,,
,CareSouth Carolina Cheraw Center,715 S Doctors Dr,Cheraw,SC,29520-7113,Chesterfield,Rural,,,,
,CareSouth Carolina Dillon Center,207 E Monroe St,Dillon,SC,29536-2557,Dillon,Rural,,,,
,CareSouth Carolina Inc. Corporate Office,201 S 5th St,Hartsville,SC,29550-4211,Darlington,Rural,,,,
,CareSouth Carolina Latta Center,122 Latimer St,Latta,SC,29565-1828,Dillon,Rural,,,,
,CareSouth Carolina McColl Health and Wellness Center,3080 Highway 15-401 E,Mc Coll,SC,29570-6128,Marlboro,Rural,,,,
,CareSouth Carolina Special Programs Administrative Office,268 S Main St,Society Hill,SC,29593-8901,Darlington,Non-Rural,,,,
,CSC BENNETTSVILLE CENTER,999 Cheraw St,Bennettsville,SC,29512-2420,Marlboro,Rural,,,,
,CSC Bennettsville Pediatric Center,210 W Main St,Bennettsville,SC,29512-3122,Marlboro,Rural,,,,
,CSC BISHOPVILLE CENTER,545 Sumter Hwy,Bishopville,SC,29010-7601,Lee,Rural,,,,
,CSC Bishopville II Center,106 Hospital Sq,Bishopville,SC,29010-7081,Lee,Rural,,,,
,CSC CHESTERFIELD PERRY CENTER,500 West Blvd,Chesterfield,SC,29709-1402,Chesterfield,Rural,,,,
,CSC HARTSVILLE CENTER,1268 S 4th St,Hartsville,SC,29550-0703,Darlington,Rural,,,,
,CSC LAKE VIEW CENTER,103 N Kemper St,Lake View,SC,29563-3115,Dillon,Rural,,,,
,CSC ROSA LEE GERALD CENTER,737 S Main St,Society Hill,SC,29593-8972,Darlington,Non-Rural,,,,
,Dental Mobile Unit (DMU),737 S Main St,Society Hill,SC,29593-8972,Darlington,Non-Rural,,,,
,Freedom ROADS,1268 S 4th St,Hartsville,SC,29550-0703,Darlington,Rural,,,,
,Mobile ROADS,1268 S 4th St,Hartsville,SC,29550-0703,Darlington,Rural,,,,
Primary Care,14599945A1,"Little River Medical Center, Inc.",Federally Qualified Health Center,South Carolina,"Horry County, SC",0,20,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,COMMUNITY KITCHEN,1411 Mr Joe White Ave,Myrtle Beach,SC,29577-5615,Horry,Non-Rural,,,,
,Little River Medical Center Annex,2220 Highway 17,Little River,SC,29566-9233,Horry,Non-Rural,,,,
,Little River Medical Center at Carolina Forest,4220 Carolina Exchange Dr,Myrtle Beach,SC,29579-4220,Horry,Non-Rural,,,,
,"LITTLE RIVER MEDICAL CENTER, INC.: MAIN SITE",4303 Live Oak Dr,Little River,SC,29566-9138,Horry,Non-Rural,,,,
,LRMC - Loris Site,3817 Main St,Loris,SC,29569-3017,Horry,Rural,,,,
,LRMC - Mobile Van # 4,4220 Carolina Exchange Dr,Myrtle Beach,SC,29579-4220,Horry,Non-Rural,,,,
,LRMC Health Access,1075 Mr Joe White Ave Unit 101,Myrtle Beach,SC,29577-5658,Horry,Non-Rural,,,,
,LRMC- Mobile Van #1,4303 Live Oak Dr,Little River,SC,29566-9138,Horry,Non-Rural,,,,
,LRMC-Mobile Van #2,4303 Live Oak Dr,Little River,SC,29566-9138,Horry,Non-Rural,,,,
,LRMC-Mobile Van #3,4303 Live Oak Dr,Little River,SC,29566-9138,Horry,Non-Rural,,,,
,LRMC: MYRTLE BEACH MEDICAL CENTER,7724 N Kings Hwy,Myrtle Beach,SC,29572-3041,Horry,Non-Rural,,,,
,New Directions,1005 Osceola St,Myrtle Beach,SC,29577-8008,Horry,Non-Rural,,,,
,SouthStrand Medical Center,3236 Holmestown Rd,Myrtle Beach,SC,29588-7495,Horry,Non-Rural,,,,
,WACCAMAW CENTER FOR MENTAL HEALTH,164 Waccamaw Medical Park Dr,Conway,SC,29526-8903,Horry,Non-Rural,,,,
Primary Care,145999451D,"Low Country Health Care System, Inc.",Federally Qualified Health Center,South Carolina,"Allendale County, SC",0,21,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Aiken Specialty Services,209 Abbeville Ave NW,Aiken,SC,29801-3923,Aiken,Non-Rural,,,,
,BARNWELL FAMILY MEDICINE,86 Wren St,Barnwell,SC,29812-1529,Barnwell,Rural,,,,
,Barnwell Family Medicine Administrative Office,110 Wren St,Barnwell,SC,29812-1533,Barnwell,Rural,,,,
,Family Medical Center of Blackville,130 Baker St N,Blackville,SC,29817-2426,Barnwell,Rural,,,,
,LCHCS dba Barnwell Family Specialty Services,124 Wren St,Barnwell,SC,29812-1527,Barnwell,Rural,,,,
,LOW COUNTRY HEALTH CARE SYSTEM,333 Revolutionary Trl,Fairfax,SC,29827-7109,Allendale,Rural,,,,
,"Low Country Health Care System, Inc. dba Barnwell Pediatrics, P.A.",10706 Marlboro Ave,Barnwell,SC,29812-6376,Barnwell,Rural,,,,
,"Low Country Health Care System, Inc. dba Padgett Family Practice",526 North St,Bamberg,SC,29003-1319,Bamberg,Rural,,,,
,"Low Country Health Care System, Inc. Early Intervention Services",185 Mcgee St,Bamberg,SC,29003-1154,Bamberg,Rural,,,,
,Williston Family Medicine,13975 Church St,Williston,SC,29853-5835,Barnwell,Rural,,,,
Primary Care,145999451C,"BEAUFORT-JASPER-HAMPTON COMPREHENSIVE HEALTH SERVICES, INCORPORATED",Federally Qualified Health Center,South Carolina,"Jasper County, SC",0,20,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"BEAUFORT-JASPER HAMPTON COMP HLTH SERVICES, INC.",721 Okatie Hwy,Okatie,SC,29909-3963,Beaufort,Non-Rural,,,,
,BJHCHS Mobile Unit,200 Elm St E,Hampton,SC,29924-3430,Hampton,Rural,,,,
,BJHCHS Ronald McDonald Mobile Unit,719 Okatie Hwy,Okatie,SC,29909-3963,Jasper,Non-Rural,,,,
,BROAD RIVER ELEM SCHOOL HLTH CTR,474 Broad River Blvd,Beaufort,SC,29906-9489,Beaufort,Rural,,,,
,Donald E. Gatch Medical Center,552 Stiney Rd,Hardeeville,SC,29927-5228,Jasper,Non-Rural,,,,
,Elijah Washington Medical Center,21 Paige Point Blf,Sheldon,SC,29941-2700,Beaufort,Rural,,,,
,Estill Medical Center,776 2nd St E,Estill,SC,29918-4926,Hampton,Rural,,,,
,HAMPTON MEDICAL CENTER,200 Elm St E,Hampton,SC,29924-3430,Hampton,Rural,,,,
,HARDEEVILLE RIDGELAND MIDDLE SCHOOL,150 Hurricane Vly,Hardeeville,SC,29927-4056,Jasper,Non-Rural,,,,
,JAMES J DAVIS EARLY LEARNING CENTER,364 Keans Neck Rd,Seabrook,SC,29940-3122,Beaufort,Rural,,,,
