data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,Community Care of Flatwoods II,273 Skidmore Ln,Sutton,WV,26601-9272,Braxton,Rural,,,,
,Community Care of Green Bank,4498 Potomac Highlands Trl,Green Bank,WV,24944,Pocahontas,Rural,,,,
,Community Care of Marlinton,821 3rd Ave,Marlinton,WV,24954-1015,Pocahontas,Rural,,,,
,Community Care of Weston,Staunton Dr,Weston,WV,26452,Lewis,Rural,,,,
,Community Care of Weston II,107 Staunton Dr,Weston,WV,26452-5604,Lewis,Rural,,,,
,Community Dental Care of Green Bank,6404 Potomac Highlands Trl,Green Bank,WV,24944,Pocahontas,Rural,,,,
,Davis Elementary School Wellness Center,113 5th St,Gassaway,WV,26624-1224,Braxton,Rural,,,,
,Flatwoods Elementary School Wellness Center,142 Flatwoods Corner Rd,Flatwoods,WV,26621-1112,Braxton,Rural,,,,
,Frametown Elementary School Wellness Center,HC 61 BOX 14,Frametown,WV,26623-9401,Braxton,Rural,,,,
,French Creek Elementary School Wellness Center,7619 Route 20 South Rd,French Creek,WV,26218-2005,Upshur,Rural,,,,
,Green Bank Elementary-Middle School Wellness Center,5917 Potomac Highlands Trl,Green Bank,WV,24944-9099,Pocahontas,Rural,,,,
,HE White Elementary School Wellness Center,501 Bomont Rd,Bomont,WV,25030-9666,Clay,Non-Rural,,,,
,Jane Lew Elementary School Wellness Center,6536 Main St,Jane Lew,WV,26378-8505,Lewis,Rural,,,,
,Johnson Elementary School Wellness Center,601 Johnson Ave,Bridgeport,WV,26330-1971,Harrison,Rural,,,,
,Leading Creek Elementary School Wellness Center,15300 US Highway 33 W,Linn,WV,26384-9322,Lewis,Rural,,,,
,Liberty High School Wellness Center,1 Mountaineer Dr,Clarksburg,WV,26301-5511,Harrison,Rural,,,,
,Lincoln Middle and High School Wellness Center,78 Jerry Toth Dr,Shinnston,WV,26431-8502,Harrison,Rural,,,,
,Little Birch Elementary School Wellness Center,55 Little Birch Rd,Sutton,WV,26601-9469,Braxton,Rural,,,,
,LITTLE MEADOW HEALTH CENTER,Pickens Rd,Helvetia,WV,26224,Randolph,Rural,,,,
,Lizemore Elementary School Wellness Center,100 Lizemore Lions Rd,Lizemores,WV,25125,Clay,Non-Rural,,,,
,Lost Creek Elementary School Wellness Center,128 College St,Lost Creek,WV,26385,Harrison,Rural,,,,
,Lumberport Elementary School Wellness Center,38 E Lyndon St,Lumberport,WV,26386-8351,Harrison,Rural,,,,
,Marlinton Elementary School Wellness Center,926 5th Ave Ste A,Marlinton,WV,24954-1264,Pocahontas,Rural,,,,
,Marlinton Middle School Wellness Center,Route 2 Box 525,Buckeye,WV,24924,Pocahontas,Rural,,,,
,Mountaineer Middle School Wellness Center,2 Mountaineer Dr,Clarksburg,WV,26301-5511,Harrison,Rural,,,,
,North View Elementary School Wellness Center,1400 N 19th St,Clarksburg,WV,26301-1644,Harrison,Rural,,,,
,Norwood Elementary School Wellness Center,208 Kidd Ave,Stonewood,WV,26301-4833,Harrison,Rural,,,,
,Nutter Fort Intermediate School Wellness Center,1302 Buckhannon Pike,Nutter Fort,WV,26301-4406,Harrison,Rural,,,,
,Nutter Fort Primary School Wellness Center,1302 Buckhannon Pike,Nutter Fort,WV,26301-4406,Harrison,Rural,,,,
,Peterson-Central Elementary School Wellness Center,509 Berlin Rd,Weston,WV,26452-8323,Lewis,Rural,,,,
,Pocahontas County High School Wellness Center,271 Warrior Way,Dunmore,WV,24934-9048,Pocahontas,Rural,,,,
,Primary Care Systems,122 Center St,Clay,WV,25043-7046,Clay,Non-Rural,,,,
,Roanoke Elementary School Wellness Center,1176 Oil Creek Rd,Roanoke,WV,26447-8263,Lewis,Rural,,,,
,Robert Bland Middle School Wellness Center,358 Court Ave,Weston,WV,26452-2008,Lewis,Rural,,,,
,Robert C Byrd High School Wellness Center,1 Eagle Way,Clarksburg,WV,26301-9784,Harrison,Rural,,,,
,Salem Elementary School Wellness Center,273 Education Way,Salem,WV,26426-7524,Harrison,Rural,,,,
,Simpson Elementary School Wellness Center,250 Worthington Dr,Bridgeport,WV,26330-1449,Harrison,Rural,,,,
,South Harrison High School Wellness Center,3073 Hawk Hwy,Lost Creek,WV,26385-6846,Harrison,Rural,,,,
,South Harrison Middle School Wellness Center,3003 Hawk Hwy,Lost Creek,WV,26385-6846,Harrison,Rural,,,,
,Sutton Elementary School Wellness Center,288 N Hill Rd,Sutton,WV,26601-1225,Braxton,Rural,,,,
,Temporary Site - Clay Fitness Center,124 Center St,Clay,WV,25043-7046,Clay,Non-Rural,,,,
,TRI-COUNTY HEALTH CLINIC,78 Queens Alley Rd,Rock Cave,WV,26234-5890,Upshur,Rural,,,,
,Union Elementary School Wellness Center,481 Heavner Grove Rd,Buckhannon,WV,26201-4859,Upshur,Rural,,,,
,United Technical Center Wellness Center,251 Marietta St,Clarksburg,WV,26301-6313,Harrison,Rural,,,,
,Washington District Elementary School Wellness Center,5078 Tallmansville Rd,Buckhannon,WV,26201-1687,Upshur,Rural,,,,
,Washington Irving Middle School Wellness Center,443 Lee Ave,Clarksburg,WV,26301-3648,Harrison,Rural,,,,
,WEST MILFORD COMMUNITY HLTH CTR,597 Liberty St,West Milford,WV,26451-6801,Harrison,Rural,,,,
,West Milford Elementary School Wellness Center,226 School St,West Milford,WV,26451-9700,Harrison,Rural,,,,
,West Virginia Wesleyan College Wellness Center,59 College Ave,Buckhannon,WV,26201-2600,Upshur,Rural,,,,
,Wilsonburg Elementary School Wellness Center,1040 Wilsonburg Rd,Clarksburg,WV,26301-6511,Harrison,Rural,,,,
Primary Care,1549995473,"Rainelle Medical Center, Inc.",Federally Qualified Health Center,West Virginia,"Greenbrier County, WV",0,15,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Alderson Elementary School Wellness Center,300 Chase St,Alderson,WV,24910-9461,Greenbrier,Rural,,,,
,Alderson Medical Center,101 Railroad Ave,Alderson,WV,24910-7000,Monroe,Rural,,,,
,Ansted Elementary School,27 School St,Ansted,WV,25812-1217,Fayette,Non-Rural,,,,
,Bobcat Wellness Center,400 Temple St,Hinton,WV,25951-2227,Summers,Rural,,,,
,Divide Elementary School Wellness Center,248 Propps Rdg,Lookout,WV,25868-6220,Fayette,Rural,,,,
,Eastern Greenbrier School Based Health Center,403 Knight Dr,Ronceverte,WV,24970-0169,Greenbrier,Rural,,,,
,Frankford Elementary School Wellness Center,21692 Seneca Trl N,Frankford,WV,24938-9631,Greenbrier,Rural,,,,
,Greenbrier County Achievement Center,197 Chestnut St Rm Vdoo,Lewisburg,WV,24901-2578,Greenbrier,Rural,,,,
,GREENBRIER WEST HIGH SCHOOL CLIN,US-60,Charmco,WV,25958,Greenbrier,Rural,,,,
,Hillsboro Elementary School Wellness Center,7724 Seneca Trl,Hillsboro,WV,24946-8711,Pocahontas,Rural,,,,
,Hillsboro Health Center,7576 Seneca Trl,Hillsboro,WV,24946,Pocahontas,Rural,,,,
,Hinton Area Elementary School Wellness Center,121 Park Ave,Hinton,WV,25951-2448,Summers,Rural,,,,
,Jumping Branch Elementary School Wellness Center,6617 Beech Run Rd,Jumping Branch,WV,25969-6037,Summers,Rural,,,,
,Lewisburg Behavioral Health Center,149 Goheen St,Lewisburg,WV,24901-1661,Greenbrier,Rural,,,,
,Lewisburg Elementary School Wellness Center,492 W Washington St,Lewisburg,WV,24901-1375,Greenbrier,Rural,,,,
,Lewisburg Health Center,296 Fair St,Lewisburg,WV,24901-2632,Greenbrier,Rural,,,,
,Maxwelton Health Center,412 Industrial Park Rd,Maxwelton,WV,24957,Greenbrier,Rural,,,,
,Meadow Bridge Clinic,8971 Sewell Creek Rd,Meadow Bridge,WV,25976-7727,Fayette,Non-Rural,,,,
,MEADOW BRIDGE SCH. BASED CLINIC,WV-20,Meadow Bridge,WV,25976,Fayette,Non-Rural,,,,
,Memorial Primary School Wellness Center,319 Memorial Ave Rm cs1,Bluefield,WV,24701-4939,Mercer,Rural,,,,
,Midland Trail Health Center,26719 Midland Trl,Hico,WV,25854,Fayette,Rural,,,,
,Pressley Ridge School,1265 Robert C Byrd Dr Fl 1,Crab Orchard,WV,25827-1704,Raleigh,Non-Rural,,,,
,Princeton Primary School Wellness Center,Tiger Dr,Princeton,WV,24740,Mercer,Rural,,,,
,Rainelle Dental Clinic,645 Kanawha Ave,Rainelle,WV,25962-1013,Greenbrier,Rural,,,,
,Rainelle Elementary School Wellness Center,701 Kanawha Ave,Rainelle,WV,25962-1015,Greenbrier,Rural,,,,
,RAINELLE MEDICAL CENTER,176 Medical Center Dr,Rainelle,WV,25962-1064,Greenbrier,Rural,,,,
,Ronceverte Elementary School Wellness Center,246 Ronceverte Elementary School Dr,Ronceverte,WV,24970-9740,Greenbrier,Rural,,,,
,Summers County Wellness Center,1 Bobcat Dr,Hinton,WV,25951-9130,Summers,Rural,,,,
,Talcott Elementary School Wellness Center,133 Talcott School Rd,Talcott,WV,24981,Summers,Rural,,,,
,WESTERN GREENBRIER MIDDLE SCHOOL,US Route 60,Crawley,WV,24931,Greenbrier,Rural,,,,
,White Sulphur Springs Elementary School Wellness Center,150 Reed St,White Sulphur Springs,WV,24986-2552,Greenbrier,Rural,,,,
,White Sulphur Springs Health Center,128 Community Ln,White Sulphur Springs,WV,24986-1105,Greenbrier,Rural,,,,
,Whitethorn Elementary School Wellness Center,1919 Maryland Ave,Bluefield,WV,24701-4425,Mercer,Rural,,,,
Primary Care,1547963361,"Wirt County Health Service Association, Inc",Federally Qualified Health Center,West Virginia,"Wirt County, WV",0,18,Designated,Non-Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Jackson County School Based Wellness Center,562 Charleston Dr,Ripley,WV,25271-1533,Jackson,Rural,,,,
,Parkersburg Family Care,2610 Camden Ave,Parkersburg,WV,26101-5652,Wood,Non-Rural,,,,
,Parkersburg Family Care – Westbrook,2121 7th St,Parkersburg,WV,26101-3803,Wood,Non-Rural,,,,
,Parkersburg Family Care B,3705 Emerson Ave,Parkersburg,WV,26104-1118,Wood,Non-Rural,,,,
,Ripley Family Care,512A Church St S,Ripley,WV,25271-1616,Jackson,Rural,,,,
,River Valley Family Care,606 Washington St,Ravenswood,WV,26164-1730,Jackson,Rural,,,,
,Southern Local Wellness Center,920 Elm St,Racine,OH,45771-8902,Meigs,Rural,,,,
,Wirt County Family Care,483 Court St,Elizabeth,WV,26143-1109,Wirt,Non-Rural,,,,
,"WIRT COUNTY HEALTH SERVICES ASSOCIATION, INC.",483 Court St,Elizabeth,WV,26143-1109,Wirt,Non-Rural,,,,
,Wirt County Schools Wellness Center,461 School View St,Elizabeth,WV,26143,Wirt,Non-Rural,,,,
Primary Care,154999540B,Belington Community Medical Services Association,Federally Qualified Health Center,West Virginia,"Barbour County, WV",0,7,Designated,Rural,02/08/2006,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ABU Wellness Center,101 College Hill Dr,Philippi,WV,26416-4600,Barbour,Rural,,,,
,Belington Medical Clinic,70 N Sturmer St,Belington,WV,26250-7403,Barbour,Rural,,,,
,Brandon Wellness Center,99 Horseshoe Dr,Philippi,WV,26416-0059,Barbour,Rural,,,,
,The Myers Clinic,3 Healthcare Dr,Philippi,WV,26416-9405,Barbour,Rural,,,,
Primary Care,15499954AW,POCAHONTAS MEMORIAL HOSPITAL RURAL HEALTH CLINIC,Rural Health Clinic,West Virginia,"Pocahontas County, WV",0,13,Designated,Rural,03/27/2012,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,POCAHONTAS MEMORIAL HOSPITAL RURAL HEALTH CLINIC,150 Duncan Rd,Buckeye,WV,24924-9037,Pocahontas,Rural,,,,
Primary Care,1549995491,ROANE FAMILY HEALTH CARE,Federally Qualified Health Center,West Virginia,"Roane County, WV",0,18,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ROANE COUNTY FAMILY HEALTH CARE,146 Williams Dr,Spencer,WV,25276-1826,Roane,Rural,,,,
Primary Care,1546383668,BOONE MEMORIAL HOSPITAL FAMILY MEDICAL CENTER,Rural Health Clinic,West Virginia,"Boone County, WV",0,19,Designated,Non-Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BOONE MEMORIAL HOSPITAL FAMILY MEDICAL CENTER,697 Madison Ave,Madison,WV,25130-1621,Boone,Non-Rural,,,,
Primary Care,1549995476,WELCH COMMUNITY HOSPITAL RHC,Rural Health Clinic,West Virginia,"McDowell County, WV",0,21,Designated,Rural,07/09/2004,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,WELCH COMMUNITY HOSPITAL RHC,454 Mcdowell St,Welch,WV,24801-2029,McDowell,Rural,,,,
Primary Care,1549995488,"Camden-On-Gauley Medical Center, Inc.",Federally Qualified Health Center,West Virginia,"Webster County, WV",0,20,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Camden Family Health,100 School St,Craigsville,WV,26205-8572,Nicholas,Rural,,,,
,Camden Family Health,300 Minuteman Dr,Weston,WV,26452-2200,Lewis,Rural,,,,
,Camden Family Health,16414 Webster Rd,Craigsville,WV,26205-8512,Nicholas,Rural,,,,
,Camden Family Health,71 Avenue A,Richwood,WV,26261-1204,Nicholas,Rural,,,,
,Camden Family Health,415 Main St,Summersville,WV,26651-1343,Nicholas,Rural,,,,
,Camden Family Health - Cherry River,190 Riverside Dr Rm 2109,Richwood,WV,26261-1251,Nicholas,Rural,,,,
,Camden Family Health - Cowen Office,56 Park St,Cowen,WV,26206-3302,Webster,Rural,,,,
,Camden Family Health - Little Beaver Creek,16130 Webster Rd,Craigsville,WV,26205-8858,Nicholas,Rural,,,,
,Camden Family Health - Panther Creek,110 Panther Creek Elementary Rd,Nettie,WV,26681-1200,Nicholas,Rural,,,,
,Camden Family Health - Red Oak Drive,46 Red Oak Dr,Craigsville,WV,26205-3102,Nicholas,Rural,,,,
,Camden Family Health - Summersville Elementary School,70 Grade School Ln,Summersville,WV,26651-1897,Nicholas,Rural,,,,
,CAMDEN-ON-GAULEY MEDICAL CENTER,10003 Webster Rd,Camden On Gauley,WV,26208-7713,Webster,Rural,,,,
,Webster County School Based Community Health Center,1 Highlander Dr,Upperglade,WV,26266-9400,Webster,Rural,,,,
Primary Care,1545145953,"MONONGAHELA VALLEY ASSOCIATION OF HEALTH CENTERS, INC",Federally Qualified Health Center,West Virginia,"Marion County, WV",0,12,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MVA Health Center - East Fairmont High School Wellness Center,1993 Airport Rd,Fairmont,WV,26554-9138,Marion,Rural,,,,
,MVA Health Center - East Fairmont Middle School Wellness Center,221 Mason St,Fairmont,WV,26554-4188,Marion,Rural,,,,
,MVA Health Center - Fairmont,1322 Locust Ave,Fairmont,WV,26554-1436,Marion,Rural,,,,
,MVA Health Center - Mannington,118 Market St,Mannington,WV,26582-1131,Marion,Rural,,,,
,MVA Health Center - North Marion High School Wellness Center,1 North Marion Dr,Farmington,WV,26571-9717,Marion,Rural,,,,
,MVA Health Center - Pediatrics,1338 Locust Ave,Fairmont,WV,26554-1436,Marion,Rural,,,,
,MVA Health Center - Shinnston,1 Columbia Rd,Shinnston,WV,26431-1016,Harrison,Rural,,,,
,MVA Health Center - West Fairmont Middle School Wellness Center,110 10th St,Fairmont,WV,26554-3607,Marion,Rural,,,,
,MVA Health Center: Monongah Elementary School Wellness Center,628 Walnut St,Monongah,WV,26554-1136,Marion,Rural,,,,
,MVA Health Center: Monongah Middle School Wellness Center,550 Camden Ave,Monongah,WV,26554-1105,Marion,Rural,,,,
Primary Care,15499954AT,RURAL HEALTH ACCESS CORPORATION,Federally Qualified Health Center Look-alike,West Virginia,"Logan County, WV",0,13,Designated,Rural,03/25/2011,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Coalfield Health Center,386 Airport Rd,Chapmanville,WV,25508-9202,Logan,Rural,,,,
Primary Care,154999540H,BOONE MEMORIAL HOSPITAL MEDICAL CLINIC,Rural Health Clinic,West Virginia,"Boone County, WV",0,19,Designated,Non-Rural,10/23/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BOONE MEMORIAL HOSPITAL MEDICAL CLINIC,660A S Main St,Madison,WV,25130-1245,Boone,Non-Rural,,,,
Primary Care,15499954AO,TYGART VALLEY TOTAL CARE CENTER,Rural Health Clinic,West Virginia,"Taylor County, WV",0,10,Designated,Rural,06/06/2006,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,TYGART VALLEY TOTAL CARE CENTER,500 Market St,Grafton,WV,26354-1184,Taylor,Rural,,,,
Primary Care,1549995486,"CABIN CREEK HEALTH SYSTEMS, INC.",Federally Qualified Health Center,West Virginia,"Kanawha County, WV",0,12,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Cabin Creek Health Administration,114 Bern Dr,Eskdale,WV,25075,Kanawha,Non-Rural,,,,
,Cabin Creek Health Administration,104 Alex Ln,Charleston,WV,25304-2952,Kanawha,Non-Rural,,,,
,"CABIN CREEK HEALTH CENTER, INC.",Route 79,Dawes,WV,25054-0070,Kanawha,Non-Rural,,,,
,Clendenin Health Center,107 Koontz Ave Ste 200,Clendenin,WV,25045-9581,Kanawha,Non-Rural,,,,
,Cubs Wellness Center/Sharon Dawes Elementary,4933 Cabin Creek Rd,Miami,WV,25134-5000,Kanawha,Non-Rural,,,,
,Elk River Health Center,5120 Elk River Rd N,Elkview,WV,25071-9722,Kanawha,Non-Rural,,,,
,Herbert Hoover Health Center,275 Elk River Rd S,Clendenin,WV,25045-9716,Kanawha,Non-Rural,,,,
,Indian Health Center,6100 Sissonville Dr,Charleston,WV,25312-9444,Kanawha,Non-Rural,,,,
,Kanawha City Health Center,4602 Maccorkle Ave SE,Charleston,WV,25304-1848,Kanawha,Non-Rural,,,,
,Pioneer Health Center,1st Ave & Brannon St,East Bank,WV,25067,Kanawha,Non-Rural,,,,
,RIVERSIDE HEALTH CENTER,1 Warrior Way Ste 103,Belle,WV,25015-1356,Kanawha,Non-Rural,,,,
,Sissonville Health Center,6135 Sissonville Dr,Charleston,WV,25312-9444,Kanawha,Non-Rural,,,,
,Sunnyside Health Center,108 Lee St E Ste 129,Charleston,WV,25301-1506,Kanawha,Non-Rural,,,,
Primary Care,1549995471,St. George Medical Clinic Inc,Federally Qualified Health Center,West Virginia,"Tucker County, WV",0,17,Designated,Rural,09/25/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,St. George Medical Clinic School-Based Health Center,138 Crestview Dr,Hambleton,WV,26269-8195,Tucker,Rural,,,,
,"ST. GEORGE MEDICAL CLINIC, INC.",8591 Holly Meadows Rd,Parsons,WV,26287-8604,Tucker,Rural,,,,
,"St. George Medical Clinic, Inc. - Dental Clinic",65 Crestview Dr,Hambleton,WV,26269,Tucker,Rural,,,,
Primary Care,1549995479,"COMMUNITY HEALTH SYSTEMS, INC.",Federally Qualified Health Center,West Virginia,"Raleigh County, WV",0,11,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,AccessHealth  Clear Fork School-Based Clinic,4851 Clear Fork Rd,Artie,WV,25008-9515,Raleigh,Non-Rural,,,,
,AccessHealth Associates,410 Carriage Dr,Beckley,WV,25801-2806,Raleigh,Non-Rural,,,,
,AccessHealth Beckley,202 Bill Baker Way,Beckley,WV,25801-1506,Raleigh,Non-Rural,,,,
,AccessHealth Cranberry Prosperity School-Based Clinic,4575 Robert C Byrd Dr,Beckley,WV,25801-8141,Raleigh,Non-Rural,,,,
,AccessHealth Daniels Clinic,2157 Ritter Dr,Daniels,WV,25832-9371,Raleigh,Non-Rural,,,,
,AccessHealth Daniels Elementary School-Based Clinic,351 4H Lake Rd,Daniels,WV,25832-9531,Raleigh,Non-Rural,,,,
,AccessHealth Fayette Clinic,1 PHYSICIANS PLAZA,Lochgelly,WV,25866,Fayette,Non-Rural,,,,
,AccessHealth Glen Daniels Clinic,7127 Harper Rd,Glen Daniel,WV,25844,Raleigh,Non-Rural,,,,
,AccessHealth Mabscott Clinic,200 Raleigh Ave,Beckley,WV,25801-0002,Raleigh,Non-Rural,,,,
,AccessHealth Mabscott Elementary School-Based Clinic,104 Pershing St,Beckley,WV,25801-5940,Raleigh,Non-Rural,,,,
,AccessHealth Marsh Fork Elementary School-Based Clinic,5960 Coal River Rd,Rock Creek,WV,25174-9681,Raleigh,Non-Rural,,,,
