data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,Edward M. Kennedy Health Clinic,925 2nd Ave,Monte Vista,CO,81144-1432,Rio Grande,Rural,,,,
,Guadalupe Health Center,W 10th Ave & Dahlia St,Antonito,CO,81120,Conejos,Rural,,,,
,La Jara Dental Clinic,421 Walnut St,La Jara,CO,81140-5064,Conejos,Rural,,,,
,La Junta Clinic,1012 Belmont Ave,La Junta,CO,81050-2101,Otero,Rural,,,,
,Las Animas Clinic and Las Animas Dental Clinic,245 Vine Ave,Las Animas,CO,81054-1039,Bent,Rural,,,,
,Moffat Family Health Center,545 Moffat Way,Moffat,CO,81143,Saguache,Rural,,,,
,Rocky Ford Clinic or Rocky Ford Dental Clinic,903 S 12th St,Rocky Ford,CO,81067-2127,Otero,Rural,,,,
,"San Luis Health Center, Ernesto Pacheco Dental Clinic, or San Luis Physical Therapy and Rehabilitation",233 Main St Ste B,San Luis,CO,81152-5095,Costilla,Rural,,,,
,Sierra Blanca Medical Center or Alamosa Physical Therapy and Rehabilitation,106 Blanca Ave Ste 300,Alamosa,CO,81101-2340,Alamosa,Rural,,,,
,Valley-Wide Canon City,121 N 6th St,Canon City,CO,81212-3329,Fremont,Rural,,,,
,"Valley-Wide Health Systems, Inc. - Carson Building",204 Carson Ave,Alamosa,CO,81101-2342,Alamosa,Rural,,,,
,"Valley-Wide Health Systems, Inc., Administrative Services Building, Alamosa Dental Clinic, VWHS Nutrition Services, or  Medical Services",128 Market St,Alamosa,CO,81101-2290,Alamosa,Rural,,,,
,Valley-Wide Hunt Street Alamosa,602 Hunt Ave,Alamosa,CO,81101-2680,Alamosa,Rural,,,,
,Valley-Wide Ordway,319 Main St,Ordway,CO,81063-1302,Crowley,Rural,,,,
,Valley-Wide Third Street La Junta,1420 E 3rd St,La Junta,CO,81050-2005,Otero,Rural,,,,
,VWHS Mobile Health Unit,106 Blanca Ave Ste 300,Alamosa,CO,81101-2340,Alamosa,Rural,,,,
Primary Care,10899908B4,FLORENCE MEDICAL CENTER,Rural Health Clinic,Colorado,"Fremont County, CO",0,17,Designated,Rural,10/10/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,FLORENCE MEDICAL CENTER,501 W 5th St,Florence,CO,81226-1126,Fremont,Rural,,,,
Primary Care,10899908A4,DENVER HEALTH AND HOSPITALS AUTHORITY,Federally Qualified Health Center,Colorado,"Denver County, CO",0,18,Designated,Non-Rural,11/10/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Abraham Lincoln Campus,2285 S Federal Blvd,Denver,CO,80219-5433,Denver,Non-Rural,,,,
,Bruce Randolph Campus,3955 N Steele St,Denver,CO,80205-3613,Denver,Non-Rural,,,,
,Denver Health and Hosptials,601 N Broadway,Denver,CO,80203-3407,Denver,Non-Rural,,,,
,Denver Health Medical Campus,777 Bannock St,Denver,CO,80204-4507,Denver,Non-Rural,,,,
,East High School-Based Health Center,1600 City Park Esplanade,Denver,CO,80206-1429,Denver,Non-Rural,,,,
,Eastside Family Health Center,501 28th St,Denver,CO,80205-3003,Denver,Non-Rural,,,,
,Evie Garrett Dennis Campus,4800 Telluride St,Denver,CO,80249-6803,Denver,Non-Rural,,,,
,Federico F. Pena Family Health Center,1339 S Federal Blvd,Denver,CO,80219-4235,Denver,Non-Rural,,,,
,Florence Crittenton Campus,55 S Zuni St,Denver,CO,80223-1208,Denver,Non-Rural,,,,
,John F. Kennedy High School,2855 S Lamar St,Denver,CO,80227-3809,Denver,Non-Rural,,,,
,Kepner Campus,911 S Hazel Ct,Denver,CO,80219-3418,Denver,Non-Rural,,,,
,Kunsmiller Creative Arts Academy,2250 S Quitman Way,Denver,CO,80219-5139,Denver,Non-Rural,,,,
,La Casa Quigg Newton Family Health Center,4545 Navajo St,Denver,CO,80211-2440,Denver,Non-Rural,,,,
,Lake Campus,1820 Lowell Blvd,Denver,CO,80204-1549,Denver,Non-Rural,,,,
,Lowry Family Health Center,1001 Yosemite St,Denver,CO,80230-6003,Denver,Non-Rural,,,,
,Manual Campus,1700 E 28th Ave,Denver,CO,80205-4502,Denver,Non-Rural,,,,
,Martin Luther King Junior Early College Campus,19535 E 46th Ave,Denver,CO,80249-6637,Denver,Non-Rural,,,,
,Montbello Campus,5000 Crown Blvd,Denver,CO,80239-4378,Denver,Non-Rural,,,,
,Montbello Family Health Center,12600 Albrook Dr,Denver,CO,80239-4604,Denver,Non-Rural,,,,
,North Campus,2960 N Speer Blvd,Denver,CO,80211-3795,Denver,Non-Rural,,,,
,Park Hill Family Health Center,4995 E 33rd Ave,Denver,CO,80207-1902,Denver,Non-Rural,,,,
,Place Bridge Academy,7125 Cherry Creek North Dr,Denver,CO,80224-2044,Denver,Non-Rural,,,,
,Primary Care Clinic at MHCD,4455 E 12th Ave,Denver,CO,80220-2415,Denver,Non-Rural,,,,
,Rachel B. Noel Campus,5290 Kittredge St,Denver,CO,80239-5628,Denver,Non-Rural,,,,
,Rose Andom Health Center,1330 Fox St,Denver,CO,80204-2602,Denver,Non-Rural,,,,
,Safe Center,405 S Platte River Dr,Denver,CO,80223-2069,Denver,Non-Rural,,,,
,South High School,1700 E Louisiana Ave,Denver,CO,80210-1810,Denver,Non-Rural,,,,
,Thomas Jefferson High School,3950 S Holly St,Denver,CO,80237-1117,Denver,Non-Rural,,,,
,Wellington E. Webb Center for Primary Care,301 W 6th Ave,Denver,CO,80204-5182,Denver,Non-Rural,,,,
,West Campus,951 Elati St,Denver,CO,80204-3939,Denver,Non-Rural,,,,
,Westside Family Health Center,1100 Federal Blvd,Denver,CO,80204-3219,Denver,Non-Rural,,,,
,Westwood Family Health Center,4320 W Alaska Pl,Denver,CO,80219-2454,Denver,Non-Rural,,,,
,WOMEN'S  MOBILE  CLINIC,601 N Broadway,Denver,CO,80203-3407,Denver,Non-Rural,,,,
Primary Care,1089990892,"PUEBLO COMMUNITY HEALTH CENTER, INC.",Federally Qualified Health Center,Colorado,"Pueblo County, CO",0,22,Designated,Non-Rural,08/29/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ADMINISTRATION,112 E Pitkin Ave,Pueblo,CO,81004-2110,Pueblo,Non-Rural,,,,
,AVONDALE CLINIC,328 Avondale Blvd,Avondale,CO,81022-5005,Pueblo,Rural,,,,
,Call Center,214 Colorado Ave,Pueblo,CO,81004-2004,Pueblo,Non-Rural,,,,
,Centennial High School SBWC,2525 Mountview Dr,Pueblo,CO,81008-1431,Pueblo,Non-Rural,,,,
,Central High School SBWC,216 E Orman Ave,Pueblo,CO,81004-2144,Pueblo,Non-Rural,,,,
,Chavez/Huerta K-12 Preparatory Academy,2727 W 18th St,Pueblo,CO,81003-1185,Pueblo,Non-Rural,,,,
,COLORADO AVENUE CLINIC,300 Colorado Ave,Pueblo,CO,81004-2006,Pueblo,Non-Rural,,,,
,County High School SBWC,1050 35th Ln,Pueblo,CO,81006-9426,Pueblo,Rural,,,,
,East High School SBWC,9 Macneil Rd,Pueblo,CO,81001-1931,Pueblo,Non-Rural,,,,
,GRAND AVENUE HOMELESS CLINIC,1008 N Grand Ave,Pueblo,CO,81003-2916,Pueblo,Non-Rural,,,,
,O'ROURKE DENTAL CLINIC,2030 Lake Ave,Pueblo,CO,81004-3536,Pueblo,Non-Rural,,,,
,PARK HILL CLINIC & PHARMACY,1302 E 5th St,Pueblo,CO,81001-3754,Pueblo,Non-Rural,,,,
,Patient Pharmacy and Administration,110 E Routt Ave,Pueblo,CO,81004-2117,Pueblo,Non-Rural,,,,
,Pueblo Community College Student Health Clinic,900 W Orman Ave Bldg Room # 118,Pueblo,CO,81004-1430,Pueblo,Non-Rural,,,,
,Risley International Academy of Innovation SBWC,625 N Monument Ave,Pueblo,CO,81001-5706,Pueblo,Non-Rural,,,,
,Support Services,229 Colorado Ave,Pueblo,CO,81004-2003,Pueblo,Non-Rural,,,,
,Walsenburg OB Clinic,129 Kansas Ave,Walsenburg,CO,81089-1818,Huerfano,Rural,,,,
Primary Care,1089990898,UNCOMPAHGRE COMBINED CLINICS,Federally Qualified Health Center,Colorado,"San Miguel County, CO",0,18,Designated,Rural,08/28/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,UNCOMPAHGRE COMBINED CLINICS,1350 Aspen St,Norwood,CO,81423,San Miguel,Rural,,,,
Primary Care,1081702122,PAGOSA MOUNTAIN CLINIC,Rural Health Clinic,Colorado,"Archuleta County, CO",0,12,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,PAGOSA MOUNTAIN CLINIC,95 S Pagosa Blvd,Pagosa Springs,CO,81147-8329,Archuleta,Rural,,,,
Primary Care,10899908D5,Northwest Colorado Visiting Nurse Association,Federally Qualified Health Center,Colorado,"Routt County, CO",0,22,Designated,Rural,08/01/2008,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Northwest Colorado Health - Dental Services,485 Yampa Ave,Craig,CO,81625-2609,Moffat,Rural,,,,
,Northwest Colorado Health - South Routt Dental Services,300 E Main St,Oak Creek,CO,80467,Routt,Rural,,,,
,Northwest Colorado Visiting Nurse Association Community Health Center,745 Russell St,Craig,CO,81625-2019,Moffat,Rural,,,,
,Northwest Colorado Visiting Nurse Association Community Health Center - Routt County,940 Central Park Dr Ste 101,Steamboat Springs,CO,80487-8853,Routt,Rural,,,,
Primary Care,1089990896,Peak Vista Community Health Centers,Federally Qualified Health Center,Colorado,"El Paso County, CO",0,20,Designated,Non-Rural,08/29/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Convenient Care Center and Pediatric Health Center at Academy,3205 N Academy Blvd Ste 100,Colorado Springs,CO,80917-5147,El Paso,Non-Rural,,,,
,Dental Center at Flagler,309 Pawnee Ave,Flagler,CO,80815-9286,Kit Carson,Rural,,,,
,Dental Health Center,2828 International Cir Ste 100,Colorado Springs,CO,80910-3127,El Paso,Non-Rural,,,,
,Developmental Disabilities Health Center,3207 N Academy Blvd Ste 3300,Colorado Springs,CO,80917-5100,El Paso,Non-Rural,,,,
,Enrollment Services,2828 International Cir Ste 120,Colorado Springs,CO,80910-3127,El Paso,Non-Rural,,,,
,"Enrollment Services at Academy, Suite 1500",3207 N Academy Blvd Ste 1500,Colorado Springs,CO,80917-5100,El Paso,Non-Rural,,,,
,Falcon Peak School Based Health Center,12050 Falcon Hwy,Peyton,CO,80831-8076,El Paso,Non-Rural,,,,
,Family Health Center at Mitchell High School,4041 E San Miguel St,Colorado Springs,CO,80909,El Paso,Non-Rural,,,,
,Health Center  at Limon,820 1st St,Limon,CO,80828-5008,Lincoln,Rural,,,,
,Health Center at Academy Suite 3100,3207 N Academy Blvd Ste 3100,Colorado Springs,CO,80917-5100,El Paso,Non-Rural,,,,
,Health Center at Academy Suite 3500,3207 N Academy Blvd Ste 3500,Colorado Springs,CO,80917-5100,El Paso,Non-Rural,,,,
,Health Center at Divide,34 Hybrook Rd S,Divide,CO,80814-9219,Teller,Non-Rural,,,,
,Health Center at Fountain,350 Lyckman Pl,Fountain,CO,80817-2861,El Paso,Non-Rural,,,,
,Health Center at International Circle,2828 International Cir Ste 160,Colorado Springs,CO,80910-3127,El Paso,Non-Rural,,,,
,Health Center at Jet Wing,1815 Jet Wing Dr,Colorado Springs,CO,80916-2300,El Paso,Non-Rural,,,,
,Health Center at Kiowa,320 Comanche St,Kiowa,CO,80117-5080,Elbert,Non-Rural,,,,
,Health Center at Myron Stratton,410 Gold Pass Hts,Colorado Springs,CO,80906-3882,El Paso,Non-Rural,,,,
,"Health Center at Printers Parkway, 340",340 Printers Pkwy,Colorado Springs,CO,80910-3190,El Paso,Non-Rural,,,,
,"Health Center at Printers Parkway, 350",350 Printers Pkwy,Colorado Springs,CO,80910-3190,El Paso,Non-Rural,,,,
,Health Center at Rio Grande,117 W Rio Grande St,Colorado Springs,CO,80903-4013,El Paso,Non-Rural,,,,
,Health Center at Strasburg,55981 E Colfax Ave,Strasburg,CO,80136-8014,Adams,Rural,,,,
,Health Center at Union,225 S Union Blvd,Colorado Springs,CO,80910-3184,El Paso,Non-Rural,,,,
,Health Center at Wahsatch,722 S Wahsatch Ave,Colorado Springs,CO,80903-4035,El Paso,Non-Rural,,,,
,Lane Family Health Center,4863 N Nevada Ave,Colorado Springs,CO,80918-3951,El Paso,Non-Rural,,,,
,Logan Health Center at Myron Stratton,430 Gold Pass Hts,Colorado Spgs,CO,80906-3501,El Paso,Non-Rural,,,,
,Mobile Health Services Van,340 Printers Pkwy,Colorado Springs,CO,80910-3190,El Paso,Non-Rural,,,,
,Peak Vista Administrative Services Center,3205 N Academy Blvd Ste 130,Colorado Springs,CO,80917-5152,El Paso,Non-Rural,,,,
,Peak Vista Pharmacy at Academy,3207 N Academy Blvd Ste 1200,Colorado Springs,CO,80917-5100,El Paso,Non-Rural,,,,
,Pediatric Health Center at International Circle,2828 International Cir Ste 140,Colorado Springs,CO,80910-3127,El Paso,Non-Rural,,,,
,Temporary Site - Colorado Springs City Auditorium,221 E Kiowa St,Colorado Springs,CO,80903-1706,El Paso,Non-Rural,,,,
,Temporary Site - Springs Rescue Mission,5 W Las Vegas St,Colorado Springs,CO,80903-4217,El Paso,Non-Rural,,,,
Primary Care,1089990899,"High Plains Community Health Center, Incorporated",Federally Qualified Health Center,Colorado,"Prowers County, CO",0,10,Designated,Rural,08/29/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Family Health Center,200 Kendall Dr,Lamar,CO,81052-3940,Prowers,Rural,,,,
,High Plains Adult Community Health Center,2221 Wellness Way,Lamar,CO,81052-3867,Prowers,Rural,,,,
,HIGH PLAINS COMMUNITY HEALTH CENTER,201 Kendall Dr,Lamar,CO,81052-3939,Prowers,Rural,,,,
,High Plains Financial Services Site,108 S 5th St,Lamar,CO,81052-2708,Prowers,Rural,,,,
,High Plains Holly Clinic,410 W Colorado St,Holly,CO,81047,Prowers,Rural,,,,
,High Plains Wiley Clinic,303 Main St,Wiley,CO,81092-5020,Prowers,Rural,,,,
,LCC CAMPUS HEALTH CLINIC,2401 S Main St,Lamar,CO,81052-3912,Prowers,Rural,,,,
Primary Care,1087501265,PRAIRIE VIEW RURAL HEALTH CLINIC,Rural Health Clinic,Colorado,"Cheyenne County, CO",0,13,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,PRAIRIE VIEW RURAL HEALTH CLINIC,615 W 5th St N,Cheyenne Wells,CO,80810,Cheyenne,Rural,,,,
Primary Care,1082555334,RIO GRANDE HOSPITAL CLINIC,Rural Health Clinic,Colorado,"Rio Grande County, CO",0,20,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,RIO GRANDE HOSPITAL CLINIC,0310C County Road 14,Del Norte,CO,81132-8719,Rio Grande,Rural,,,,
Primary Care,1089990895,Mountain Family Health Centers,Federally Qualified Health Center,Colorado,"Garfield County, CO",0,18,Designated,Rural,08/29/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MOUNTAIN FAMILY HEALTH CENTERS  Riverside,2700 Gilstrap Ct STE 230,Glenwood Springs,CO,81601-8735,Garfield,Rural,,,,
,MOUNTAIN FAMILY HEALTH CENTERS AVON SCHOOL-BASED HEALTH CENTER,0850 W Beaver Creek Blvd,Avon,CO,81620,Eagle,Rural,,,,
,MOUNTAIN FAMILY HEALTH CENTERS BASALT,123 Emma Rd,Basalt,CO,81621-9169,Pitkin,Rural,,,,
,MOUNTAIN FAMILY HEALTH CENTERS DENTAL VAN,0020 Eagle County Rd,El Jebel,CO,81623-9124,Eagle,Rural,,,,
,MOUNTAIN FAMILY HEALTH CENTERS EDWARDS,320 Beard Creek Rd,Edwards,CO,81632-6426,Eagle,Rural,,,,
,MOUNTAIN FAMILY HEALTH CENTERS GLENWOOD SPRINGS,1905 Blake Ave Ste 101,Glenwood Springs,CO,81601-4206,Garfield,Rural,,,,
,MOUNTAIN FAMILY HEALTH CENTERS RIFLE,195 W 14th,Rifle,CO,81650-4716,Garfield,Rural,,,,
,Mountain Family Health Centers Riverside Administration,2700 Gilstrap Ct Ste 100,Glenwood Springs,CO,81601-8735,Garfield,Rural,,,,
,Mountain Family Health Centers SMILES Bea Underwood Elementary School,741 Tamarisk Trl Rm 104,Parachute,CO,81635-9753,Garfield,Rural,,,,
,Mountain Family Health Centers SMILES Grand Valley Center for Family Learning,100 S 2nd Ct,Parachute,CO,81635-9610,Garfield,Rural,,,,
,Mountain Family Health Centers West Glenwood Administration,50633 Highway 6,Glenwood Springs,CO,81601-2526,Garfield,Rural,,,,
Primary Care,1086065427,PARKE HEALTH CLINIC,Rural Health Clinic,Colorado,"Kit Carson County, CO",0,13,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,PARKE HEALTH CLINIC,182 16th St,Burlington,CO,80807-1649,Kit Carson,Rural,,,,
Primary Care,108999080G,YUMA CLINIC,Rural Health Clinic,Colorado,"Yuma County, CO",0,14,Designated,Rural,01/28/2014,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,YUMA CLINIC,1000 W 8th Ave,Yuma,CO,80759-2641,Yuma,Rural,,,,
Primary Care,1083447235,ARKANSAS VALLEY FAMILY PRACTICE LLC,Rural Health Clinic,Colorado,"Otero County, CO",0,19,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ARKANSAS VALLEY FAMILY PRACTICE LLC,2317 San Juan Ave,La Junta,CO,81050-3340,Otero,Rural,,,,
Primary Care,10899908KP,LA CLINICA TEPEYAC INC,Federally Qualified Health Center,Colorado,"Denver County, CO",0,20,Designated,Non-Rural,08/01/2015,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Clinica Tepeyac - Behavioral Health Clinic and Administrative Office,4725 High St,Denver,CO,80216-2220,Denver,Non-Rural,,,,
,Clinica Tepeyac - Clinic,5075 Lincoln St,Denver,CO,80216-2015,Denver,Non-Rural,,,,
Primary Care,10899908KO,"Marillac Clinic, Inc.",Federally Qualified Health Center,Colorado,"Mesa County, CO",0,20,Designated,Non-Rural,06/01/2015,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Marillac Clinic - Primary Care Partners,3150 N 12th St,Grand Junction,CO,81506-2863,Mesa,Non-Rural,,,,
,Marillac Clinic - Warrior Wellness Center,550 Warrior Way Ste Wc,Grand Junction,CO,81504-6401,Mesa,Non-Rural,,,,
,Marillac Clinic-County Health Department,510 29 1/2 Rd,Grand Junction,CO,81504-5383,Mesa,Non-Rural,,,,
,Marillac Clinic-Grand Junction,2333 N 6th St,Grand Junction,CO,81501-2001,Mesa,Non-Rural,,,,
,Marillac Clinic-HOMEWARD BOUND OF THE GRAND VALLEY,2853 North Ave,Grand Junction,CO,81501-5040,Mesa,Non-Rural,,,,
,Marillac Clinic-OUTREACH DAY CENTER,302 Pitkin Ave,Grand Junction,CO,81501-2415,Mesa,Non-Rural,,,,
Primary Care,1089990897,Clinica Campesina Family Health Services,Federally Qualified Health Center,Colorado,"Boulder County, CO",0,19,Designated,Non-Rural,08/29/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Boulder Shelter For The Homeless,4869 Broadway St,Boulder,CO,80304-0523,Boulder,Non-Rural,,,,
,Clinica Family Health - Lafayette,1735 S Public Rd,Lafayette,CO,80026-7093,Boulder,Non-Rural,,,,
,Clinica Family Health - MHP Alpine,1000 Alpine Ave,Boulder,CO,80304-3406,Boulder,Non-Rural,,,,
,Clinica Family Health - Pecos,1701 W 72nd Ave,Denver,CO,80221-2721,Adams,Non-Rural,,,,
,Clinica Family Health - People's,2525 13th St,Boulder,CO,80304-4104,Boulder,Non-Rural,,,,
,Clinica Family Health - Thornton,8990 Washington St,Thornton,CO,80229-4537,Adams,Non-Rural,,,,
,Clinica Family Health - Westminster,8510 Bryant St Ste 200,Westminster,CO,80031-3845,Adams,Non-Rural,,,,
Primary Care,1087961430,INNER CITY HEALTH CENTER,Federally Qualified Health Center Look-alike,Colorado,"Denver County, CO",0,12,Designated,Non-Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Inner City Health Center,3800 N York St,Denver,CO,80205-3540,Denver,Non-Rural,,,,
,Wheat Ridge Family Health Clinic,6301 W 38th Ave Bldg,Wheat Ridge,CO,80033-5057,Jefferson,Non-Rural,,,,
