data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,ASTRIA HEALTH CENTER,2705 E Lincoln Ave,Sunnyside,WA,98944-4006,Yakima,Rural,,,,
Primary Care,15399953D7,PROVIDENCE NORTHEAST WASHINGTON MEDICAL GROUP,Rural Health Clinic,Washington,"Stevens County, WA",0,16,Designated,Rural,11/14/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,PROVIDENCE NORTHEAST WASHINGTON MEDICAL GROUP,1200 E Columbia Ave,Colville,WA,99114-3354,Stevens,Rural,,,,
Primary Care,153999532F,Country Doctor Community Clinic,Federally Qualified Health Center,Washington,"King County, WA",0,20,Designated,Non-Rural,12/03/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CAROLYN DOWNS FAMILY MED CENTER,2101 E Yesler Way,Seattle,WA,98122-5959,King,Non-Rural,,,,
,CDCHC After Hours Clinic,550 16th Ave Ste 100,Seattle,WA,98122-5636,King,Non-Rural,,,,
,COUNTRY DOCTOR COMMUNITY CLINIC,500 19th Ave E,Seattle,WA,98112-4007,King,Non-Rural,,,,
,Country Doctor Dental Clinic,510 19th Ave E,Seattle,WA,98112-4095,King,Non-Rural,,,,
,Meany Middle School - School Based Health Center,301 21st Ave E,Seattle,WA,98112-5318,King,Non-Rural,,,,
Primary Care,1535990181,ROCHESTER FAMILY MED CLINIC,Rural Health Clinic,Washington,"Thurston County, WA",0,13,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ROCHESTER FAMILY MED CLINIC,18313 Paulson St SW,Rochester,WA,98579-9262,Thurston,Rural,,,,
Primary Care,153999530T,TRI-CITIES COMMUNITY HEALTH,Federally Qualified Health Center,Washington,"Franklin County, WA",0,18,Designated,Non-Rural,05/22/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,TCCH - Administration,800 W Court St,Pasco,WA,99301-4175,Franklin,Non-Rural,,,,
,TCCH Basin City - WIC,6950 Road 170,Mesa,WA,99343-9737,Franklin,Rural,,,,
,TCCH Kennewick – Amistad Elementary SBHC,830 W Vineyard Dr,Kennewick,WA,99336-5579,Benton,Non-Rural,,,,
,TCCH Kennewick – Behavioral Health,3180 W Clearwater Ave Ste E,Kennewick,WA,99336-2765,Benton,Non-Rural,,,,
,TCCH Kennewick – Medical &amp; Dental,3180 W Clearwater Ave Ste A,Kennewick,WA,99336-2765,Benton,Non-Rural,,,,
,TCCH Kennewick – Pediatric Endocrinology &amp; Primary Care,721 S Auburn St,Kennewick,WA,99336-5629,Benton,Non-Rural,,,,
,"TCCH Pasco – Dental, Behavioral Health &amp; WIC",715 W Court St,Pasco,WA,99301-4153,Franklin,Non-Rural,,,,
,"TCCH Pasco – Medical, Pharmacy &amp; Optometry",515 W Court St,Pasco,WA,99301-3737,Franklin,Non-Rural,,,,
,TCCH Pasco – Ochoa Middle School SBHC,1801 E Sheppard St,Pasco,WA,99301-3567,Franklin,Non-Rural,,,,
,TCCH Richland - Medical,829 Goethals Dr,Richland,WA,99352-3529,Benton,Non-Rural,,,,
,TCCH Richland – Endocrinology &amp; Diabetes Center,915 Goethals Dr,Richland,WA,99352-3527,Benton,Non-Rural,,,,
Primary Care,141999410L,YAKIMA VALLEY FARM WORKERS CLINIC,Federally Qualified Health Center,Washington,"Yakima County, WA",0,18,Designated,Rural,05/14/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,11th Avenue Family Medicine Clinic,314 S 11th Ave Ste A,Yakima,WA,98902-3212,Yakima,Non-Rural,,,,
,Access Central Pharmacy,2601 Commerce Ln,Yakima,WA,98901-5801,Yakima,Non-Rural,,,,
,Behavioral Health Services,918 E Mead Ave,Yakima,WA,98903-3720,Yakima,Non-Rural,,,,
,Behavioral Health Services on 12th Avenue,307 S 12th Ave,Yakima,WA,98902-3100,Yakima,Non-Rural,,,,
,CHILDREN'S VILLAGE-UPPER VALLEY,3801 Kern Way,Yakima,WA,98902-6340,Yakima,Non-Rural,,,,
,Coastal Family Health Center,2158 Exchange St Ste 304,Astoria,OR,97103-3330,Clatsop,Rural,,,,
,Coastal Family Health Center Admin Office,3990 Abbey Ln Ste 103,Astoria,OR,97103-2241,Clatsop,Rural,,,,
,Columbia Basin Pediatric Dentistry,7501 W Deschutes Pl,Kennewick,WA,99336-7719,Benton,Non-Rural,,,,
,Community Dental Care,1721 E Lincoln Ave,Sunnyside,WA,98944-2478,Yakima,Rural,,,,
,Community Health Center of Clatskanie,401 SW Belair Dr,Clatskanie,OR,97016-7415,Columbia,Rural,,,,
,Dentistry for Kids,2611 S Quillan Pl,Kennewick,WA,99338-1899,Benton,Non-Rural,,,,
,FAMILY MEDICAL CENTER,1120 W Rose St,Walla Walla,WA,99362-1662,Walla Walla,Non-Rural,,,,
,Granger Immediate Care,115 Sunnyside Ave Ste A,Granger,WA,98932-9348,Yakima,Rural,,,,
,Immediate Care,2680 Yakima Valley Hwy Ste B,Sunnyside,WA,98944-1242,Yakima,Rural,,,,
,Lancaster Family Health Center at Beverly,3896 Beverly Ave NE,Salem,OR,97305-1374,Marion,Non-Rural,,,,
,Lancaster Family Health Center at Lancaster,255 Lancaster Dr NE,Salem,OR,97301-5155,Marion,Non-Rural,,,,
,LINCOLN AVE Medical-Dental Clinic,2205 W Lincoln Ave,Yakima,WA,98902-2437,Yakima,Non-Rural,,,,
,MIRAMAR HEALTH CENTER,1608 Road 44,Pasco,WA,99301-2667,Franklin,Non-Rural,,,,
,Mirasol Family Health Center,589 NW 11th St,Hermiston,OR,97838-6600,Umatilla,Rural,,,,
,MOUNTAINVIEW WOMEN'S HEALTH CENTER,240 Division St,Grandview,WA,98930-1357,Yakima,Rural,,,,
,Pacific Pedatrics,1475 Mount Hood Ave,Woodburn,OR,97071-9066,Marion,Rural,,,,
,Programs Office at Fiesta Foods,1112 E Nob Hill Blvd Ste I,Yakima,WA,98901-3619,Yakima,Non-Rural,,,,
,ROSEWOOD FAMILY HEALTH CENTER,8935 SE Powell Blvd,Portland,OR,97266-1938,Multnomah,Non-Rural,,,,
,Rosewood Family Health Center at Lents,9047 SE Foster Rd,Portland,OR,97266-4617,Multnomah,Non-Rural,,,,
,SALUD MEDICAL CENTER,1175 Mount Hood Ave,Woodburn,OR,97071-9060,Marion,Rural,,,,
,Unify Community Health,120 W Mission Ave,Spokane,WA,99201-2358,Spokane,Non-Rural,,,,
,"Unify Community Health, Northeast",4001 N Cook St,Spokane,WA,99207-5879,Spokane,Non-Rural,,,,
,"Unify Community Health, West Central",1603 N Belt St,Spokane,WA,99205-4038,Spokane,Non-Rural,,,,
,Unify Family Dental,1095 SE Bishop Blvd,Pullman,WA,99163-5452,Whitman,Rural,,,,
,Valley Vista Medical Group,820 Memorial St,Prosser,WA,99350-2504,Benton,Rural,,,,
,Wapato Mid-Valley Clinic,620 W 1st St,Wapato,WA,98951-1108,Yakima,Non-Rural,,,,
,"Yakima Administration, Terrace Heights",601 N Keys Rd,Yakima,WA,98901-1172,Yakima,Non-Rural,,,,
,Yakima Valley Farm Workers Dental Clinic at the YV-Tech Campus,1120 S 18th St Rm 150,Yakima,WA,98901-3654,Yakima,Non-Rural,,,,
,YVFWC - TOPPENISH,510 W 1st Ave,Toppenish,WA,98948-1564,Yakima,Rural,,,,
,YVFWC Dental Mobile Unit #3,601 N Keys Rd,Yakima,WA,98901-1172,Yakima,Non-Rural,,,,
,YVFWC GRANDVIEW CLINIC,1000 Wallace Way,Grandview,WA,98930-8805,Yakima,Rural,,,,
,YVFWC MOBILE DENTAL UNIT #2,601 N Keys Rd,Yakima,WA,98901-1172,Yakima,Non-Rural,,,,
,YVFWC MOBILE DENTAL UNIT #4,601 N Keys Rd,Yakima,WA,98901-1172,Yakima,Non-Rural,,,,
,YVFWC MOBILE MEDICAL-DENTAL,601 N Keys Rd,Yakima,WA,98901-1172,Yakima,Non-Rural,,,,
,YVFWC Toppenish Data Center,603 W 4th Ave,Toppenish,WA,98948-1617,Yakima,Rural,,,,
,YVFWC YAKIMA CLINIC,602 E Nob Hill Blvd,Yakima,WA,98901-3534,Yakima,Non-Rural,,,,
Primary Care,1531384696,CONFLUENCE HEALTH EAST WENATCHEE,Rural Health Clinic,Washington,"Douglas County, WA",0,15,Designated,Non-Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CONFLUENCE HEALTH EAST WENATCHEE,100 Highline Dr,East Wenatchee,WA,98802-5341,Douglas,Non-Rural,,,,
Primary Care,153999532G,International Community Health Services,Federally Qualified Health Center,Washington,"King County, WA",0,19,Designated,Non-Rural,12/03/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ACRS,3639 Martin Luther King Jr Way S,Seattle,WA,98144-6847,King,Non-Rural,,,,
,Finance Office,500 SW 7th St Ste 201,Renton,WA,98057-2983,King,Non-Rural,,,,
,ICHS - HOLLY PARK MEDICAL & DENTAL CLINIC,3815 S Othello St,Seattle,WA,98118-3510,King,Non-Rural,,,,
,ICHS - International District Medical & Dental Clinic,720 8th Ave S,Seattle,WA,98104-3032,King,Non-Rural,,,,
,ICHS Bellevue Medical and Dental Clinic,1050 140th Ave NE,Bellevue,WA,98005-2972,King,Non-Rural,,,,
,ICHS Mobile Dental Clinic,720 8th Ave S,Seattle,WA,98104-3032,King,Non-Rural,,,,
,ICHS Shoreline Medical and Dental Clinic,16549 Aurora Ave N,Shoreline,WA,98133-5308,King,Non-Rural,,,,
,ICHS Vision Clinic,718 8th Ave S,Seattle,WA,98104-3006,King,Non-Rural,,,,
,Legacy House Clinic,803 S Lane St,Seattle,WA,98104-3044,King,Non-Rural,,,,
,SBHC at Highland Middle School,11650 SE 60th St,Bellevue,WA,98006-3702,King,Non-Rural,,,,
,Seattle World School,1700 E Union St,Seattle,WA,98122-4140,King,Non-Rural,,,,
Primary Care,1538788563,ARBOR HEALTH MOSSYROCK CLINIC,Rural Health Clinic,Washington,"Lewis County, WA",0,15,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ARBOR HEALTH MOSSYROCK CLINIC,745 Williams St,Mossyrock,WA,98564-9004,Lewis,Rural,,,,
Primary Care,1533848957,SWOFFORD & HALMA CLINIC INC PS,Rural Health Clinic,Washington,"Yakima County, WA",0,17,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SWOFFORD & HALMA CLINIC INC PS,2303 Reith Way,Sunnyside,WA,98944-9521,Yakima,Rural,,,,
Primary Care,15399953PB,"N. A. T. I. V. E. Project, The",Federally Qualified Health Center,Washington,"Spokane County, WA",0,21,Designated,Non-Rural,08/05/2010,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,NATIVE Project,1803 W Maxwell Ave,Spokane,WA,99201-2831,Spokane,Non-Rural,,,,
Primary Care,153999532A,FAMILY HEALTH CENTERS,Federally Qualified Health Center,Washington,"Okanogan County, WA",0,19,Designated,Rural,12/03/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Family Health Centers Omak,1003 Koala Dr,Omak,WA,98841-9247,Okanogan,Rural,,,,
,FHC Brewster Dental Clinic,101 6th St,Brewster,WA,98812-3404,Okanogan,Rural,,,,
,FHC Brewster Indian Avenue Medical Clinic,520 W Indian Ave,Brewster,WA,98812,Okanogan,Rural,,,,
,FHC Brewster Jay Avenue Medical Clinic,525 Jay Ave,Brewster,WA,98812-3403,Okanogan,Rural,,,,
,FHC Bridgeport Medical/Dental Clinic,1015 Columbia Ave,Bridgeport,WA,98813-9805,Douglas,Rural,,,,
,FHC Dental - Twisp,101 Glover St N,Twisp,WA,98856-5859,Okanogan,Rural,,,,
,FHC Okanogan Administrative Offices,716 1st Ave S,Okanogan,WA,98840-9679,Okanogan,Rural,,,,
,FHC Okanogan Dental clinic,626 2nd Ave S,Okanogan,WA,98840-9766,Okanogan,Rural,,,,
,FHC Oroville Dental Clinic,1321 Main St,Oroville,WA,98844-9384,Okanogan,Rural,,,,
,FHC Tonasket Medical Clinic,106 S Whitcomb Ave,Tonasket,WA,98855-9286,Okanogan,Rural,,,,
,FHC Twisp Medical,541 W 2nd Ave,Twisp,WA,98856-9863,Okanogan,Rural,,,,
,Mobile Van 1,626 2nd Ave S,Okanogan,WA,98840-9766,Okanogan,Rural,,,,
Primary Care,153999532J,Seattle Indian Health Board,Federally Qualified Health Center,Washington,"King County, WA",0,20,Designated,Non-Rural,12/03/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SEATTLE INDIAN HEALTH BOARD,611 12th Ave S,Seattle,WA,98144-2007,King,Non-Rural,,,,
,SEATTLE INDIAN HEALTH BOARD - Chief Seattle Club,410 2nd Avenue Ext S,Seattle,WA,98104-2876,King,Non-Rural,,,,
,SEATTLE INDIAN HEALTH BOARD - Thunderbird Treatment Center,9236 Renton Ave S,Seattle,WA,98118-5322,King,Non-Rural,,,,
,Seattle Indian Health Board- Cowlitz Tribal Health,6450 Southcenter Blvd,Tukwila,WA,98188-2552,King,Non-Rural,,,,
Primary Care,15399953H2,ASTRIA HEALTH CENTER,Rural Health Clinic,Washington,"Yakima County, WA",0,16,Designated,Rural,06/15/2007,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ASTRIA HEALTH CENTER,208 N Euclid Rd,Grandview,WA,98930-9470,Yakima,Rural,,,,
Primary Care,15399953D6,YAKIMA NEIGHBORHOOD HEALTH SERVICES,Federally Qualified Health Center,Washington,"Yakima County, WA",0,20,Designated,Non-Rural,09/30/2005,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Rhonda D Hauff Resource Center,201 S 6th St,Yakima,WA,98901-2928,Yakima,Non-Rural,,,,
,Yakima Neighborhood Health Services - 8th Street Clinic,12 S 8th St,Yakima,WA,98901-3020,Yakima,Non-Rural,,,,
,Yakima Neighborhood Health Services - Granger Clinic,111 Main St,Granger,WA,98932-9306,Yakima,Rural,,,,
,Yakima Neighborhood Health Services - Sunnyside,617 Scoon Rd,Sunnyside,WA,98944-1031,Yakima,Rural,,,,
,Yakima Neighborhood Health Services Granger Dental,112 Main St,Granger,WA,98932-9306,Yakima,Rural,,,,
,YNHS @ Henry Beauchamp Community Center,1211 S 7th St,Yakima,WA,98901-3509,Yakima,Non-Rural,,,,
,YNHS at Comprehensive Mental Health,402 S 4th Ave,Yakima,WA,98902-3546,Yakima,Non-Rural,,,,
,YNHS Mobile Van,111 Main St,Granger,WA,98932-9306,Yakima,Rural,,,,
,YNHS Neighborhood Connections,102 S Naches Ave,Yakima,WA,98901-2947,Yakima,Non-Rural,,,,
Primary Care,15399953PX,PROVIDENCE NORTHEAST WASHINGTON MEDICAL GROUP,Rural Health Clinic,Washington,"Stevens County, WA",0,16,Designated,Rural,12/04/2018,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,PROVIDENCE NORTHEAST WASHINGTON MEDICAL GROUP,840 S Meyers St,Kettle Falls,WA,99141-7005,Stevens,Rural,,,,
Primary Care,153999531T,Community Health Care,Federally Qualified Health Center,Washington,"Pierce County, WA",0,20,Designated,Non-Rural,12/02/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Administrative Offices,1148 Broadway Ste 100,Tacoma,WA,98402-3518,Pierce,Non-Rural,,,,
,Bethel Learning Center,21818 38th Ave E,Spanaway,WA,98387-6928,Pierce,Non-Rural,,,,
,Hilltop Regional Health Center,1202 Martin Luther King Jr Way,Tacoma,WA,98405-3926,Pierce,Non-Rural,,,,
,Information Technology &amp; Training,1102 S I St,Tacoma,WA,98405-4559,Pierce,Non-Rural,,,,
,"Kimi & George Tanbara, MD Health Center",1708 E 44th St,Tacoma,WA,98404-4611,Pierce,Non-Rural,,,,
,LAKEWOOD CLINIC,10510 Gravelly Lake Dr SW,Lakewood,WA,98499-5036,Pierce,Non-Rural,,,,
,PARKLAND CLINIC,11225 Pacific Ave S,Tacoma,WA,98444-5525,Pierce,Non-Rural,,,,
,SPANAWAY CLINIC,134 188th St S,Spanaway,WA,98387-4618,Pierce,Non-Rural,,,,
,Temporary Site - Mobile Site - Stability Clinic,1148 Broadway Ste 100,Tacoma,WA,98402-3518,Pierce,Non-Rural,,,,
,Wound Care Clinic,3629 S D St,Tacoma,WA,98418-6813,Pierce,Non-Rural,,,,
Primary Care,153999532B,COMMUNITY HEALTH CENTER OF SNOHOMISH COUNTY,Federally Qualified Health Center,Washington,"Snohomish County, WA",0,20,Designated,Non-Rural,12/03/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Administration,8609 Evergreen Way,Everett,WA,98208-2619,Snohomish,Non-Rural,,,,
,Arlington Clinic,326 S Stillaguamish Ave,Arlington,WA,98223-1652,Snohomish,Non-Rural,,,,
,Edmonds Clinic,23320 Highway 99,Edmonds,WA,98026-8744,Snohomish,Non-Rural,,,,
,Everett Central Clinic,4201 Rucker Ave,Everett,WA,98203-2215,Snohomish,Non-Rural,,,,
,Everett Gospel Mission (Outreach),5118 S 2nd Ave,Everett,WA,98203-4168,Snohomish,Non-Rural,,,,
,Everett-College Clinic,930 N Broadway,Everett,WA,98201-1409,Snohomish,Non-Rural,,,,
,Everett-North Clinic,1424 Broadway,Everett,WA,98201-1720,Snohomish,Non-Rural,,,,
,Everett-South Clinic,1019 112th St SW,Everett,WA,98204-4875,Snohomish,Non-Rural,,,,
,Housing Hope (Outreach),5830 Evergreen Way,Everett,WA,98203-3748,Snohomish,Non-Rural,,,,
,Lynnwood Clinic,4111 194th St SW,Lynnwood,WA,98036-4604,Snohomish,Non-Rural,,,,
Primary Care,153999531J,Columbia Basin Health Association,Federally Qualified Health Center,Washington,"Adams County, WA",0,14,Designated,Rural,07/11/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CBHA Admin Support,140 E Main St,Othello,WA,99344-1040,Adams,Rural,,,,
,CBHA IT Support 14th Ave,475 N 14th Ave,Othello,WA,99344-1226,Adams,Rural,,,,
,CONNELL CLINIC,1051 Columbia Ave,Connell,WA,99326-8702,Franklin,Rural,,,,
,Othello Clinic,1515 E Columbia St,Othello,WA,99344-1846,Adams,Rural,,,,
,WAHLUKE CLINIC,601 Government Way,Mattawa,WA,99349,Grant,Rural,,,,
Primary Care,1534622931,FAMILY PRACTICE CLINIC,Rural Health Clinic,Washington,"Klickitat County, WA",0,16,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,FAMILY PRACTICE CLINIC,711 E Collins St,Goldendale,WA,98620-9237,Klickitat,Rural,,,,
Primary Care,153999532R,NEW HEALTH PROGRAMS ASSOCIATION,Federally Qualified Health Center,Washington,"Stevens County, WA",0,19,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CHEWELAH COMMUNITY HEALTH CENTER,518 E Clay Ave,Chewelah,WA,99109-8947,Stevens,Rural,,,,
,COLVILLE COMMUNITY DENTAL CLINIC,370 N Main St,Colville,WA,99114-2310,Stevens,Rural,,,,
,COLVILLE COMMUNITY HEALTH CENTER,358 N Main St,Colville,WA,99114-2310,Stevens,Rural,,,,
,KETTLE RIVER COMMUNITY HLTH CTR,141 3rd Ave,Orient,WA,99160-9418,Ferry,Rural,,,,
,Lake Spokane Community Dental Clinic,5952 Blackstone Way Ste 100,Nine Mile Falls,WA,99026-4900,Stevens,Non-Rural,,,,
,LAKE SPOKANE COMMUNITY HLTH CTR.,5962 Blackstone Way,Nine Mile Falls,WA,99026-9584,Stevens,Non-Rural,,,,
,LOON LAKE COMMUNITY HEALTH CTR,3994 Colville Rd,Loon Lake,WA,99148-9789,Stevens,Non-Rural,,,,
,N.E.W. HEALTH PROGRAMS,509 E Main Ave,Chewelah,WA,99109-8964,Stevens,Rural,,,,
,N.E.W. HEALTH PROGRAMS CONF CTR,122 Quartzite Loop,Chewelah,WA,99109-9525,Stevens,Rural,,,,
,NORTHPORT COMMUNITY HEALTH CTR,411 Summit Ave,Northport,WA,99157,Stevens,Rural,,,,
,SELKIRK COMMUNITY HEALTH CENTER,208 Cedar Creek Ter,Ione,WA,99139-5011,Pend Oreille,Rural,,,,
,SPRINGDALE COMM. DENTAL CLINIC,105 N 2nd St,Springdale,WA,99173,Stevens,Non-Rural,,,,
,SPRINGDALE COMMUNTY HEALTH CTR,114 S Main St,Springdale,WA,99173-9740,Stevens,Non-Rural,,,,
Primary Care,153999531P,Healthpoint,Federally Qualified Health Center,Washington,"King County, WA",0,20,Designated,Non-Rural,09/22/2003,08/18/2019
