data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
Primary Care,15699956A1,NORTH BIG HORN HOSPITAL CLINIC,Rural Health Clinic,Wyoming,"Big Horn County, WY",0,15,Designated,Rural,12/20/2017,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,NORTH BIG HORN HOSPITAL CLINIC,1115 Lane 12,Lovell,WY,82431-9537,Big Horn,Rural,,,,
Primary Care,1569995641,Cheyenne Health and Wellness Center,Federally Qualified Health Center,Wyoming,"Laramie County, WY",0,20,Designated,Non-Rural,09/30/2004,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Cheyenne Health and Wellness  Center 1C,2508 E Fox Farm Rd # 1C,Cheyenne,WY,82007-2559,Laramie,Non-Rural,,,,
,CHEYENNE HEALTH AND WELLNESS CENTER,2508 E Fox Farm Rd Ste 1-1A,Cheyenne,WY,82007-2559,Laramie,Non-Rural,,,,
Primary Care,1569995640,Community Action of Laramie County Inc,Federally Qualified Health Center,Wyoming,"Laramie County, WY",0,20,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Community Action of Laramie County,211 W 19th St,Cheyenne,WY,82001-4433,Laramie,Non-Rural,,,,
,Crossroads Healthcare Clinic,100 Central Ave,Cheyenne,WY,82007-1330,Laramie,Non-Rural,,,,
,Crossroads Healthcare Mobile Clinic,100 Central Ave,Cheyenne,WY,82007-1330,Laramie,Non-Rural,,,,
Primary Care,1569995636,WIND RVR FAM & COMM HLTH CARE,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Wyoming,"Fremont County, WY",0,19,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,WIND RVR FAM & COMM HLTH CARE,14 Great Plains Rd,Arapahoe,WY,82510-9144,Fremont,Rural,,,,
Primary Care,1563802673,BRIDGER VALLEY MEDICAL GROUP,Rural Health Clinic,Wyoming,"Uinta County, WY",0,15,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BRIDGER VALLEY MEDICAL GROUP,107 N Main St,Lyman,WY,82937,Uinta,Rural,,,,
Primary Care,1569995661,COWBOY MEDICAL GROUP PC,Rural Health Clinic,Wyoming,"Washakie County, WY",0,16,Designated,Rural,05/21/2015,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,COWBOY MEDICAL GROUP PC,1125 Charles Ave,Worland,WY,82401-4021,Washakie,Rural,,,,
Primary Care,1569042044,WIND RIVER CARES - ETHETE,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Wyoming,"Fremont County, WY",0,17,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,WIND RIVER CARES - ETHETE,510 Ethete Rd,Lander,WY,82520,Fremont,Rural,,,,
Primary Care,1569995644,MOORCROFT CLINIC,Rural Health Clinic,Wyoming,"Crook County, WY",0,12,Designated,Rural,10/30/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MOORCROFT CLINIC,208 N Big Horn Ave,Moorcroft,WY,82721,Crook,Rural,,,,
Primary Care,1569995645,SUNDANCE CLINIC,Rural Health Clinic,Wyoming,"Crook County, WY",0,16,Designated,Rural,10/30/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SUNDANCE CLINIC,713 E Oak St,Sundance,WY,82729,Crook,Rural,,,,
Primary Care,1569995603,GLENROCK HEALTH CENTER,Rural Health Clinic,Wyoming,"Converse County, WY",0,17,Designated,Rural,10/17/2013,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,GLENROCK HEALTH CENTER,PO BOX 786,Glenrock,WY,82637-0786,Converse,Rural,,,,
Primary Care,1566770127,BIG HORN CLINIC,Rural Health Clinic,Wyoming,"Big Horn County, WY",0,16,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BIG HORN CLINIC,156 S 6th St,Basin,WY,82410-9535,Big Horn,Rural,,,,
Primary Care,1569995639,"NATRONA, COUNTY OF",Federally Qualified Health Center,Wyoming,"Natrona County, WY",0,13,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Central Wyoming Rescue Mission,230 N Park St,Casper,WY,82601-2042,Natrona,Non-Rural,,,,
,COMMUNITY ACTION PARTNERSHIP OF NATRONA COUNTY,800 Werner Ct Ste 352,Casper,WY,82601-1364,Natrona,Rural,,,,
,HEALTH CARE FOR THE HOMELESS,1514 E 12th St Ste 201,Casper,WY,82601-4084,Natrona,Non-Rural,,,,
Primary Care,1569995659,University of Wyoming,Federally Qualified Health Center,Wyoming,"Albany County, WY",0,18,Designated,Rural,01/28/2015,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Albany Community Health Clinic,1174 N 22nd St,Laramie,WY,82072-5401,Albany,Rural,,,,
,University of Wyoming Family Medicine Residency Casper,1522 E A St,Casper,WY,82601-2217,Natrona,Non-Rural,,,,
,University of Wyoming Family Medicine Residency Cheyenne,821 E 18th St,Cheyenne,WY,82001-4775,Laramie,Non-Rural,,,,
Primary Care,1569995660,Powell Health Care Coalition,Federally Qualified Health Center,Wyoming,"Park County, WY",0,17,Designated,Rural,05/01/2015,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Heritage Health Center,128 N Bent St,Powell,WY,82435-2712,Park,Rural,,,,
,Heritage Health Center- Admin,130 N Bent St,Powell,WY,82435-2712,Park,Rural,,,,
,Heritage Health Center- Behavioral,126 N Bent St,Powell,WY,82435-2712,Park,Rural,,,,
,Heritage Health Center-Greybull,444 Greybull Ave,Greybull,WY,82426-2037,Big Horn,Rural,,,,
Primary Care,1562278838,RAWHIDE RURAL HEALTH CLINIC,Rural Health Clinic,Wyoming,"Niobrara County, WY",0,15,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,RAWHIDE RURAL HEALTH CLINIC,921 Ballancee Ave,Lusk,WY,82225,Niobrara,Rural,,,,
Primary Care,1569995662,RED ROCK FAMILY PRACTICE,Rural Health Clinic,Wyoming,"Hot Springs County, WY",0,14,Designated,Rural,10/29/2015,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,RED ROCK FAMILY PRACTICE,120 N C Ave,Thermopolis,WY,82443-2410,Hot Springs,Rural,,,,
Primary Care,1564914104,FORT WASHAKIE HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Wyoming,"Fremont County, WY",0,19,Designated,Rural,03/01/2006,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,FORT WASHAKIE HEALTH CENTER,29 Black Coal Dr,Fort Washakie,WY,82514,Fremont,Rural,,,,
Primary Care,1562148899,CASTLE ROCK HOSPITAL DISTRICT,Rural Health Clinic,Wyoming,"Sweetwater County, WY",0,15,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CASTLE ROCK HOSPITAL DISTRICT,1400 Uinta Dr,Green River,WY,82935-5060,Sweetwater,Rural,,,,
Primary Care,1566007984,South Campbell Service Area,Geographic HPSA,Wyoming,"Campbell County, WY",2.61,16,Designated,Rural,01/05/1981,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wyoming,Campbell County,1,Census Tract,56005000100,Rural,,,,,
Primary Care,1562609334,Niobrara County,Geographic HPSA,Wyoming,"Niobrara County, WY",0.63,14,Designated,Rural,09/11/1978,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wyoming,Niobrara County,Niobrara,Single County,56027,Rural,,,,,
Primary Care,1569903616,Sublette County,Geographic HPSA,Wyoming,"Sublette County, WY",0.2,10,Designated,Rural,05/30/1995,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wyoming,Sublette County,Sublette,Single County,56035,Rural,,,,,
Primary Care,1566948303,Dubois,Geographic HPSA,Wyoming,"Fremont County, WY",0.44,13,Designated,Rural,06/28/1988,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wyoming,Fremont County,Dubois CCD,County Subdivision,5601391045,Rural,,,,,
Primary Care,1565158613,Kaycee Service Area,Geographic HPSA,Wyoming,"Johnson County, WY",0.25,8,Designated,Rural,11/30/1992,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wyoming,Johnson County,Kaycee CCD,County Subdivision,5601991870,Rural,,,,,
Primary Care,1568443783,Meeteetse Division,Geographic HPSA,Wyoming,"Park County, WY",0.27,8,Designated,Rural,03/14/1995,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wyoming,Park County,Meeteetse CCD,County Subdivision,5602992145,Rural,,,,,
Primary Care,1563118211,Pine Bluffs,Geographic HPSA,Wyoming,"Laramie County, WY",0.96,16,Designated,Rural,05/01/1995,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wyoming,Laramie County,Pine Bluffs CCD,County Subdivision,5602192420,Rural,,,,,
Primary Care,1566547237,Crook County,Geographic HPSA,Wyoming,"Crook County, WY",0.38,11,Designated,Rural,03/31/1992,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wyoming,Crook County,Crook,Single County,56011,Rural,,,,,
Primary Care,1566911178,Sweetwater County,Geographic HPSA,Wyoming,"Sweetwater County, WY",0.57,10,Designated,Rural,09/11/1978,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wyoming,Sweetwater County,Sweetwater,Single County,56037,Rural,,,,,
Primary Care,1562598744,Kemmerer (East and West),Geographic HPSA,Wyoming,"Lincoln County, WY",0.37,12,Designated,Rural,03/14/1984,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wyoming,Lincoln County,Kemmerer East CCD,County Subdivision,5602391925,Rural,,,,,
,Wyoming,Lincoln County,Kemmerer West CCD,County Subdivision,5602391980,Rural,,,,,
Primary Care,1566281997,Western Laramie County,Geographic HPSA,Wyoming,"Laramie County, WY",2.83,17,Designated,Rural,11/02/2010,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wyoming,Laramie County,19.01,Census Tract,56021001901,Rural,,,,,
,Wyoming,Laramie County,19.02,Census Tract,56021001902,Rural,,,,,
Primary Care,1564436920,Eastern Sheridan County,Geographic HPSA,Wyoming,"Sheridan County, WY",1.96,15,Designated,Rural,11/18/2010,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wyoming,Sheridan County,5,Census Tract,56033000500,Rural,,,,,
Primary Care,1563735894,Low Income - Goshen County,Low Income Population HPSA,Wyoming,"Goshen County, WY",0.98,15,Designated,Rural,03/30/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wyoming,Goshen County,9577,Census Tract,56015957700,Rural,,,,,
,Wyoming,Goshen County,9578,Census Tract,56015957800,Rural,,,,,
,Wyoming,Goshen County,9579,Census Tract,56015957900,Rural,,,,,
,Wyoming,Goshen County,9580,Census Tract,56015958000,Rural,,,,,
Primary Care,1566562098,Weston County,Geographic HPSA,Wyoming,"Weston County, WY",0.44,11,Designated,Rural,03/14/1984,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wyoming,Weston County,Weston,Single County,56045,Rural,,,,,
Primary Care,1568851704,Northeast Natrona County,Geographic HPSA,Wyoming,"Natrona County, WY",1.73,13,Designated,Rural,03/14/1984,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wyoming,Natrona County,14.01,Census Tract,56025001401,Rural,,,,,
Primary Care,1561177974,Carbon County,Geographic HPSA,Wyoming,"Carbon County, WY",1.38,14,Designated,Rural,11/08/1989,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wyoming,Carbon County,Carbon,Single County,56007,Rural,,,,,
Primary Care,1566923479,Big Horn County,Geographic HPSA,Wyoming,"Big Horn County, WY",0.37,8,Designated,Rural,07/17/1997,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wyoming,Big Horn County,Big Horn,Single County,56003,Rural,,,,,
Primary Care,1568444714,Eastern Uinta,Geographic HPSA,Wyoming,"Uinta County, WY",1.9,16,Designated,Rural,01/15/2009,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wyoming,Uinta County,9752,Census Tract,56041975200,Rural,,,,,
Primary Care,1567615276,Low Income - Hot Springs County,Low Income Population HPSA,Wyoming,"Hot Springs County, WY",0.47,15,Designated,Rural,01/24/2011,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wyoming,Hot Springs County,Hot Springs,Single County,56017,Rural,,,,,
Primary Care,1564705202,Glenrock,Geographic HPSA,Wyoming,"Converse County, WY",0.79,12,Designated,Rural,03/12/2014,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wyoming,Converse County,9567,Census Tract,56009956700,Rural,,,,,
Primary Care,1567030425,Platte County,Geographic HPSA,Wyoming,"Platte County, WY",0.65,13,Designated,Rural,04/13/2018,04/13/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wyoming,Platte County,Platte,Single County,56031,Rural,,,,,
Primary Care,1561631879,LI - Central/Eastern Fremont County,Low Income Population HPSA,Wyoming,"Fremont County, WY",3.3,17,Designated,Rural,08/24/2018,08/24/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wyoming,Fremont County,Jeffrey City CCD,County Subdivision,5601391842,Rural,,,,,
,Wyoming,Fremont County,Lander CCD,County Subdivision,5601392035,Rural,,,,,
,Wyoming,Fremont County,Shoshoni CCD,County Subdivision,5601393080,Rural,,,,,
,Wyoming,Fremont County,Wind River Reservation CCD,County Subdivision,5601393742,Rural,,,,,
Primary Care,1568019248,LI - Afton,Low Income Population HPSA,Wyoming,"Lincoln County, WY",0.88,14,Designated,Rural,11/15/2018,11/15/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Wyoming,Lincoln County,Afton CCD,County Subdivision,5602390055,Rural,,,,,
