data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
Primary Care,1109554452,Low Income - Newark,Low Income Population HPSA,Delaware,"New Castle County, DE",2.37,15,Designated,Non-Rural,11/02/2012,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Delaware,New Castle County,144.02,Census Tract,10003014402,Non-Rural,,,,,
,Delaware,New Castle County,144.03,Census Tract,10003014403,Non-Rural,,,,,
,Delaware,New Castle County,145.01,Census Tract,10003014501,Non-Rural,,,,,
,Delaware,New Castle County,145.02,Census Tract,10003014502,Non-Rural,,,,,
Primary Care,1102441385,Central Wilmington,Geographic HPSA,Delaware,"New Castle County, DE",0.5,8,Designated,Non-Rural,09/14/2006,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Delaware,New Castle County,16,Census Tract,10003001600,Non-Rural,,,,,
,Delaware,New Castle County,21,Census Tract,10003002100,Non-Rural,,,,,
,Delaware,New Castle County,28,Census Tract,10003002800,Non-Rural,,,,,
,Delaware,New Castle County,29,Census Tract,10003002900,Non-Rural,,,,,
,Delaware,New Castle County,30.02,Census Tract,10003003002,Non-Rural,,,,,
,Delaware,New Castle County,6.01,Census Tract,10003000601,Non-Rural,,,,,
,Delaware,New Castle County,6.02,Census Tract,10003000602,Non-Rural,,,,,
,Delaware,New Castle County,9,Census Tract,10003000900,Non-Rural,,,,,
Primary Care,1106310355,Low Income - Southwest Wilmington,Low Income Population HPSA,Delaware,"New Castle County, DE",4.42,14,Designated,Non-Rural,04/10/2003,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Delaware,New Castle County,14,Census Tract,10003001400,Non-Rural,,,,,
,Delaware,New Castle County,15,Census Tract,10003001500,Non-Rural,,,,,
,Delaware,New Castle County,22,Census Tract,10003002200,Non-Rural,,,,,
,Delaware,New Castle County,23,Census Tract,10003002300,Non-Rural,,,,,
,Delaware,New Castle County,24,Census Tract,10003002400,Non-Rural,,,,,
,Delaware,New Castle County,25,Census Tract,10003002500,Non-Rural,,,,,
,Delaware,New Castle County,26,Census Tract,10003002600,Non-Rural,,,,,
,Delaware,New Castle County,27,Census Tract,10003002700,Non-Rural,,,,,
Primary Care,1108770730,Howard R. Young Correctional Institution,Correctional Facility,Delaware,"New Castle County, DE",2.61,12,Designated,Non-Rural,09/06/2018,09/06/2018
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Howard R. Young Correctional Institution,1301 E 12th St,Wilmington,DE,19802-5315,New Castle,Non-Rural,,,,
Primary Care,1104788782,Baylor Women's Correctional Institution,Correctional Facility,Delaware,"New Castle County, DE",0.34,6,Designated,Non-Rural,09/25/2018,09/25/2018
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Baylor Women's Correctional Institution,660 Baylor Blvd,New Castle,DE,19720-1140,New Castle,Non-Rural,,,,
