data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,OneWorld Community Health Centers South High School-Based Health Center,4519 S 24th St,Omaha,NE,68107-1817,Douglas,Non-Rural,,,,
,OneWorld Health Education and Outreach Center,2302 M St,Omaha,NE,68107-2828,Douglas,Non-Rural,,,,
,OneWorld Indian Hill Elementary School Based Health Center,3121 U St,Omaha,NE,68107-3378,Douglas,Non-Rural,,,,
,OneWorld Learning Community Center Annex,2314 M St,Omaha,NE,68107-2828,Douglas,Non-Rural,,,,
,OneWorld Learning Community Center of South Omaha,2302 M St,Omaha,NE,68107-2828,Douglas,Non-Rural,,,,
,OneWorld Liberty Elementary School Based Health Center,2021 Saint Marys Ave,Omaha,NE,68102-2415,Douglas,Non-Rural,,,,
,OneWorld Livestock Campus Livestock Building,4920 S 30th St Ste 103,Omaha,NE,68107-1656,Douglas,Non-Rural,,,,
,OneWorld Livestock Campus North Building,4910 S 30th St,Omaha,NE,68107-1519,Douglas,Non-Rural,,,,
,OneWorld Livestock Campus South Building,4930 S 30th St,Omaha,NE,68107-1521,Douglas,Non-Rural,,,,
,OneWorld Mobile Dental Clinic - Care Mobile,4920 S 30th St,Omaha,NE,68107-1590,Douglas,Non-Rural,,,,
,OneWorld Mobile Dental Clinic - Flou-Ride,4920 S 30th St Ste 103,Omaha,NE,68107-1656,Douglas,Non-Rural,,,,
,OneWorld Northwest,4229 N 90th St,Omaha,NE,68134-4136,Douglas,Non-Rural,,,,
,OneWorld Plattsmouth aka Cass Family Medicine,122 S 6th St,Plattsmouth,NE,68048-1934,Cass,Non-Rural,,,,
,OneWorld Spring Lake Magnet Elementary School Based Health Center,4215 S 20th St,Omaha,NE,68107-2018,Douglas,Non-Rural,,,,
,OneWorld Stephen Center,2723 Q St,Omaha,NE,68107-3408,Douglas,Non-Rural,,,,
,OneWorld Teen and Young Adult Health Center,4310 S 24th St,Omaha,NE,68107-1805,Douglas,Non-Rural,,,,
,OneWorld Teen and Young Adult Health Center West,2520 S 130th Ave,Omaha,NE,68144-2527,Douglas,Non-Rural,,,,
,OneWorld West,4101 S 120th St,Omaha,NE,68137-1250,Douglas,Non-Rural,,,,
Primary Care,1319993189,CHESTER MEDICAL CLINIC,Rural Health Clinic,Nebraska,"Thayer County, NE",0,13,Designated,Rural,03/28/2008,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CHESTER MEDICAL CLINIC,116 Huron St,Chester,NE,68327-6012,Thayer,Rural,,,,
Primary Care,131999311A,FAMILY MEDICINE SPECIALISTS,Rural Health Clinic,Nebraska,"Dawson County, NE",0,7,Designated,Rural,06/01/2017,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,FAMILY MEDICINE SPECIALISTS,1105 N Erie St,Lexington,NE,68850-1504,Dawson,Rural,,,,
Primary Care,1319993182,"MIDTOWN HEALTH CENTER, INC.",Federally Qualified Health Center,Nebraska,"Madison County, NE",0,16,Designated,Rural,08/01/2008,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Midtown Health Center,302 W Phillip Ave,Norfolk,NE,68701-5248,Madison,Rural,,,,
,Midtown Health Center - Bel Air Elementary School,1101 N 18th St,Norfolk,NE,68701-2523,Madison,Rural,,,,
,Midtown Health Center - Grant Elementary School,1106 W Phillip Ave,Norfolk,NE,68701-4921,Madison,Rural,,,,
,Midtown Health Center - Jefferson Elementary School,406 N Cottonwood St,Norfolk,NE,68701-4210,Madison,Rural,,,,
,Midtown Health Center - Lincoln Montessori Elementary School,310 S 3rd St,Norfolk,NE,68701-5206,Madison,Rural,,,,
,Midtown Health Center - Little Panthers Preschool,2500 W Norfolk Ave,Norfolk,NE,68701-4427,Madison,Rural,,,,
,Midtown Health Center - Madison,222 S Main St,Madison,NE,68748-6485,Madison,Rural,,,,
,Midtown Health Center - Madison Elementary School,405 E 8th St,Madison,NE,68748-6319,Madison,Rural,,,,
,Midtown Health Center - Madison Middle School/High School,700 S Kent St,Madison,NE,68748-6279,Madison,Rural,,,,
,Midtown Health Center - Norfolk Ave,900 W Norfolk Ave Ste 100,Norfolk,NE,68701-5006,Madison,Rural,,,,
,Midtown Health Center - O&#39;Neill,422 E Douglas St,Oneill,NE,68763-1852,Holt,Rural,,,,
,Midtown Health Center - Vets Home,600 E Benjamin Ave,Norfolk,NE,68701-0830,Madison,Rural,,,,
,Midtown Health Center - Washington Elementary School,1205 S 2nd St,Norfolk,NE,68701-6323,Madison,Rural,,,,
,Midtown Health Center - Wayne State College,1200,Wayne,NE,68787,Wayne,Rural,,,,
,Midtown Health Center - Westside Elementary School,1703 W Phillip Ave,Norfolk,NE,68701-4737,Madison,Rural,,,,
,Midtown Health Center - Woodland Park Elementary School,611 Meadow Ln,Norfolk,NE,68701-7215,Stanton,Rural,,,,
,Midtown On The Move,222 S Main St,Madison,NE,68748-6485,Madison,Rural,,,,
Primary Care,1319993176,SAUNDERS MEDICAL CENTER - CLINIC,Rural Health Clinic,Nebraska,"Saunders County, NE",0,6,Designated,Rural,11/18/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SAUNDERS MEDICAL CENTER - CLINIC,1760 County Road J,Wahoo,NE,68066-4152,Saunders,Rural,,,,
Primary Care,1319993159,MORRILL COUNTY HOSPITAL CLINIC,Rural Health Clinic,Nebraska,"Morrill County, NE",0,15,Designated,Rural,04/13/2004,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MORRILL COUNTY HOSPITAL CLINIC,1320 S St,Bridgeport,NE,69336-2563,Morrill,Rural,,,,
Primary Care,1319993195,GREATER SANDHILLS FAMILY HEALTHCARE PC,Rural Health Clinic,Nebraska,"Holt County, NE",0,3,Designated,Rural,08/05/2009,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,GREATER SANDHILLS FAMILY HEALTHCARE PC,110 W 2nd St,Stuart,NE,68780-1701,Holt,Rural,,,,
Primary Care,1319993190,DAVENPORT MEDICAL CLINIC,Rural Health Clinic,Nebraska,"Thayer County, NE",0,15,Designated,Rural,03/28/2008,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,DAVENPORT MEDICAL CLINIC,105 N Linden Ave,Davenport,NE,68335,Thayer,Rural,,,,
Primary Care,13199931AE,CHI HEALTH CLINIC CLARKSON,Rural Health Clinic,Nebraska,"Colfax County, NE",0,14,Designated,Rural,07/30/2010,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CHI HEALTH CLINIC CLARKSON,322 Pine St,Clarkson,NE,68629-4094,Colfax,Rural,,,,
Primary Care,1199991982,Siouxland Community Health Center,Federally Qualified Health Center,Iowa,"Woodbury County, IA",0,20,Designated,Non-Rural,10/20/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SIOUXLAND COMMUNITY HEALTH CENTER,1021 Nebraska St,Sioux City,IA,51105-1436,Woodbury,Non-Rural,,,,
,Siouxland Community Health of Nebraska,3410 Futures Dr,South Sioux City,NE,68776-3917,Dakota,Non-Rural,,,,
Primary Care,1319993164,NANCE COUNTY MEDICAL CLINIC,Rural Health Clinic,Nebraska,"Nance County, NE",0,13,Designated,Rural,11/12/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,NANCE COUNTY MEDICAL CLINIC,405 Broadway St,Fullerton,NE,68638-3155,Nance,Rural,,,,
Primary Care,1319993146,Bluestem Health,Federally Qualified Health Center,Nebraska,"Lancaster County, NE",0,18,Designated,Non-Rural,10/10/2012,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Bluestem Health: Administration,2246 O St,Lincoln,NE,68510-1121,Lancaster,Non-Rural,,,,
,Bluestem Health: Kreshel Clinic,3100  STE 201,Lincoln,NE,68521,Lancaster,Non-Rural,,,,
,Bluestem Health: Main Clinic,1021 N 27th St,Lincoln,NE,68503-1803,Lancaster,Non-Rural,,,,
,Bluestem Health: Thompson Clinic,2222 S 16th St Ste 435,Lincoln,NE,68502-3793,Lancaster,Non-Rural,,,,
,Health 360,2301 O St,Lincoln,NE,68510-1124,Lancaster,Non-Rural,,,,
Primary Care,1319993142,WINNEBAGO HOSPITAL,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Nebraska,"Thurston County, NE",0,19,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,WINNEBAGO HOSPITAL,US HH 77/75,Winnebago,NE,68071,Thurston,Rural,,,,
Primary Care,1319993106,CHI HEALTH CLINIC PLAINVIEW,Rural Health Clinic,Nebraska,"Pierce County, NE",0,13,Designated,Rural,01/28/2014,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CHI HEALTH CLINIC PLAINVIEW,704 N 3rd St # 490,Plainview,NE,68769-2047,Pierce,Rural,,,,
Primary Care,1319993174,HOWARD COUNTY MEDICAL CLINIC,Rural Health Clinic,Nebraska,"Howard County, NE",0,5,Designated,Rural,11/03/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,HOWARD COUNTY MEDICAL CLINIC,1113 Sherman St,Saint Paul,NE,68873-1546,Howard,Rural,,,,
Primary Care,1319993157,QUALITY HEALTHCARE SERVICES MEDICAL CLINIC,Rural Health Clinic,Nebraska,"Dundy County, NE",0,13,Designated,Rural,12/05/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,QUALITY HEALTHCARE SERVICES MEDICAL CLINIC,PO BOX 710,Benkelman,NE,69021-0710,Dundy,Rural,,,,
Primary Care,1319993197,NEBRASKA CITY MEDICAL CLINIC,Rural Health Clinic,Nebraska,"Otoe County, NE",0,13,Designated,Rural,08/24/2009,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,NEBRASKA CITY MEDICAL CLINIC,1301 Grundman Blvd Ste A,Nebraska City,NE,68410-3320,Otoe,Rural,,,,
Primary Care,13199931AX,SYRACUSE AREA HEALTH,Rural Health Clinic,Nebraska,"Otoe County, NE",0,5,Designated,Rural,04/11/2011,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SYRACUSE AREA HEALTH,2731 Healthcare Dr,Syracuse,NE,68446-7880,Otoe,Rural,,,,
Primary Care,1319993175,QUALITY HEALTHCARE SERVICES MEDICAL CLINIC,Rural Health Clinic,Nebraska,"Hitchcock County, NE",0,13,Designated,Rural,12/05/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,QUALITY HEALTHCARE SERVICES MEDICAL CLINIC,903 Bailey St,Stratton,NE,69043-5121,Hitchcock,Rural,,,,
Primary Care,1319993192,THAYER CO HLTH SVS DESHLER MED,Rural Health Clinic,Nebraska,"Thayer County, NE",0,13,Designated,Rural,03/28/2008,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,THAYER CO HLTH SVS DESHLER MED,615 4th St,Deshler,NE,68340-1805,Thayer,Rural,,,,
Primary Care,1319993186,ADAMS PRIMARY CARE,Rural Health Clinic,Nebraska,"Gage County, NE",0,5,Designated,Rural,07/02/2009,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ADAMS PRIMARY CARE,620 Main St Ste A,Adams,NE,68301-8277,Gage,Rural,,,,
Primary Care,13199931A9,CHI HEALTH CLINIC HOWELLS,Rural Health Clinic,Nebraska,"Colfax County, NE",0,14,Designated,Rural,07/02/2010,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CHI HEALTH CLINIC HOWELLS,PO BOX 98,Howells,NE,68641-0098,Colfax,Rural,,,,
Primary Care,13199931AA,SUPERIOR FAMILY MEDICAL CENTER,Rural Health Clinic,Nebraska,"Nuckolls County, NE",0,13,Designated,Rural,07/08/2010,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SUPERIOR FAMILY MEDICAL CENTER,76 W 8th St,Nelson,NE,68961-6130,Nuckolls,Rural,,,,
Primary Care,1319993145,East Central District Health Dept,Federally Qualified Health Center,Nebraska,"Platte County, NE",0,7,Designated,Rural,01/04/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,East Central District Health Department/Good Neighbor Community Health Center,4321 41st Ave,Columbus,NE,68601-2131,Platte,Rural,,,,
,Good Neighbor Fremont Clinic Permanent Site,2740 N Clarkson St,Fremont,NE,68025-7703,Dodge,Rural,,,,
,Schuyler High School,401 Adam St,Schuyler,NE,68661-2468,Colfax,Rural,,,,
,Schuyler Middle School,200 W 10th St,Schuyler,NE,68661-2016,Colfax,Rural,,,,
Primary Care,1319993185,TECUMSEH FAMILY HEALTH,Rural Health Clinic,Nebraska,"Johnson County, NE",0,5,Designated,Rural,07/02/2009,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,TECUMSEH FAMILY HEALTH,202 High St Ste 100,Tecumseh,NE,68450-2443,Johnson,Rural,,,,
Primary Care,1319993153,BOONE COUNTY MEDICAL CLINIC,Rural Health Clinic,Nebraska,"Boone County, NE",0,15,Designated,Rural,01/19/2005,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BOONE COUNTY MEDICAL CLINIC,1019 S 8th St,Albion,NE,68620-1760,Boone,Rural,,,,
Primary Care,13199931AH,"FILLMORE COUNTY MEDICAL CENTER, PC",Rural Health Clinic,Nebraska,"Fillmore County, NE",0,13,Designated,Rural,08/13/2010,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"FILLMORE COUNTY MEDICAL CENTER, PC",1840 F St,Geneva,NE,68361-2211,Fillmore,Rural,,,,
Primary Care,13199931A8,CHI HEALTH CLINIC SCHUYLER,Rural Health Clinic,Nebraska,"Colfax County, NE",0,3,Designated,Rural,07/02/2010,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CHI HEALTH CLINIC SCHUYLER,1721 Colfax St,Schuyler,NE,68661-1400,Colfax,Rural,,,,
Primary Care,131999310A,"Heartland Health Center, Inc.",Federally Qualified Health Center,Nebraska,"Hall County, NE",0,9,Designated,Non-Rural,11/01/2013,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Heartland Health Center - Administrative Offices,3335 W Capital Ave,Grand Island,NE,68803-1334,Hall,Non-Rural,,,,
,Heartland Health Center Dental,3327 W Capital Ave,Grand Island,NE,68803-1334,Hall,Non-Rural,,,,
,Heartland Health Center Quick Care,423 W 4th St,Grand Island,NE,68801-4503,Hall,Non-Rural,,,,
,"Heartland Health Center, Inc.",3307 W Capital Ave,Grand Island,NE,68803-1334,Hall,Non-Rural,,,,
,Lincoln Elementary School,805 Beal St,Grand Island,NE,68801-2715,Hall,Non-Rural,,,,
Primary Care,1319993141,"Charles Drew Health Center, Inc.",Federally Qualified Health Center,Nebraska,"Douglas County, NE",0,11,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Charles Drew Health Center Inc. Medical Mobile Unit,2915 Grant St,Omaha,NE,68111-3863,Douglas,Non-Rural,,,,
,"Charles Drew Health Center, Inc. at 30 Metro",5319 N 30th St,Omaha,NE,68111-1604,Douglas,Non-Rural,,,,
,"Charles Drew Health Center, Inc. at Belvedere Elementary School",3775 Curtis Ave,Omaha,NE,68111-1169,Douglas,Non-Rural,,,,
,"Charles Drew Health Center, Inc. at Campus for Hope",1490 N 16th St,Omaha,NE,68102-4101,Douglas,Non-Rural,,,,
,"Charles Drew Health Center, Inc. at Crown Tower",5904 Henninger Dr,Omaha,NE,68104-1258,Douglas,Non-Rural,,,,
,"Charles Drew Health Center, Inc. at Florence Tower",5100 Florence Blvd,Omaha,NE,68110-5346,Douglas,Non-Rural,,,,
,"Charles Drew Health Center, Inc. at Grant Street",2915 Grant St,Omaha,NE,68111-3863,Douglas,Non-Rural,,,,
,"Charles Drew Health Center, Inc. at Jackson Tower",600 S 27th St,Omaha,NE,68105-1502,Douglas,Non-Rural,,,,
,"Charles Drew Health Center, Inc. at Kellom Elementary School",1311 N 24th St,Omaha,NE,68102-4010,Douglas,Non-Rural,,,,
,"Charles Drew Health Center, Inc. at King Science and Technology Magnet School",3720 Florence Blvd,Omaha,NE,68110-1737,Douglas,Non-Rural,,,,
,"Charles Drew Health Center, Inc. at Northwest High School",8204 Crown Point Ave,Omaha,NE,68134-1922,Douglas,Non-Rural,,,,
,"Charles Drew Health Center, Inc. at Siena Francis House",1111 N 17th St,Omaha,NE,68102-4102,Douglas,Non-Rural,,,,
,"Charles Drew Health Center, Inc. at St. Richards",4320 Fort St,Omaha,NE,68111-1849,Douglas,Non-Rural,,,,
,"Charles Drew Health Center, Inc. Dental Mobile Unit - Tooth Mobile",2915 Grant St,Omaha,NE,68111-3863,Douglas,Non-Rural,,,,
,"Charles Drew Health Center, Inc.at  Evans Tower",3600 N 24th St,Omaha,NE,68110-1872,Douglas,Non-Rural,,,,
Primary Care,1319993194,GREATER SANDHILLS FAMILY HEALTHCARE PC,Rural Health Clinic,Nebraska,"Rock County, NE",0,2,Designated,Rural,08/05/2009,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,GREATER SANDHILLS FAMILY HEALTHCARE PC,PO BOX 146,Bassett,NE,68714-0146,Rock,Rural,,,,
Primary Care,1319993148,VCHS MEDICAL CLINIC,Rural Health Clinic,Nebraska,"Valley County, NE",0,11,Designated,Rural,12/06/2005,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,VCHS MEDICAL CLINIC,2707 L St Ste 1,Ord,NE,68862-1275,Valley,Rural,,,,
Primary Care,1319993143,COMMUNITY ACTION PARTNERSHIP OF WESTERN NEBRASKA,Federally Qualified Health Center,Nebraska,"Scotts Bluff County, NE",0,12,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CAPWN Dental Clinic-Chadron,221 Chadron Ave,Chadron,NE,69337-2347,Dawes,Rural,,,,
,CAPWN Health Center,975 Crescent Dr,Gering,NE,69341-1712,Scotts Bluff,Rural,,,,
,Community Action Partnership of Western Nebraska,3350 10th St,Gering,NE,69341-1724,Scotts Bluff,Rural,,,,
Primary Care,1319993188,TCHS BRUNING MEDICAL CLINIC,Rural Health Clinic,Nebraska,"Thayer County, NE",0,15,Designated,Rural,03/28/2008,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,TCHS BRUNING MEDICAL CLINIC,108 S Fillmore St,Bruning,NE,68322,Thayer,Rural,,,,
Primary Care,1319993173,RUSHVILLE CLINIC,Rural Health Clinic,Nebraska,"Sheridan County, NE",0,15,Designated,Rural,12/16/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,RUSHVILLE CLINIC,307 Conrad St,Rushville,NE,69360-6503,Sheridan,Rural,,,,
Primary Care,1311587902,WINNEBAGO TRIBAL HLTH PROGRAM,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Nebraska,"Thurston County, NE",0,19,Designated,Rural,08/18/2019,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,WINNEBAGO TRIBAL HLTH PROGRAM,225 S Bluff St,Winnebago,NE,68071,Thurston,Rural,,,,
Primary Care,13199931AR,FRED LEROY HEALTH AND WELLNESS CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Nebraska,"Douglas County, NE",0,18,Designated,Non-Rural,09/22/2009,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,FRED LEROY HEALTH AND WELLNESS CENTER,2602 J St,Omaha,NE,68107-1643,Douglas,Non-Rural,,,,
Primary Care,13199931B5,PONCA HILLS HEALTH/WELLNESS CR,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Nebraska,"Madison County, NE",0,10,Designated,Rural,01/22/2013,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,PONCA HILLS HEALTH/WELLNESS CR,1800 Syracuse Ave,Norfolk,NE,68701-2458,Madison,Rural,,,,
Primary Care,1319993177,CARL CURTIS,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Nebraska,"Thurston County, NE",0,19,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
