data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,Pink Hill Elementary School,2666 HC Turner Rd,Pink Hill,NC,28572-9552,Lenoir,Rural,,,,
,Rochelle Middle School,301 N Rochelle Blvd,Kinston,NC,28501-5240,Lenoir,Rural,,,,
,Southeast Elementary School,201 Mcdaniels St,Kinston,NC,28501-5638,Lenoir,Rural,,,,
,Southwood Elementary School,1245 Hwy 58 S,Kinston,NC,28504-6909,Lenoir,Rural,,,,
,Woodington Middle School,4939 Hwy 258 S,Kinston,NC,28504-7083,Lenoir,Rural,,,,
Primary Care,13799937GR,BENSON AREA MEDICAL CENTER INC,Rural Health Clinic,North Carolina,"Johnston County, NC",0,15,Designated,Non-Rural,04/24/2012,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BENSON AREA MEDICAL CENTER INC,PO BOX 399,Benson,NC,27504-0399,Johnston,Non-Rural,,,,
Primary Care,1376166293,"NEIGHBORHEALTH CENTER, INC.",Federally Qualified Health Center Look-alike,North Carolina,"Wake County, NC",0,10,Designated,Non-Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,NeighborHealth Center,4201 Lake Boone Trl Ste 5,Raleigh,NC,27607-7511,Wake,Non-Rural,,,,
Primary Care,1379993793,"Goshen Medical Center, Inc.",Federally Qualified Health Center,North Carolina,"Duplin County, NC",0,15,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,COMMUNITY HEALTH SERVICES,325 NC Highway 55 W,Mount Olive,NC,28365,Wayne,Non-Rural,,,,
,GMC - CLINTON DENTAL SERVICES,908 N US 421 Hwy,Clinton,NC,28328-0410,Sampson,Rural,,,,
,GMC FAISON DENTAL SERVICES,460 SW Center St,Faison,NC,28341-8820,Duplin,Rural,,,,
,GOSHEN MED CTR - LAMBERTS,130 N Center St,Mount Olive,NC,28365-1701,Wayne,Rural,,,,
,GOSHEN MEDICAL CENTER - BOLTON,213 9th St,Bolton,NC,28423-8410,Columbus,Rural,,,,
,GOSHEN MEDICAL CENTER - CAPE FEAR,3613 Cape Center Dr,Fayetteville,NC,28304-4457,Cumberland,Non-Rural,,,,
,GOSHEN MEDICAL CENTER - CHADBOURN,110 N Brown St,Chadbourn,NC,28431-1716,Columbus,Rural,,,,
,GOSHEN MEDICAL CENTER - CLINTON,906 N US 421 Hwy,Clinton,NC,28328-0410,Sampson,Rural,,,,
,GOSHEN MEDICAL CENTER - COLUMBUS PEDIATRICS,800 Jefferson St Ste 116,Whiteville,NC,28472-3702,Columbus,Rural,,,,
,GOSHEN MEDICAL CENTER - CORPORATE,412 SW Center St,Faison,NC,28341-8820,Duplin,Rural,,,,
,GOSHEN MEDICAL CENTER - COTTLE HOUSE,432 SW Center St,Faison,NC,28341-8820,Duplin,Rural,,,,
,GOSHEN MEDICAL CENTER - DUNN,801 Tilghman Dr Ste A,Dunn,NC,28334-4958,Harnett,Rural,,,,
,GOSHEN MEDICAL CENTER - FAIRVIEW,408 Fairview St,Clinton,NC,28328-2312,Sampson,Rural,,,,
,GOSHEN MEDICAL CENTER - FREMONT,109 S Sycamore St,Fremont,NC,27830-8710,Wayne,Non-Rural,,,,
,GOSHEN MEDICAL CENTER - GARLAND,105 Lisbon Ave,Garland,NC,28441-9264,Sampson,Rural,,,,
,GOSHEN MEDICAL CENTER - HAMLET,106 Jefferson St,Hamlet,NC,28345-3100,Richmond,Rural,,,,
,GOSHEN MEDICAL CENTER - KENANSVILLE,102 N Main St,Kenansville,NC,28349-8966,Duplin,Rural,,,,
,GOSHEN MEDICAL CENTER - MOBILE DENTAL,460 SW Center St,Faison,NC,28341-8820,Duplin,Rural,,,,
,GOSHEN MEDICAL CENTER - MOBILE MEDICAL,444 SW Center St,Faison,NC,28341-8820,Duplin,Rural,,,,
,GOSHEN MEDICAL CENTER - NEW BERN,4114 M L King Jr Blvd,New Bern,NC,28562-2233,Craven,Non-Rural,,,,
,GOSHEN MEDICAL CENTER - NEW RIVER,1200 Hargett St,Jacksonville,NC,28540-5933,Onslow,Non-Rural,,,,
,GOSHEN MEDICAL CENTER - RAEFORD,102 W Southern Ave,Raeford,NC,28376-3218,Hoke,Non-Rural,,,,
,GOSHEN MEDICAL CENTER - ROCKINGHAM,125 Biltmore Dr Ste 1,Rockingham,NC,28379-5017,Richmond,Rural,,,,
,GOSHEN MEDICAL CENTER - ROSEWOOD,104 Adair Dr Apt A,Goldsboro,NC,27530-4516,Wayne,Non-Rural,,,,
,GOSHEN MEDICAL CENTER - SOUTHPORT,4654 Long Beach Rd SE,Southport,NC,28461-8799,Brunswick,Rural,,,,
,GOSHEN MEDICAL CENTER - TABOR CITY,270 N US Highway 701 Byp,Tabor City,NC,28463-8378,Columbus,Rural,,,,
,GOSHEN MEDICAL CENTER - VINELAND,630 S Madison St,Whiteville,NC,28472-4130,Columbus,Rural,,,,
,GOSHEN MEDICAL CENTER - WALLACE,110 Eastwood Dr,Wallace,NC,28466-9201,Duplin,Rural,,,,
,Goshen Medical Center - Warsaw Wellness Center,113 S Pine St,Warsaw,NC,28398-1924,Duplin,Rural,,,,
,"GOSHEN MEDICAL CENTER, INC.",444 SW Center St,Faison,NC,28341-8820,Duplin,Rural,,,,
,GOSHEN MEDICAL CENTER-GOLDSBORO,2701 Medical Office Pl,Goldsboro,NC,27534-9458,Wayne,Non-Rural,,,,
,GOSHEN MEDICAL CENTER-WHITEVILLE,5 Whiteville Town Ctr,Whiteville,NC,28472-4401,Columbus,Rural,,,,
,GOSHEN MEDICAL CTR - BEULAVILLE,119 Crossover Rd,Beulaville,NC,28518-8801,Duplin,Rural,,,,
,GOSHEN MEDICAL CTR - WARSAW,603 E College St,Warsaw,NC,28398-2104,Duplin,Rural,,,,
,PLAINVIEW HEALTH SERVICES,360 E Charity Rd,Rose Hill,NC,28458-8303,Duplin,Rural,,,,
,ROSEWOOD DENTAL SERVICES,104C Adair Dr,Goldsboro,NC,27530-4516,Wayne,Non-Rural,,,,
,ROSEWOOD WELLNESS,104B Adair Dr,Goldsboro,NC,27530-4516,Wayne,Non-Rural,,,,
Primary Care,1379993791,New Hanover Community Health Center Inc,Federally Qualified Health Center,North Carolina,"New Hanover County, NC",0,17,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,D.C. Virgo Preparatory Academy,813 Nixon St,Wilmington,NC,28401-2963,New Hanover,Non-Rural,,,,
,First Fruit Ministries,2750 Vance St,Wilmington,NC,28412-6251,New Hanover,Non-Rural,,,,
,"NEW HANOVER COMMUNITY HEALTH CENTER, INC.",925 N 4th St,Wilmington,NC,28401-3450,New Hanover,Non-Rural,,,,
Primary Care,13799937A8,BERTIE COUNTY RURAL HEALTH ASSOCIATION,Federally Qualified Health Center,North Carolina,"Bertie County, NC",0,13,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,LEWISTON COMMMUNITY HEALTH CTR,307 S Main St,Lewiston,NC,27849-9695,Bertie,Rural,,,,
,WINDSOR COMMUNITY HEALTH CTR,104 Rhodes Ave,Windsor,NC,27983-9656,Bertie,Rural,,,,
Primary Care,1379993796,PERSON FAMILY MEDICAL CENTER,Federally Qualified Health Center,North Carolina,"Person County, NC",0,16,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Person Family Administration Offices,702 N Main St,Roxboro,NC,27573-4755,Person,Rural,,,,
,Person Family Behavioral Health,622 N Main St,Roxboro,NC,27573-5041,Person,Rural,,,,
,Person Family Dental Center Caswell Site,1076 Nc Highway 86 N,Yanceyville,NC,27379-8645,Caswell,Rural,,,,
,Person Family Dental Center Roxboro Site,706 N Main St,Roxboro,NC,27573-4755,Person,Rural,,,,
,"PERSON FAMILY MEDICAL CENTER, INC.",702 N Main St,Roxboro,NC,27573-4755,Person,Rural,,,,
Primary Care,1379993780,"Caswell Family Medical Center Inc., The",Federally Qualified Health Center,North Carolina,"Caswell County, NC",0,18,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CASWELL FAMILY MEDICAL CENTER,439 US Highway 158 W,Yanceyville,NC,27379-8304,Caswell,Rural,,,,
,CFMC at Caswell County Health Department,189 County Park Rd,Yanceyville,NC,27379-9376,Caswell,Rural,,,,
,CFMC at Caswell Senior Services,649 Firetower Rd,Yanceyville,NC,27379,Caswell,Rural,,,,
,CFMC Urgent Care,439 US Highway 158 W Ste B,Yanceyville,NC,27379-8304,Caswell,Rural,,,,
,JAMES AUSTIN HEALTHCARE CENTER,207 E Meadow Rd Ste 6,Eden,NC,27288-3469,Rockingham,Rural,,,,
Primary Care,1379454314,ANGEL URGENT CARE CENTER,Rural Health Clinic,North Carolina,"Macon County, NC",0,16,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ANGEL URGENT CARE CENTER,190 Riverview St,Franklin,NC,28734-2612,Macon,Rural,,,,
Primary Care,13799937A5,Metropolitan Community Health,Federally Qualified Health Center,North Carolina,"Beaufort County, NC",0,13,Designated,Rural,09/30/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,AGAPE COMMUNITY HEALTH CENTER,120 W Martin Luther King Jr Dr,Washington,NC,27889-4906,Beaufort,Rural,,,,
,Agape Community Health Clinic - Williamston,1130 Godwin Dr,Williamston,NC,27892-6828,Martin,Rural,,,,
Primary Care,13799937GK,"TRIAD ADULT AND PEDIATRIC MEDICINE, INC.",Federally Qualified Health Center,North Carolina,"Guilford County, NC",0,20,Designated,Non-Rural,05/26/2011,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Family Medicine at Arlington,1205 Arlington St,Greensboro,NC,27406-1420,Guilford,Non-Rural,,,,
,Family Medicine at Eugene,1002 S Eugene St,Greensboro,NC,27406-1308,Guilford,Non-Rural,,,,
,TAPM Family Medicine at Brentwood,2039 Brentwood St,High Point,NC,27263-1805,Guilford,Non-Rural,,,,
,TAPM Family Medicine at E. Commerce,400 E Commerce Ave,High Point,NC,27260-5221,Guilford,Non-Rural,,,,
,TAPM Pediatrics at Wendover,1046 E Wendover Ave,Greensboro,NC,27405-6712,Guilford,Non-Rural,,,,
Primary Care,1379993792,GASTON FAMILY HEALTH SERVICES INC,Federally Qualified Health Center,North Carolina,"Gaston County, NC",0,13,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Catawba Valley Family Medicine - Claremont,3114 W Main St,Claremont,NC,28610-9609,Catawba,Non-Rural,,,,
,Catawba Valley Family Medicine - Maiden,137 Island Ford Rd,Maiden,NC,28650-8735,Catawba,Non-Rural,,,,
,Catawba Valley Family Medicine - Northeast Hickory,2365 Springs Rd NE,Hickory,NC,28601-3067,Catawba,Non-Rural,,,,
,Catawba Valley Family Medicine - Taylorsville,50 Macedonia Church Rd,Taylorsville,NC,28681-8414,Alexander,Non-Rural,,,,
,Iredell Psychiatry,766 Hartness Rd,Statesville,NC,28677-3425,Iredell,Non-Rural,,,,
,Kintegra  Integrated Medicine  - Statesville,1703 Davie Ave,Statesville,NC,28677-3521,Iredell,Non-Rural,,,,
,Kintegra Adult and Pediatric Medicine - XRay Dr,2721 X Ray Dr,Gastonia,NC,28054-7491,Gaston,Non-Rural,,,,
,Kintegra at  Woodhill Elementary,1027 Woodhill Dr,Gastonia,NC,28054-2466,Gaston,Non-Rural,,,,
,Kintegra at A Woman&#39;s View,915 Tate Blvd SE,Hickory,NC,28602-4042,Catawba,Non-Rural,,,,
,Kintegra at Belmont Central Elementary,310 Eagle Rd,Belmont,NC,28012-3721,Gaston,Non-Rural,,,,
,Kintegra at CaroMont Womens Health - Ashley,1225 E Garrison Blvd,Gastonia,NC,28054-5115,Gaston,Non-Rural,,,,
,Kintegra at CaroMont Womens Health - Summit,620 Summit Crossing Pl,Gastonia,NC,28054-2176,Gaston,Non-Rural,,,,
,Kintegra at Catawba Women&#39;s Center,1501 Tate Blvd SE,Hickory,NC,28602-1384,Catawba,Non-Rural,,,,
,Kintegra at Fred T Foard HIgh,3407 Plateau Rd,Newton,NC,28658-8809,Catawba,Non-Rural,,,,
,Kintegra at Hershal H Beam Elementary,200 Davis Park Rd,Gastonia,NC,28052-0116,Gaston,Non-Rural,,,,
,Kintegra at Iredell County Health Department,318 Turnersburg Hwy,Statesville,NC,28625-2798,Iredell,Non-Rural,,,,
,Kintegra at Jenkins Elementary,3750 N Center St,Hickory,NC,28601-8089,Catawba,Non-Rural,,,,
,Kintegra at Longview Elementary,737 12th St SW,Hickory,NC,28602-3120,Catawba,Non-Rural,,,,
,Kintegra at Maiden High,600 W Main St,Maiden,NC,28650-1146,Catawba,Non-Rural,,,,
,Kintegra at Newton Conover High,338 W 15th St,Newton,NC,28658-2906,Catawba,Non-Rural,,,,
,Kintegra at Newton-Conover Middle,873 Northern Dr NW,Conover,NC,28613-6513,Catawba,Non-Rural,,,,
,Kintegra at North Belmont Elementary,210 School St,Belmont,NC,28012-2123,Gaston,Non-Rural,,,,
,Kintegra at North Davie Middle,497 Farmington Rd,Mocksville,NC,27028-7639,Davie,Non-Rural,,,,
,Kintegra at North Newton Elementary,221 W 26th St,Newton,NC,28658-2821,Catawba,Non-Rural,,,,
,Kintegra at Oakwood Elementary,366 4th St NW,Hickory,NC,28601-4920,Catawba,Non-Rural,,,,
,Kintegra at Shuford Elementary,810 Hunsucker Dr NE,Conover,NC,28613-7578,Catawba,Non-Rural,,,,
,Kintegra at South Newton Elementary,306 W I St,Newton,NC,28658-3534,Catawba,Non-Rural,,,,
,Kintegra at Southwest Elementary,1580 32nd St SW,Hickory,NC,28602-4633,Catawba,Non-Rural,,,,
,Kintegra at St Stephens HIgh,3205 34th Street Dr NE,Hickory,NC,28601-7702,Catawba,Non-Rural,,,,
,Kintegra at Tryon Elementary,2620 Tryon Courthouse Rd,Bessemer City,NC,28016-7646,Gaston,Non-Rural,,,,
,Kintegra at Viewmont Elementary,21 16th Ave NW,Hickory,NC,28601-2533,Catawba,Non-Rural,,,,
,Kintegra Behavioral Health - Gastonia,409 S Oakland St,Gastonia,NC,28052-4312,Gaston,Non-Rural,,,,
,Kintegra Behavioral Health - Mocksville,172 S Clement St,Mocksville,NC,27028-2336,Davie,Rural,,,,
,Kintegra Customer Support,1385 E Garrison Blvd,Gastonia,NC,28054-5127,Gaston,Non-Rural,,,,
,Kintegra Family Dentistry - Hickory,3070 11th Avenue Dr SE,Hickory,NC,28602-8336,Catawba,Non-Rural,,,,
,Kintegra Family Dentistry - Lexington,32 Kirkwood Ave,Lexington,NC,27292-4024,Davidson,Non-Rural,,,,
,Kintegra Family Dentistry - Lincolnton,111 Doctors Park,Lincolnton,NC,28092-4407,Lincoln,Rural,,,,
,Kintegra Family Dentistry - Mocksville,100 Ridgeview Dr,Mocksville,NC,27028-2020,Davie,Rural,,,,
,Kintegra Family Medicine  - Thomasville,611 Randolph St,Thomasville,NC,27360-5126,Davidson,Non-Rural,,,,
,Kintegra Family Medicine - 3rd Ave,111 W 3rd Ave,Gastonia,NC,28052-4320,Gaston,Non-Rural,,,,
,Kintegra Family Medicine - Bessemer City,119 W Pennsylvania Ave,Bessemer City,NC,28016-2635,Gaston,Non-Rural,,,,
,Kintegra Family Medicine - Cherryville,112 Oak St,Cherryville,NC,28021-3423,Cleveland,Rural,,,,
,Kintegra Family Medicine - Hickory,133 1st Ave SE,Hickory,NC,28602-3005,Catawba,Non-Rural,,,,
,Kintegra Family Medicine - Highland,609 N Highland St,Gastonia,NC,28052-2179,Gaston,Non-Rural,,,,
,Kintegra Family Medicine - Hudson,991 W Hudson Blvd,Gastonia,NC,28052-6430,Gaston,Non-Rural,,,,
,Kintegra Family Medicine - Lexington,420 N Salisbury St,Lexington,NC,27292-3548,Davidson,Non-Rural,,,,
,Kintegra Family Medicine - Lincolnton,212 Gamble Dr,Lincolnton,NC,28092-4421,Lincoln,Rural,,,,
,Kintegra Family Medicine - Statesville,1022 Shelton Ave,Statesville,NC,28677-6826,Iredell,Non-Rural,,,,
,Kintegra Health,200 E 2nd Ave,Gastonia,NC,28052-4358,Gaston,Non-Rural,,,,
,Kintegra Mobile Dentistry Unit,212 Gamble Dr,Lincolnton,NC,28092-4421,Lincoln,Rural,,,,
,Kintegra Mobile Dentistry Unit #2,518 Brookdale Dr,Statesville,NC,28677-4108,Iredell,Non-Rural,,,,
,Kintegra Pediatric Dentistry - Gastonia,890 Summit Crossing Pl,Gastonia,NC,28054-2192,Gaston,Non-Rural,,,,
,Kintegra Pediatric Medicine and Kintegra Family Dentistry -Statesville,518 Brookdale Dr,Statesville,NC,28677-4108,Iredell,Non-Rural,,,,
,Kintegra/SHA at  Ashley Wellness Center,1647 NE Ashley School Cir,Winston Salem,NC,27105-5444,Forsyth,Non-Rural,,,,
,Kintegra/SHA at  Hanes Magnet School,2355 Pleasant St,Winston Salem,NC,27107-4334,Forsyth,Non-Rural,,,,
,Kintegra/SHA at  Winston-Salem Prep Academy,1215 N Cameron Ave,Winston Salem,NC,27101-1816,Forsyth,Non-Rural,,,,
,Kintegra/SHA at Mineral Springs,4555 Ogburn Ave,Winston Salem,NC,27105-2726,Forsyth,Non-Rural,,,,
,Kintegra/SHA at North Forsyth,5705 Shattalon Dr,Winston Salem,NC,27105-1332,Forsyth,Non-Rural,,,,
,Kintegra/SHA Mobile Medical Unit,4555 Ogburn Ave,Winston Salem,NC,27105-2726,Forsyth,Non-Rural,,,,
,Senior Total Life Care,1875 Remount Rd,Gastonia,NC,28054-7413,Gaston,Non-Rural,,,,
,Temporary - Catawba Valley Family Medicine– Graystone,3511 Graystone Pl SE,Conover,NC,28613-8201,Catawba,Non-Rural,,,,
,Temporary - First Baptist Church Maiden,50 E Main St,Maiden,NC,28650-1315,Catawba,Non-Rural,,,,
,Temporary - Vertical Life Parish Church,111 W 8th St,Newton,NC,28658-3127,Catawba,Non-Rural,,,,
,Temporary Site - Sipe&#39;s Orchard Home,4431 County Home Rd,Conover,NC,28613-9641,Catawba,Non-Rural,,,,
Primary Care,13799937GV,UNITED HEALTH CENTERS,Federally Qualified Health Center,North Carolina,"Forsyth County, NC",0,16,Designated,Non-Rural,06/01/2012,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,United Health Centers,3009A Waughtown St,Winston Salem,NC,27107-1634,Forsyth,Non-Rural,,,,
,United Health Centers @ Commons,1430 Felicity Lane,Winston Salem,NC,27101,Forsyth,Non-Rural,,,,
,United Heatlh Centers @Peters Creek Parkway,2101 Peters Creek Pkwy,Winston Salem,NC,27127-3726,Forsyth,Non-Rural,,,,
Primary Care,1379993778,"Blue Ridge Community Health Services, Inc.",Federally Qualified Health Center,North Carolina,"Henderson County, NC",0,11,Designated,Non-Rural,07/15/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,7th Avenue Health Center,628 7th Ave E,Hendersonville,NC,28792-3801,Henderson,Non-Rural,,,,
,APPLE VALLEY SCHOOL HLTH CTR,43 Fruitland Rd,Hendersonville,NC,28792-8506,Henderson,Non-Rural,,,,
,Blue Ride Health Mobile Dental Bus,2579 Chimney Rock Rd,Hendersonville,NC,28792-9181,Henderson,Non-Rural,,,,
,Blue Ridge Health - Administration,220 5th Ave E,Hendersonville,NC,28792-4377,Henderson,Non-Rural,,,,
,Blue Ridge Health - Arden,142 Airport Rd Ste K,Arden,NC,28704-8598,Buncombe,Non-Rural,,,,
,Blue Ridge Health - Brevard,29 W French Broad St Ste 202,Brevard,NC,28712-4773,Transylvania,Rural,,,,
,Blue Ridge Health - Collins Dental,158 White Dr,Columbus,NC,28722-9465,Polk,Rural,,,,
,Blue Ridge Health - Lake Lure,146 Nesbitt Rdg,Lake Lure,NC,28746-0057,Rutherford,Rural,,,,
,Blue Ridge Health - Rainbow Pediatrics,110 Chadwick Square Ct Ste A,Hendersonville,NC,28739-3238,Henderson,Non-Rural,,,,
,Blue Ridge Health - Swain,545 Center St,Bryson City,NC,28713-6609,Swain,Rural,,,,
,BLUE RIDGE HEALTH CENTER,US-64 E & Howard Gap Rd,Hendersonville,NC,28792,Henderson,Non-Rural,,,,
,Blue Ridge Health Mobile Dental,2579 Chimney Rock Rd,Hendersonville,NC,28792-9181,Henderson,Non-Rural,,,,
,Blue Ridge Health--Swain County Middle School,135 Arlington Ave,Bryson City,NC,28713-9666,Swain,Rural,,,,
,Blue Ridge Health-Edneyville Elementary School,2875 Pace Rd,Hendersonville,NC,28792-9039,Henderson,Non-Rural,,,,
,Blue Ridge Health-Fairview School,251 Big Orange Way,Sylva,NC,28779-5601,Jackson,Rural,,,,
,Blue Ridge Health-Givens Gerber,60 Gerber Rd Bldg,Asheville,NC,28803-2983,Buncombe,Non-Rural,,,,
