data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,Greater Baden Medical Services at Leonardtown,23140 Moakley St Ste 4,Leonardtown,MD,20650-2923,St. Mary's,Non-Rural,,,,
,Greater Baden Medical Services at Oxon Hill,6196 Oxon Hill Rd Ste 540,Oxon Hill,MD,20745-3112,Prince George's,Non-Rural,,,,
Primary Care,1119991124,Family and Medical Counseling Service Inc,Federally Qualified Health Center,District of Columbia,"District of Columbia, DC",0,22,Designated,Non-Rural,06/01/2012,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"Family and Medical Counseling Service, Inc.",2041 Martin Luther King Jr Ave SE Ste 303,Washington,DC,20020-7036,District of Columbia,Non-Rural,,,,
,FMCS Mobile,2041 Martin Luther King Jr Ave SE,Washington,DC,20020-7024,District of Columbia,Non-Rural,,,,
,FMCS-Seat Pleasant,5936 Martin Luther King Jr Hwy,Capitol Heights,MD,20743-1757,Prince George's,Non-Rural,,,,
Primary Care,1249992468,"Three Lower Counties Community Services, Inc.",Federally Qualified Health Center,Maryland,"Wicomico County, MD",0,19,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CHC - Salisbury Dental,1615 Tree Sap Ct Ste A,Salisbury,MD,21804-9403,Wicomico,Non-Rural,,,,
,Chesapeake Health Care - Sweetbay Mental Health,1813 Sweetbay Dr,Salisbury,MD,21804-1663,Wicomico,Non-Rural,,,,
,Chesapeake Health Care Pediatrics,223 Phillip Morris Dr,Salisbury,MD,21804-1923,Wicomico,Non-Rural,,,,
,Delmarva Pharmacy,1615 Tree Sap Ct,Salisbury,MD,21804-9403,Wicomico,Non-Rural,,,,
,Eastern Shore OB/GYN a Division of Chesapeake Health Care,1647 Woodbrooke Dr,Salisbury,MD,21804-8502,Wicomico,Non-Rural,,,,
,PENINSULA REGIONAL MEDICAL CENTE,100 E Carroll St,Salisbury,MD,21801-5422,Wicomico,Non-Rural,,,,
,"THREE LOWER COUNTIES COMMUNITY SERVICES,",12137 Elm St,Princess Anne,MD,21853-1358,Somerset,Non-Rural,,,,
,THREE LOWER COUNTIES COMMUNITY SVCS INC,12145 Elm St,Princess Anne,MD,21853-1358,Somerset,Non-Rural,,,,
,THREE LOWER COUNTIES COMMUNITY SVCS INC,305 10th St,Pocomoke City,MD,21851-1607,Worcester,Rural,,,,
,TLC - Berlin,9956 N Main St Unit 2,Berlin,MD,21811-1077,Worcester,Rural,,,,
,TLC - Corporate Office,32033 Beaver Run Dr,Salisbury,MD,21804-1773,Wicomico,Non-Rural,,,,
,TLC - Princess Anne Dental,12165 Elm St,Princess Anne,MD,21853-1358,Somerset,Non-Rural,,,,
,TLC @ Riverside Drive,560 Riverside Dr Ste A204,Salisbury,MD,21801-4704,Wicomico,Non-Rural,,,,
,TLC Internal Medicine @ Woodbrooke,1665 Woodbrooke Dr,Salisbury,MD,21804-8502,Wicomico,Non-Rural,,,,
,TLC SALISBURY,1104 Healthway Dr,Salisbury,MD,21804-4469,Wicomico,Non-Rural,,,,
Primary Care,124999248P,"FREDERICK, CITY OF",Federally Qualified Health Center,Maryland,"Frederick County, MD",0,11,Designated,Non-Rural,02/28/2017,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Frederick Community Action Agency,100 S Market St,Frederick,MD,21701-5527,Frederick,Non-Rural,,,,
,Hillcrest Elementary School - School-Based Health Center,1285 Hillcrest Dr,Frederick,MD,21703-1396,Frederick,Non-Rural,,,,
Primary Care,1119991122,"ELAINE ELLIS CENTER OF HEALTH, INC.",Federally Qualified Health Center,District of Columbia,"District of Columbia, DC",0,21,Designated,Non-Rural,09/01/2011,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,College Park,10001 Rhode Island Ave,College Park,MD,20740-1141,Prince George's,Non-Rural,,,,
,Kenilworth,1627 Kenilworth Ave NE,Washington,DC,20019-2010,District of Columbia,Non-Rural,,,,
Primary Care,1249992466,TRI-STATE COMMUNITY HEALTH CENTER,Federally Qualified Health Center,Maryland,"Washington County, MD",0,17,Designated,Non-Rural,11/25/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Tri-State Community Health Center - 132 West High,132 W High St,Hancock,MD,21750-1143,Washington,Non-Rural,,,,
,Tri-State Community Health Center - Administrative Offices,109 Rayloc Dr,Hancock,MD,21750-1518,Washington,Non-Rural,,,,
,Tri-State Community Health Center - Berkeley Springs,261 Berkmore Pl Ste 1A,Berkeley Springs,WV,25411-6247,Morgan,Rural,,,,
,Tri-State Community Health Center - Cumberland PC Site,621 Kelly Rd,Cumberland,MD,21502-2878,Allegany,Non-Rural,,,,
,Tri-State Community Health Center - Fulton Site,525 Fulton Dr,Mc Connellsburg,PA,17233-8061,Fulton,Rural,,,,
,"TRI-STATE COMMUNITY HEALTH CENTER, INC.",130 W High St,Hancock,MD,21750-1143,Washington,Non-Rural,,,,
,Tri-State Women's Health Center,12502 Willowbrook Rd Ste 550,Cumberland,MD,21502-6594,Allegany,Non-Rural,,,,
Primary Care,1249992472,"Walnut Street Community Health Center, Inc.",Federally Qualified Health Center,Maryland,"Washington County, MD",0,11,Designated,Non-Rural,01/01/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Family Healthcare of Hagerstown at Wells House,221 E Baltimore St,Hagerstown,MD,21740-6109,Washington,Non-Rural,,,,
,Healthy Smiles II,201 S Cleveland Ave,Hagerstown,MD,21740-5745,Washington,Non-Rural,,,,
,"Walnut Street Community Health Center, Inc. D/B/A Family Healthcare of Hagerstown",201 S Cleveland Ave,Hagerstown,MD,21740-5745,Washington,Non-Rural,,,,
,WSCHC Healthy Smiles in  Motion,201 S Cleveland Ave,Hagerstown,MD,21740-5745,Washington,Non-Rural,,,,
Primary Care,1249992465,"FAMILY HEALTH CENTERS OF BALTIMORE, INC.",Federally Qualified Health Center,Maryland,"Baltimore City, MD",0,16,Designated,Non-Rural,11/25/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"FAMILY HEALTH CENTERS OF BALTIMORE, INC.",631 Cherry Hill Rd,Brooklyn,MD,21225-1228,Baltimore City,Non-Rural,,,,
,FHCB - Brooklyn,3540 S Hanover St,Brooklyn,MD,21225-1772,Baltimore City,Non-Rural,,,,
Primary Care,1249992459,"BALTIMORE MEDICAL SYSTEM, INC.",Federally Qualified Health Center,Maryland,"Baltimore City, MD",0,21,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,AbsoluteCare Inc.,1040 Park Ave Ste 200,Baltimore,MD,21201-5634,Baltimore City,Non-Rural,,,,
,"AbsoluteCARE of MD2, LLC",7501 Greenway Center Dr Ste 600,Greenbelt,MD,20770-6704,Prince George's,Non-Rural,,,,
,"BALTIMORE MEDICAL SYSTEM, INC.",3501 Sinclair Ln,Baltimore,MD,21213-2029,Baltimore City,Non-Rural,,,,
,BELAIR EDISON FAMILY HEALTH CTR,3120 Erdman Ave,Baltimore,MD,21213-1720,Baltimore City,Non-Rural,,,,
,BMS at Middlesex,1245 Eastern Blvd,Essex,MD,21221-3422,Baltimore,Non-Rural,,,,
,BMS AT ORLEANS SQUARE,2323 Orleans St,Baltimore,MD,21224-1020,Baltimore City,Non-Rural,,,,
,BMS AT ST. AGNES,900 S Caton Ave,Baltimore,MD,21229-5201,Baltimore City,Non-Rural,,,,
,BMS Pine Heights Health Center,1001 Pine Heights Ave Ste 100,Baltimore,MD,21229-5266,Baltimore City,Non-Rural,,,,
,COLLINGTON SQUARE K-8 SCHOOL,1409 N Collington Ave,Baltimore,MD,21213-3418,Baltimore City,Non-Rural,,,,
,East Baltimore Medical Center,1000 E Eager St,Baltimore,MD,21202-5533,Baltimore City,Non-Rural,,,,
,Forest Park High School,3701 Eldorado Ave,Baltimore,MD,21207-7658,Baltimore City,Non-Rural,,,,
,Harford Heights Schools,1919 N Broadway,Baltimore,MD,21213-1432,Baltimore City,Non-Rural,,,,
,Highlandtown Healthy Living Center,3700 Fleet St,Baltimore,MD,21224-4200,Baltimore City,Non-Rural,,,,
,Mergenthaler Vocational-Technical High School (Mervo),3500 Hillen Rd,Baltimore,MD,21218-2227,Baltimore City,Non-Rural,,,,
,Patterson Senior High School,100 Kane St,Baltimore,MD,21224-1726,Baltimore City,Non-Rural,,,,
,Paul Laurence Dunbar High School,1400 Orleans St,Baltimore,MD,21231-1021,Baltimore City,Non-Rural,,,,
,TENCH TILGHMAN K-8 SCHOOL,600 N Patterson Park Ave,Baltimore,MD,21205-2447,Baltimore City,Non-Rural,,,,
,Vanguard Collegiate Middle School,5001 Sinclair Ln,Baltimore,MD,21206-5937,Baltimore City,Non-Rural,,,,
Primary Care,124999240F,MOBILE MEDICAL CARE INC,Federally Qualified Health Center,Maryland,"Montgomery County, MD",0,15,Designated,Non-Rural,12/12/2016,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Gude Drive Men's Shelter,600 E Gude Dr,Rockville,MD,20850-1326,Montgomery,Non-Rural,,,,
,MobileMed Aspen Hill Clinic,3820 Aspen Hill Rd,Aspen Hill,MD,20906-2904,Montgomery,Non-Rural,,,,
,MobileMed East Montgomery Service Center,3300 Briggs Chaney Rd,Silver Spring,MD,20904-4811,Montgomery,Non-Rural,,,,
,MobileMed Gatihersburg/Ascension House Van,202 S Summit Ave,Gaithersburg,MD,20877-3358,Montgomery,Non-Rural,,,,
,MobileMed Germantown Clinic,19735 Germantown Rd,Germantown,MD,20874-1214,Montgomery,Non-Rural,,,,
,MobileMed Long Branch Community Center Van,8700 Piney Branch Rd,Silver Spring,MD,20901-3855,Montgomery,Non-Rural,,,,
,MobileMed Rockville Clinic,981 Rollins Ave,Rockville,MD,20852-5615,Montgomery,Non-Rural,,,,
,Progress Place clinic,8106 Georgia Ave,Silver Spring,MD,20910-4991,Montgomery,Non-Rural,,,,
Primary Care,1119991116,"Mary's Center For Maternal And Child Care, Inc.",Federally Qualified Health Center,District of Columbia,"District of Columbia, DC",0,20,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Adams Morgan DC,2333 Ontario Rd NW,Washington,DC,20009-2627,District of Columbia,Non-Rural,,,,
,Adelphi MD,8908 Riggs Rd,Hyattsville,MD,20783-1632,Prince George's,Non-Rural,,,,
,Bancroft Elementary School,1755 Newton St NW,Washington,DC,20010-1823,District of Columbia,Non-Rural,,,,
,Barnard Elementary School,430 Decatur St NW,Washington,DC,20011-4745,District of Columbia,Non-Rural,,,,
,Bruce Monroe Elementary School,3560 Warder St NW,Washington,DC,20010-1721,District of Columbia,Non-Rural,,,,
,City Arts + Prep Public Charter School,705 Edgewood St NE,Washington,DC,20017-3341,District of Columbia,Non-Rural,,,,
,Columbia Heights Educational Campus,3101 16th St NW,Washington,DC,20010-3302,District of Columbia,Non-Rural,,,,
,Cool Spring Elementary School,8910 Riggs Rd,Hyattsville,MD,20783-1632,Prince George's,Non-Rural,,,,
,EL Haynes High School,4501 Kansas Ave NW,Washington,DC,20011-7256,District of Columbia,Non-Rural,,,,
,EL Haynes Middle School,3600 Georgia Ave NW,Washington,DC,20010-1691,District of Columbia,Non-Rural,,,,
,Fort Totten DC,100 Gallatin St NE,Washington,DC,20011-7533,District of Columbia,Non-Rural,,,,
,H.D. Cooke Elementary School,2525 17th St NW,Washington,DC,20009-2801,District of Columbia,Non-Rural,,,,
,Harriet Tubman Elementary School,3101 13th St NW,Washington,DC,20010-2407,District of Columbia,Non-Rural,,,,
,Mary's Center Dental Bus,8908 Riggs Rd,Hyattsville,MD,20783-1632,Prince George's,Non-Rural,,,,
,McFarland Middle School,4400 Iowa Ave NW,Washington,DC,20011-5604,District of Columbia,Non-Rural,,,,
,Petworth DC Program Office,4302 Georgia Ave NW,Washington,DC,20011-7122,District of Columbia,Non-Rural,,,,
,Petworth Health Center DC,3912 Georgia Ave NW,Washington,DC,20011-5861,District of Columbia,Non-Rural,,,,
,Powell Elementary School,1350 Upshur St NW,Washington,DC,20011-5635,District of Columbia,Non-Rural,,,,
,Roosevelt HS,4301 13th St NW,Washington,DC,20011-5629,District of Columbia,Non-Rural,,,,
,Silver Spring MD,344 University Blvd W,Silver Spring,MD,20901-1948,Montgomery,Non-Rural,,,,
,Temporary - Bernice Fonteneau Senior Wellness Center,3531 Georgia Ave NW,Washington,DC,20010-1707,District of Columbia,Non-Rural,,,,
,Temporary - Hattie Holmes Senior Wellness Center,324 Kennedy St NW,Washington,DC,20011-6512,District of Columbia,Non-Rural,,,,
,Truesdell Elementary School,800 Ingraham St NW,Washington,DC,20011-2904,District of Columbia,Non-Rural,,,,
Primary Care,1249992480,"West Cecil Health Center, Inc",Federally Qualified Health Center,Maryland,"Cecil County, MD",0,18,Designated,Non-Rural,09/30/2007,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Beacon Health Center,253 Lewis Ln,Havre De Grace,MD,21078-3755,Harford,Non-Rural,,,,
,West Cecil Health Center,49 Rock Springs Rd,Conowingo,MD,21918-1352,Cecil,Non-Rural,,,,
,West Cecil Health Center,200 Road B,Elkton,MD,21921-6695,Cecil,Non-Rural,,,,
,West Cecil Health Center,100 E Bel Air Ave,Aberdeen,MD,21001-3837,Harford,Non-Rural,,,,
,West Cecil Health Center,223 S Bohemia Ave,Cecilton,MD,21913-1010,Cecil,Non-Rural,,,,
,West Cecil Health Center,1319 Woodbridge Station Way,Edgewood,MD,21040-3852,Harford,Non-Rural,,,,
Primary Care,1249992463,Park West Health Systems Incorporated,Federally Qualified Health Center,Maryland,"Baltimore City, MD",0,20,Designated,Non-Rural,11/25/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,PARK WEST MEDICAL CENTER - BELVEDERE,3319 W Belvedere Ave,Baltimore,MD,21215-5143,Baltimore City,Non-Rural,,,,
,PARK WEST MEDICAL CENTER - PLAZA SITE,4120 Patterson Ave,Baltimore,MD,21215-2254,Baltimore City,Non-Rural,,,,
,PARK WEST MEN & FAMILY HLTH CTR,4151 Park Heights Ave,Baltimore,MD,21215-6730,Baltimore City,Non-Rural,,,,
Primary Care,1249992467,"CHOPTANK COMMUNITY HEALTH SYSTEM, INC.",Federally Qualified Health Center,Maryland,"Caroline County, MD",0,19,Designated,Rural,11/25/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ANGELICA NURSERY MIGRANT CAMP,11365 Locust Grove Rd,Kennedyville,MD,21645-3627,Kent,Rural,,,,
,Bay Hundred Medical and Dental Center,933 S Talbot St,Saint Michaels,MD,21663-2604,Talbot,Rural,,,,
,Choptank Community Health Easton Pediatrics,522 Cynwood Dr Ste 100,Easton,MD,21601-3877,Talbot,Rural,,,,
,"CHOPTANK COMMUNITY HEALTH SYSTEM, INC.",301 Randolph St,Denton,MD,21629-1243,Caroline,Rural,,,,
,COL. RICHARDSON HIGH SCHOOL,25320 Richardson Rd,Federalsburg,MD,21632-2403,Caroline,Rural,,,,
,COLONEL RICHARDSON MIDDLE SCHOOL,25390 Richardson Rd,Federalsburg,MD,21632-2403,Caroline,Rural,,,,
,Denton Elementary School,303 Sharp Rd,Denton,MD,21629-1481,Caroline,Rural,,,,
,Denton Medical Center,808 S 5th Ave,Denton,MD,21629-1398,Caroline,Rural,,,,
,Easton Elementary School - Moton and Dobson Buildings,307 Glenwood Ave,Easton,MD,21601-4104,Talbot,Rural,,,,
,Easton High School,723 Mecklenburg Ave,Easton,MD,21601-3395,Talbot,Rural,,,,
,Easton Middle School,201 Peach Blossom Ln,Easton,MD,21601-2544,Talbot,Rural,,,,
,FASSETT-MAGEE HEALTH CENTER/Cambridge Dental Center,503 Muir St Ste A,Cambridge,MD,21613-1848,Dorchester,Rural,,,,
,FEDERALSBURG ELEMENTARY SCHOOL,302 Academy Ave,Federalsburg,MD,21632-1205,Caroline,Rural,,,,
,FEDERALSBURG MEDICAL and DENTAL CENTER,215 Bloomingdale Ave,Federalsburg,MD,21632-1012,Caroline,Rural,,,,
,GOLDSBORO MEDICAL and DENTAL CENTER,316 Railroad Ave,Goldsboro,MD,21636-1126,Caroline,Rural,,,,
,GREENSBORO ELEMENTRY SCHOOL,625 N Main St,Greensboro,MD,21639-1469,Caroline,Rural,,,,
,Hurlock Head Start Center,6210 Shiloh Church Hurlock Rd,Hurlock,MD,21643-3933,Dorchester,Rural,,,,
,LOCKERMAN MIDDLE SCHOOL,410 Lockerman St,Denton,MD,21629-1048,Caroline,Rural,,,,
,Migrant Camps on Upper Eastern Shore (15 Camps),301 Randolph St,Denton,MD,21629-1243,Caroline,Rural,,,,
,NORTH CAROLINE HIGH SCHOOL,10990 River Rd,Ridgely,MD,21660-1815,Caroline,Rural,,,,
,Preston Elementary School,225 Main St,Preston,MD,21655-2215,Caroline,Rural,,,,
,RIDGELY ELEMENTARY SCHOOL,118 N Central Ave,Ridgely,MD,21660-1345,Caroline,Rural,,,,
,SEW FRIEL MIGRANT CAMP,Grange Hall Rd,Queenstown,MD,21658,Queen Anne's,Non-Rural,,,,
,St. Clair Head Start Center,824 Fairmount Ave,Cambridge,MD,21613-2150,Dorchester,Rural,,,,
,St. Michaels Elementary,100 Seymour Ave,Saint Michaels,MD,21663-2930,Talbot,Rural,,,,
,St. Michaels Middle/High School,200 Seymour Ave,Saint Michaels,MD,21663-2932,Talbot,Rural,,,,
,Tilghman Elementary School,21374 Foster Ave,Tilghman,MD,21671-1230,Talbot,Rural,,,,
,"Women, Infants, and Children (WIC)",7 Cedar St,Cambridge,MD,21613-2381,Dorchester,Rural,,,,
,"Women, Infants, and Children (WIC)  Caroline County",403 S 7th St,Denton,MD,21629-1327,Caroline,Rural,,,,
,"Women, Infants, and Children (WIC) Talbot County",215 Bay St,Easton,MD,21601-2782,Talbot,Rural,,,,
Primary Care,1119991120,"La Clinica Del Pueblo, Inc.",Federally Qualified Health Center,District of Columbia,"District of Columbia, DC",0,19,Designated,Non-Rural,10/31/2006,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Centro Nia,1420 Columbia Rd NW,Washington,DC,20009-4779,District of Columbia,Non-Rural,,,,
,LA CLINICA DEL PUEBLO,2831 15th St NW,Washington,DC,20009-4607,District of Columbia,Non-Rural,,,,
,La Clinica del Pueblo - Hyattsville Site,2970 Belcrest Center Dr Ste 301,Hyattsville,MD,20782-1987,Prince George's,Non-Rural,,,,
,Northwestern High School,7000 Adelphi Rd,Hyattsville,MD,20782-1454,Prince George's,Non-Rural,,,,
Primary Care,1249992471,"Owensville Primary Care, Inc.",Federally Qualified Health Center,Maryland,"Anne Arundel County, MD",0,10,Designated,Non-Rural,01/01/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,OPC Shady Side V1,6131 Shady Side Rd,Shady Side,MD,20764-9504,Anne Arundel,Non-Rural,,,,
,"Owensville Primary Care, Inc.",134 Owensville Rd,West River,MD,20778-9702,Anne Arundel,Non-Rural,,,,
Primary Care,1249992461,"HEALTH CARE FOR THE HOMELESS, INC.",Federally Qualified Health Center,Maryland,"Baltimore City, MD",0,21,Designated,Non-Rural,06/11/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Baltimore County Eastern Family Resource Center,9150 Franklin Square Dr Ste 301,Baltimore,MD,21237-3903,Baltimore,Non-Rural,,,,
,Convalescent Care Program,620 Fallsway,Baltimore,MD,21202-4117,Baltimore City,Non-Rural,,,,
,HCH Mobile Van,421 Fallsway,Baltimore,MD,21202-4800,Baltimore City,Non-Rural,,,,
,Health Care for the Homeless - 421 Fallsway,421 Fallsway,Baltimore,MD,21202-4800,Baltimore City,Non-Rural,,,,
,"Health Care for the Homeless, West Baltimore",2000 W Baltimore St,Baltimore,MD,21223-1558,Baltimore City,Non-Rural,,,,
Primary Care,1242794770,NATIVE AMERICAN LIFELINES OF BALTIMORE,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Maryland,"Baltimore City, MD",0,19,Designated,Non-Rural,10/05/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,NATIVE AMERICAN LIFELINES OF BALTIMORE,106 Clay St,Baltimore,MD,21201-3501,Baltimore City,Non-Rural,,,,
Primary Care,1241790301,ME-Garrett County,Medicaid Eligible Population HPSA,Maryland,"Garrett County, MD",0.5,10,Designated,Rural,07/28/2017,07/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Maryland,Garrett County,Garrett,Single County,24023,Rural,,,,,
