data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,Blanding Family Practice Community Health Center,910 S 300 W,Blanding,UT,84511-3921,San Juan,Rural,,,,
,Montezuma Creek Community Health Center,UT-262,Montezuma Creek,UT,84534,San Juan,Rural,,,,
,Montezuma Creek Community Health Center,1478 Highway 162,Montezuma Creek,UT,84534,San Juan,Rural,,,,
,Monument Valley Health Center- Satellite,30 W Medical Dr,Monument Valley,UT,84536-7705,San Juan,Rural,,,,
,Navajo Mountain Community Health Center,2 Rainbow City Rd,Monument Valley,UT,84536,San Juan,Rural,,,,
,San Juan Family Dental,217 S 100 W,Monticello,UT,84535,San Juan,Rural,,,,
Primary Care,1493241282,GARFIELD MEMORIAL CLINIC,Rural Health Clinic,Utah,"Garfield County, UT",0,12,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,GARFIELD MEMORIAL CLINIC,200 N 400 E,Panguitch,UT,84759,Garfield,Rural,,,,
Primary Care,149999498K,SAN JUAN CLINIC,Rural Health Clinic,Utah,"San Juan County, UT",0,11,Designated,Rural,05/15/2015,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SAN JUAN CLINIC,380 W 100 N,Monticello,UT,84535,San Juan,Rural,,,,
Primary Care,149999499M,SKULL VALLEY HEALTH CLINIC,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Utah,"Tooele County, UT",0,18,Designated,Rural,12/20/2018,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SKULL VALLEY HEALTH CLINIC,1929 N Aaron Dr Ste I,Tooele,UT,84074-8112,Tooele,Rural,,,,
Primary Care,1499994967,"Midtown Community Health Center, Inc.",Federally Qualified Health Center,Utah,"Weber County, UT",0,16,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Hope Clinic,W 3300 S,Ogden,UT,84401,Weber,Non-Rural,,,,
,James Madison Elementary Health Center,2563 Monroe Blvd,Ogden,UT,84401-2513,Weber,Non-Rural,,,,
,MIDTOWN COMMUNITY HEALTH CENTER,2240 Adams Ave,Ogden,UT,84401-1511,Weber,Non-Rural,,,,
,Midtown Community Health Center Children's Clinic,5285 S 400 E Ste A,Washington Terrace,UT,84405-7194,Weber,Non-Rural,,,,
,Midtown Community Health Center Davis County Clinic,22 S State St,Clearfield,UT,84015-1043,Davis,Non-Rural,,,,
,Midtown Community Health Center Logan Clinic,550 E 1400 N,Logan,UT,84341-2406,Cache,Non-Rural,,,,
,Midtown South Salt Lake Community Health Center,2253 S State St,Salt Lake City,UT,84115-2752,Salt Lake,Non-Rural,,,,
Primary Care,1491542285,"Paiute Indian Tribe Of Utah, The",Federally Qualified Health Center,Utah,"Iron County, UT",0,10,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,FourPoints Health - Kanosh Clinic,157 Reservation Dr,Kanosh,UT,84637,Millard,Rural,,,,
,FourPoints Health - Koosharem Clinic,826 N Paiute Way,Richfield,UT,84701-1849,Sevier,Rural,,,,
,FourPoints Health - Richfield Clinic,440 S Main St,Richfield,UT,84701-2855,Sevier,Rural,,,,
,Paiute Indian Tribe of Utah,440 N Paiute Dr,Cedar City,UT,84721-6181,Iron,Rural,,,,
Primary Care,1499994966,Carbon Medical Service Association Incorporated,Federally Qualified Health Center,Utah,"Carbon County, UT",0,13,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CARBON MED SERV-HELPER CLINIC,125 S Main St,Helper,UT,84526-1535,Carbon,Rural,,,,
,Carbon Medical Dental Clinic,PO BOX 930,East Carbon,UT,84520-0930,Carbon,Rural,,,,
,"CARBON MEDICAL SERVICE ASSOCIATION, INC.",PO BOX 930,East Carbon,UT,84520-0930,Carbon,Rural,,,,
,"Carbon Medical Service Association, Inc.",331 E Highway 123,Sunnyside,UT,84539-7702,Carbon,Rural,,,,
Primary Care,1499215516,SAN JUAN FAMILY DENTAL,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Utah,"San Juan County, UT",0,14,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SAN JUAN FAMILY DENTAL,217 S 100 W,Monticello,UT,84535,San Juan,Rural,,,,
Primary Care,1497350017,PAROWAN MEDICAL CLINIC,Rural Health Clinic,Utah,"Iron County, UT",0,8,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,PAROWAN MEDICAL CLINIC,450 E Clinic Way,Parowan,UT,84761,Iron,Rural,,,,
Primary Care,1498006263,BRYCE VALLEY CLINIC,Rural Health Clinic,Utah,"Garfield County, UT",0,14,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BRYCE VALLEY CLINIC,25 S Redrock Dr,Cannonville,UT,84718-8001,Garfield,Rural,,,,
Primary Care,1499994965,GREEN RIVER MEDICAL CENTER,Federally Qualified Health Center,Utah,"Emery County, UT",0,13,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,GREEN RIVER MEDICAL CENTER,585 W Main St,Green River,UT,84525-7784,Emery,Rural,,,,
Primary Care,1499994978,"SOUTHWEST UTAH COMMUNITY HEALTH CENTER, INC.",Federally Qualified Health Center,Utah,"Washington County, UT",0,10,Designated,Non-Rural,10/31/2006,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Family Healthcare Cedar East,245 E 680 S,Cedar City,UT,84720-3593,Iron,Rural,,,,
,Family Healthcare Integrated Clinic,74 W Harding Ave,Cedar City,UT,84720-2562,Iron,Rural,,,,
,Hurricane Utah School Based Clinic,391 N 200 W,Hurricane,UT,84737-1616,Washington,Rural,,,,
,Millcreek High Health Center dba Family Healthcare,2410 E Riverside Dr,Saint George,UT,84790-2532,Washington,Non-Rural,,,,
,Southwest Utah Community Health Center dba Family HC,189 N Main St,Saint George,UT,84770-2823,Washington,Non-Rural,,,,
,Southwest Utah Community Health Center dba Family Healthcare,25 N 100 E,Saint George,UT,84770-7368,Washington,Non-Rural,,,,
Primary Care,149999490D,Utah Partners for Health,Federally Qualified Health Center,Utah,"Salt Lake County, UT",0,16,Designated,Non-Rural,11/01/2013,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Mid-Valley Health Clinic,8446 S Harrison St,Midvale,UT,84047-3501,Salt Lake,Non-Rural,,,,
,Utah Partners for Health Dental &amp; Behavioral Health,7651 S Main St,Midvale,UT,84047-7101,Salt Lake,Non-Rural,,,,
,Utah Partners for Health Family Health Clinics - West Jordan,9103 S 1300 W Ste 102,West Jordan,UT,84088-6709,Salt Lake,Non-Rural,,,,
,Utah Partners for Health Mobile Clinic,8446 S Harrison St,Midvale,UT,84047-3501,Salt Lake,Non-Rural,,,,
,Utah Partners for Health Mobile Eye Clinic,8446 S Harrison St,Midvale,UT,84047-3501,Salt Lake,Non-Rural,,,,
Primary Care,1499994963,"WAYNE COMMUNITY HEALTH CENTERS, INC.",Federally Qualified Health Center,Utah,"Wayne County, UT",0,10,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Escalante Dental Clinic,65 N Center St,Escalante,UT,84726-7713,Garfield,Rural,,,,
,Kazan Memorial Clinic,570 E Moqui Ln,Escalante,UT,84726-7753,Garfield,Rural,,,,
,Panguitch Dental,75 E 200 N,Panguitch,UT,84759-7858,Garfield,Rural,,,,
,Southwest/WCHC Mental Health,601 E Center St,Panguitch,UT,84759-7865,Garfield,Rural,,,,
,"WAYNE COMMUNITY HEALTH CENTER, INC.",128 S 300 W,Bicknell,UT,84715,Wayne,Rural,,,,
,WAYNE COMMUNITY HEALTH HANKSVILLE,30 S Highway 95,Hanksville,UT,84734,Wayne,Rural,,,,
Primary Care,1493022633,SACRED CIRCLE HEALTHCARE,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Utah,"Salt Lake County, UT",0,18,Designated,Non-Rural,07/07/2015,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SACRED CIRCLE HEALTHCARE,660 S 200 E Ste 200,Salt Lake City,UT,84111-3835,Salt Lake,Non-Rural,,,,
Primary Care,1499994970,"Wasatch Homeless Health Care, Inc.",Federally Qualified Health Center,Utah,"Salt Lake County, UT",0,19,Designated,Non-Rural,10/26/2002,08/30/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Admin Only,242 W Paramount Ave,Salt Lake City,UT,84115-5216,Salt Lake,Non-Rural,,,,
,"WASATCH HOMELESS HEALTH CARE, INC d.b.a Fourth Street Clinic",409 W 400 S,Salt Lake City,UT,84101-1135,Salt Lake,Non-Rural,,,,
Primary Care,1499994961,FT. DUCHESNE HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Utah,"Uintah County, UT",0,18,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,FT. DUCHESNE HEALTH CENTER,2 Bottle Hollow Loop Rd,Fort Duchesne,UT,84026,Uintah,Rural,,,,
Primary Care,149999498H,SHIVWITS CLINIC,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Utah,"Washington County, UT",0,16,Designated,Non-Rural,05/01/2012,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SHIVWITS CLINIC,6109 W 3700 N,Ivins,UT,84738-6663,Washington,Non-Rural,,,,
Primary Care,1497882754,KOOSHAREM CLINIC,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Utah,"Sevier County, UT",0,9,Designated,Rural,08/18/2019,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,KOOSHAREM CLINIC,799 N Paiute Way,Richfield,UT,84701-2070,Sevier,Rural,,,,
Primary Care,149999498B,URBAN INDIAN CENTER SALT LAKE,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Utah,"Salt Lake County, UT",0,18,Designated,Non-Rural,07/26/2011,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,URBAN INDIAN CENTER SALT LAKE,120 W 1300 S,Salt Lake City,UT,84115-5230,Salt Lake,Non-Rural,,,,
Primary Care,1491812652,NAVAJO MOUNTAIN HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Utah,"San Juan County, UT",0,20,Designated,Rural,08/18/2019,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,NAVAJO MOUNTAIN HEALTH CENTER,2 Rainbow City Rd,Monument Valley,UT,84536,San Juan,Rural,,,,
Primary Care,1495934375,MONTEZUMA CREEK CLINIC,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Utah,"San Juan County, UT",0,20,Designated,Rural,08/18/2019,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MONTEZUMA CREEK CLINIC,100 UT-262,Montezuma Creek,UT,84534,San Juan,Rural,,,,
Primary Care,1499735995,MONUMENT VALLEY HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Utah,"San Juan County, UT",0,20,Designated,Rural,08/18/2019,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MONUMENT VALLEY HEALTH CENTER,30 W Medical Dr,Monument Valley,UT,84536-7705,San Juan,Rural,,,,
Primary Care,1491863730,BLANDING FAMILY HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Utah,"San Juan County, UT",0,20,Designated,Rural,08/18/2019,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BLANDING FAMILY HEALTH CENTER,802 S 200 W,Blanding,UT,84511-3910,San Juan,Rural,,,,
Primary Care,1491638677,LI - Grand County,Low Income Population HPSA,Utah,"Grand County, UT",0.686,15,Designated,Rural,03/17/2020,03/17/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Utah,Grand County,Grand,Single County,49019,Rural,,,,,
Primary Care,1496616221,Emery County,Geographic HPSA,Utah,"Emery County, UT",2.8,16,Designated,Rural,09/30/1996,04/07/2020
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Utah,Emery County,Emery,Single County,49015,Rural,,,,,
Primary Care,1045508876,Creek Valley Health Clinic,Federally Qualified Health Center,Arizona,"Mohave County, AZ",0,16,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Creek Valley Admin ONLY Site,1065 Hildale St,Hurricane,UT,84737,Washington,Rural,,,,
,Creek Valley Health Clinic,20 Colvin St,Colorado City,AZ,86021,Mohave,Rural,,,,
Primary Care,1499994980,FourPoints Health - Cedar City Clinic,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Utah,"Iron County, UT",0,17,Designated,Rural,10/26/2002,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,FourPoints Health - Cedar City Clinic,440 N Paiute Dr,Cedar City,UT,84721-6181,Iron,Rural,,,,
Primary Care,1497914221,FourPoints Health - Kanosh Clinic,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Utah,"Millard County, UT",0,6,Designated,Rural,02/11/2020,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,FourPoints Health - Kanosh Clinic,157 N Reservation Rd,Kanosh,UT,84637,Millard,Rural,,,,
Primary Care,1499994983,The Confederated Tribes of the Goshute Reservation - Goshute Health Clinic,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Utah,"Tooele County, UT",0,7,Designated,Rural,10/26/2002,02/11/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,The Confederated Tribes of the Goshute Reservation - Goshute Health Clinic,195 Tribal Center Rd,Ibapah,UT,84034-6041,Tooele,Rural,,,,
Primary Care,1493947638,Tooele County,Geographic HPSA,Utah,"Tooele County, UT",5.33,9,Designated,Rural,10/14/2016,10/14/2016
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Utah,Tooele County,Tooele,Single County,49045,Rural,,,,,
Primary Care,1497194843,LI-Salt Lake/Magna,Low Income Population HPSA,Utah,"Salt Lake County, UT",5.59,17,Designated,Non-Rural,01/17/2002,02/13/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Utah,Salt Lake County,1134.07,Census Tract,49035113407,Non-Rural,,,,,
,Utah,Salt Lake County,1134.08,Census Tract,49035113408,Non-Rural,,,,,
,Utah,Salt Lake County,1139.03,Census Tract,49035113903,Non-Rural,,,,,
,Utah,Salt Lake County,1139.04,Census Tract,49035113904,Non-Rural,,,,,
,Utah,Salt Lake County,1139.05,Census Tract,49035113905,Non-Rural,,,,,
,Utah,Salt Lake County,1139.06,Census Tract,49035113906,Non-Rural,,,,,
Primary Care,1495756796,LI-Eastern Garfield County,Low Income Population HPSA,Utah,"Garfield County, UT",0.27,15,Designated,Rural,09/01/2017,09/01/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Utah,Garfield County,East Garfield CCD,County Subdivision,4901790702,Rural,,,,,
,Utah,Garfield County,Escalante CCD,County Subdivision,4901790903,Rural,,,,,
,Utah,Garfield County,Tropic CCD,County Subdivision,4901793483,Rural,,,,,
Primary Care,1492502651,Kane County,Geographic HPSA,Utah,"Kane County, UT",0.37,10,Designated,Rural,03/14/2017,03/14/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Utah,Kane County,Kane,Single County,49025,Rural,,,,,
Primary Care,1491942801,Piute County,High Needs Geographic HPSA,Utah,"Piute County, UT",0.23,13,Designated,Rural,05/24/1978,07/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Utah,Piute County,Piute,Single County,49031,Rural,,,,,
Primary Care,1497427420,LI-Duchesne County,Low Income Population HPSA,Utah,"Duchesne County, UT",0.61,11,Designated,Rural,04/04/1996,09/14/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Utah,Duchesne County,Duchesne,Single County,49013,Rural,,,,,
Primary Care,1497937555,LI-Washington County,Low Income Population HPSA,Utah,"Washington County, UT",6.18,12,Designated,Partially Rural,05/28/1998,07/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Utah,Washington County,Washington,Single County,49053,Partially Rural,,,,,
Primary Care,1497820225,LI-Iron County,Low Income Population HPSA,Utah,"Iron County, UT",1.67,12,Designated,Rural,10/14/2000,07/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Utah,Iron County,Iron,Single County,49021,Rural,,,,,
Primary Care,1491896672,LI-Cache County,Low Income Population HPSA,Utah,"Cache County, UT",3.58,10,Designated,Non-Rural,05/29/2001,09/14/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Utah,Cache County,Cache,Single County,49005,Non-Rural,,,,,
Primary Care,1494862448,Eureka/West Juab,Geographic HPSA,Utah,"Juab County, UT",0.22,6,Designated,Rural,03/05/2009,07/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Utah,Juab County,Eureka CCD,County Subdivision,4902390946,Rural,,,,,
,Utah,Juab County,West Juab CCD,County Subdivision,4902393913,Rural,,,,,
Primary Care,1497248257,LI-Sevier County,Low Income Population HPSA,Utah,"Sevier County, UT",1.53,15,Designated,Rural,07/28/2017,07/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Utah,Sevier County,Sevier,Single County,49041,Rural,,,,,
Primary Care,1497743635,Box Elder County,Geographic HPSA,Utah,"Box Elder County, UT",1.52,9,Designated,Partially Rural,10/03/2017,10/03/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Utah,Box Elder County,Box Elder,Single County,49003,Partially Rural,,,,,
Primary Care,1499157122,Rich County,Geographic HPSA,Utah,"Rich County, UT",0.65,13,Designated,Rural,05/24/1978,08/04/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Utah,Rich County,Rich,Single County,49033,Rural,,,,,
Primary Care,1499840167,LI-Carbon County,Low Income Population HPSA,Utah,"Carbon County, UT",0.46,12,Designated,Rural,08/25/2017,08/25/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Utah,Carbon County,Carbon,Single County,49007,Rural,,,,,
Primary Care,1497976942,Delta,Geographic HPSA,Utah,"Millard County, UT",0.22,8,Designated,Rural,09/15/2017,09/15/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Utah,Millard County,Delta CCD,County Subdivision,4902790516,Rural,,,,,
,Utah,Millard County,Garrison-Sevier Lake CCD,County Subdivision,4902791075,Rural,,,,,
Primary Care,1491335145,Uintah and Ouray,Geographic HPSA,Utah,"Uintah County, UT",1.64,17,Designated,Rural,11/19/2013,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Utah,Uintah County,Uintah and Ouray CCD,County Subdivision,4904793569,Rural,,,,,
Primary Care,1493520000,Low Income - Monticello,Low Income Population HPSA,Utah,"San Juan County, UT",0.16,14,Designated,Rural,11/02/2010,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Utah,San Juan County,Monticello CCD,County Subdivision,4903792021,Rural,,,,,
Primary Care,1497910015,Hanksville Service Area,Geographic HPSA,Utah,"Wayne County, UT",0.05,9,Designated,Rural,08/26/2013,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Utah,Wayne County,Hanksville CCD,County Subdivision,4905591247,Rural,,,,,
Primary Care,1498614171,Low Income - West Wasatch Service Area,Low Income Population HPSA,Utah,"Wasatch County, UT",1.57,15,Designated,Rural,12/16/2013,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Utah,Wasatch County,Heber City South CCD,County Subdivision,4905191308,Rural,,,,,
,Utah,Wasatch County,Heber City West CCD,County Subdivision,4905191312,Rural,,,,,
