data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,Petal Middle School,203 Highway 42,Petal,MS,39465-2864,Forrest,Non-Rural,,,,
,Petal Primary School,60 Herrington Rd,Petal,MS,39465-8842,Forrest,Non-Rural,,,,
,Petal School Clinic,36 Panther Stadium Dr,Petal,MS,39465-3632,Forrest,Non-Rural,,,,
,Petal Upper Elementary School,400 Hillcrest Loop,Petal,MS,39465-2634,Forrest,Non-Rural,,,,
,Picayune Family Health Center,1911 Read Rd,Picayune,MS,39466-2730,Pearl River,Rural,,,,
,Seminary Elementary School,200 W Main St,Seminary,MS,39479-9031,Covington,Rural,,,,
,SEMINARY FAMILY HEALTH CENTER,100 Highway 535,Seminary,MS,39479-8809,Covington,Rural,,,,
,Seminary High School,200 W Main St Bldg 3,Seminary,MS,39479-9031,Covington,Rural,,,,
,Seminary Middle School,200 W Main St Bldg 2,Seminary,MS,39479-9031,Covington,Rural,,,,
,SeMRHI Support Services Center,64 Old Airport Rd,Hattiesburg,MS,39401-8382,Forrest,Non-Rural,,,,
,"SOUTHEAST MISSISSIPPI RURAL HEALTH INITIATIVE, INC.",5488 U S Highway 49,Hattiesburg,MS,39401-7806,Forrest,Non-Rural,,,,
,SUMRALL FAMILY HEALTH CENTER,1016 Highway 42,Sumrall,MS,39482-9634,Lamar,Non-Rural,,,,
,WOMEN'S HEALTH CENTER,62 Old Airport Rd,Hattiesburg,MS,39401-8382,Forrest,Non-Rural,,,,
Primary Care,1059990587,ARCARE,Federally Qualified Health Center,Arkansas,"Woodruff County, AR",0,13,Designated,Rural,07/21/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ARcare - 10,400 Highway 64 E,Augusta,AR,72006-5150,Woodruff,Rural,,,,
,ARcare - 135,145 N Curtis Ave,Pea Ridge,AR,72751-3407,Benton,Non-Rural,,,,
,ARcare - 136,3057 Springdale Ave,Springdale,AR,72762-4346,Washington,Non-Rural,,,,
,ARcare - 17,821 E Park St # 70,Carlisle,AR,72024-9024,Lonoke,Rural,,,,
,ARcare - 18,227 Pine Bluff Hwy,England,AR,72046-2234,Lonoke,Non-Rural,,,,
,ARcare - 20,125 Oak St,Cotton Plant,AR,72036-5089,Woodruff,Rural,,,,
,ARcare - 22,2816 Fox Meadow Ln,Jonesboro,AR,72404-9346,Craighead,Non-Rural,,,,
,ARcare - 23,805 Third St,Horseshoe Bend,AR,72512-3736,Izard,Rural,,,,
,ARcare - 25,5787 Highway 64,Parkin,AR,72373-9003,Cross,Rural,,,,
,ARcare - 29,800 Main St,Augusta,AR,72006-2449,Woodruff,Rural,,,,
,ARcare - 30,405 Highway 11 N,Des Arc,AR,72040-3140,Prairie,Rural,,,,
,ARcare - 32,501 Millwood Cir Ste E,Maumelle,AR,72113-6304,Pulaski,Non-Rural,,,,
,ARcare - 35,1175 Vine St,Batesville,AR,72501-3526,Independence,Rural,,,,
,ARcare - 40,705 Highway 63 N,Hazen,AR,72064-8054,Prairie,Rural,,,,
,ARcare - 42,8 N Railroad Ave,Mayflower,AR,72106-9430,Faulkner,Non-Rural,,,,
,ARcare - 45,114 Ray St,Newport,AR,72112-4260,Jackson,Rural,,,,
,ARcare - 46,5830 Highway 5,Cabot,AR,72023-7328,Lonoke,Non-Rural,,,,
,ARcare - 48,4100 Harrison St,Batesville,AR,72501-9419,Independence,Rural,,,,
,ARcare - 50,801 N Edmonds Ave,Mccrory,AR,72101-8279,Woodruff,Rural,,,,
,ARcare - 55,1530 N Church St,Jonesboro,AR,72401-1515,Craighead,Non-Rural,,,,
,ARcare - 60,601 Julia Ave E,Wynne,AR,72396-3506,Cross,Rural,,,,
,ARcare - 613,11520 Sr 27,Hector,AR,72843-8710,Pope,Rural,,,,
,ARcare - 65,1009 Highway 18,Lake City,AR,72437-9622,Craighead,Non-Rural,,,,
,ARcare - 75,406 Rodgers Dr,Searcy,AR,72143-7433,White,Rural,,,,
,ARcare - 80,606 W Wilbur Mills Ave,Kensett,AR,72082-9051,White,Rural,,,,
,ARcare - 85,1511 Highway 25B,Heber Springs,AR,72543-1701,Cleburne,Rural,,,,
,ARcare - 88,11219 Financial Centre Pkwy Ste 200,Little Rock,AR,72211-3873,Pulaski,Non-Rural,,,,
,ARcare - 90,300 Main St,Swifton,AR,72471-8809,Jackson,Rural,,,,
,ARcare - 93,105 N Jackson St,Cabot,AR,72023-3058,Lonoke,Non-Rural,,,,
,ARcare 24,1500 Museum Rd Ste 104,Conway,AR,72032-4761,Faulkner,Non-Rural,,,,
,ARcare Cabot Admin,614 N Grant St,Cabot,AR,72023-2656,Lonoke,Non-Rural,,,,
,ARcare Corporate Office,117 S 2nd St,Augusta,AR,72006-2309,Woodruff,Rural,,,,
,ARcare-100,54 Tate Springs Rd,Melbourne,AR,72556-8633,Izard,Rural,,,,
,ARcare-111,1400 Braden St Ste 1,Jacksonville,AR,72076-3721,Pulaski,Non-Rural,,,,
,ARcare-120,908 N Edmonds Ave,Mccrory,AR,72101-8073,Woodruff,Rural,,,,
,ARcare-121,630 W South St,Benton,AR,72015-4258,Saline,Non-Rural,,,,
,ARcare-124,3150 E Heritage Pkwy,Farmington,AR,72730-5529,Washington,Non-Rural,,,,
,ARcare-131,138 School Rd,Rose Bud,AR,72137-9339,White,Rural,,,,
,ARcare-16,178 Highway 167 N,Bald Knob,AR,72010-4058,White,Rural,,,,
,ARcare-26,2624 Highway 42,Cherry Valley,AR,72324-8674,Cross,Rural,,,,
,ARcare-27 Mobile Unit,623 N 9th St,Augusta,AR,72006-2129,Woodruff,Rural,,,,
,ARcare-31,304 Main St,Pangburn,AR,72121-8959,White,Rural,,,,
,ARcare-41,2450 Batesville Blvd,Batesville,AR,72501-7782,Independence,Rural,,,,
,ARcare-47,1310 N Center St,Lonoke,AR,72086-2011,Lonoke,Rural,,,,
,ARcare-59,416 E Washington Ave,Jonesboro,AR,72401-3108,Craighead,Non-Rural,,,,
,ARcare-64,305 Rodgers Dr,Searcy,AR,72143-7432,White,Rural,,,,
,ARcare-70,615 N Main St,Brinkley,AR,72021-2507,Monroe,Rural,,,,
,ARcare-87,1127 Main St,Vilonia,AR,72173-9525,Faulkner,Non-Rural,,,,
,ARcare-89,502 Richie Rd,Cabot,AR,72023-3309,Lonoke,Non-Rural,,,,
,KentuckyCare - 021,75 E Court St,Bardwell,KY,42023-8483,Carlisle,Rural,,,,
,KentuckyCare - 112,120 N 4th St,Barlow,KY,42024-9579,Ballard,Rural,,,,
,KentuckyCare - 128,312 S 8th St,Murray,KY,42071-2428,Calloway,Rural,,,,
,KentuckyCare - 44,3240 Irvin Cobb Dr,Paducah,KY,42003-0337,McCracken,Rural,,,,
,KentuckyCare - 63,1206 Paris Rd Ste B,Mayfield,KY,42066-4989,Graves,Rural,,,,
,KentuckyCare-43,125 S 20th St,Paducah,KY,42001-7100,McCracken,Rural,,,,
,KentuckyCare-63,211 S 8th St,Mayfield,KY,42066-2203,Graves,Rural,,,,
,MississippiCare - 113,353 Highway 15 N,Pontotoc,MS,38863-1103,Pontotoc,Rural,,,,
,MississippiCare-129,2173 S Lamar Blvd,Oxford,MS,38655-5223,Lafayette,Rural,,,,
Primary Care,1289992865,"AMITE COUNTY MEDICAL SERVICES, INC.",Federally Qualified Health Center,Mississippi,"Amite County, MS",0,24,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ACMS Mobile Dental Unit,102 W Freedom Dr,Liberty,MS,39645-7295,Amite,Rural,,,,
,ACMS Mobile Medical/Dental Unit 2,102 W Freedom Dr,Liberty,MS,39645-7295,Amite,Rural,,,,
,"AMITE COUNTY MEDICAL SERVICES, INC.",102 W Freedom Dr,Liberty,MS,39645-7295,Amite,Rural,,,,
,LIBERTY DENTAL SERVICES,102 W Freedom Dr,Liberty,MS,39645-7295,Amite,Rural,,,,
,Pike County Medical Services,300 Rawls Dr Ste 1300,Mccomb,MS,39648-2866,Pike,Rural,,,,
Primary Care,1285909724,FMCH LIBERTY CLINIC,Rural Health Clinic,Mississippi,"Amite County, MS",0,21,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,FMCH LIBERTY CLINIC,1410 E Main St,Liberty,MS,39645,Amite,Rural,,,,
Primary Care,1289992868,"Dr. Arenia C. Mallory Community Health Center, Inc.",Federally Qualified Health Center,Mississippi,"Holmes County, MS",0,25,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"DR ARENIA C. MALLORY CHC, INC.",17280 Highway 17,Lexington,MS,39095-6614,Holmes,Rural,,,,
,DURANT CLINIC,33795 Hunter Blvd,Durant,MS,39063-3568,Holmes,Rural,,,,
,Greenwood Clinic,201 E Washington St,Greenwood,MS,38930-4407,Leflore,Rural,,,,
,Lexington Pediatric Complex,300 Yazoo St,Lexington,MS,39095-3623,Holmes,Rural,,,,
,Mallory CHC - Women's Health Center,276 Nissan Pkwy Bldg C,Canton,MS,39046-7006,Madison,Non-Rural,,,,
,Mallory Community Health Center School Based Clinics - William Dean Elementary School,96 Rockport Rd,Lexington,MS,39095-5166,Holmes,Rural,,,,
,Mallory Mobile RV Clinic,17280 Highway 17,Lexington,MS,39095-6614,Holmes,Rural,,,,
,TCHULA CLINIC,9715 Highway 12,Tchula,MS,39169-3692,Holmes,Rural,,,,
Primary Care,1287820256,BROOKSVILLE PRIMARY CARE CLINIC,Rural Health Clinic,Mississippi,"Noxubee County, MS",0,19,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BROOKSVILLE PRIMARY CARE CLINIC,PO BOX 480,Brooksville,MS,39739-0480,Noxubee,Rural,,,,
Primary Care,1284875581,CATCHINGS CLINIC,Rural Health Clinic,Mississippi,"Wilkinson County, MS",0,19,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CATCHINGS CLINIC,PO BOX 876,Woodville,MS,39669-0876,Wilkinson,Rural,,,,
Primary Care,1287118166,FAMILY MEDICAL CLINIC OF HOUSTON,Rural Health Clinic,Mississippi,"Chickasaw County, MS",0,21,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,FAMILY MEDICAL CLINIC OF HOUSTON,105 Hillcrest Dr,Houston,MS,38851-2430,Chickasaw,Rural,,,,
Primary Care,1289992869,"North Mississippi Primary Health Care, Inc.",Federally Qualified Health Center,Mississippi,"Benton County, MS",0,23,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Benton Medical Center,15921 Boundary Dr,Ashland,MS,38603-7740,Benton,Non-Rural,,,,
,Booneville Community Health Center,208 N 1st St,Booneville,MS,38829-2718,Prentiss,Rural,,,,
,Corinth Health Care Associates,1415 S Harper Rd,Corinth,MS,38834-6613,Alcorn,Rural,,,,
,Mobile Unit,15921 Boundary Dr,Ashland,MS,38603-7740,Benton,Non-Rural,,,,
,New Albany Health Care Associates,218 Oxford Rd Ste A,New Albany,MS,38652-3115,Union,Rural,,,,
,NMPHC Wellness Center,16025 Boundary Dr,Ashland,MS,38603-7738,Benton,Non-Rural,,,,
,Oxford Health Care Associates,2716 West Oxford Loop Ste 171,Oxford,MS,38655-5722,Lafayette,Rural,,,,
,Ripley Health Care Associates,749 S Line St,Ripley,MS,38663-2811,Tippah,Rural,,,,
,Tishomingo Health Care Associates,1310 Main St,Tishomingo,MS,38873-8410,Tishomingo,Rural,,,,
,WALNUT MEDICAL CENTER,531 Main St,Walnut,MS,38683-9349,Tippah,Rural,,,,
Primary Care,1285396505,CHARLESTON CLINIC,Rural Health Clinic,Mississippi,"Tallahatchie County, MS",0,22,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CHARLESTON CLINIC,401 N Church St,Charleston,MS,38921,Tallahatchie,Rural,,,,
Primary Care,1287277946,LACKEY PEDIATRIC CLINIC,Rural Health Clinic,Mississippi,"Scott County, MS",0,19,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,LACKEY PEDIATRIC CLINIC,1129 Highway 35 S Ste 1,Forest,MS,39074-8829,Scott,Rural,,,,
Primary Care,1289639245,MARION GENERAL RURAL HEALTH CLINIC,Rural Health Clinic,Mississippi,"Marion County, MS",0,20,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MARION GENERAL RURAL HEALTH CLINIC,1560 Sumrall Rd,Columbia,MS,39429-2654,Marion,Rural,,,,
Primary Care,1289992853,OUTREACH HEALTH SERVICES INC,Federally Qualified Health Center,Mississippi,"Clarke County, MS",0,22,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,JASPER MEDICAL/DENTAL CLINIC,309 N Pine Ave,Heidelberg,MS,39439-3412,Jasper,Rural,,,,
,"OUTREACH HEALTH SERVICES, INC.",130 S High St,Shubuta,MS,39360-9500,Clarke,Rural,,,,
,SHUBUTA MEDICAL/DENTAL CLINIC,130 S High St,Shubuta,MS,39360-9500,Clarke,Rural,,,,
Primary Care,1281969617,TRACE FAMILY HEALTH  & INTERNAL MEDICINE,Rural Health Clinic,Mississippi,"Chickasaw County, MS",0,21,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,TRACE FAMILY HEALTH  & INTERNAL MEDICINE,1002 E Madison St,Houston,MS,38851-2428,Chickasaw,Rural,,,,
Primary Care,1289992864,MANTACHIE RURAL HEALTH CARE INC,Federally Qualified Health Center,Mississippi,"Itawamba County, MS",0,23,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Mantachie Rural Health Care Behavioral Health Clinic,5510 Highway 363,Mantachie,MS,38855-7197,Itawamba,Rural,,,,
,"Mantachie Rural Health Care, Inc.",5681 Highway 363,Mantachie,MS,38855-7632,Itawamba,Rural,,,,
,"MANTACHIE RURAL HEALTH CARE, INC. DENTAL",5500 Highway 363,Mantachie,MS,38855-7197,Itawamba,Rural,,,,
,"Mantachie Rural Health Care, Inc. School Based Clinic",311 Mustang Dr,Mantachie,MS,38855,Itawamba,Rural,,,,
Primary Care,1285283371,JEFFERSON DAVIS RURAL HEALTH CLINIC,Rural Health Clinic,Mississippi,"Jefferson Davis County, MS",0,21,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,JEFFERSON DAVIS RURAL HEALTH CLINIC,1014 Rose St Ste A,Prentiss,MS,39474-5271,Jefferson Davis,Rural,,,,
Primary Care,1285497521,MADISON CANTON MEDICAL CLINIC,Rural Health Clinic,Mississippi,"Madison County, MS",0,18,Designated,Non-Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MADISON CANTON MEDICAL CLINIC,1171 Hart St,Canton,MS,39046-4805,Madison,Non-Rural,,,,
Primary Care,1289992893,MBCI OUTPATIENT CLINIC,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Mississippi,"Neshoba County, MS",0,21,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MBCI OUTPATIENT CLINIC,210 Hospital Cir,Choctaw,MS,39350-6781,Neshoba,Rural,,,,
Primary Care,1289992873,"FAMILY HEALTH CARE CLINIC, INC.",Federally Qualified Health Center,Mississippi,"Rankin County, MS",0,23,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"Familly Health Care Clinic, Inc.--Muscle Shoals",102 Physicians Dr Ste B,Muscle Shoals,AL,35661-2149,Colbert,Non-Rural,,,,
,Family Health Care Clinic --Bude Head Start,262 Pine St N,Bude,MS,39630-8000,Franklin,Rural,,,,
,"Family Health Care Clinic, Bogue Chitto--Head Start",2506 Highway 51 SE,Bogue Chitto,MS,39629-5183,Lincoln,Rural,,,,
,"Family Health Care Clinic, Brookhaven",215 Highway 51 S,Brookhaven,MS,39601-3245,Lincoln,Rural,,,,
,"Family Health Care Clinic, Calhoun City--Head Start",125 Carter Dr,Calhoun City,MS,38916-7028,Calhoun,Rural,,,,
,"Family Health Care Clinic, Columbia--Head Start",431 Old Highway 13 S,Columbia,MS,39429-8364,Marion,Rural,,,,
,"Family Health Care Clinic, Duckhill--Head Start",620 Carrollton St,Duck Hill,MS,38925-9416,Montgomery,Rural,,,,
,"Family Health Care Clinic, Grenada--Head Start",1102 Telegraph St,Grenada,MS,38901-2838,Grenada,Rural,,,,
,"Family Health Care Clinic, Inc.  --Rogersville",16410 Highway 72,Rogersville,AL,35652-8117,Lauderdale,Non-Rural,,,,
,"Family Health Care Clinic, Inc. -- Water Valley",102 Blackmur Dr,Water Valley,MS,38965-3003,Yalobusha,Rural,,,,
,"Family Health Care Clinic, Inc. --Brandon",1551 W Government St,Brandon,MS,39042-2408,Rankin,Non-Rural,,,,
,"Family Health Care Clinic, Inc. --Florence",216 Marengo St Ste A,Florence,AL,35630-6034,Lauderdale,Non-Rural,,,,
,"Family Health Care Clinic, Inc. --Meadville",445 Main St E,Meadville,MS,39653-9293,Franklin,Rural,,,,
,"Family Health Care Clinic, Inc. --MENDENHALL",401 Main St N,Mendenhall,MS,39114-3303,Simpson,Non-Rural,,,,
,"Family Health Care Clinic, Inc. --MONTICELLO",430 W Broad St,Monticello,MS,39654-7723,Lawrence,Rural,,,,
,"Family Health Care Clinic, Inc. --PEARL",4635 Highway 80 E,Pearl,MS,39208-4226,Rankin,Non-Rural,,,,
,"Family Health Care Clinic, Inc. --Raleigh",226 Whiteoak Ave,Raleigh,MS,39153-6082,Smith,Rural,,,,
,"Family Health Care Clinic, Inc. --Russellville",318 Coffee Ave NE,Russellville,AL,35653-2331,Franklin,Rural,,,,
,"Family Health Care Clinic, Inc. --Town Creek",1841 Al Highway 20,Town Creek,AL,35672-2500,Lawrence,Non-Rural,,,,
,"Family Health Care Clinic, Inc. --Tylertown",113 Enochs St,Tylertown,MS,39667-2711,Walthall,Rural,,,,
,"Family Health Care Clinic, Inc. --Woodville",1495 US Highway 61 S,Woodville,MS,39669-3562,Wilkinson,Rural,,,,
,"Family Health Care Clinic, Inc., --Bogalusa",609 Superior Ave,Bogalusa,LA,70427-2630,Washington,Rural,,,,
,"Family Health Care Clinic, Inc., --Columbia",628 Main St,Columbia,MS,39429-2936,Marion,Rural,,,,
,"Family Health Care Clinic, Inc., --Decatur",1304 13th Ave SE Ste A,Decatur,AL,35601-4316,Morgan,Non-Rural,,,,
,"Family Health Care Clinic, Inc., --New Hebron",202 Jefferson St,Newhebron,MS,39140-3809,Lawrence,Rural,,,,
,"Family Health Care Clinic, Inc., --Prentiss",910 Second St,Prentiss,MS,39474-9117,Jefferson Davis,Rural,,,,
,"Family Health Care Clinic, Inc., Calhoun City",105 Legion Ave,Calhoun City,MS,38916-6601,Calhoun,Rural,,,,
,"Family Health Care Clinic, Inc.- - Flowood",1307 Airport Rd N,Flowood,MS,39232-8897,Rankin,Non-Rural,,,,
,"Family Health Care Clinic, Inc.--Grenada",1732 Commerce St,Grenada,MS,38901-4615,Grenada,Rural,,,,
,"Family Health Care Clinic, Inc.--Pelahatchie",100 N Brooks Ave,Pelahatchie,MS,39145-3092,Rankin,Non-Rural,,,,
,"Family Health Care Clinic, Kokomo--Head Start",325 Kokomo Rd,Kokomo,MS,39643-4928,Marion,Rural,,,,
,"Family Health Care Clinic, Magee--Head Start",820 Johnson Lockhart Dr NE,Magee,MS,39111-3242,Simpson,Non-Rural,,,,
,"Family Health Care Clinic, Mize--School",125 School Rd,Mize,MS,39116-5637,Smith,Rural,,,,
,"Family Health Care Clinic, Piney Woods--School",5096 Highway 49 S,Braxton,MS,39044,Rankin,Non-Rural,,,,
,"Family Health Care Clinic, Pinola--Head Start",592 Schoolhouse Rd,Pinola,MS,39149-3000,Simpson,Non-Rural,,,,
,"Family Health Care Clinic, Prentiss-Head Start",150 J E Johnson Rd,Prentiss,MS,39474-3101,Jefferson Davis,Rural,,,,
,"Family Health Care Clinic, Tylertown--Head Start",130 E Lexie Rd,Tylertown,MS,39667-5604,Walthall,Rural,,,,
,"Family Health Care Clinic, Tylertown--Head Start",225 Saint Paul Rd,Tylertown,MS,39667-6163,Walthall,Rural,,,,
,"Family Health Care Clinic, Woodville--Head Start",1823 Highway 24 W,Woodville,MS,39669,Wilkinson,Rural,,,,
,"Family Health Care Clinic,Bay Springs--Head Start",298 Highway 18,Bay Springs,MS,39422-5106,Jasper,Rural,,,,
