data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Islands Community Medical Center Annex,25 Medical Center Loop,Vinalhaven,ME,04863-4119,Knox,Rural,,,,
,ISLANDS COMMUNITY MEDICAL SERVICES,15 Medical Center Loop,Vinalhaven,ME,04863-4119,Knox,Rural,,,,
,MATINICUS VIA TELEMEDICINE,SUNBEAN DOCKED @ MATINICUS WHF,Matinicus,ME,04851,Knox,Rural,,,,
,North Haven Community School,93 Pulpit Harbor Rd,North Haven,ME,04853-3100,Knox,Rural,,,,
,North Haven Medical Clinic,135 Main St,North Haven,ME,04853-3320,Knox,Rural,,,,
,VINALHAVEN ELDERCARE SERVICES,17 Beaver Dam Rd,Vinalhaven,ME,04863-3915,Knox,Rural,,,,
,VINALHAVEN SCHOOL,22 Arcola Ln,Vinalhaven,ME,04863-4014,Knox,Rural,,,,
Primary Care,12399923C3,MILO FAMILY PRACTICE,Rural Health Clinic,Maine,"Piscataquis County, ME",0,15,Designated,Rural,04/01/2001,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MILO FAMILY PRACTICE,135 Park St,Milo,ME,04463-1729,Piscataquis,Rural,,,,
Primary Care,1239992375,EASTPORT HEALTH CARE INC,Federally Qualified Health Center,Maine,"Washington County, ME",0,9,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,EASTPORT HEALTH CARE,55 Franklin St,Calais,ME,04619-1301,Washington,Rural,,,,
,Eastport Health Care Calais,10 Palmer St,Calais,ME,04619-1386,Washington,Rural,,,,
,Eastport Health Care Machias,53 Fremont St,Machias,ME,04654-1320,Washington,Rural,,,,
,"EASTPORT HEALTH CARE, INC.",30 Boynton St,Eastport,ME,04631-1306,Washington,Rural,,,,
Primary Care,1239992374,REGIONAL MEDICAL CENTER AT LUBEC ME INC,Federally Qualified Health Center,Maine,"Washington County, ME",0,9,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,EAST MACHIAS,893 Main St,East Machias,ME,04630-4051,Washington,Rural,,,,
,"REGIONAL MEDICAL CENTER AT LUBEC, INC.",43 S Lubec Rd,Lubec,ME,04652-3620,Washington,Rural,,,,
,REGIONAL MEDICAL CENTER CALAIS,5 Lowell St,Calais,ME,04619-1712,Washington,Rural,,,,
,SCHOOL HEALTH CLINIC AT LUBEC,44 South St,Lubec,ME,04652-4002,Washington,Rural,,,,
Primary Care,1238487487,STATION HILL MEDICAL OFFICE BUILDING,Rural Health Clinic,Maine,"Aroostook County, ME",0,17,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,STATION HILL MEDICAL OFFICE BUILDING,194 E Main St,Fort Kent,ME,04743-1428,Aroostook,Rural,,,,
Primary Care,1239992386,York County Community Action Corporation,Federally Qualified Health Center,Maine,"York County, ME",0,16,Designated,Rural,01/01/2004,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Nasson Health Care - MBH - Biddeford,2 Springbrook Dr,Biddeford,ME,04005-9443,York,Non-Rural,,,,
,Nasson Health Care - MBH - Springvale,474 Main St,Springvale,ME,04083-1409,York,Rural,,,,
,Nasson Health Care - North Berwick,388 Somersworth Rd,North Berwick,ME,03906-6559,York,Non-Rural,,,,
,YORK COUNTY COMMUNITY ACTION CORPORATION,6 Spruce St,Sanford,ME,04073-2917,York,Rural,,,,
,YORK COUNTY COMMUNITY HEALTH CARE NAP,15 Oak St,Springvale,ME,04083-1926,York,Rural,,,,
,YORK COUNTY SHELTER,147 Shaker Hill Rd,Alfred,ME,04002-3253,York,Non-Rural,,,,
Primary Care,12399923C2,DOVER-FOXCROFT FAMILY PRACTICE,Rural Health Clinic,Maine,"Piscataquis County, ME",0,17,Designated,Rural,09/30/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,DOVER-FOXCROFT FAMILY PRACTICE,891 W Main St,Dover Foxcroft,ME,04426-1059,Piscataquis,Rural,,,,
Primary Care,1239992368,Healthreach Community Health Centers,Federally Qualified Health Center,Maine,"Kennebec County, ME",0,13,Designated,Rural,07/15/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BELGRADE REGIONAL HEALTH CENTER,4 Clement Way,Belgrade,ME,04917-4370,Kennebec,Rural,,,,
,BETHEL FAMILY HEALTH CENTER,32 Railroad St,Bethel,ME,04217-3819,Oxford,Rural,,,,
,BINGHAM AREA HEALTH CENTER,237 Main St,Bingham,ME,04920-4015,Somerset,Rural,,,,
,HealthReach Community Health Centers,10 Water St Ste 305,Waterville,ME,04901-6566,Kennebec,Rural,,,,
,LOVEJOY HEALTH CENTER,7 School St Ste 1,Albion,ME,04910-6501,Kennebec,Rural,,,,
,MADISON AREA HEALTH CENTER,8 S Main St,Madison,ME,04950-4501,Somerset,Rural,,,,
,MT. ABRAM REGIONAL HEALTH CENTER,25 Depot St,Kingfield,ME,04947-4208,Franklin,Rural,,,,
,RANGELEY FAMILY MEDICINE,42 Dallas Hill Rd,Rangeley,ME,04970-4032,Franklin,Rural,,,,
,RICHMOND AREA HEALTH CENTER,24 Gardiner St,Richmond,ME,04357-1336,Sagadahoc,Rural,,,,
,SHEEPSCOT VALLEY HEALTH CENTER,47 Main St,Whitefield,ME,04353-3142,Lincoln,Rural,,,,
,STRONG AREA HEALTH CENTER,177 N Main St,Strong,ME,04983-3005,Franklin,Rural,,,,
,Western Maine Family Health Center,16 Depot St Ste 300,Livermore Falls,ME,04254-1311,Androscoggin,Rural,,,,
Primary Care,1239992379,Harrington Family Health Center,Federally Qualified Health Center,Maine,"Washington County, ME",0,17,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,HARRINGTON FAMILY HEALTH CENTER,50 E Main St,Harrington,ME,04643-3043,Washington,Rural,,,,
Primary Care,12399923A3,SWIFT RIVER HEALTH CARE,Rural Health Clinic,Maine,"Oxford County, ME",0,14,Designated,Rural,10/21/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SWIFT RIVER HEALTH CARE,430 Franklin St,Rumford,ME,04276-2104,Oxford,Rural,,,,
Primary Care,12399923D4,LMP  WALDOBORO,Rural Health Clinic,Maine,"Lincoln County, ME",0,12,Designated,Rural,11/09/2010,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,LMP  WALDOBORO,592 W Main St,Waldoboro,ME,04572-6030,Lincoln,Rural,,,,
Primary Care,1239992371,Fish River Rural Health,Federally Qualified Health Center,Maine,"Aroostook County, ME",0,18,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Bolduc Avenue Health Center,12 Bolduc Ave,Fort Kent,ME,04743-1602,Aroostook,Rural,,,,
,EAGLE LAKE HEALTH CENTER,10 Carter St,Eagle Lake,ME,04739-3060,Aroostook,Rural,,,,
,Fort Kent Health Center,3 Mountainview Dr,Fort Kent,ME,04743-1614,Aroostook,Rural,,,,
,Madawaska Community Health Center,309 Saint Thomas St,Madawaska,ME,04756-1278,Aroostook,Rural,,,,
,School-Based Health Center-Frenchville,443 US Route 1,Frenchville,ME,04745-6115,Aroostook,Rural,,,,
,School-Based Health Center-Madawaska,353 11th Ave,Madawaska,ME,04756-3004,Aroostook,Rural,,,,
,School-Based Health Center-Van Buren,169 Main St,Van Buren,ME,04785-1248,Aroostook,Rural,,,,
Primary Care,1231656065,ACADIA FAMILY HEALTH CENTER,Rural Health Clinic,Maine,"Aroostook County, ME",0,15,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ACADIA FAMILY HEALTH CENTER,460 Main St Ste 104,Madawaska,ME,04756-1014,Aroostook,Rural,,,,
Primary Care,12399923B6,LMP  PRIMARY CARE DAMARISCOTTA,Rural Health Clinic,Maine,"Lincoln County, ME",0,14,Designated,Rural,09/30/2006,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,LMP  PRIMARY CARE DAMARISCOTTA,24 Miles Center Way,Damariscotta,ME,04543-4067,Lincoln,Rural,,,,
Primary Care,12399923C8,CALAIS REGIONAL MEDICAL SERVICES,Rural Health Clinic,Maine,"Washington County, ME",0,9,Designated,Rural,06/04/2009,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CALAIS REGIONAL MEDICAL SERVICES,37 Palmer St Ste 3,Calais,ME,04619-1341,Washington,Rural,,,,
Primary Care,12399923D3,LMP BOOTHBAY,Rural Health Clinic,Maine,"Lincoln County, ME",0,10,Designated,Rural,10/15/2010,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,LMP BOOTHBAY,19 Saint Andrews Ln,Boothbay Harbor,ME,04538-1732,Lincoln,Rural,,,,
Primary Care,1238348671,N M M C MEDICAL OFFICE BUILDING,Rural Health Clinic,Maine,"Aroostook County, ME",0,17,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,N M M C MEDICAL OFFICE BUILDING,194 E Main St,Fort Kent,ME,04743-1428,Aroostook,Rural,,,,
Primary Care,1239992372,"Maine Mobile Health Program, Inc",Federally Qualified Health Center,Maine,"Kennebec County, ME",0,15,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Blueberry Harvest School,39 Washington St,Milbridge,ME,04658-3527,Washington,Rural,,,,
,MAINE MOBILE HEALTH PROGRAM,9 Green St,Augusta,ME,04330-7451,Kennebec,Rural,,,,
,MIGRANT VOUCHER & MOBILE MED VAN CENTRAL & WESTERN,9 Green St,Augusta,ME,04330-7451,Kennebec,Rural,,,,
,MIGRANT VOUCHER & MOBILE MEDICAL VAN DOWNEAST REG.,9 Green St,Augusta,ME,04330-7451,Kennebec,Rural,,,,
,MIGRANT VOUCHER & MOBILE MEDICAL VAN NORTHERN ME,9 Green St,Augusta,ME,04330-7451,Kennebec,Rural,,,,
,MIGRANT VOUCHER & MOBILE MEDICAL VAN STATEWIDE,9 Green St,Augusta,ME,04330-7451,Kennebec,Rural,,,,
,MMHP Lewiston,11 Lisbon St Ste 102C,Lewiston,ME,04240-7198,Androscoggin,Non-Rural,,,,
,MMHP Milbridge,4 Maple St,Milbridge,ME,04658-3428,Washington,Rural,,,,
Primary Care,1239992382,Penobscot Community Health Center,Federally Qualified Health Center,Maine,"Penobscot County, ME",0,6,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Adult Wellness Center,1068 Union St,Bangor,ME,04401-3016,Penobscot,Non-Rural,,,,
,ALPHA Program - Brewer High School,261 Center St,Brewer,ME,04412-1900,Penobscot,Non-Rural,,,,
,BANGOR AREA HOMELESS SHELTER,26 Cedar St,Bangor,ME,04401-7800,Penobscot,Non-Rural,,,,
,Brewer Community School,92 Pendleton St,Brewer,ME,04412-1776,Penobscot,Non-Rural,,,,
,BREWER HIGH SCHOOL CLINIC,79 Parkway S,Brewer,ME,04412-1627,Penobscot,Non-Rural,,,,
,Brewer Medical Center,735 Wilson St,Brewer,ME,04412-1000,Penobscot,Non-Rural,,,,
,CAPEHART COMMUNITY HEALTH CENTER,86 Davis Rd,Bangor,ME,04401-2311,Penobscot,Non-Rural,,,,
,Dental Center,1048 Union St,Bangor,ME,04401-3016,Penobscot,Non-Rural,,,,
,DIRIGO PINES RETIREMENT COMM.,9 Alumni Dr,Orono,ME,04473-3479,Penobscot,Non-Rural,,,,
,Downeast School - PCHC Dental,100 Moosehead Blvd,Bangor,ME,04401-2367,Penobscot,Non-Rural,,,,
,ELIZABETH LEVINSON CENTER,159 Hogan Rd,Bangor,ME,04401-5603,Penobscot,Non-Rural,,,,
,Forest Hills Schools JCHC,606 Main St,Jackman,ME,04945-5002,Somerset,Rural,,,,
,HELEN HUNT HEALTH CENTER,242 Brunswick St,Old Town,ME,04468-1613,Penobscot,Non-Rural,,,,
,Hope House,181 Corporate Dr,Bangor,ME,04401-4314,Penobscot,Non-Rural,,,,
,Jackman Community Health Center,376 Main St,Jackman,ME,04945-5214,Somerset,Rural,,,,
,Maine Avenue Administration/Clinical Center,103 Maine Ave,Bangor,ME,04401-4330,Penobscot,Non-Rural,,,,
,PENOBSCOT COMMUNITY HEALTH CARE,992 Union St,Bangor,ME,04401-3057,Penobscot,Non-Rural,,,,
,PENOBSCOT COMMUNITY HEALTH CARE,177 Coldbrook Rd,Hampden,ME,04444-1501,Penobscot,Non-Rural,,,,
,PENOBSCOT COMMUNITY HLTH CENTER,1012 Union St,Bangor,ME,04401-3060,Penobscot,Non-Rural,,,,
,Penobscot Pediatrics,6 Telcom Dr,Bangor,ME,04401-3072,Penobscot,Non-Rural,,,,
,PHILIPS-STRICKLAND HOUSE,21 Boyd St,Bangor,ME,04401-6560,Penobscot,Non-Rural,,,,
,Seaport Community Health Center,53 Schoodic Dr,Belfast,ME,04915-7246,Waldo,Rural,,,,
,SUNBURY VILLAGE RETIREMENT RESD.,992 Ohio St,Bangor,ME,04401-2902,Penobscot,Non-Rural,,,,
,Temporary - Columbia Street Baptist Church,63 Columbia St,Bangor,ME,04401-6316,Penobscot,Non-Rural,,,,
,Temporary Site - Super 8 Motel,462 Odlin Rd,Bangor,ME,04401-6708,Penobscot,Non-Rural,,,,
,THE MEADOWS,101 Perkins Ave,Old Town,ME,04468-1740,Penobscot,Non-Rural,,,,
,TREATS FALLS HOUSE,2 Hillside Rd,Orono,ME,04473-4459,Penobscot,Non-Rural,,,,
,United Cerebral Palsy of Northeastern Maine,700 Mount Hope Ave Ste 320,Bangor,ME,04401-5680,Penobscot,Non-Rural,,,,
,Winterport Community Health Center,775 N Main St,Winterport,ME,04496-3414,Waldo,Rural,,,,
Primary Care,1239992389,Sebasticook Family Doctors,Federally Qualified Health Center,Maine,"Penobscot County, ME",0,18,Designated,Rural,09/30/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Sebasticook Family Doctors,118 Moosehead Trl Ste 5,Newport,ME,04953-4056,Penobscot,Rural,,,,
,Sebasticook Family Doctors - Dexter,29 Church St,Dexter,ME,04930-1320,Penobscot,Rural,,,,
,Sebasticook Family Doctors d/b/a HOMETOWN Health Center,118 Moosehead Trl Ste 4,Newport,ME,04953-4056,Penobscot,Rural,,,,
Primary Care,1236777511,ARNOLD MEMORIAL MEDICAL CENTER,Rural Health Clinic,Maine,"Washington County, ME",0,15,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ARNOLD MEMORIAL MEDICAL CENTER,70 Snare Creek Ln,Jonesport,ME,04649-3139,Washington,Rural,,,,
Primary Care,1239992377,SACOPEE VALLEY HEALTH CENTER,Federally Qualified Health Center,Maine,"Oxford County, ME",0,18,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SACOPEE VALLEY HEALTH CENTER,70 Main St,Porter,ME,04068-3527,Oxford,Rural,,,,
,Sacopee Valley Health Center,49 Summer St,Porter,ME,04068-3536,Oxford,Rural,,,,
,Sacopee Valley Health Center,122 S Hiram Rd,Hiram,ME,04041-3647,Oxford,Rural,,,,
,Sacopee Valley School District,115 S Hiram Rd,Hiram,ME,04041-3636,Oxford,Rural,,,,
Primary Care,12399923C7,DEXTER FAMILY  HEALTH,Rural Health Clinic,Maine,"Penobscot County, ME",0,17,Designated,Rural,04/01/2001,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,DEXTER FAMILY  HEALTH,51 High St Ste A,Dexter,ME,04930-1327,Penobscot,Rural,,,,
Primary Care,1233456234,PORTLAND COMMUNITY HEALTH CENTER,Federally Qualified Health Center,Maine,"Cumberland County, ME",0,10,Designated,Non-Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Franklin Towers Health Center,211 Cumberland Ave,Portland,ME,04101-4935,Cumberland,Non-Rural,,,,
,Greater Portland Health at Casco Bay High School,196 Allen Ave,Portland,ME,04103-3711,Cumberland,Non-Rural,,,,
,Greater Portland Health at Deering High School,370 Stevens Ave,Portland,ME,04103-2607,Cumberland,Non-Rural,,,,
,Greater Portland Health at East End School,195 North St,Portland,ME,04101-2734,Cumberland,Non-Rural,,,,
,Greater Portland Health at Fred P. Hall Elementary School,23 Orono Rd,Portland,ME,04102-1106,Cumberland,Non-Rural,,,,
,Greater Portland Health at Harrison Lyseth Elementary School,175 Auburn St,Portland,ME,04103-2131,Cumberland,Non-Rural,,,,
,Greater Portland Health at King Middle School,92 Deering Ave,Portland,ME,04102-2901,Cumberland,Non-Rural,,,,
,Greater Portland Health at Lincoln Middle School,522 Stevens Ave,Portland,ME,04103-2611,Cumberland,Non-Rural,,,,
,Greater Portland Health at Longfellow Elementary School,432 Stevens Ave,Portland,ME,04103-2607,Cumberland,Non-Rural,,,,
,Greater Portland Health at Lyman Moore Middle School,171 Auburn St,Portland,ME,04103-2131,Cumberland,Non-Rural,,,,
,Greater Portland Health at Ocean Avenue Elementary School,150 Ocean Ave,Portland,ME,04103-5746,Cumberland,Non-Rural,,,,
,Greater Portland Health at Peaks Island School,4 Church Ave,Portland,ME,04108-1157,Cumberland,Non-Rural,,,,
,Greater Portland Health at Portland High School,284 Cumberland Ave,Portland,ME,04101-4927,Cumberland,Non-Rural,,,,
,Greater Portland Health at Presumpscot Elementary School,69 Presumpscot St,Portland,ME,04103-5201,Cumberland,Non-Rural,,,,
,Greater Portland Health at Reiche Community School,166 Brackett St,Portland,ME,04102-3825,Cumberland,Non-Rural,,,,
,Greater Portland Health at Riverton Elementary School,1600 Forest Ave,Portland,ME,04103-1314,Cumberland,Non-Rural,,,,
,Greater Portland Health Oxford Street,234 Oxford St,Portland,ME,04101-3029,Cumberland,Non-Rural,,,,
,Portland Community Health Center,180 Park Ave,Portland,ME,04102-2957,Cumberland,Non-Rural,,,,
,Portland Community Health Center at Preble Street,63 Preble St,Portland,ME,04101-3014,Cumberland,Non-Rural,,,,
,Riverton Health Center,59 Riverton Dr,Portland,ME,04103-1050,Cumberland,Non-Rural,,,,
,South Portland Community Health Center,100 Brickhill Ave,South Portland,ME,04106-1999,Cumberland,Non-Rural,,,,
,Temporary Site-Healthcare for the Homeless,20 Portland St,Portland,ME,04101-2912,Cumberland,Non-Rural,,,,
Primary Care,1239992397,ELSEMORE-DIXFIELD FAMILY MEDICINE,Rural Health Clinic,Maine,"Oxford County, ME",0,13,Designated,Rural,11/24/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ELSEMORE-DIXFIELD FAMILY MEDICINE,146 Weld St,Dixfield,ME,04224-9614,Oxford,Rural,,,,
Primary Care,12399923B9,PINES HEALTH SERVICES,Federally Qualified Health Center,Maine,"Aroostook County, ME",0,11,Designated,Rural,09/30/2007,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,PINES Caribou Health Center,74 Access Hwy,Caribou,ME,04736-3807,Aroostook,Rural,,,,
,Pines Kimball Community Health Center,11 Harmony Ln,Fort Fairfield,ME,04742-3354,Aroostook,Rural,,,,
,PINES Presque Isle FAMILY HEALTH CENTER,66 Spruce St Ste 4,Presque Isle,ME,04769-3241,Aroostook,Rural,,,,
,Pines ST. JOHN VALLEY HEALTH CENTER,4 Main St,Van Buren,ME,04785-1009,Aroostook,Rural,,,,
,Pines Washburn Health Center,1260 Main St,Washburn,ME,04786-3225,Aroostook,Rural,,,,
,Pines WOMEN & CHILDREN'S CENTER,163 Van Buren Rd Ste 4,Caribou,ME,04736-3567,Aroostook,Rural,,,,
Primary Care,1239992391,"Community Clinical Services, Inc.",Federally Qualified Health Center Look-alike,Maine,"Androscoggin County, ME",0,9,Designated,Non-Rural,09/30/2005,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Auburn Middle School-Based Health Center,38 Falcon Dr,Auburn,ME,04210-4384,Androscoggin,Non-Rural,,,,
,B Street Health Center,57 Birch St,Lewiston,ME,04240-7415,Androscoggin,Non-Rural,,,,
,CCS Behavioral at AMA,2 Great Falls Plz STE 21,Auburn,ME,04210-5966,Androscoggin,Non-Rural,,,,
,CCS Behavioral at CMCC,1250 Turner St,Auburn,ME,04210-6436,Androscoggin,Non-Rural,,,,
,CCS Behavioral at LAIM (Room A),3 Willow Run,Auburn,ME,04210-8501,Androscoggin,Non-Rural,,,,
