data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,Tennessee,Shelby County,217.45,Census Tract,47157021745,Non-Rural,,,,,
,Tennessee,Shelby County,217.46,Census Tract,47157021746,Non-Rural,,,,,
,Tennessee,Shelby County,217.47,Census Tract,47157021747,Non-Rural,,,,,
,Tennessee,Shelby County,217.51,Census Tract,47157021751,Non-Rural,,,,,
,Tennessee,Shelby County,217.52,Census Tract,47157021752,Non-Rural,,,,,
,Tennessee,Shelby County,217.53,Census Tract,47157021753,Non-Rural,,,,,
,Tennessee,Shelby County,217.54,Census Tract,47157021754,Non-Rural,,,,,
,Tennessee,Shelby County,219,Census Tract,47157021900,Non-Rural,,,,,
,Tennessee,Shelby County,226,Census Tract,47157022600,Non-Rural,,,,,
,Tennessee,Shelby County,9801,Census Tract,47157980100,Non-Rural,,,,,
Primary Care,1473438036,LI-Millington-Woodstock/Lucy,Low Income Population HPSA,Tennessee,"Shelby County, TN",0.36,12,Designated,Non-Rural,10/27/2017,05/16/2019
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Tennessee,Shelby County,201.02,Census Tract,47157020102,Non-Rural,,,,,
,Tennessee,Shelby County,202.10,Census Tract,47157020210,Non-Rural,,,,,
,Tennessee,Shelby County,202.21,Census Tract,47157020221,Non-Rural,,,,,
,Tennessee,Shelby County,202.22,Census Tract,47157020222,Non-Rural,,,,,
,Tennessee,Shelby County,203,Census Tract,47157020300,Non-Rural,,,,,
,Tennessee,Shelby County,204,Census Tract,47157020400,Non-Rural,,,,,
Primary Care,1472358626,LI-Whitehaven/Westwood,Low Income Population HPSA,Tennessee,"Shelby County, TN",7.97,19,Designated,Non-Rural,05/16/2019,05/16/2019
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Tennessee,Shelby County,220.22,Census Tract,47157022022,Non-Rural,,,,,
,Tennessee,Shelby County,220.23,Census Tract,47157022023,Non-Rural,,,,,
,Tennessee,Shelby County,220.24,Census Tract,47157022024,Non-Rural,,,,,
,Tennessee,Shelby County,221.11,Census Tract,47157022111,Non-Rural,,,,,
,Tennessee,Shelby County,221.12,Census Tract,47157022112,Non-Rural,,,,,
,Tennessee,Shelby County,221.21,Census Tract,47157022121,Non-Rural,,,,,
,Tennessee,Shelby County,221.22,Census Tract,47157022122,Non-Rural,,,,,
,Tennessee,Shelby County,221.30,Census Tract,47157022130,Non-Rural,,,,,
,Tennessee,Shelby County,222.10,Census Tract,47157022210,Non-Rural,,,,,
,Tennessee,Shelby County,222.20,Census Tract,47157022220,Non-Rural,,,,,
,Tennessee,Shelby County,223.10,Census Tract,47157022310,Non-Rural,,,,,
,Tennessee,Shelby County,223.21,Census Tract,47157022321,Non-Rural,,,,,
,Tennessee,Shelby County,223.22,Census Tract,47157022322,Non-Rural,,,,,
,Tennessee,Shelby County,223.30,Census Tract,47157022330,Non-Rural,,,,,
,Tennessee,Shelby County,224.10,Census Tract,47157022410,Non-Rural,,,,,
,Tennessee,Shelby County,225,Census Tract,47157022500,Non-Rural,,,,,
,Tennessee,Shelby County,227,Census Tract,47157022700,Non-Rural,,,,,
Primary Care,1473815098,LI-South Memphis/Orange Mound,Low Income Population HPSA,Tennessee,"Shelby County, TN",9.03,21,Designated,Non-Rural,05/16/2019,05/16/2019
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Tennessee,Shelby County,114,Census Tract,47157011400,Non-Rural,,,,,
,Tennessee,Shelby County,115,Census Tract,47157011500,Non-Rural,,,,,
,Tennessee,Shelby County,116,Census Tract,47157011600,Non-Rural,,,,,
,Tennessee,Shelby County,117,Census Tract,47157011700,Non-Rural,,,,,
,Tennessee,Shelby County,36,Census Tract,47157003600,Non-Rural,,,,,
,Tennessee,Shelby County,37,Census Tract,47157003700,Non-Rural,,,,,
,Tennessee,Shelby County,38,Census Tract,47157003800,Non-Rural,,,,,
,Tennessee,Shelby County,39,Census Tract,47157003900,Non-Rural,,,,,
,Tennessee,Shelby County,45,Census Tract,47157004500,Non-Rural,,,,,
,Tennessee,Shelby County,46,Census Tract,47157004600,Non-Rural,,,,,
,Tennessee,Shelby County,50,Census Tract,47157005000,Non-Rural,,,,,
,Tennessee,Shelby County,53,Census Tract,47157005300,Non-Rural,,,,,
,Tennessee,Shelby County,55,Census Tract,47157005500,Non-Rural,,,,,
,Tennessee,Shelby County,56,Census Tract,47157005600,Non-Rural,,,,,
,Tennessee,Shelby County,57,Census Tract,47157005700,Non-Rural,,,,,
,Tennessee,Shelby County,58,Census Tract,47157005800,Non-Rural,,,,,
,Tennessee,Shelby County,59,Census Tract,47157005900,Non-Rural,,,,,
,Tennessee,Shelby County,60,Census Tract,47157006000,Non-Rural,,,,,
,Tennessee,Shelby County,62,Census Tract,47157006200,Non-Rural,,,,,
,Tennessee,Shelby County,63,Census Tract,47157006300,Non-Rural,,,,,
,Tennessee,Shelby County,64,Census Tract,47157006400,Non-Rural,,,,,
,Tennessee,Shelby County,65,Census Tract,47157006500,Non-Rural,,,,,
,Tennessee,Shelby County,66,Census Tract,47157006600,Non-Rural,,,,,
,Tennessee,Shelby County,67,Census Tract,47157006700,Non-Rural,,,,,
,Tennessee,Shelby County,68,Census Tract,47157006800,Non-Rural,,,,,
,Tennessee,Shelby County,69,Census Tract,47157006900,Non-Rural,,,,,
,Tennessee,Shelby County,70,Census Tract,47157007000,Non-Rural,,,,,
,Tennessee,Shelby County,73,Census Tract,47157007300,Non-Rural,,,,,
,Tennessee,Shelby County,74,Census Tract,47157007400,Non-Rural,,,,,
,Tennessee,Shelby County,75,Census Tract,47157007500,Non-Rural,,,,,
,Tennessee,Shelby County,78.10,Census Tract,47157007810,Non-Rural,,,,,
,Tennessee,Shelby County,78.21,Census Tract,47157007821,Non-Rural,,,,,
,Tennessee,Shelby County,78.22,Census Tract,47157007822,Non-Rural,,,,,
,Tennessee,Shelby County,79,Census Tract,47157007900,Non-Rural,,,,,
,Tennessee,Shelby County,80,Census Tract,47157008000,Non-Rural,,,,,
,Tennessee,Shelby County,81.10,Census Tract,47157008110,Non-Rural,,,,,
,Tennessee,Shelby County,81.20,Census Tract,47157008120,Non-Rural,,,,,
,Tennessee,Shelby County,82,Census Tract,47157008200,Non-Rural,,,,,
Primary Care,1476922205,LI-North Memphis/Hollywood,Low Income Population HPSA,Tennessee,"Shelby County, TN",6.8,20,Designated,Non-Rural,06/18/2019,06/18/2019
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Tennessee,Shelby County,11,Census Tract,47157001100,Non-Rural,,,,,
,Tennessee,Shelby County,111,Census Tract,47157011100,Non-Rural,,,,,
,Tennessee,Shelby County,112,Census Tract,47157011200,Non-Rural,,,,,
,Tennessee,Shelby County,113,Census Tract,47157011300,Non-Rural,,,,,
,Tennessee,Shelby County,12,Census Tract,47157001200,Non-Rural,,,,,
,Tennessee,Shelby County,13,Census Tract,47157001300,Non-Rural,,,,,
,Tennessee,Shelby County,14,Census Tract,47157001400,Non-Rural,,,,,
,Tennessee,Shelby County,15,Census Tract,47157001500,Non-Rural,,,,,
,Tennessee,Shelby County,17,Census Tract,47157001700,Non-Rural,,,,,
,Tennessee,Shelby County,19,Census Tract,47157001900,Non-Rural,,,,,
,Tennessee,Shelby County,2,Census Tract,47157000200,Non-Rural,,,,,
,Tennessee,Shelby County,20,Census Tract,47157002000,Non-Rural,,,,,
,Tennessee,Shelby County,21,Census Tract,47157002100,Non-Rural,,,,,
,Tennessee,Shelby County,24,Census Tract,47157002400,Non-Rural,,,,,
,Tennessee,Shelby County,25,Census Tract,47157002500,Non-Rural,,,,,
,Tennessee,Shelby County,27,Census Tract,47157002700,Non-Rural,,,,,
,Tennessee,Shelby County,28,Census Tract,47157002800,Non-Rural,,,,,
,Tennessee,Shelby County,3,Census Tract,47157000300,Non-Rural,,,,,
,Tennessee,Shelby County,30,Census Tract,47157003000,Non-Rural,,,,,
,Tennessee,Shelby County,4,Census Tract,47157000400,Non-Rural,,,,,
,Tennessee,Shelby County,6,Census Tract,47157000600,Non-Rural,,,,,
,Tennessee,Shelby County,7,Census Tract,47157000700,Non-Rural,,,,,
,Tennessee,Shelby County,8,Census Tract,47157000800,Non-Rural,,,,,
,Tennessee,Shelby County,9,Census Tract,47157000900,Non-Rural,,,,,
Primary Care,1476808876,LI-Frayser - Raleigh,Low Income Population HPSA,Tennessee,"Shelby County, TN",11.76,20,Designated,Non-Rural,06/18/2019,06/18/2019
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Tennessee,Shelby County,100,Census Tract,47157010000,Non-Rural,,,,,
,Tennessee,Shelby County,101.10,Census Tract,47157010110,Non-Rural,,,,,
,Tennessee,Shelby County,101.20,Census Tract,47157010120,Non-Rural,,,,,
,Tennessee,Shelby County,102.10,Census Tract,47157010210,Non-Rural,,,,,
,Tennessee,Shelby County,102.20,Census Tract,47157010220,Non-Rural,,,,,
,Tennessee,Shelby County,103,Census Tract,47157010300,Non-Rural,,,,,
,Tennessee,Shelby County,205.11,Census Tract,47157020511,Non-Rural,,,,,
,Tennessee,Shelby County,205.12,Census Tract,47157020512,Non-Rural,,,,,
,Tennessee,Shelby County,205.21,Census Tract,47157020521,Non-Rural,,,,,
,Tennessee,Shelby County,205.23,Census Tract,47157020523,Non-Rural,,,,,
,Tennessee,Shelby County,205.24,Census Tract,47157020524,Non-Rural,,,,,
,Tennessee,Shelby County,205.31,Census Tract,47157020531,Non-Rural,,,,,
,Tennessee,Shelby County,205.32,Census Tract,47157020532,Non-Rural,,,,,
,Tennessee,Shelby County,205.41,Census Tract,47157020541,Non-Rural,,,,,
,Tennessee,Shelby County,205.42,Census Tract,47157020542,Non-Rural,,,,,
,Tennessee,Shelby County,206.21,Census Tract,47157020621,Non-Rural,,,,,
,Tennessee,Shelby County,206.44,Census Tract,47157020644,Non-Rural,,,,,
,Tennessee,Shelby County,206.51,Census Tract,47157020651,Non-Rural,,,,,
,Tennessee,Shelby County,89,Census Tract,47157008900,Non-Rural,,,,,
,Tennessee,Shelby County,99.01,Census Tract,47157009901,Non-Rural,,,,,
,Tennessee,Shelby County,99.02,Census Tract,47157009902,Non-Rural,,,,,
Primary Care,1478341323,LI-Blount County,Low Income Population HPSA,Tennessee,"Blount County, TN",3.96,12,Designated,Partially Rural,02/09/2017,08/12/2019
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Tennessee,Blount County,Blount,Single County,47009,Partially Rural,,,,,
Primary Care,1473386147,LI-Loudon County,Low Income Population HPSA,Tennessee,"Loudon County, TN",1.79,12,Designated,Non-Rural,02/09/2017,08/12/2019
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Tennessee,Loudon County,Loudon,Single County,47105,Non-Rural,,,,,
Primary Care,1474185108,LI-Rutherford County,Low Income Population HPSA,Tennessee,"Rutherford County, TN",12.05,14,Designated,Non-Rural,02/28/2017,08/12/2019
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Tennessee,Rutherford County,Rutherford,Single County,47149,Non-Rural,,,,,
Primary Care,1479115261,LI-Tipton County,Low Income Population HPSA,Tennessee,"Tipton County, TN",4.28,14,Designated,Partially Rural,12/16/2016,08/12/2019
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Tennessee,Tipton County,Tipton,Single County,47167,Partially Rural,,,,,
Primary Care,1479994790,"Health, Tennessee Dept Of",Federally Qualified Health Center,Tennessee,"Davidson County, TN",0,17,Designated,Non-Rural,05/23/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Cannon County Health Department/Community Health Center,106 Alexander Dr,Woodbury,TN,37190-5275,Cannon,Non-Rural,,,,
,CLAY COUNTY HEALTH DEPARTMENT,115 Guffey St,Celina,TN,38551-4089,Clay,Rural,,,,
,Cumberland County Health Department,1503 S Main St,Crossville,TN,38555-5967,Cumberland,Rural,,,,
,DEKALB COUNTY HEALTH DEPARTMENT,254 Tiger Dr,Smithville,TN,37166-6812,DeKalb,Rural,,,,
,FENTRESS COUNTY HEALTH DEPT,240 Colonial Cir Ste A,Jamestown,TN,38556-3924,Fentress,Rural,,,,
,Jackson County Health Department,600 N Murray St,Gainesboro,TN,38562-9313,Jackson,Rural,,,,
,MACON COUNTY HEALTH DEPARTMENT,601 Highway 52 Byp E,Lafayette,TN,37083-1009,Macon,Rural,,,,
,OVERTON COUNTY HEALTH DEPARTMENT,5880 Bradford Hicks Dr,Livingston,TN,38570-2236,Overton,Rural,,,,
,PICKETT COUNTY HEALTH DEPARTMENT,1013 Woodlawn Dr,Byrdstown,TN,38549-2317,Pickett,Rural,,,,
,PUTNAM COUNTY HEALTH DEPARTMENT,701 County Services Dr,Cookeville,TN,38501-4338,Putnam,Rural,,,,
,Smith County Health Department,251 Joy Alford Way,Carthage,TN,37030-3047,Smith,Rural,,,,
,Upper Cumberland Primary Care Project,1100 England Dr,Cookeville,TN,38501-0924,Putnam,Rural,,,,
,VAN BUREN COUNTY HEALTH DEPT,907 Old Mcminnville St,Spencer,TN,38585-3200,Van Buren,Rural,,,,
,WARREN COUNTY HEALTH DEPARTMENT,1401 Sparta St,Mcminnville,TN,37110-1301,Warren,Rural,,,,
,WHITE COUNTY HEALTH DEPARTMENT,135 Walker St,Sparta,TN,38583-1725,White,Rural,,,,
Primary Care,1471504289,CUMBERLAND FAMILY CARE OF VANBUREN,Rural Health Clinic,Tennessee,"Van Buren County, TN",0,15,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CUMBERLAND FAMILY CARE OF VANBUREN,817 College St,Spencer,TN,38585-3436,Van Buren,Rural,,,,
Primary Care,1479994789,"Rural Medical Services, Inc.",Federally Qualified Health Center,Tennessee,"Cocke County, TN",0,17,Designated,Rural,05/14/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Chestnut Hill Center,3222 Chestnut Hill School Rd,Dandridge,TN,37725-7238,Jefferson,Rural,,,,
,Corporate Office,207 Murray Dr,Newport,TN,37821-3631,Cocke,Rural,,,,
,GRASSY FORK CENTER,4261 Big Creek Rd,Hartford,TN,37753-2220,Cocke,Rural,,,,
,Newport Center,229 Hedrick Dr,Newport,TN,37821-2902,Cocke,Rural,,,,
,PARROTTSVILLE CENTER,111 Mockingbird Ave,Parrottsville,TN,37843-2741,Cocke,Rural,,,,
,Rural Medical Services Inc. Cosby Center,103 Wilton Springs Rd,Newport,TN,37821-6405,Cocke,Rural,,,,
Primary Care,1479994787,"MATTHEW WALKER COMPREHENSIVE HEALTH CENTER, INC.",Federally Qualified Health Center,Tennessee,"Davidson County, TN",0,19,Designated,Non-Rural,05/08/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MATTHEW WALKER COMPREHENSIVE HEALTH CENT,1035 14th Ave N,Nashville,TN,37208-3050,Davidson,Non-Rural,,,,
,Matthew Walker Comprhensive Health Center - Smyrna,739 President Pl Ste 100,Smyrna,TN,37167-6845,Rutherford,Non-Rural,,,,
,Matthew Walker Health Center - Clarksville,230 Dover Rd,Clarksville,TN,37042-4183,Montgomery,Non-Rural,,,,
,"Mobile Primary Care,  Behavioral Health and Oral Health Unit",230,Clarksville,TN,37042,Montgomery,Non-Rural,,,,
,Pearl Cohn Entertainment Magnet High School,904 26th Ave N,Nashville,TN,37208-3202,Davidson,Non-Rural,,,,
Primary Care,1472751337,"ACCESS MEDICAL CARE OF MONROE COUNTY, PC",Rural Health Clinic,Tennessee,"Monroe County, TN",0,15,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"ACCESS MEDICAL CARE OF MONROE COUNTY, PC",4233 Highway 411,Madisonville,TN,37354-1571,Monroe,Rural,,,,
Primary Care,14799947E6,"Rutherford County Primary Care Clinic, Inc.",Federally Qualified Health Center,Tennessee,"Rutherford County, TN",0,17,Designated,Non-Rural,06/25/2010,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Hope II,608 S Hancock St,Murfreesboro,TN,37130-4327,Rutherford,Non-Rural,,,,
,Primary Care & Hope Clinic,1453 Hope Way,Murfreesboro,TN,37129-3140,Rutherford,Non-Rural,,,,
,Primary Care & Hope Clinic of Shelbyville,1701 N Main St Ste C,Shelbyville,TN,37160-2301,Bedford,Rural,,,,
,Primary Care & Hope Clinic of Smyrna,351 Quecreek Cir,Smyrna,TN,37167-6834,Rutherford,Non-Rural,,,,
Primary Care,14799947D9,PIONEER PEDIATRICS PLLC,Rural Health Clinic,Tennessee,"Warren County, TN",0,16,Designated,Rural,06/12/2009,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,PIONEER PEDIATRICS PLLC,236 E Main St,Mc Minnville,TN,37110-2508,Warren,Rural,,,,
Primary Care,14799947F5,RAINBOW PEDIATRIC PC,Rural Health Clinic,Tennessee,"Gibson County, TN",0,14,Designated,Rural,12/04/2018,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,RAINBOW PEDIATRIC PC,1636 E Main St,Humboldt,TN,38343-2904,Gibson,Rural,,,,
Primary Care,1475415208,BAPTIST HICKMAN MEDICAL CLINIC,Rural Health Clinic,Tennessee,"Hickman County, TN",0,15,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BAPTIST HICKMAN MEDICAL CLINIC,150 E Swan St,Centerville,TN,37033-1446,Hickman,Rural,,,,
Primary Care,1479690238,COMPLETE HEALTHCARE MEDICAL CENTER,Rural Health Clinic,Tennessee,"Campbell County, TN",0,14,Designated,Non-Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,COMPLETE HEALTHCARE MEDICAL CENTER,3170 Appalachian Hwy Ste 5,Jacksboro,TN,37757-5501,Campbell,Non-Rural,,,,
Primary Care,1479994786,"UNITED NEIGHBORHOOD HEALTH SERVICES, INC.",Federally Qualified Health Center,Tennessee,"Davidson County, TN",0,17,Designated,Non-Rural,05/08/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Dickerson Road Family Clinic,1223 Dickerson Pike,Nashville,TN,37207-5408,Davidson,Non-Rural,,,,
,Downtown Clinic,526 8th Ave S,Nashville,TN,37203-4139,Davidson,Non-Rural,,,,
,MADISON FAMILY CLINIC,601 W Due West Ave,Madison,TN,37115-4423,Davidson,Non-Rural,,,,
,Main Street Family Clinic,905 Main St,Nashville,TN,37206-3609,Davidson,Non-Rural,,,,
,Neighborhood Health @ Inglewood,3904 Gallatin Pike,Nashville,TN,37216-2406,Davidson,Non-Rural,,,,
,Neighborhood Health @ Welshwood,419 Welshwood Dr,Nashville,TN,37211-4206,Davidson,Non-Rural,,,,
,Neighborhood Health at Cayce,617 S 8th St,Nashville,TN,37206-3819,Davidson,Non-Rural,,,,
,Neighborhood Health Business Office,2711 Foster Ave,Nashville,TN,37210-5307,Davidson,Non-Rural,,,,
,Neightborhood Health My House,1225 Antioch Pike,Nashville,TN,37211-3103,Davidson,Non-Rural,,,,
,UNHS MIssion Clinic,639 Lafayette St,Nashville,TN,37203-4226,Davidson,Non-Rural,,,,
,UNHS SOUTHSIDE FAMILY CLINIC,107 Charles E Davis Blvd,Nashville,TN,37210-2745,Davidson,Non-Rural,,,,
,UNHS Unity Health Center,2195 Nolensville Pike,Nashville,TN,37211-2094,Davidson,Non-Rural,,,,
,UNITED NEIGHBORHOOD HEALTH SERVICES,617 S 8th St,Nashville,TN,37206-3819,Davidson,Non-Rural,,,,
,United Neighborhood Health Services at Lebanon,410 Hartsville Pike,Lebanon,TN,37087-2904,Wilson,Rural,,,,
Primary Care,1474918414,RESTORATION CLINIC,Rural Health Clinic,Tennessee,"Meigs County, TN",0,15,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,RESTORATION CLINIC,17619 State Highway 58 N Ste C,Decatur,TN,37322-7882,Meigs,Rural,,,,
Primary Care,14799947B6,Hardin County Regional Health Center,Federally Qualified Health Center,Tennessee,"Hardin County, TN",0,18,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"HARDIN COUNTY REGIONAL HEALTH CENTER, INC. DBA LIFESPAN HEALTH",765 Florence Rd,Savannah,TN,38372-3451,Hardin,Rural,,,,
,Lifespan Adamsville,726 E Main St,Adamsville,TN,38310-2458,McNairy,Rural,,,,
,LIFESPAN CLIFTON,207 Main St,Clifton,TN,38425-5547,Wayne,Rural,,,,
