data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,Centennial School-Based Health Center,1950 S Sonoma Ranch Blvd,Las Cruces,NM,88011-1706,Dona Ana,Non-Rural,,,,
,Central Medical Complex,575 S Alameda Blvd,Las Cruces,NM,88005-2818,Dona Ana,Non-Rural,,,,
,Chaparral Annex,510 E Lisa Dr Bldg 2,Chaparral,NM,88081-7809,Dona Ana,Non-Rural,,,,
,Chaparral Dental Clinic,510 E Lisa Dr Bldg 3,Chaparral,NM,88081-7809,Dona Ana,Non-Rural,,,,
,Chaparral High SBHC,800 S County Line Dr,Chaparral,NM,88081-7830,Dona Ana,Non-Rural,,,,
,Chaparral Medical Clinic,510 E Lisa Dr,Chaparral,NM,88081-7809,Dona Ana,Non-Rural,,,,
,Children's Mental Health,118 S Main St,Las Cruces,NM,88001-1266,Dona Ana,Non-Rural,,,,
,Desert Pride SBHC,100 Shrode Rd,Anthony,NM,88021-7350,Dona Ana,Non-Rural,,,,
,East Mesa Medical and Dental Clinic,8600 Bataan Memorial E,Las Cruces,NM,88011-6016,Dona Ana,Non-Rural,,,,
,Gadsden High SBHC,6301 Highway 28,Anthony,NM,88021-8597,Dona Ana,Non-Rural,,,,
,Griggs Assertive Community Treatment,105 W Griggs Ave,Las Cruces,NM,88001-1235,Dona Ana,Non-Rural,,,,
,Griggs Mental Health,100 W Griggs Ave,Las Cruces,NM,88001-1234,Dona Ana,Non-Rural,,,,
,Las Cruces Women&#39;s Health 2,385 Calle De Alegra Bldg C,Las Cruces,NM,88005-3423,Dona Ana,Non-Rural,,,,
,LCDF Administration Office,385 Calle De Alegra Ste A,Las Cruces,NM,88005-3423,Dona Ana,Non-Rural,,,,
,Main Street Psychosocial Rehabilitation,125 S Main St,Las Cruces,NM,88001-1270,Dona Ana,Non-Rural,,,,
,Ridgeway Crisis House,2605 Ridgeway Ct,Las Cruces,NM,88011-4525,Dona Ana,Non-Rural,,,,
,Rio Grande Prepratory Institute,2355 Avenida de Mesilla,Las Cruces,NM,88005,Dona Ana,Non-Rural,,,,
,San Miguel Medical & Dental Clinic,18420 S Highway 28,La Mesa,NM,88044-9605,Dona Ana,Non-Rural,,,,
,Santa Teresa School-Based Health Center,100 Airport Rd,Santa Teresa,NM,88008-9703,Dona Ana,Non-Rural,,,,
,Sunland Park Building B,2625 Mcnutt Rd Ste B,Sunland Park,NM,88063-9608,Dona Ana,Non-Rural,,,,
,Sunland Park Medical and Dental Clinic,2625 Mcnutt Rd,Sunland Park,NM,88063-9608,Dona Ana,Non-Rural,,,,
,Women's Health Center,385 Calle De Alegra Ste B,Las Cruces,NM,88005-3423,Dona Ana,Non-Rural,,,,
Primary Care,1359993553,EL CENTRO FAMILY HEALTH,Federally Qualified Health Center,New Mexico,"Rio Arriba County, NM",0,23,Designated,Rural,05/08/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Bond Street Medical Clinic,711 E Bond St,Espanola,NM,87532-2729,Rio Arriba,Rural,,,,
,Carlos Vigil Middle School,Industrial Park Rd,Espanola,NM,87532,Rio Arriba,Rural,,,,
,COYOTE CLINIC,3396 State Road 96,Coyote,NM,87012-9712,Rio Arriba,Rural,,,,
,El Centro Family Health Administration,538 N Paseo De Onate,Espanola,NM,87532-2618,Rio Arriba,Rural,,,,
,Embudo Medical Clinic,2243 State Highway 68,Embudo,NM,87531-5006,Rio Arriba,Rural,,,,
,Espanola Dental Clinic,608 La Joya St Ste B,Espanola,NM,87532-3467,Santa Fe,Non-Rural,,,,
,Espanola Valley High School Clinic,1111 El Llano Rd,Espanola,NM,87532-6727,Rio Arriba,Rural,,,,
,Highlands University Medical Clinic,901 Baca Ave,Las Vegas,NM,87701-4000,San Miguel,Rural,,,,
,LA LOMA CLINIC,1058 La Loma Rd,Anton Chico,NM,87711-2003,Guadalupe,Rural,,,,
,Las Vegas Medical & Dental Clinic,1235 8th St,Las Vegas,NM,87701-4219,San Miguel,Rural,,,,
,Penasco Medical and Dental Clinics,15136 NM-75,Penasco,NM,87553,Taos,Rural,,,,
,Penasco School Clinic,13 School Rd,Penasco,NM,87553,Taos,Rural,,,,
,Rio Arriba Health Commons,2010 Industrial Park Rd,Espanola,NM,87532-3600,Rio Arriba,Rural,,,,
,Robertson High School Based Clinic,1236 5th St,Las Vegas,NM,87701-4337,San Miguel,Rural,,,,
,ROY CLINIC,555 Wagon Mound Hwy,Roy,NM,87743,Harding,Rural,,,,
,SAN MIGUEL CLINIC,275 NM-3,Ribera,NM,87560,San Miguel,Rural,,,,
,Sierra Vista School Based Clinic,475 Legion Dr,Las Vegas,NM,87701,San Miguel,Rural,,,,
,Springer Medical Clinic,502 4th St,Springer,NM,87747,Colfax,Rural,,,,
,Springer School-Based Health Center,1401 8th St,Springer,NM,87747,Colfax,Rural,,,,
,Taos Clinic,1331 Gusdorf Rd,Taos,NM,87571-6282,Taos,Rural,,,,
,Taos HS Wellness Center/Taos High School,134 Cervantes St,Taos,NM,87571-6163,Taos,Rural,,,,
,Taos MS Wellness Center/Taos Middle School,235 Paseo Del Canon E,Taos,NM,87571-6239,Taos,Rural,,,,
,TRUCHAS CLINIC,60 CR-75,Truchas,NM,87578,Rio Arriba,Rural,,,,
,WAGON MOUND CLINIC,604 Catron Ave,Wagon Mound,NM,87752,Mora,Rural,,,,
,West Las Vegas School Clinic,1024 S Pacific St,Las Vegas,NM,87701-3415,San Miguel,Rural,,,,
Primary Care,1352699221,COCHITI DENTAL CLINIC,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",New Mexico,"Sandoval County, NM",0,19,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,COCHITI DENTAL CLINIC,Windmill Rd,Cochiti Pueblo,NM,87072,Sandoval,Rural,,,,
Primary Care,1359783968,SOUTHWEST C. A. R. E. CENTER,Federally Qualified Health Center Look-alike,New Mexico,"Santa Fe County, NM",0,19,Designated,Non-Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Southwest CARE Center - Administrative  Offices,810 W San Mateo Rd Ste 200,Santa Fe,NM,87505-4144,Santa Fe,Non-Rural,,,,
,Southwest CARE Center - Albuquerque,4710 Jefferson St NE Ste A,Albuquerque,NM,87109-2156,Bernalillo,Non-Rural,,,,
,Southwest CARE Center - Galisteo Family Medicince,1691 Galisteo St,Santa Fe,NM,87505-4780,Santa Fe,Non-Rural,,,,
,Southwest CARE Center - Primary Care Services,649 Harkle Rd,Santa Fe,NM,87505-4765,Santa Fe,Non-Rural,,,,
,Southwest CARE Center - Women's Health & Pediatrics,901 W Alameda St,Santa Fe,NM,87501-1681,Santa Fe,Non-Rural,,,,
Primary Care,1359993578,EL PUEBLO HEALTH SERVICES INC,Federally Qualified Health Center Look-alike,New Mexico,"Sandoval County, NM",0,19,Designated,Non-Rural,09/30/2005,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,El Pueblo Health Services,121 Calle Del Presidente,Bernalillo,NM,87004-6091,Sandoval,Non-Rural,,,,
,El Pueblo Health Services Behavioral Health,872 S Camino Del Pueblo,Bernalillo,NM,87004-6012,Sandoval,Non-Rural,,,,
,School Based Health Center at Bernalillo High School,148 Spartan Aly Bldg,Bernalillo,NM,87004-6298,Sandoval,Non-Rural,,,,
Primary Care,13599935B1,FIRST NATIONS COMMUNITY HEALTH SOURCE INC,Federally Qualified Health Center,New Mexico,"Bernalillo County, NM",0,22,Designated,Non-Rural,10/31/2006,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Emerson Elementary School,620 Georgia St SE,Albuquerque,NM,87108-3806,Bernalillo,Non-Rural,,,,
,First Nations Community HealthSource,5608 Zuni Rd SE,Albuquerque,NM,87108-2926,Bernalillo,Non-Rural,,,,
,First Nations Community HealthSource Inc Central Avenue Health Center,7317 Central Ave NE,Albuquerque,NM,87108-2015,Bernalillo,Non-Rural,,,,
,FNCH Outpatient Services,634 Manzano St NE,Albuquerque,NM,87110-6302,Bernalillo,Non-Rural,,,,
,FNCH-Truman Health Center,625 Truman St NE,Albuquerque,NM,87110-6443,Bernalillo,Non-Rural,,,,
,Grant Middle School,1111 Easterday Dr NE,Albuquerque,NM,87112-5115,Bernalillo,Non-Rural,,,,
,Native American Community Academy High School,940 University Blvd SE,Albuquerque,NM,87106-4347,Bernalillo,Non-Rural,,,,
,Native American Community Academy School Based Health Center,1000 Indian School Rd NW,Albuquerque,NM,87104-2304,Bernalillo,Non-Rural,,,,
,Wilson Middle School,138 Cardenas Dr NE,Albuquerque,NM,87108-1708,Bernalillo,Non-Rural,,,,
Primary Care,1359993555,"Mora Valley Community Health Services, Incorporated",Federally Qualified Health Center,New Mexico,"Mora County, NM",0,22,Designated,Rural,05/20/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Administration,1 Mora Valley Clinic Rd,Mora,NM,87732-2202,Mora,Rural,,,,
,Billing and Finance,11 Mora Valley Clinic Rd,Mora,NM,87732,Mora,Rural,,,,
,"MORA VALLEY COMMUNITY HEALTH SERVICE, INC.",3 Mora Valley Clinic Rd,Mora,NM,87732-2202,Mora,Rural,,,,
,MVCHS SBHC,10 Ranger Rd,Mora,NM,87732,Mora,Rural,,,,
Primary Care,1359993569,La Casa De Buena Salud Inc,Federally Qualified Health Center,New Mexico,"Roosevelt County, NM",0,21,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Brown Early Childhood Center School Based Dental,520 W 5th St,Portales,NM,88130-6329,Roosevelt,Rural,,,,
,DBA LA CASA FAMILY HEALTH CENTER,1515 W Fir St,Portales,NM,88130-5703,Roosevelt,Rural,,,,
,James Elementary School Based Dental,701 W 18th St,Portales,NM,88130-7237,Roosevelt,Rural,,,,
,La Casa Community Behavioral Health Services,110 E Mescalero Rd,Roswell,NM,88201-6542,Chaves,Rural,,,,
,La Casa Community Behavioral Health Services Psycho Social Rehab Center,1010 S Garden Ave,Roswell,NM,88203-6866,Chaves,Rural,,,,
,LA CASA DE BUENA SALUD - CLOVIS,1521 W 13th St,Clovis,NM,88101-5568,Curry,Rural,,,,
,La Casa Family Health Center,1511 S Grand Ave,Roswell,NM,88203-5407,Chaves,Rural,,,,
,La Casa Family Health Center  ENMU-Roswell Health & Dental Services,75 University Blvd,Roswell,NM,88203,Chaves,Rural,,,,
,La Casa Family Health Center Student Health Services ENMU-Portales,1500 S Avenue K,Portales,NM,88130-7400,Roosevelt,Rural,,,,
,La Casa SB Dental Program Freshman Campus,1400 Cameo St,Clovis,NM,88101-5401,Curry,Rural,,,,
,La Casa School Based Dental Clinic Clovis Parkview Elementary School,1121 Maple St,Clovis,NM,88101,Curry,Rural,,,,
,La Casa School Based Dental Clinic James Bickley Elementary School,500 W 14th St,Clovis,NM,88101-5679,Curry,Rural,,,,
,La Casa School Based Dental Clinic La Casita Elementary School,400 N Davis St,Clovis,NM,88101-7279,Curry,Rural,,,,
,La Casa School Based Dental Clinic Lockwood Elementary School,400 Lockwood Dr,Clovis,NM,88101,Curry,Rural,,,,
,"La Casa School Based Medical/Dental Center, Goddard High School",701 E Country Club Rd,Roswell,NM,88201-7607,Chaves,Rural,,,,
,"La Casa School Based Medical/Dental Center, Mesa Middle School",1601 E Bland St,Roswell,NM,88203-7900,Chaves,Rural,,,,
,"La Casa School Based Medical/Dental Center, Roswell High School",500 W Hobbs St,Roswell,NM,88203-1834,Chaves,Rural,,,,
,La Casa School Based Medical/Dental Clinic Clovis Marshall Middle School,100 Commerce Way,Clovis,NM,88101-4768,Curry,Rural,,,,
,Lindsey-Steiner Elementary School Based Dental,1000 N Avenue M,Portales,NM,88130-5226,Roosevelt,Rural,,,,
,Los Ninos Pediatrics,200 W Wilshire Blvd Ste A,Roswell,NM,88201-0627,Chaves,Rural,,,,
,Mountain View Middle School Based Dental,312 E Mountain View Rd,Roswell,NM,88203-0818,Chaves,Rural,,,,
,Nancy Lopez Elementary School Based Dental,1208 E Bland St,Roswell,NM,88203-7114,Chaves,Rural,,,,
,Pecos Elementary School Based Dental,600 E Hobbs St,Roswell,NM,88203-6815,Chaves,Rural,,,,
,Portales High School Based Dental,201 S Knoxville St,Portales,NM,88130-6100,Roosevelt,Rural,,,,
,Portales Junior High School Based Dental,700 E 3rd St,Portales,NM,88130-6025,Roosevelt,Rural,,,,
,Valencia Elementary School Based Dental,1415 S Globe Ave,Portales,NM,88130-6937,Roosevelt,Rural,,,,
Primary Care,1359993552,"BEN ARCHER HEALTH CENTER, INC.",Federally Qualified Health Center,New Mexico,"Dona Ana County, NM",0,21,Designated,Rural,05/08/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Ben Archer Health Center - Columbus,626 N Taft St,Deming,NM,88030,Luna,Rural,,,,
,Ben Archer Health Center - Deming,125 Chaparrel Blvd NW,Deming,NM,88030-8629,Luna,Rural,,,,
,Ben Archer Health Center - Dona Ana,1600 Thorpe Rd,Las Cruces,NM,88012-9776,Dona Ana,Non-Rural,,,,
,Ben Archer Health Center - East Las Cruces,3331 Del Rey Blvd,Las Cruces,NM,88012-7713,Dona Ana,Non-Rural,,,,
,Ben Archer Health Center - Hatch,255 Highway 187,Hatch,NM,87937,Dona Ana,Rural,,,,
,Ben Archer Health Center - Radium Springs,12080 L B Lindbeck Rd,Las Cruces,NM,88007-7531,Dona Ana,Non-Rural,,,,
,Ben Archer Health Center - T or C School-Aged Health Center,1950 N Date St,Truth Or Consequences,NM,87901-3701,Sierra,Rural,,,,
,Ben Archer Health Center - Truth or Consequences,1960 N Date St,Truth Or Consequences,NM,87901-3701,Sierra,Rural,,,,
,Ben Archer Health Center Mayfield School Base,1955 N Valley Dr,Las Cruces,NM,88007-5154,Dona Ana,Non-Rural,,,,
,Ben Archer Health Center of Las Cruces,1998 N Motel Blvd,Las Cruces,NM,88007-4100,Dona Ana,Non-Rural,,,,
,Ben Archer Health Center- Alamogordo,2150 Highway 54 S,Alamogordo,NM,88310-7330,Otero,Rural,,,,
Primary Care,1359993573,La Clinica Del Pueblo,Federally Qualified Health Center,New Mexico,"Rio Arriba County, NM",0,15,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ESCALANTE TEEN WELLNESS CENTER,NM-531,Tierra Amarilla,NM,87575,Rio Arriba,Rural,,,,
,LA CLINICA DEL PUEBLO DE RIO ARRIBA,84 CR-324,Tierra Amarilla,NM,87575,Rio Arriba,Rural,,,,
,LCDP Dunham Clinic,179 State Road 29,Chama,NM,87520-0587,Rio Arriba,Rural,,,,
,LCDP Mobile Unit,84 CR-324,Tierra Amarilla,NM,87575,Rio Arriba,Rural,,,,
Primary Care,1359370038,LOVINGTON CLINIC,Rural Health Clinic,New Mexico,"Lea County, NM",0,16,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,LOVINGTON CLINIC,1600 N Main Ave,Lovington,NM,88260-2830,Lea,Rural,,,,
Primary Care,13599935C5,CANONCITO HEALTH CENTER,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",New Mexico,"Bernalillo County, NM",0,20,Designated,Non-Rural,10/26/2011,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CANONCITO HEALTH CENTER,Medicine Horse Dr,Laguna,NM,87026,Bernalillo,Non-Rural,,,,
Primary Care,135999350F,"Jemez, Pueblo of",Federally Qualified Health Center,New Mexico,"Sandoval County, NM",0,15,Designated,Rural,11/01/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Jemez Comprehensive Health Center,110 Sheep Springs Cir,Jemez Pueblo,NM,87024,Sandoval,Rural,,,,
Primary Care,1357968190,First Nations Comm Hlth Source,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",New Mexico,"Bernalillo County, NM",0,19,Designated,Non-Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,First Nations Comm Hlth Source,5608 Zuni Rd SE,Albuquerque,NM,87108-2926,Bernalillo,Non-Rural,,,,
Primary Care,1359993566,"First Choice Community Healthcare, Inc.",Federally Qualified Health Center,New Mexico,"Bernalillo County, NM",0,22,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,FCCH/ALAMEDA CENTER,7704 2nd St NW,Albuquerque,NM,87107-6755,Bernalillo,Non-Rural,,,,
,FCCH/ALAMOSA CENTER,6900 Gonzales Rd SW,Albuquerque,NM,87121-2401,Bernalillo,Non-Rural,,,,
,FCCH/BELEN CENTER,120 S 9th St,Belen,NM,87002-3102,Valencia,Non-Rural,,,,
,FCCH/EDGEWOOD CENTER,8 Medical Center Rd,Edgewood,NM,87015-7086,Santa Fe,Non-Rural,,,,
,FCCH/EDGEWOOD CENTER,7 Municipal Way,Edgewood,NM,87015,Santa Fe,Non-Rural,,,,
,FCCH/LOS LUNAS CENTER,145 Don Pasqual Rd NW,Los Lunas,NM,87031-8841,Valencia,Non-Rural,,,,
,FCCH/NORTH VALLEY CENTER,1231 Candelaria Rd NW,Albuquerque,NM,87107-2767,Bernalillo,Non-Rural,,,,
,FCCH/RIO GRANDE HIGH SCHOOL SBHC,2300 Arenal Rd SW,Albuquerque,NM,87105-4160,Bernalillo,Non-Rural,,,,
,FCCH/SOUTH BROADWAY CENTER,1401 William St SE,Albuquerque,NM,87102-4661,Bernalillo,Non-Rural,,,,
,FCCH/SOUTH VALLEY CENTER,2001 Centro Familiar Blvd SW,Albuquerque,NM,87105-4592,Bernalillo,Non-Rural,,,,
,FCCH/SOUTH VALLEY CENTER Building C,2001 Centro Familiar Blvd SW,Albuquerque,NM,87105-4592,Bernalillo,Non-Rural,,,,
,FCCH/SOUTH VALLEY CENTER Building D,2001 Centro Familiar Blvd SW,Albuquerque,NM,87105-4592,Bernalillo,Non-Rural,,,,
,FCCH/TRAINING CENTER,1316 Broadway Blvd SE,Albuquerque,NM,87102-4621,Bernalillo,Non-Rural,,,,
Primary Care,1359993557,"PRESBYTERIAN MEDICAL SERVICES, INC.",Federally Qualified Health Center,New Mexico,"Santa Fe County, NM",0,21,Designated,Non-Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,PMS - Academy for Technology &amp; the Classics (ATC),74 A Van Nu PO,Santa Fe,NM,87508-1465,Santa Fe,Non-Rural,,,,
,PMS - Alamogordo Behavioral Health Family Health Center,1900 10th St,Alamogordo,NM,88310-5053,Otero,Rural,,,,
,PMS - Alamogordo Family Health Center,1501 10th St,Alamogordo,NM,88310-5044,Otero,Rural,,,,
,PMS - Amy Biehl Communty School,310 Avenida Del Sur,Santa Fe,NM,87508-1565,Santa Fe,Non-Rural,,,,
,PMS - Artesia Family Health Center,1105 Memorial Dr,Artesia,NM,88210-1189,Eddy,Rural,,,,
,PMS - Artesia Family Health Center PSR,1103 Memorial Dr,Artesia,NM,88210-1189,Eddy,Rural,,,,
,PMS - Aspen Community Magnet School,450 La Madera St,Santa Fe,NM,87501-2420,Santa Fe,Non-Rural,,,,
,PMS - Atalaya Elementary School,721 Camino Cabra,Santa Fe,NM,87505-5964,Santa Fe,Non-Rural,,,,
,PMS - Carlsbad Family Health Center Behavioral Health,914 N Canal St,Carlsbad,NM,88220-5110,Eddy,Rural,,,,
,PMS - CARLSBAD FAMILY HLTH CTR,2013 San Jose Blvd,Carlsbad,NM,88220-5426,Eddy,Rural,,,,
,"PMS - CARLSBAD SCHOOL BASED HLTH CTR, THE CAVE",3000 W Church St,Carlsbad,NM,88220-3110,Eddy,Rural,,,,
,PMS - CATRON COUNTY MED CENTER,1 Foster Dr,Reserve,NM,87830,Catron,Rural,,,,
,PMS - Cesar Chavez Elementary School,6251 Jaguar Dr,Santa Fe,NM,87507-1618,Santa Fe,Non-Rural,,,,
,PMS - Chaparral  Family Health Center,204 Angelina Blvd,Chaparral,NM,88081-7558,Otero,Rural,,,,
,PMS - COUNSELOR CLINIC,9837 US-550,Counselor,NM,87018,Sandoval,Rural,,,,
,PMS - Cuba Elementary School,4 School Rd,Cuba,NM,87013,Sandoval,Rural,,,,
,PMS - Cuba Health Center,6349 US Highway 550,Cuba,NM,87013,Sandoval,Rural,,,,
,PMS - Cuba School-Based Health Center,50 CR-13,Cuba,NM,87013,Sandoval,Rural,,,,
,PMS - Deming Behavioral Health Health Center,901 W Hickory St,Deming,NM,88030-4046,Luna,Rural,,,,
,PMS - Deming Health Center,300 S Diamond Ave,Deming,NM,88030-3752,Luna,Rural,,,,
,PMS - El Camino Real Academy,2500 S Meadows Rd,Santa Fe,NM,87507-3601,Santa Fe,Non-Rural,,,,
