FIPS,Geog_Level,State_name,County_name,Lat_State,Lon_State,LAND_AREA,Med_HHD_Inc_ACS_14_18($),Aggregate_HH_INC_ACS_14_18($),Tot_Pop_CEN_2010,Tot_Pop_ACS_14_18,Pop_65plus_ACS_14_18,NH_Blk_alone_ACS_14_18,Pov_Univ_ACS_14_18,Prs_Blw_Pov_Lev_ACS_14_18,One_Health_Ins_ACS_14_18,No_Health_Ins_ACS_14_18,pct_Pov_Univ_ACS_14_18,pct_Prs_Blw_Pov_Lev_ACS_14_18,pct_One_Health_Ins_ACS_14_18,pct_No_Health_Ins_ACS_14_18,pct_NoHealthIns_65P_ACS_14_18,pct_Pop_NoCompDevic_ACS_14_18,pct_Pop_w_BroadComp_ACS_14_18,pct_HHD_NoCompDevic_ACS_14_18,pct_HHD_No_Internet_ACS_14_18,pct_HHD_w_Broadband_ACS_14_18,State,County,Latitude,Longitude
26015,County,Michigan,Barry County,,,553.093,"$61,016 ","$1,736,422,900 ",59173,60057,10654,226,59100,5120,45462,2751,98.41,8.66,75.7,4.58,0.32,7.91,83.18,12.59,18.12,48.24,MI,Barry,42.582811,-85.3146
26017,County,Michigan,Bay County,,,442.303,"$48,005 ","$2,732,720,800 ",107771,104786,20057,1675,103437,16577,73725,5758,98.71,16.03,70.36,5.5,0.03,9.84,83.93,14.96,19.27,62.55,MI,Bay,43.699711,-83.9787
26019,County,Michigan,Benzie County,,,319.703,"$56,639 ","$447,754,800 ",17525,17552,4378,67,17320,1643,11284,1108,98.68,9.49,64.29,6.31,0,7.39,85.76,11.88,15.98,59.82,MI,Benzie,44.648621,-86.4943
26021,County,Michigan,Berrien County,,,567.746,"$49,135 ","$4,472,791,000 ",156813,154807,29119,22572,150936,24848,109259,12004,97.5,16.46,70.58,7.75,0.49,9.13,78.48,13.96,20.64,58.71,MI,Berrien,41.792639,-86.7418
26023,County,Michigan,Branch County,,,506.369,"$50,536 ","$1,032,998,000 ",45248,43584,7709,965,41087,6357,28775,4600,94.27,15.47,66.02,10.55,0.8,12.17,78.14,14.7,20.1,54.41,MI,Branch,41.918585,-85.0665
26025,County,Michigan,Calhoun County,,,706.232,"$47,426 ","$3,330,955,900 ",136146,134473,22793,14087,130682,22073,98133,7812,97.18,16.89,72.98,5.81,0.32,9.56,81.45,14.74,21.3,55.28,MI,Calhoun,42.24299,-85.0124
26027,County,Michigan,Cass County,,,490.061,"$53,571 ","$1,521,942,000 ",52293,51460,10202,2533,51001,6157,36831,3839,99.11,12.07,71.57,7.46,0.25,7.5,80.07,11.82,18.96,55.2,MI,Cass,41.91624,-85.9995
26029,County,Michigan,Charlevoix County,,,416.339,"$53,207 ","$840,974,500 ",25949,26219,6020,126,25787,2776,18194,1671,98.35,10.77,69.39,6.37,0.22,6.88,82.09,11.44,17.28,53.78,MI,Charlevoix,45.513164,-85.4504
26031,County,Michigan,Cheboygan County,,,715.264,"$46,161 ","$645,045,600 ",26152,25458,6636,215,25125,3730,16281,1988,98.69,14.85,63.95,7.81,0.14,10.54,77.34,16.03,22.54,43.74,MI,Cheboygan,45.47612,-84.4953
26033,County,Michigan,Chippewa County,,,1558.416,"$44,483 ","$828,715,200 ",38520,37834,6445,2453,33902,6267,23606,2548,89.61,18.49,62.39,6.73,0.38,10.59,80.88,16.06,20.78,60.58,MI,Chippewa,46.321819,-84.5206
26035,County,Michigan,Clare County,,,564.314,"$37,369 ","$636,926,600 ",30926,30616,7041,186,30182,7078,18506,3446,98.58,23.45,60.45,11.26,0.22,15.22,71.91,19.26,28.12,41.04,MI,Clare,43.991137,-84.8383
26037,County,Michigan,Clinton County,,,566.408,"$67,482 ","$2,512,898,900 ",75382,77896,12490,1349,76992,7184,59456,2968,98.84,9.33,76.33,3.81,0,5.52,88.72,9.22,11.96,65.94,MI,Clinton,42.950455,-84.5917
26039,County,Michigan,Crawford County,,,556.279,"$47,443 ","$342,859,700 ",14074,13836,3403,84,13590,2098,8764,741,98.22,15.44,63.34,5.36,0,8.95,82.73,13.03,17.63,44.47,MI,Crawford,44.680208,-84.6111
26041,County,Michigan,Delta County,,,1171.093,"$46,490 ","$960,850,800 ",37069,36190,8209,106,35663,4728,23345,2182,98.54,13.26,64.51,6.03,0.41,10.93,80.21,17.01,22.76,54.79,MI,Delta,45.805101,-86.9014
26043,County,Michigan,Dickinson County,,,761.401,"$48,966 ","$703,093,400 ",26168,25570,5480,157,25110,3345,18157,1154,98.2,13.32,71.01,4.51,0,10.63,81.05,16.57,19.75,61.29,MI,Dickinson,46.012823,-87.8661
26045,County,Michigan,Eaton County,,,575.176,"$62,474 ","$3,433,188,000 ",107759,109155,19038,7024,107288,11495,78172,5836,98.29,10.71,71.62,5.35,0.15,6.43,85.37,9.75,14.91,64.64,MI,Eaton,42.589614,-84.8465
26047,County,Michigan,Emmet County,,,467.492,"$54,055 ","$1,068,750,000 ",32694,33039,6901,208,32577,3108,22949,2730,98.6,9.54,69.46,8.26,0.03,7.93,83.69,11.71,16.56,57.3,MI,Emmet,45.590094,-84.9868
26049,County,Michigan,Genesee County,,,636.977,"$47,006 ","$10,705,983,600 ",425790,409361,67774,80370,404588,80183,298660,22905,98.83,19.82,72.96,5.6,0.08,10.41,79.69,15.24,20.77,64.81,MI,Genesee,43.021077,-83.7064
26051,County,Michigan,Gladwin County,,,501.778,"$43,290 ","$612,472,600 ",25692,25289,6544,85,25007,4547,15902,2140,98.88,18.18,62.88,8.46,0.28,18.78,68.93,23.13,28.97,34.71,MI,Gladwin,43.98975,-84.3898
26053,County,Michigan,Gogebic County,,,1101.848,"$38,798 ","$362,347,300 ",16427,15414,3788,701,13931,2525,9015,1183,90.38,18.13,58.49,7.67,0,14.22,67.96,22.22,26.08,45.94,MI,Gogebic,46.488054,-89.7883
26055,County,Michigan,Grand Traverse County,,,464.329,"$61,485 ","$3,025,090,500 ",86986,91746,16856,960,89527,9033,64739,6277,97.58,10.09,70.56,6.84,0.27,4.99,88.18,8.6,12.19,73.74,MI,Grand Traverse,44.718688,-85.5538
26057,County,Michigan,Gratiot County,,,568.464,"$44,991 ","$894,079,800 ",42476,41067,6853,2203,35314,6449,26760,2134,85.99,18.26,65.16,5.2,0.05,9.76,74.56,16.38,24.87,46.57,MI,Gratiot,43.292326,-84.6047
26059,County,Michigan,Hillsdale County,,,598.135,"$48,392 ","$1,109,266,800 ",46688,45830,8509,328,44153,7045,32542,3482,96.34,15.96,71.01,7.6,0.14,14.51,75.87,19.34,24.55,50.23,MI,Hillsdale,41.864475,-84.6424
26061,County,Michigan,Houghton County,,,1009.101,"$42,852 ","$776,411,400 ",36628,36360,6033,250,33894,7087,26749,2616,93.22,20.91,73.57,7.19,0.11,8.54,83.18,14.62,18.28,61.96,MI,Houghton,46.998305,-88.6521
26063,County,Michigan,Huron County,,,835.703,"$46,320 ","$842,526,200 ",33118,31543,7668,124,31078,4005,20713,1957,98.53,12.89,65.67,6.2,0.11,12.04,76.12,18.2,23.81,48.17,MI,Huron,43.907616,-82.857
26065,County,Michigan,Ingham County,,,556.114,"$50,940 ","$7,904,904,400 ",280895,289564,36861,31619,270980,54559,222099,17063,93.58,20.13,76.7,5.89,0.44,5.61,83.7,8.79,14.58,68.43,MI,Ingham,42.603534,-84.3738
26067,County,Michigan,Ionia County,,,571.304,"$54,343 ","$1,494,533,900 ",63905,64176,8950,2889,60176,7681,45277,3719,93.77,12.76,70.55,5.8,0,6.33,81.59,11.13,18.76,48.88,MI,Ionia,42.94465,-85.0738
26069,County,Michigan,Iosco County,,,549.098,"$42,102 ","$623,380,700 ",25887,25247,7242,168,24810,4064,14951,1796,98.27,16.38,59.22,7.11,0.04,12.12,79.84,17.04,19.95,57.52,MI,Iosco,44.329482,-82.8494
26071,County,Michigan,Iron County,,,1166.15,"$38,918 ","$270,303,300 ",11817,11212,3303,57,10869,1527,6917,776,96.94,14.05,61.69,6.92,0,13.33,69.87,20.59,28.31,38.03,MI,Iron,46.170249,-88.5404
26073,County,Michigan,Isabella County,,,572.676,"$44,408 ","$1,538,218,300 ",70311,70775,8289,1836,64213,17034,52485,6153,90.73,26.53,74.16,8.69,0.84,6.99,74.15,9.65,14.91,53.75,MI,Isabella,43.645233,-84.8394
26075,County,Michigan,Jackson County,,,701.665,"$51,431 ","$4,140,562,400 ",160248,158913,26583,12576,148782,20924,108547,9661,93.62,14.06,68.31,6.08,0.11,7.77,83.17,12.52,18.03,60.46,MI,Jackson,42.248474,-84.4209
26077,County,Michigan,Kalamazoo County,,,561.661,"$54,431 ","$7,812,933,900 ",250331,261573,37117,27517,252921,40825,199557,14703,96.69,16.14,76.29,5.62,0.17,5.12,89.26,9.02,11.27,72.41,MI,Kalamazoo,42.246266,-85.5329
26079,County,Michigan,Kalkaska County,,,559.863,"$46,004 ","$408,236,400 ",17153,17463,3394,135,17318,2946,11595,1646,99.17,17.01,66.4,9.43,0.06,11.19,75.13,15.04,23.27,38.27,MI,Kalkaska,44.678881,-85.089
26081,County,Michigan,Kent County,,,846.94,"$60,351 ","$19,425,617,800 ",602622,643140,82873,59543,632210,79362,501381,41819,98.3,12.55,77.96,6.5,0.44,5.77,88.29,9.29,12.59,71.68,MI,Kent,43.032497,-85.5474
26083,County,Michigan,Keweenaw County,,,540.112,"$49,779 ","$70,490,400 ",2156,2130,712,31,2120,255,1263,179,99.53,12.03,59.3,8.4,0,15.84,70.02,19.61,27.1,40.8,MI,Keweenaw,47.681981,-88.1488
26085,County,Michigan,Lake County,,,567.37,"$34,631 ","$200,881,200 ",11539,11763,3206,939,11407,2718,7233,860,96.97,23.83,61.49,7.31,0.7,16.65,67.92,24.77,34.03,25.92,MI,Lake,43.995187,-85.8114
26087,County,Michigan,Lapeer County,,,643.016,"$58,952 ","$2,460,161,200 ",88319,88202,15019,1090,86437,8697,62372,6384,98,10.06,70.71,7.24,0.59,7.09,83.48,11.22,16.23,53,MI,Lapeer,43.088633,-83.2243
26089,County,Michigan,Leelanau County,,,347.172,"$63,831 ","$814,880,800 ",21708,21639,6261,79,21431,1339,14361,1181,99.04,6.25,66.37,5.46,0.08,6.02,87.68,9.33,13.73,68.85,MI,Leelanau,45.146182,-86.0516
26091,County,Michigan,Lenawee County,,,749.553,"$53,972 ","$2,594,703,400 ",99892,98474,17507,2421,93387,11411,69025,5628,94.83,12.22,70.09,5.72,0.12,7.17,83.96,11.1,16.12,61.92,MI,Lenawee,41.895915,-84.0669
26093,County,Michigan,Livingston County,,,565.253,"$80,897 ","$7,086,236,200 ",180967,188482,29976,1093,187041,10489,145773,7542,99.24,5.61,77.34,4,0.1,3.89,89.47,6.89,9.85,74.35,MI,Livingston,42.602532,-83.9117
26095,County,Michigan,Luce County,,,899.078,"$42,255 ","$119,189,400 ",6631,6364,1322,463,5308,881,3460,309,83.41,16.6,54.37,4.86,0,12.21,76.51,20.09,25.75,37.35,MI,Luce,46.940602,-85.5824
26097,County,Michigan,Mackinac County,,,1021.57,"$46,507 ","$315,806,000 ",11113,10817,2877,297,10692,1704,6489,1139,98.84,15.94,59.99,10.53,0.46,12.3,75.48,16.43,24.56,46.46,MI,Mackinac,46.167981,-85.3038
26099,County,Michigan,Macomb County,,,479.221,"$60,466 ","$26,498,760,000 ",840978,868704,141001,98622,859987,97303,649725,49410,99,11.31,74.79,5.69,0.48,6.64,88.44,11.03,13.65,73.74,MI,Macomb,42.671467,-82.9109
26101,County,Michigan,Manistee County,,,542.149,"$47,172 ","$590,750,300 ",24733,24444,5969,655,23122,2973,15160,1574,94.59,12.86,62.02,6.44,0.1,10.04,80.93,16.34,20.83,57.66,MI,Manistee,44.350385,-86.603
26103,County,Michigan,Marquette County,,,1808.399,"$50,771 ","$1,682,571,100 ",67077,66939,11904,1079,62637,10259,47040,3476,93.57,16.38,70.27,5.19,0.04,8.13,82.33,12.77,16.95,64.51,MI,Marquette,46.656597,-87.584
26105,County,Michigan,Mason County,,,495.072,"$49,663 ","$820,432,900 ",28705,28884,6464,269,28486,4299,19212,1946,98.62,15.09,66.51,6.74,0.14,8.8,78.66,14.22,20.07,50.63,MI,Mason,43.996636,-86.7508
26107,County,Michigan,Mecosta County,,,555.073,"$44,460 ","$942,479,800 ",42798,43264,7659,1227,40231,8582,31420,2803,92.99,21.33,72.62,6.48,0.41,10.52,77.17,14.56,21.31,51.85,MI,Mecosta,43.635295,-85.3328
26109,County,Michigan,Menominee County,,,1044.082,"$45,508 ","$631,007,000 ",24029,23234,5319,65,22833,2918,16328,1085,98.27,12.78,70.28,4.67,0.1,11.84,79.3,18.85,24.34,46.56,MI,Menominee,45.544174,-87.5099
26111,County,Michigan,Midland County,,,516.25,"$59,271 ","$2,839,849,700 ",83629,83389,14640,1149,82002,8847,60771,3954,98.34,10.79,72.88,4.74,0.32,8.4,83.99,12.36,15.74,64.21,MI,Midland,43.648378,-84.3792
26113,County,Michigan,Missaukee County,,,564.725,"$44,766 ","$340,198,400 ",14849,15006,2986,62,14828,2309,10262,1321,98.81,15.57,68.39,8.8,0,10.92,77.11,16.18,22.98,37.18,MI,Missaukee,44.325424,-85.0855
26115,County,Michigan,Monroe County,,,549.393,"$61,514 ","$4,467,734,000 ",152021,149699,25283,3520,148215,15747,113625,6931,99.01,10.62,75.9,4.63,0.1,7,85.04,11.6,15.4,68.46,MI,Monroe,41.916097,-83.4871
26117,County,Michigan,Montcalm County,,,705.401,"$47,000 ","$1,395,514,200 ",63342,63209,10519,1332,60478,9957,43019,4897,95.68,16.46,68.06,7.75,0.6,12.77,74.24,18.31,25.76,48.36,MI,Montcalm,43.312782,-85.1495
26119,County,Michigan,Montmorency County,,,546.664,"$42,305 ","$215,407,600 ",9765,9261,2842,32,9098,1511,5362,731,98.24,16.61,57.9,7.89,0,13.4,75.43,18.67,26.01,38.28,MI,Montmorency,45.024134,-84.1301
26121,County,Michigan,Muskegon County,,,499.248,"$48,329 ","$4,094,733,200 ",172188,173043,27643,23531,165967,28384,125752,8933,95.91,17.1,72.67,5.16,0.25,8.95,80.86,13.55,18.91,62.13,MI,Muskegon,43.289258,-86.7519
26123,County,Michigan,Newaygo County,,,813.207,"$46,724 ","$1,147,722,000 ",48460,48142,8861,612,47449,8425,34094,3064,98.56,17.76,70.82,6.36,0.12,11.89,72.59,16.76,25.95,32.73,MI,Newaygo,43.562709,-85.7914
26125,County,Michigan,Oakland County,,,867.664,"$76,387 ","$52,486,557,300 ",1202362,1250843,198882,170007,1240022,106773,969788,61391,99.13,8.61,77.53,4.91,0.37,4.25,91.04,7.4,10.3,78.44,MI,Oakland,42.660452,-83.3842
26127,County,Michigan,Oceana County,,,512.072,"$46,217 ","$598,718,100 ",26570,26417,5291,275,26093,4440,17686,2611,98.77,17.02,66.95,9.88,0.42,11.25,72.73,15.22,23.9,41.02,MI,Oceana,43.647255,-86.8076
26129,County,Michigan,Ogemaw County,,,563.487,"$40,150 ","$473,126,400 ",21699,20928,5208,77,20488,3455,12736,1627,97.9,16.86,60.86,7.77,0.24,12.37,76.42,16.87,21.99,42.43,MI,Ogemaw,44.33328,-84.1281
26131,County,Michigan,Ontonagon County,,,1311.225,"$38,906 ","$138,720,900 ",6780,5968,2046,33,5893,901,3316,521,98.74,15.29,55.56,8.73,0,15.23,71.88,21.91,25.28,51.81,MI,Ontonagon,47.216604,-89.5005
26133,County,Michigan,Osceola County,,,566.391,"$42,689 ","$494,950,500 ",23528,23232,4699,253,22858,4488,15372,2306,98.39,19.63,66.17,9.93,0.67,14.57,70.05,19,28.46,27.54,MI,Osceola,43.997552,-85.3223
26135,County,Michigan,Oscoda County,,,565.731,"$40,255 ","$195,531,400 ",8640,8277,2222,53,8212,1422,4612,1088,99.21,17.32,55.72,13.14,0.27,20.79,65.49,24.82,31.51,34.39,MI,Oscoda,44.685121,-84.1249
26137,County,Michigan,Otsego County,,,514.973,"$52,645 ","$644,666,700 ",24164,24397,4925,97,24021,3603,16797,1656,98.46,15,68.85,6.79,0.04,7.15,83.03,11.43,16.24,57.67,MI,Otsego,45.021794,-84.5766
26139,County,Michigan,Ottawa County,,,563.471,"$67,468 ","$8,544,859,400 ",263801,284034,40123,4132,273816,23226,226209,11938,96.4,8.48,79.64,4.2,0.19,4.74,88.81,8.42,11.49,72.76,MI,Ottawa,42.942346,-86.6553
26141,County,Michigan,Presque Isle County,,,658.722,"$46,439 ","$337,785,800 ",13376,12797,3831,70,12628,1847,7549,1006,98.68,14.63,58.99,7.86,0.05,13.92,74.35,19.65,26.33,36.45,MI,Presque Isle,45.489515,-83.384
26143,County,Michigan,Roscommon County,,,519.635,"$40,302 ","$547,597,900 ",24449,23877,7438,35,23528,4271,13431,1790,98.54,18.15,56.25,7.5,0,11.64,80.54,16.01,19.7,62.68,MI,Roscommon,44.339517,-84.6113
26145,County,Michigan,Saginaw County,,,800.116,"$46,919 ","$5,033,336,800 ",200169,192778,35070,34953,186434,32975,136256,9964,96.71,17.69,70.68,5.17,0.17,11.63,81.15,16.72,20.86,60.86,MI,Saginaw,43.328267,-84.0554
26147,County,Michigan,St. Clair County,,,721.174,"$55,240 ","$4,650,495,600 ",163040,159566,28275,3345,157726,21003,114765,8815,98.85,13.32,71.92,5.52,0.14,6.92,86.11,11.86,16.13,59.99,MI,St. Clair,42.928804,-82.6689
26149,County,Michigan,St. Joseph County,,,500.592,"$50,117 ","$1,522,081,900 ",61295,60897,10317,1324,59822,9347,43688,4911,98.23,15.62,71.74,8.06,1.02,10.56,79.16,15.67,21.55,53.69,MI,St. Joseph,41.911488,-85.5229
26151,County,Michigan,Sanilac County,,,962.564,"$45,277 ","$1,009,587,300 ",43114,41376,8463,218,40813,6382,27358,4142,98.64,15.64,66.12,10.01,0.81,13.36,73.83,17.59,24.51,40.58,MI,Sanilac,43.449155,-82.6428
26153,County,Michigan,Schoolcraft County,,,1171.357,"$40,747 ","$179,156,300 ",8485,8069,2074,41,7932,1624,4894,536,98.3,20.47,60.65,6.64,0.25,15.25,73.19,19.25,23.78,55.36,MI,Schoolcraft,46.020758,-86.1994
26155,County,Michigan,Shiawassee County,,,530.672,"$54,742 ","$1,860,812,100 ",70648,68493,11891,396,67529,7687,49496,3856,98.59,11.38,72.26,5.63,0.04,8.7,82.96,13.07,18.94,59.33,MI,Shiawassee,42.951545,-84.1464
26157,County,Michigan,Tuscola County,,,803.128,"$47,694 ","$1,312,214,900 ",55729,53250,10281,596,52085,8015,36778,3107,97.81,15.39,69.07,5.83,0.21,10.08,76.46,15.26,23,49.24,MI,Tuscola,43.487902,-83.4366
26159,County,Michigan,Van Buren County,,,607.474,"$52,351 ","$1,988,347,000 ",76258,75272,12833,2371,74369,11499,53229,6247,98.8,15.46,70.72,8.3,0.22,8.99,79.8,14.27,20.86,50.34,MI,Van Buren,42.283986,-86.3057
26161,County,Michigan,Washtenaw County,,,705.962,"$69,434 ","$13,677,914,200 ",344791,365961,47278,42619,346217,49170,289814,13963,94.6,14.2,79.19,3.82,0.18,3.49,90.63,6.01,8.59,77.51,MI,Washtenaw,42.252327,-83.8446
26163,County,Michigan,Wayne County,,,612.068,"$45,321 ","$44,095,277,600 ",1820584,1761382,258954,681837,1740233,401149,1309986,125127,98.8,23.05,74.37,7.1,0.7,9.55,76.55,14.45,21.23,61.57,MI,Wayne,42.284664,-83.262
26165,County,Michigan,Wexford County,,,565.004,"$44,166 ","$736,373,700 ",32735,33111,6006,207,32711,5325,22618,2699,98.79,16.28,68.31,8.15,0.22,10.3,76.1,16.06,23.04,47.2,MI,Wexford,44.331375,-85.57
27000,State,Minnesota,All counties,46.2807,-94.3053,79626.71,"$68,411 ","$196,403,691,200 ",5303925,5527358,830112,336505,5403634,547442,4291122,254764,97.76,10.13,77.63,4.61,0.3,5.65,87.56,9.65,13.12,69.82,,,,
27001,County,Minnesota,Aitkin County,,,1821.661,"$45,989 ","$449,136,900 ",16202,15834,5060,84,15596,2021,9882,675,98.5,12.96,62.41,4.26,0.24,11.59,76.38,16.28,23.7,46.79,MN,Aitkin,46.602446,-93.4198
27003,County,Minnesota,Anoka County,,,423.006,"$79,923 ","$12,092,768,700 ",330844,347431,45250,20216,344170,20963,278967,14319,99.06,6.09,80.29,4.12,0.64,3.99,91.56,7.26,9.68,73,MN,Anoka,45.27411,-93.2427
27005,County,Minnesota,Becker County,,,1315.204,"$59,278 ","$987,782,400 ",32504,33773,6689,184,33208,4090,23747,2389,98.33,12.32,70.31,7.07,0.06,8.91,82.52,13.87,17.69,57.2,MN,Becker,46.937629,-95.7418
27007,County,Minnesota,Beltrami County,,,2504.937,"$47,410 ","$1,102,931,000 ",44442,46117,6988,496,43642,8054,34073,4064,94.63,18.45,73.88,8.81,0.1,9.4,81.55,13.4,17.71,68.97,MN,Beltrami,47.878825,-94.9867
27009,County,Minnesota,Benton County,,,408.301,"$56,357 ","$1,130,113,400 ",38451,39779,5365,1322,39054,4927,31205,1310,98.18,12.62,78.45,3.29,0,6.43,85.45,10.7,15.41,62.87,MN,Benton,45.701227,-94.0014
27011,County,Minnesota,Big Stone County,,,499.022,"$51,920 ","$154,270,200 ",5269,5016,1281,2,4879,557,3452,257,97.27,11.42,68.82,5.12,0.69,14.38,78.87,21.42,25.11,61.92,MN,Big Stone,45.419925,-96.4022
27013,County,Minnesota,Blue Earth County,,,747.845,"$55,861 ","$1,879,637,200 ",64013,66322,8703,2287,62924,11382,52703,2436,94.88,18.09,79.47,3.67,0.09,4.82,88.7,8.35,11.41,72.4,MN,Blue Earth,44.038225,-94.0641
27015,County,Minnesota,Brown County,,,611.09,"$57,728 ","$766,952,700 ",25893,25211,5151,179,24071,1878,18416,994,95.48,7.8,73.05,3.94,0,7.91,84.45,13.53,18.68,64.28,MN,Brown,44.246542,-94.7336
27017,County,Minnesota,Carlton County,,,861.38,"$60,390 ","$980,771,600 ",35386,35540,5938,629,34179,4118,26332,1445,96.17,12.05,74.09,4.07,0.41,9.34,80.16,14.93,21.55,50.55,MN,Carlton,46.603818,-92.671
27019,County,Minnesota,Carver County,,,354.323,"$97,895 ","$4,533,928,000 ",91042,100416,10962,1656,99482,3941,83985,3083,99.07,3.96,83.64,3.07,0.38,3.03,93.14,5.9,7.74,79.01,MN,Carver,44.821381,-93.8006
27021,County,Minnesota,Cass County,,,2021.542,"$50,173 ","$857,492,400 ",28567,29022,7202,122,28543,4154,19061,2094,98.35,14.55,65.68,7.22,0.13,10.43,79.69,14.42,19.34,58.35,MN,Cass,46.951427,-94.3338
27023,County,Minnesota,Chippewa County,,,581.122,"$54,552 ","$357,433,100 ",12441,12010,2463,77,11765,1170,8441,945,97.96,9.94,70.28,7.87,0,10.05,80.04,16.32,20.6,56.06,MN,Chippewa,45.028625,-95.5641
27025,County,Minnesota,Chisago County,,,414.862,"$80,409 ","$1,825,685,500 ",53887,54727,7883,693,53177,2979,41936,2079,97.17,5.6,76.63,3.8,0.04,4.93,89.45,9.26,12.19,66.08,MN,Chisago,45.505444,-92.9038
27027,County,Minnesota,Clay County,,,1045.367,"$65,000 ","$1,832,053,000 ",58999,62801,8077,1905,58990,6828,49632,2611,93.93,11.57,79.03,4.16,0,7.26,84.38,12.22,16.73,66.02,MN,Clay,46.898377,-96.4949
27029,County,Minnesota,Clearwater County,,,998.94,"$46,291 ","$218,516,300 ",8695,8812,1768,34,8619,1461,5951,797,97.81,16.95,67.53,9.04,0,13.73,77.65,19.2,23.54,61.31,MN,Clearwater,47.575873,-95.3711
27031,County,Minnesota,Cook County,,,1452.278,"$52,271 ","$183,448,100 ",5176,5311,1413,24,5270,683,3754,281,99.23,12.96,70.68,5.29,0,7.7,82.09,10.56,15.41,59.21,MN,Cook,47.538571,-90.2902
27033,County,Minnesota,Cottonwood County,,,638.61,"$53,354 ","$310,703,500 ",11687,11372,2556,76,11112,1386,7931,584,97.71,12.47,69.74,5.14,0,10.37,80.38,16.89,21.94,51.48,MN,Cottonwood,44.010711,-95.1831
27035,County,Minnesota,Crow Wing County,,,999.095,"$54,508 ","$1,938,324,400 ",62500,63855,13698,462,62926,6622,45411,3132,98.55,10.52,71.12,4.9,0,7.21,86.29,11.59,15.16,63.75,MN,Crow Wing,46.491114,-94.0712
27037,County,Minnesota,Dakota County,,,562.166,"$83,288 ","$16,660,727,700 ",398552,418201,54846,24310,415650,26494,337698,15680,99.39,6.37,80.75,3.75,0.31,3.17,92.06,5.93,8.92,80.24,MN,Dakota,44.670893,-93.0625
27039,County,Minnesota,Dodge County,,,439.277,"$71,669 ","$660,596,300 ",20087,20582,2888,49,20425,1127,16349,878,99.24,5.52,79.43,4.27,0.18,5.65,89.23,9.19,10.97,67.97,MN,Dodge,44.020706,-92.8694
27041,County,Minnesota,Douglas County,,,637.299,"$60,676 ","$1,305,351,200 ",36009,37203,8186,166,36685,3041,26600,1144,98.61,8.29,71.5,3.08,0.1,7.28,82.9,12.41,17.37,63.48,MN,Douglas,45.936429,-95.4606
27043,County,Minnesota,Faribault County,,,712.476,"$52,286 ","$406,246,900 ",14553,13896,3138,25,13499,1569,9949,710,97.14,11.62,71.6,5.11,0.24,11.08,80.53,17.89,22.34,60.85,MN,Faribault,43.676522,-93.9472
27045,County,Minnesota,Fillmore County,,,861.3,"$59,451 ","$617,235,500 ",20866,20888,4242,102,20446,2245,14432,1814,97.88,10.98,69.09,8.68,0.49,13.04,78.91,16.37,21.07,57.14,MN,Fillmore,43.67727,-92.0937
27047,County,Minnesota,Freeborn County,,,707.088,"$52,447 ","$857,000,900 ",31255,30526,6643,375,29943,3667,21498,1801,98.09,12.25,70.43,5.9,0.09,8.78,81.52,14.87,21.08,57.74,MN,Freeborn,43.674202,-93.3503
27049,County,Minnesota,Goodhue County,,,756.836,"$64,765 ","$1,540,863,800 ",46183,46217,8574,519,45340,4483,34650,2484,98.1,9.89,74.97,5.37,0.56,6.11,86.52,11.13,14.85,63.53,MN,Goodhue,44.406178,-92.716
27051,County,Minnesota,Grant County,,,548.159,"$55,912 ","$188,375,100 ",6018,5938,1373,10,5867,610,4239,316,98.8,10.4,71.39,5.32,0,7.42,79.58,13.12,18.42,63.27,MN,Grant,45.930743,-96.0107
27053,County,Minnesota,Hennepin County,,,553.575,"$74,113 ","$53,263,311,900 ",1152425,1235478,164160,158822,1212940,133772,983497,64211,98.18,11.03,79.6,5.2,0.56,4.45,88.61,7.36,10.63,76.65,MN,Hennepin,45.006064,-93.4752
27055,County,Minnesota,Houston County,,,552.06,"$58,729 ","$589,488,300 ",19027,18663,3771,184,18380,1404,13802,745,98.48,7.64,73.95,3.99,0.22,7.48,86.57,13.56,16.16,72.01,MN,Houston,43.66699,-91.5016
27057,County,Minnesota,Hubbard County,,,925.675,"$55,472 ","$605,845,200 ",20428,20862,5112,126,20635,2256,14084,1183,98.91,10.93,67.51,5.67,0,7.76,82.73,12.25,16.84,64.5,MN,Hubbard,47.095551,-94.9133
27059,County,Minnesota,Isanti County,,,435.796,"$72,473 ","$1,228,726,500 ",37816,38974,5865,170,38495,2745,29783,1640,98.77,7.13,76.42,4.21,0.07,6.32,86.4,11.69,16.23,56.06,MN,Isanti,45.562431,-93.2963
27061,County,Minnesota,Itasca County,,,2667.723,"$53,022 ","$1,283,428,700 ",45058,45203,9926,218,44164,5856,31815,2456,97.7,13.26,70.38,5.43,0.17,9.13,81.94,14.95,20.23,58.81,MN,Itasca,47.490843,-93.6131
27063,County,Minnesota,Jackson County,,,702.981,"$57,010 ","$335,712,000 ",10266,10047,2094,13,9858,768,7415,305,98.12,7.79,73.8,3.04,0,8.49,82.95,14.45,18.16,56.43,MN,Jackson,43.673025,-95.1497
27065,County,Minnesota,Kanabec County,,,521.587,"$53,300 ","$427,233,700 ",16239,16004,3160,56,15744,1690,11523,743,98.38,10.73,72,4.64,0.1,10.42,78.72,15.63,21.21,37.15,MN,Kanabec,45.94776,-93.2978
