data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,BO ZT OW ZHO Eagle Health Clinic,134 Long Lake Road,Eagle,AK,99738,Southeast Fairbanks,Rural,,,,
,Chalkyitsik Health Clinic,Kutchin St,Chalkyitsik,AK,99788,Yukon-Koyukuk,Rural,,,,
,Circle Health Clinic,161 Steese Hwy,Circle,AK,99733-9800,Yukon-Koyukuk,Rural,,,,
,Dot Lake Clinic,Charles St,Delta Junction,AK,99737,Southeast Fairbanks,Rural,,,,
,Edgar Nollner Health Center,77 Antoski Rd,Galena,AK,99741,Yukon-Koyukuk,Rural,,,,
,"Evelyn Alexander ""To Draak"" Health Clinic",Lake View Rd,Minto,AK,99758,Yukon-Koyukuk,Rural,,,,
,FRANK TOBUK SR. HEALTH CENTER,1 Bettles Road,Bettles Field,AK,99726,Yukon-Koyukuk,Rural,,,,
,Kaltag Health Clinic,2nd Ave,Kaltag,AK,99748,Yukon-Koyukuk,Rural,,,,
,Koyukuk Health Clinic,Spruce St,Koyukuk,AK,99754,Yukon-Koyukuk,Rural,,,,
,Manley Hot Springs Health Clinic,Elliott Hwy,Manley Hot Springs,AK,99756,Yukon-Koyukuk,Rural,,,,
,Marilyn E. Koyukuk Evans Health Center,204 Blues Avenue,Hughes,AK,99745,Yukon-Koyukuk,Rural,,,,
,Mary C. Demientieff Health Clinic (Nenana),G St,Nenana,AK,99760,Yukon-Koyukuk,Rural,,,,
,Northway Health Clinic,Northway Rd,Northway,AK,99764,Southeast Fairbanks,Rural,,,,
,Nulato Health Clinic,Nikaghun St,Nulato,AK,99765,Yukon-Koyukuk,Rural,,,,
,Rampart Health Clinic,10 Wiehl Way,Rampart,AK,99767,Yukon-Koyukuk,Rural,,,,
,Rose Ambrose Health Clinic,166 Spring Camp Rd,Huslia,AK,99746,Yukon-Koyukuk,Rural,,,,
,Stevens Village Health Clinic,2 Riverway St.,Stevens Village,AK,99774,Yukon-Koyukuk,Rural,,,,
,Tanacross Health Clinic,1000 Tanacross Blvd.,Tanacross,AK,99776,Southeast Fairbanks,Rural,,,,
,TANANA CHIEFS CONFERENCE,122 1st Ave,Fairbanks,AK,99701-4871,Fairbanks North Star,Non-Rural,,,,
,Tetlin Health Clinic,303 Easton Road,Tetlin,AK,99779,Southeast Fairbanks,Rural,,,,
,Upper Tanana Health Center,123 Tok Cutoff Hwy,Tok,AK,99780,Southeast Fairbanks,Rural,,,,
,Upper Tanana Health Center South,5 Tok Cutoff Hwy,Tok,AK,99780,Valdez-Cordova,Rural,,,,
Primary Care,1029990235,"Iliuliuk Family And Health Services, Inc.",Federally Qualified Health Center,Alaska,"Aleutians West Census Area, AK",0,16,Designated,Rural,06/16/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"ILIULIUK FAMILY AND HEALTH SERVICES, INC.",Lavelle Ct,Unalaska,AK,99685,Aleutians West,Rural,,,,
Primary Care,1029990254,Maniilaq Association,Federally Qualified Health Center,Alaska,"Northwest Arctic Borough, AK",0,20,Designated,Rural,10/16/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Ambler Clinic,110 Main Street,Ambler,AK,99786-0110,Northwest Arctic,Rural,,,,
,Esther Barger Memorial Health Clinic,101 MAIN STREET,Noatak,AK,99761,Northwest Arctic,Rural,,,,
,KIANA CLINIC,105 Kassonof Rd,Kiana,AK,99749,Northwest Arctic,Rural,,,,
,KIVALINA CLINIC,101 MAIN STREET,Kivalina,AK,99750,Northwest Arctic,Rural,,,,
,KOBUK CLINIC,101 MAIN STREET,Kobuk,AK,99751,Northwest Arctic,Rural,,,,
,MANIILAQ ASSOCIATION,5th Ave,Kotzebue,AK,99752,Northwest Arctic,Rural,,,,
,Maniilaq Health Center,5th Ave & Ted Stevens Way,Kotzebue,AK,99752,Northwest Arctic,Rural,,,,
,Pauline Aliitchaq Barr Health Clinic,House Ste 40,Deering,AK,99736,Northwest Arctic,Rural,,,,
,POINT HOPE CLINIC,101 MAIN STREET,Point Hope,AK,99766,North Slope,Rural,,,,
,Sally Harvey Memorial Clinic,Tundra Dr,Noorvik,AK,99763,Northwest Arctic,Rural,,,,
,SELAWIK CLINIC,N Tundra St,Selawik,AK,99770,Northwest Arctic,Rural,,,,
,SHUNGNAK CLINIC,Back St,Shungnak,AK,99773,Northwest Arctic,Rural,,,,
,Tigautchiaq Amainiq Health Clinic,Airport Rd,Buckland,AK,99727,Northwest Arctic,Rural,,,,
Primary Care,1029990232,NORTON SOUND HEALTH CORPORATION,Federally Qualified Health Center,Alaska,"Nome Census Area, AK",0,20,Designated,Rural,06/16/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ANIKKAN INUIT ILLUAGUTAAT CLINIC,PO BOX 189,Unalakleet,AK,99684-0189,Nome,Rural,,,,
,BESSIE KANINGOK HEALTH CLINIC,123 Maz Way,Gambell,AK,99742,Nome,Rural,,,,
,BREVIG MISSION CLINIC,PO BOX 85058,Brevig Mission,AK,99785-0058,Nome,Rural,,,,
,ELIM CLINIC,#1 Clinic Rd,Elim,AK,99739,Nome,Rural,,,,
,IRENE AUKONGAK DAGUMAAQ HC,Punguk St,Nome,AK,99762,Nome,Rural,,,,
,KATHERINE MIKSRUAQ OLANNA MEMORIAL HC,3066 Lagoonview,Shishmaref,AK,,Nome,Rural,,,,
,KOYUK CLINIC,101 MAIN ST,Koyuk,AK,99753,Nome,Rural,,,,
,LITTLE DIOMEDE CLINIC,#1 CLINIC RD,Nome,AK,99762,Nome,Rural,,,,
,NATCHIRSVIK HEALTH CLINIC,2 SCOW JOHN RD,White Mountain,AK,99784,Nome,Rural,,,,
,NORTON SOUND HEALTH CORPORATION,6000 Kanakanak Rd,Dillingham,AK,99576,Dillingham,Rural,,,,
,Norton Sound Health Corporation Family Medical Clinic,1000 Greg Kruschek Ave,Nome,AK,99762,Nome,Rural,,,,
,SAVOONGA CLINIC,# 1 CLINIC RD,Savoonga,AK,99769,Nome,Rural,,,,
,SHAKTOOLIK CLINIC,MAIN BUSINESS CENTER ST,Shaktoolik,AK,99771,Nome,Rural,,,,
,ST. MICHAEL CLINIC,101 Main Street,Saint Michael,AK,99659,Nome,Rural,,,,
,STEBBINS CLINIC,101 Main Street,Stebbins,AK,99671,Nome,Rural,,,,
,TELLER CLINIC,General Delivery,Teller,AK,99778-9999,Nome,Rural,,,,
,TOBY ANUNGAZUK SR. MEMORIAL HC,WALES CLINIC #1 CLINIC RD,Wales,AK,99783,Nome,Rural,,,,
Primary Care,1029990262,YAKUTAT TLINGIT TRIBE,Federally Qualified Health Center,Alaska,"Yakutat Borough, AK",0,7,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,YAKUTAT COMMUNITY HEALTH CENTER,712 W Ocean Cape Rd,Yakutat,AK,99689,Yakutat,Rural,,,,
,Yakutat Tlingit Tribe,716 W Ocean Cape Rd,Yakutat,AK,99689,Yakutat,Rural,,,,
Primary Care,1029990267,MAT SU HEALTH SERVICES INC,Federally Qualified Health Center,Alaska,"Matanuska-Susitna Borough, AK",0,20,Designated,Rural,09/30/2005,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Big Lake Clinic,3261 S Big Lake Rd,Wasilla,AK,99623,Matanuska-Susitna,Rural,,,,
,Burchell High School,1775 W Parks Hwy,Wasilla,AK,99654-6935,Matanuska-Susitna,Rural,,,,
,"Mat-Su Health Services, Inc.",1363 W Spruce Ave,Wasilla,AK,99654-5327,Matanuska-Susitna,Rural,,,,
Primary Care,10299902A5,COUNCIL OF ATHABASCAN TRIBAL GOVERNMENTS,Federally Qualified Health Center,Alaska,"Yukon-Koyukuk Census Area, AK",0,9,Designated,Rural,01/01/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ARCTIC VILLAGE HEALTH CLINIC,Main St,Arctic Village,AK,99722,Yukon-Koyukuk,Rural,,,,
,BEAVER HEALTH CLINIC,General Delivery,Beaver,AK,99724-9999,Yukon-Koyukuk,Rural,,,,
,BIRCH CREEK VILLAGE CLINIC,101 MAIN STREET,Fort Yukon,AK,99740,Yukon-Koyukuk,Rural,,,,
,COUNCIL OF ATHABASCAN TRIBAL GOVERNMENT,Spruce St,Fort Yukon,AK,99740,Yukon-Koyukuk,Rural,,,,
,MYRA ROBERTS CLINIC,101 Main St,Venetie,AK,99781,Yukon-Koyukuk,Rural,,,,
,YUKON FLATS HEALTH CENTER,Spruce St,Fort Yukon,AK,99740,Yukon-Koyukuk,Rural,,,,
Primary Care,1027067724,AICS Gustavus Community Clinic,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Alaska,"Hoonah-Angoon Census Area, AK",0,8,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,AICS Gustavus Community Clinic,Dolly Varden Rd,Gustavus,AK,99826,Hoonah-Angoon,Rural,,,,
Primary Care,1029990245,BETHEL FAMILY CLINIC,Federally Qualified Health Center,Alaska,"Bethel Census Area, AK",0,15,Designated,Rural,07/14/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BETHEL FAMILY CLINIC,4th Ave & Main St,Bethel,AK,99559,Bethel,Rural,,,,
,BETHEL FAMILY CLINIC DENTAL,660 3rd Ave,Bethel,AK,99559,Bethel,Rural,,,,
,BFC Main Clinic Building,430 Manignuk St,Bethel,AK,99559-0200,Bethel,Rural,,,,
Primary Care,1021267629,SEARHC AICS Whale Pass Clinic,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Alaska,"Prince of Wales-Hyder Census Area, AK",0,17,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SEARHC AICS Whale Pass Clinic,Community Building (1 Main St),Ketchikan,AK,99950,Prince of Wales-Hyder,Rural,,,,
Primary Care,1022532364,SEARHC AICS Point Baker Clinic,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Alaska,"Prince of Wales-Hyder Census Area, AK",0,8,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SEARHC AICS Point Baker Clinic,Community Building,Point Baker,AK,99927,Prince of Wales-Hyder,Rural,,,,
Primary Care,1029990263,"CROSS ROAD HEALTH MINISTRIES, INC.",Federally Qualified Health Center,Alaska,"Valdez-Cordova Census Area, AK",0,12,Designated,Rural,10/26/2002,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CRHM Admin Building,Glenn Hwy,Glennallen,AK,99588,Valdez-Cordova,Rural,,,,
,Cross Road Medical Center,Glenn Hwy,Glennallen,AK,99588,Valdez-Cordova,Rural,,,,
,Interior Alaska Medical Clinic,Alaska Hwy,Delta Junction,AK,99737,Southeast Fairbanks,Rural,,,,
Primary Care,1029990256,Southcentral Foundation,Federally Qualified Health Center,Alaska,"Anchorage Borough, AK",0,14,Designated,Non-Rural,08/22/2005,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,C’eyiits’ Hwnax Life House Community Health Center,11495 N Callison St,Sutton,AK,99674,Matanuska-Susitna,Rural,,,,
,Igiugig Village Health Clinic,4030 Clinic Drive,King Salmon,AK,99613,Bristol Bay,Rural,,,,
,Indian Creek Health Center,73 C St,Tyonek,AK,99682,Kenai Peninsula,Rural,,,,
,Kokhanok Clinic,Main Rd,Iliamna,AK,99606,Lake and Peninsula,Rural,,,,
,new McGrath Sub-Regional Health Center,10 DNR Rd,Mc Grath,AK,99627,Yukon-Koyukuk,Rural,,,,
,Nikolai Clinic,Salmonberry Lake Rd,Nikolai,AK,99691,Yukon-Koyukuk,Rural,,,,
,NILAVENA SUBREGIONAL CLINIC,101 AIRPORT RD,Iliamna,AK,99606,Lake and Peninsula,Rural,,,,
,Nondalton Clinic,1 Nondalton Street,Nondalton,AK,99640,Lake and Peninsula,Rural,,,,
,Pedro Bay Clinic,2516 Mountain Circle,Pedro Bay,AK,99647,Lake and Peninsula,Rural,,,,
,Port Alsworth Health Center,1 Flight Line Rd,Port Alsworth,AK,99653-9801,Lake and Peninsula,Rural,,,,
,Saint Paul CHC,1000 Polivenia Turnpike,Saint Paul Island,AK,99660,Aleutians West,Rural,,,,
,SCF Detox,4330 Elmore Rd,Anchorage,AK,99508-5907,Anchorage,Non-Rural,,,,
,SOUTHCENTRAL FOUNDATION,4501 Diplomacy Dr Ste 200,Anchorage,AK,99508-5919,Anchorage,Non-Rural,,,,
,TAKOTNA CLINIC,1 MAIN STREET,Takotna,AK,99675,Yukon-Koyukuk,Rural,,,,
,Temporary Site - Takotna Clinic,#1 Riverbank Dr,Takotna,AK,99675,Yukon-Koyukuk,Rural,,,,
Primary Care,1027473393,SEARHC AICS Nakukati Clinic,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Alaska,"Prince of Wales-Hyder Census Area, AK",0,8,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SEARHC AICS Nakukati Clinic,Naukati Community Church,Ketchikan,AK,99950,Prince of Wales-Hyder,Rural,,,,
Primary Care,1023624423,Craig Behavioral Health,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Alaska,"Prince of Wales-Hyder Census Area, AK",0,14,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Craig Behavioral Health,Craig Klawock Hwy,Craig,AK,99921,Prince of Wales-Hyder,Rural,,,,
Primary Care,1029127275,Mt. Edgecumbe High School,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Alaska,"Sitka Borough, AK",0,3,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Mt. Edgecumbe High School,1330 Seward Ave,Sitka,AK,99835-9418,Sitka,Rural,,,,
Primary Care,1029990237,INTERIOR COMMUNITY HEALTH CENTER INC,Federally Qualified Health Center,Alaska,"Fairbanks North Star Borough, AK",0,19,Designated,Non-Rural,06/16/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,INTERIOR COMMUNITY HEALTH CENTER,1606 23rd Ave,Fairbanks,AK,99701-6407,Fairbanks North Star,Non-Rural,,,,
,INTERIOR COMMUNITY HEALTH CENTER,Usibelli Spur Road,Healy,AK,99743,Denali,Rural,,,,
Primary Care,1029990241,Seldovia Village Tribe,Federally Qualified Health Center,Alaska,"Kenai Peninsula Borough, AK",0,15,Designated,Rural,06/16/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SVT Health & Wellness,880 E End Rd,Homer,AK,99603-7201,Kenai Peninsula,Rural,,,,
,SVT Health & Wellness,206 Main St,Seldovia,AK,99663,Kenai Peninsula,Rural,,,,
,SVT Health and Wellness - Anchor Point,72351 Milo Fritz Ave,Anchor Point,AK,99556,Kenai Peninsula,Rural,,,,
Primary Care,1021064223,SEARHC AICS Edna Bay,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Alaska,"Ketchikan Gateway Borough, AK",0,15,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SEARHC AICS Edna Bay,Sunrise Ln,Ketchikan,AK,99901,Ketchikan Gateway,Rural,,,,
Primary Care,1025667753,Shungnak Village Clinic,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Alaska,"Northwest Arctic Borough, AK",0,19,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Shungnak Village Clinic,Back St,Shungnak,AK,99773,Northwest Arctic,Rural,,,,
Primary Care,1029990238,"EASTERN ALEUTIAN TRIBES, INC.",Federally Qualified Health Center,Alaska,"Anchorage Borough, AK",0,9,Designated,Non-Rural,06/16/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ADAK CLINIC,Main St,Adak,AK,99546,Aleutians West,Rural,,,,
,ANESIA KUDRIN MEMORIAL CLINIC,113 MAIN STREET,Akutan,AK,99553-0113,Aleutians East,Rural,,,,
,Anna Hoblet Memorial Clinic,MAIN STREET,False Pass,AK,99583,Aleutians East,Rural,,,,
,ANNA LIVINGSTON MEMORIAL CLINIC,S Main St,Cold Bay,AK,99571,Aleutians East,Rural,,,,
,"EASTERN ALEUTIAN TRIBES, INC.",3380 C St Ste 100,Anchorage,AK,99503-3949,Anchorage,Non-Rural,,,,
,KING COVE CLINIC,Solcum Dr,King Cove,AK,99612,Aleutians East,Rural,,,,
,Paul Martin Gundersen Memorial Clinic,General Delivery,Nelson Lagoon,AK,99571-9999,Aleutians East,Rural,,,,
,SAND POINT CLINIC,PO BOX 172,Sand Point,AK,99661-0172,Aleutians East,Rural,,,,
,Whittier Community Health Center,Whittier St,Whittier,AK,99693,Valdez-Cordova,Rural,,,,
Primary Care,1029990295,Saint George Health Clinic,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Alaska,"Aleutians West Census Area, AK",0,9,Designated,Rural,10/26/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Saint George Health Clinic,934 Main Street,Saint George Island,AK,99591,Aleutians West,Rural,,,,
Primary Care,1026408540,Adak Health Clinic,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Alaska,"Aleutians West Census Area, AK",0,9,Designated,Rural,08/18/2019,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Adak Health Clinic,Main St,Adak,AK,99546,Aleutians West,Rural,,,,
Primary Care,1021285173,Gakona Health Clinic,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Alaska,"Valdez-Cordova Census Area, AK",0,8,Designated,Rural,08/18/2019,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Gakona Health Clinic,Glenn Highway Tok Cutoff,Gakona,AK,99586,Valdez-Cordova,Rural,,,,
Primary Care,1022509220,Whittier Clinic,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Alaska,"Valdez-Cordova Census Area, AK",0,8,Designated,Rural,08/18/2019,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Whittier Clinic,,Whittier,AK,99693,Valdez-Cordova,Rural,,,,
Primary Care,1028408660,Tazlina Village Clinic,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Alaska,"Valdez-Cordova Census Area, AK",0,8,Designated,Rural,08/18/2019,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Tazlina Village Clinic,,Glennallen,AK,99588,Valdez-Cordova,Rural,,,,
Primary Care,10299902AB,Eklutna Village Clinic,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Alaska,"Anchorage Borough, AK",0,2,Designated,Rural,10/02/2002,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Eklutna Village Clinic,26339 Eklutna Village Rd,Chugiak,AK,99567-5148,Anchorage,Rural,,,,
Primary Care,1021127063,Chenega Bay Village Clinic,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Alaska,"Valdez-Cordova Census Area, AK",0,10,Designated,Rural,08/18/2019,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Chenega Bay Village Clinic,625 Main St,Cordova,AK,99574,Valdez-Cordova,Rural,,,,
Primary Care,1028134478,Paul Martin Gundersen Memorial Clinic,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Alaska,"Aleutians East Borough, AK",0,14,Designated,Rural,08/18/2019,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Paul Martin Gundersen Memorial Clinic,40 S Main St,Cold Bay,AK,99571,Aleutians East,Rural,,,,
Primary Care,1024347930,Anesia Kudrin Memorial Clinic,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Alaska,"Aleutians East Borough, AK",0,14,Designated,Rural,08/18/2019,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Anesia Kudrin Memorial Clinic,PO BOX 113,Akutan,AK,99553-0113,Aleutians East,Rural,,,,
Primary Care,1025790456,Atka Villiage Clinic,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Alaska,"Aleutians West Census Area, AK",0,9,Designated,Rural,08/18/2019,09/09/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Atka Villiage Clinic,900 A Health Lane,Atka,AK,99547,Aleutians West,Rural,,,,
