data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
Primary Care,1043431549,LECHEE CLINIC,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Arizona,"Coconino County, AZ",0,18,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,LECHEE CLINIC,PO BOX 4810,Page,AZ,86040-4810,Coconino,Rural,,,,
Primary Care,10499904A8,Canyonlands Community Health Care,Federally Qualified Health Center,Arizona,"Coconino County, AZ",0,19,Designated,Rural,05/20/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Canyonlands Healthcare - Administration,827 Vista Ave,Page,AZ,86040-7501,Coconino,Rural,,,,
,Canyonlands Healthcare - Beaver Dam,3272 E Rio Virgin Rd,Littlefield,AZ,86432-3200,Mohave,Rural,,,,
,Canyonlands Healthcare - Chilchinbeto,Chilchinbeto Chapter House Complex,Chilchinbeto,AZ,86033,Navajo,Rural,,,,
,Canyonlands Healthcare - Clifton,10A Ward Canyon Rd,Clifton,AZ,85533-8233,Greenlee,Rural,,,,
,Canyonlands Healthcare - Duncan,227 Main St,Duncan,AZ,85534-9701,Greenlee,Rural,,,,
,Canyonlands Healthcare - Globe,5860 S Hospital Dr Ste 102,Globe,AZ,85501-9449,Gila,Rural,,,,
,Canyonlands Healthcare - Lake Powell,467 Vista Ave,Page,AZ,86040,Coconino,Rural,,,,
,Canyonlands Healthcare - Safford,2016 W 16th St,Safford,AZ,85546-4026,Graham,Rural,,,,
,Canyonlands Healthcare - Safford Integrated,1615 S 1st Ave,Safford,AZ,85546-2103,Graham,Rural,,,,
,Canyonlands Healthcare - Urgent Care,440 N Navajo Dr,Page,AZ,86040-0950,Coconino,Rural,,,,
Primary Care,1046117922,MOBILE HEALTH UNIT,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Arizona,"Pima County, AZ",0,20,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,MOBILE HEALTH UNIT,AZ-86,Sells,AZ,85634,Pima,Rural,,,,
Primary Care,1049543047,"PARKER MEDICAL CENTER, LTD",Rural Health Clinic,Arizona,"La Paz County, AZ",0,17,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"PARKER MEDICAL CENTER, LTD",905 S Fiesta Ave,Parker,AZ,85344-5152,La Paz,Rural,,,,
Primary Care,1046359789,WHITERIVER ELEMENTARY SCHOOL,"Indian Health Service, Tribal Health, and Urban Indian Health Organizations",Arizona,"Navajo County, AZ",0,20,Designated,Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,WHITERIVER ELEMENTARY SCHOOL,N 1st Ave,Whiteriver,AZ,85941,Navajo,Rural,,,,
Primary Care,10499904C7,"United Community Health Center-Maria Auxiliadora, Inc.",Federally Qualified Health Center,Arizona,"Pima County, AZ",0,19,Designated,Non-Rural,08/28/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Continental Family Medical Center,1260 S Campbell Ave Bldg 1,Green Valley,AZ,85614-0504,Pima,Non-Rural,,,,
,Mobile Dental,1260 S Campbell Ave Bldg 2,Green Valley,AZ,85614-0502,Pima,Non-Rural,,,,
,United Community Health Center at Amado,28720 S Nogales Hwy,Amado,AZ,85645-9997,Pima,Rural,,,,
,United Community Health Center at Arivaca,17388 W 3rd St,Arivaca,AZ,85601-0284,Pima,Rural,,,,
,United Community Health Center at Freeport McMoRan Copper & Gold Building,1260 S Campbell Ave Bldg 2,Green Valley,AZ,85614-0502,Pima,Non-Rural,,,,
,United Community Health Center at Green Valley Hospital,4475 S I 19 Frontage Rd,Green Valley,AZ,85614-6335,Pima,Non-Rural,,,,
,United Community Health Center at La Canada Pediatrics,18857 S La Canada Dr,Sahuarita,AZ,85629-7990,Pima,Non-Rural,,,,
,United Community Health Center at La Posada,670 S Park Centre Ave,Green Valley,AZ,85614-2132,Pima,Non-Rural,,,,
,United Community Health Center at Old Vail Middle School,13299 E Colossal Cave Rd,Vail,AZ,85641-9001,Pima,Non-Rural,,,,
,United Community Health Center at Sahuarita Heights,2875 E Sahuarita Rd,Sahuarita,AZ,85629-9434,Pima,Non-Rural,,,,
,United Community Health Center at Three Points,15921 W Ajo Hwy,Tucson,AZ,85735-2032,Pima,Non-Rural,,,,
Primary Care,10499904B6,"Mariposa Community Health Center, Inc.",Federally Qualified Health Center,Arizona,"Santa Cruz County, AZ",0,21,Designated,Rural,08/28/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Community Health Services Downtown,250 N Grand Ave,Nogales,AZ,85621-2637,Santa Cruz,Rural,,,,
,Mariposa Community Health Center Inc. - Administration Site,825 N Grand Ave Ste 100,Nogales,AZ,85621-2385,Santa Cruz,Rural,,,,
,MCHC - Business Operations Site,1740 N Mastick Way,Nogales,AZ,85621-1003,Santa Cruz,Rural,,,,
,MCHC - Community Health Services Site,1710 N Mastick Way,Nogales,AZ,85621-1013,Santa Cruz,Rural,,,,
,MCHC - Main Clinical Site,1852 N Mastick Way,Nogales,AZ,85621-1063,Santa Cruz,Rural,,,,
,MCHC - Mesquite Building Site,1835 N Mastick Way,Nogales,AZ,85621-1064,Santa Cruz,Rural,,,,
,MCHC - Patagonia Family Health Center Site,101 N Taylor Ln,Patagonia,AZ,85624-9600,Santa Cruz,Rural,,,,
,MCHC - Rio Rico Clinical Site,1103 Circulo Mercado,Rio Rico,AZ,85648-6248,Santa Cruz,Rural,,,,
,MCHC - Tubac Regional Health Center Site,2239 E Frontage Rd,Tubac,AZ,85646-9997,Santa Cruz,Rural,,,,
,MCHC - WIC Site,1820 N Mastick Way,Nogales,AZ,85621-1063,Santa Cruz,Rural,,,,
Primary Care,10499904QW,SAN LUIS WALK-IN CLINIC URGENT CARE & FAMILY CENTE,Rural Health Clinic,Arizona,"Yuma County, AZ",0,15,Designated,Non-Rural,10/14/2014,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SAN LUIS WALK-IN CLINIC URGENT CARE & FAMILY CENTE,214 W Main St,Somerton,AZ,85350,Yuma,Non-Rural,,,,
Primary Care,10499904C5,Mountain Park Health Center,Federally Qualified Health Center,Arizona,"Maricopa County, AZ",0,21,Designated,Non-Rural,08/28/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Mountain Park Health Center - 303 E Baseline Suite 200,303 E Baseline Rd Ste 200,Phoenix,AZ,85042-6530,Maricopa,Non-Rural,,,,
,Mountain Park Health Center - 303 E Baseline Suite 300,303 E Baseline Rd Ste 300,Phoenix,AZ,85042-6530,Maricopa,Non-Rural,,,,
,Mountain Park Health Center - Atkinson,4315 N Maryvale Pkwy,Phoenix,AZ,85031-1942,Maricopa,Non-Rural,,,,
,Mountain Park Health Center - Baseline,635 E Baseline Rd,Phoenix,AZ,85042-6551,Maricopa,Non-Rural,,,,
,Mountain Park Health Center - Baseline WIC,303 E Baseline Rd Ste 107,Phoenix,AZ,85042-6561,Maricopa,Non-Rural,,,,
,Mountain Park Health Center - Central Office,3003 N Central Ave Ste 1600,Phoenix,AZ,85012-2908,Maricopa,Non-Rural,,,,
,Mountain Park Health Center - Christown,5517 N 17th Ave,Phoenix,AZ,85015-2516,Maricopa,Non-Rural,,,,
,Mountain Park Health Center - Gateway,3830 E Van Buren St,Phoenix,AZ,85008-6920,Maricopa,Non-Rural,,,,
,Mountain Park Health Center - Goodyear,140 N Litchfield Rd Ste 200,Goodyear,AZ,85338-1226,Maricopa,Non-Rural,,,,
,Mountain Park Health Center - Goodyear Suite 102,140 N Litchfield Rd Ste 102,Goodyear,AZ,85338-1269,Maricopa,Non-Rural,,,,
,Mountain Park Health Center - Goodyear Suite 106,140 N Litchfield Rd Ste 106,Goodyear,AZ,85338-1226,Maricopa,Non-Rural,,,,
,Mountain Park Health Center - Goodyear WIC,140 N Litchfield Rd Ste 100,Goodyear,AZ,85338-1269,Maricopa,Non-Rural,,,,
,Mountain Park Health Center - Maryvale,6601 W Thomas Rd,Phoenix,AZ,85033-5700,Maricopa,Non-Rural,,,,
,Mountain Park Health Center - Tempe,1840 E Broadway Rd,Tempe,AZ,85282-1614,Maricopa,Non-Rural,,,,
,Temporary - Mountain Park Health Center 325 E Baseline,325 E Baseline Rd,Phoenix,AZ,85042-6589,Maricopa,Non-Rural,,,,
Primary Care,10499904B7,Sunset Community Health Center,Federally Qualified Health Center,Arizona,"Yuma County, AZ",0,16,Designated,Non-Rural,08/28/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SUNSET CHC - SAN LUIS DENTAL,801 N 2nd Ave,San Luis,AZ,85336-0676,Yuma,Non-Rural,,,,
,Sunset CHC Mobile Dental Unit,115 N Somerton Ave,Somerton,AZ,85350,Yuma,Non-Rural,,,,
,Sunset CHC School-Based Clinic at Somerton Middle School,1011 N Somerton Ave,Somerton,AZ,85350,Yuma,Non-Rural,,,,
,"Sunset CHC School-Based Clinic, Dateland School - Hyder School District No.16",S Avenue 64 E,Dateland,AZ,85333,Yuma,Rural,,,,
,"Sunset CHC School-Based Clinic, Mohawk Valley School - Mohawk Valley School District No.17",5151 S Avenue 39 E,Roll,AZ,85347-9500,Yuma,Rural,,,,
,"Sunset CHC School-based Clinic, O.C. Johnson Elementary School",1201 W 12th St,Yuma,AZ,85364-3605,Yuma,Non-Rural,,,,
,"Sunset CHC School-Based Clinic, Pecan Grove Elementary - Yuma Elementary School District No. 1",600 S 21st Ave,Yuma,AZ,85364-2727,Yuma,Non-Rural,,,,
,"Sunset CHC School-Based Clinic, Rancho Viejo - Crane Elementary School District No. 13",930 S Avenue C,Yuma,AZ,85364-3237,Yuma,Non-Rural,,,,
,"Sunset CHC School-Based Clinic, Wellton Elementary School- Wellton Elementary School District No. 24",29126 E San Jose Ave,Wellton,AZ,85356-6722,Yuma,Non-Rural,,,,
,Sunset CHC School-Based Mobile Medical Unit,115 N Somerton Ave,Somerton,AZ,85350,Yuma,Non-Rural,,,,
,"SUNSET CHC, INC. Yuma SITE",2060 W 24th St,Yuma,AZ,85364-6123,Yuma,Non-Rural,,,,
,"SUNSET COMMUNITY HEALTH CENTER, INC.",115 N Somerton Ave,Somerton,AZ,85350,Yuma,Non-Rural,,,,
,Sunset Community Health Center- San Luis,815 N Cesar Chavez St,San Luis,AZ,85336-6776,Yuma,Non-Rural,,,,
,Sunset Community Health Center- Wellton,10425 Williams St,Wellton,AZ,85356,Yuma,Non-Rural,,,,
,Sunset North Yuma Clinic,675 S Avenue B,Yuma,AZ,85364-2749,Yuma,Non-Rural,,,,
,Sunset North Yuma Dental Clinic,669 S Avenue B,Yuma,AZ,85364-2749,Yuma,Non-Rural,,,,
Primary Care,10499904Z6,LA PAZ MEDICAL SERVICES QUARTZSITE,Rural Health Clinic,Arizona,"La Paz County, AZ",0,15,Designated,Rural,05/03/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,LA PAZ MEDICAL SERVICES QUARTZSITE,150 E Tyson St,Parker,AZ,85344,La Paz,Rural,,,,
Primary Care,10499904C3,"NORTH COUNTRY HEALTHCARE, INC.",Federally Qualified Health Center,Arizona,"Coconino County, AZ",0,19,Designated,Non-Rural,08/28/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Kingman Clinic,1510 N Stockton Hill Rd,Kingman,AZ,86401-5173,Mohave,Rural,,,,
,NORTH COUNTRY - ASH FORK SITE,112 W Park Ave,Ash Fork,AZ,86320,Yavapai,Rural,,,,
,NORTH COUNTRY - BULLHEAD CITY,2585 Miracle Mile Ste 116,Bullhead City,AZ,86442-7562,Mohave,Rural,,,,
,NORTH COUNTRY - FLAGSTAFF CLINIC,2920 N 4th St,Flagstaff,AZ,86004-1816,Coconino,Non-Rural,,,,
,NORTH COUNTRY - FLAGSTAFF CO-LOCATION SITE,2187 N Vickey St Ste 2,Flagstaff,AZ,86004-6121,Coconino,Non-Rural,,,,
,NORTH COUNTRY - HOLBROOK CLINIC,2109 Navajo Blvd,Holbrook,AZ,86025-1822,Navajo,Rural,,,,
,North Country - Kingman Integration,3505 Western Ave,Kingman,AZ,86409-3071,Mohave,Rural,,,,
,NORTH COUNTRY - LAKE HAVASU CITY CLINIC,2090 Smoketree Ave N,Lake Havasu City,AZ,86403-5806,Mohave,Non-Rural,,,,
,NORTH COUNTRY - SHOW LOW CLINIC,2650 E Show Low Lake Rd,Show Low,AZ,85901-7955,Navajo,Rural,,,,
,NORTH COUNTRY - SPRINGERVILLE CLINIC,488 S Mountain Ave,Springerville,AZ,85938-5103,Apache,Rural,,,,
,NORTH COUNTRY - UNINCORPORATED FLAGSTAFF,1120 W University Ave,Flagstaff,AZ,86001-2851,Coconino,Non-Rural,,,,
,NORTH COUNTRY - WINSLOW SITE,620 Lee St,Winslow,AZ,86047-2435,Navajo,Rural,,,,
,NORTH COUNTRY CHC-SELIGMAN SITE,22585 W Oak St,Seligman,AZ,86337,Yavapai,Rural,,,,
,NORTH COUNTRY HEALTHCARE - WILLIAMS,300 S 6th St,Williams,AZ,86046-0110,Coconino,Rural,,,,
,North Country HealthCare Mobile Unit,1501 S Yale St Ste 252,Flagstaff,AZ,86001-7336,Coconino,Non-Rural,,,,
,North Country HealthCare- Flagstaff Pediatrics,1501 S Yale St Ste 252,Flagstaff,AZ,86001-7336,Coconino,Non-Rural,,,,
,North Country HealthCare- Payson,126 E Main St Ste B,Payson,AZ,85541-5488,Gila,Rural,,,,
,NORTHY COUNTRY - GRAND CANYON SITE,1 Clinic Rd,Grand Canyon,AZ,86023-0290,Coconino,Rural,,,,
,Temporary Site-North Country at Coconino Community College,3000 N 4th St,Flagstaff,AZ,86004-1831,Coconino,Non-Rural,,,,
Primary Care,10499904C2,"Chiricahua Community Health Centers, Inc.",Federally Qualified Health Center,Arizona,"Cochise County, AZ",0,19,Designated,Rural,08/28/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Adel Mobile Medical Unit,815 E 15th St,Douglas,AZ,85607-1631,Cochise,Rural,,,,
,CCHCI Mobile Clinic,"Chiricahua Community Health Centers, Inc  Cochise County  PO Box 263  Elfrida, AZ 85610",Elfrida,AZ,85610,Cochise,Rural,,,,
,CCHCI Mobile Dental Unit,1100 N F Ave,Douglas,AZ,85607-1919,Cochise,Rural,,,,
,CCHCI Mobile Medical Unit,1100 N F Ave,Douglas,AZ,85607-1919,Cochise,Rural,,,,
,CCHCI SEABHS Clinic,4755 Campus Dr,Sierra Vista,AZ,85635-2449,Cochise,Non-Rural,,,,
,Chiricahua Community Health Center Douglas Administrative Building,1205 F Ave,Douglas,AZ,85607,Cochise,Rural,,,,
,Chiricahua Community Health Centers Inc. Pediatric Center of Excellence,815 E 15th St,Douglas,AZ,85607-1631,Cochise,Rural,,,,
,"Chiricahua Community Health Centers, Inc. Benson Family Health Center",335 S Ocotillo Ave,Benson,AZ,85602-6406,Cochise,Rural,,,,
,"Chiricahua Community Health Centers, Inc. Bisbee Clinic",310 Arizona St,Bisbee,AZ,85603-1502,Cochise,Rural,,,,
,"Chiricahua Community Health Centers, Inc. Bisbee Family Health Center",108 Arizona St,Bisbee,AZ,85603-1804,Cochise,Rural,,,,
,"Chiricahua Community Health Centers, Inc. Bisbee Pharmacy",307 Arizona St,Bisbee,AZ,85603-1501,Cochise,Rural,,,,
,"Chiricahua Community Health Centers, Inc. Call Center",1127 N F Ave,Douglas,AZ,85607-1918,Cochise,Rural,,,,
,"Chiricahua Community Health Centers, Inc. Cliff Whetten Clinic",10566 N Highway 191,Elfrida,AZ,85610-9021,Cochise,Rural,,,,
,"Chiricahua Community Health Centers, Inc. Douglas Pharmacy and Specialty Clinic",1111 N F Ave,Douglas,AZ,85607-1918,Cochise,Rural,,,,
,"Chiricahua Community Health Centers, Inc. Early Childhood Center of Excellence",1151 E 16th St,Douglas,AZ,85607-1603,Cochise,Rural,,,,
,"Chiricahua Community Health Centers, Inc. Jennifer &#39;Ginger&#39; Ryan Clinic",1100 N F Ave,Douglas,AZ,85607-1919,Cochise,Rural,,,,
,"Chiricahua Community Health Centers, Inc. Ronald Mobile Dental Clinic",115 Calle Portal,Sierra Vista,AZ,85635-2950,Cochise,Non-Rural,,,,
,"Chiricahua Community Health Centers, Inc. Sierra Vista Adult Clinic",155 Calle Portal Ste 300,Sierra Vista,AZ,85635-2900,Cochise,Non-Rural,,,,
,"Chiricahua Community Health Centers, Inc. Sierra Vista Family Dental Center and Administration",115 Calle Portal,Sierra Vista,AZ,85635-2950,Cochise,Non-Rural,,,,
,"Chiricahua Community Health Centers, Inc. Sierra Vista Pediatrics",155 Calle Portal Ste 700,Sierra Vista,AZ,85635-2973,Cochise,Non-Rural,,,,
,Dougals Administration Office-1201 F Avenue,1201 N F Ave,Douglas,AZ,85607-1920,Cochise,Rural,,,,
,Douglas Administrative Officer-1203 'F' Avenue,1203 N F Ave,Douglas,AZ,85607-1920,Cochise,Rural,,,,
,Elfrida East,10567 N Highway 191,Elfrida,AZ,85610-9022,Cochise,Rural,,,,
,Medical Mobile Clinic- &#39;Hank&#39;,815 E 15th St,Douglas,AZ,85607-1631,Cochise,Rural,,,,
,Mobile Medical Clinic 'Sue',1100 N F Ave,Douglas,AZ,85607-1919,Cochise,Rural,,,,
,Sierra Vista Administration Office,155 Calle Portal Ste 100,Sierra Vista,AZ,85635-2900,Cochise,Non-Rural,,,,
,Sierra Vista Administration Office Suite 400,155 Calle Portal Ste 400,Sierra Vista,AZ,85635-2900,Cochise,Non-Rural,,,,
,Sierra Vista Administrative Office Suite 600,155 Calle Portal Ste 600,Sierra Vista,AZ,85635-2973,Cochise,Non-Rural,,,,
,Willcox Mobile Administrative Location,1140 W Fremont St # 8,Willcox,AZ,85643-1500,Cochise,Rural,,,,
Primary Care,10699906Y5,Tri-State Community Healthcare Center,Federally Qualified Health Center,California,"San Bernardino County, CA",0,21,Designated,Rural,08/01/2015,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Tri-State Community Healthcare Center,1402 Bailey Ave,Needles,CA,92363-3104,San Bernardino,Rural,,,,
,Tri-State Community Healthcare Center,4141 1/2 Verdugo Rd,Los Angeles,CA,90065-3820,Los Angeles,Non-Rural,,,,
,Tri-State Community Healthcare Center- Los Angeles,4137 Verdugo Rd,Los Angeles,CA,90065-3820,Los Angeles,Non-Rural,,,,
,Tri-State Community Healthcare Center- Mobile Unit,11888 Bartlett Ave,Adelanto,CA,92301-1709,San Bernardino,Non-Rural,,,,
,Tri-State Community Healthcare Center- Mohave Valley,8700 AZ-95,Mohave Valley,AZ,86440,Mohave,Rural,,,,
,Tri-State Community Healthcare Center- Needles Administrative Site,1406 Bailey Ave Ste H,Needles,CA,92363-3115,San Bernardino,Rural,,,,
,Tri-State Community Healthcare Center-Adelanto,11888 Bartlett Ave,Adelanto,CA,92301-1709,San Bernardino,Non-Rural,,,,
,Tri-State Community Healthcare Center-Hemet,540 N San Jacinto St Ste P,Hemet,CA,92543-3154,Riverside,Non-Rural,,,,
Primary Care,10499904QD,COPPER QUEEN COMMUNITY HOSPITAL-BISBEE RHC,Rural Health Clinic,Arizona,"Cochise County, AZ",0,16,Designated,Rural,02/28/2012,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,COPPER QUEEN COMMUNITY HOSPITAL-BISBEE RHC,101 Cole Ave,Bisbee,AZ,85603-1327,Cochise,Rural,,,,
Primary Care,10499904QY,Circle the City,Federally Qualified Health Center,Arizona,"Maricopa County, AZ",0,21,Designated,Non-Rural,05/01/2015,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Circle the City Administrative Office,300 W Clarendon Ave STE 200,Phoenix,AZ,85013-3422,Maricopa,Non-Rural,,,,
,Circle the City After Hours Clinic - CASS,230 S 12th Ave,Phoenix,AZ,85007-3101,Maricopa,Non-Rural,,,,
,Circle the City After Hours Clinic - LDRC,1125 W Jackson St,Phoenix,AZ,85007-3110,Maricopa,Non-Rural,,,,
,Circle the City Family Health Center - UMOM Campus,3333 E Van Buren St,Phoenix,AZ,85008-6812,Maricopa,Non-Rural,,,,
,"Circle the City Family Health Center, Downtown Campus",220 S 12th Ave,Phoenix,AZ,85007-3101,Maricopa,Non-Rural,,,,
,Circle the City Medical Respite Center,333 W Indian School Rd,Phoenix,AZ,85013-3205,Maricopa,Non-Rural,,,,
,"Circle the City Medical Respite Center, Downtown Campus",210 S 12th Ave,Phoenix,AZ,85007-3101,Maricopa,Non-Rural,,,,
,Circle the City Mobile Clinic II,3522 N 3rd Ave,Phoenix,AZ,85013-3903,Maricopa,Non-Rural,,,,
,Circle the City Mobile Clinic III,3522 N 3rd Ave,Phoenix,AZ,85013-3903,Maricopa,Non-Rural,,,,
