data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
Primary Care,1449994423,"Wood River Health Services, Inc.",Federally Qualified Health Center,Rhode Island,"Washington County, RI",0,15,Designated,Non-Rural,10/26/2002,02/24/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,"11 Wells Street, Suite 6",11 Wells St Ste 6,Westerly,RI,02891-2998,Washington,Non-Rural,,,,
,"WOOD RIVER HEALTH SERVICES, INC.",823 Main St,Hope Valley,RI,02832-1920,Washington,Non-Rural,,,,
,WRHS Westerly Site,17 Wells St Ste 202,Westerly,RI,02891-2923,Washington,Non-Rural,,,,
Primary Care,1449994433,Tri-County Community Action Agency,Federally Qualified Health Center,Rhode Island,"Providence County, RI",0,19,Designated,Non-Rural,10/26/2002,02/24/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Tri-County Community Health Center,1126 Hartford Ave,Johnston,RI,02919-7109,Providence,Non-Rural,,,,
,Tri-County Community Health Center of North Providence,33 Maple St,North Providence,RI,02911-2415,Providence,Non-Rural,,,,
Primary Care,1449994432,"Comprehensive Community Action, Inc.",Federally Qualified Health Center,Rhode Island,"Providence County, RI",0,19,Designated,Non-Rural,10/26/2002,02/24/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CCA INC. BEHAVIORAL HEALTH,311 Doric Ave,Cranston,RI,02910-2903,Providence,Non-Rural,,,,
,CCAP: Integrated Primary Care Partners,2756 Post Rd Ste 103,Warwick,RI,02886-3003,Kent,Non-Rural,,,,
,EVERETT C. WILCOX FAMILY HEALTH CENTER,226 Buttonwoods Ave,Warwick,RI,02886-7541,Kent,Non-Rural,,,,
,FAMILY HEALTH SERVICES - CRANSTON,1090 Cranston St,Cranston,RI,02920-7323,Providence,Non-Rural,,,,
,FAMILY HEALTH SVCS OF COVENTRY,191 Macarthur Blvd,Coventry,RI,02816-7244,Kent,Non-Rural,,,,
,MOLAR EXPRESS-DENTAL VAN,311 Doric Ave,Cranston,RI,02910-2903,Providence,Non-Rural,,,,
Primary Care,1449994422,"Blackstone Valley Community Health Care, Inc.",Federally Qualified Health Center,Rhode Island,"Providence County, RI",0,15,Designated,Non-Rural,10/26/2002,03/05/2020
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,BLACKSTONE VALLEY COMM HLTH CTR,9 Chestnut St,Central Falls,RI,02863-2005,Providence,Non-Rural,,,,
,"Blackstone Valley Community Health Care, Inc.",39 East Ave,Pawtucket,RI,02860-4003,Providence,Non-Rural,,,,
,BVCHC Administration,36 Park Pl,Pawtucket,RI,02860-4075,Providence,Non-Rural,,,,
,BVCHC Administrative Support Site,42 Park Pl,Pawtucket,RI,02860-4010,Providence,Non-Rural,,,,
,BVCHC Central Falls,1000 Broad St,Central Falls,RI,02863-1507,Providence,Non-Rural,,,,
,BVCHC DENTAL Health Center,210 Main St,Pawtucket,RI,02860-4008,Providence,Non-Rural,,,,
,BVCHC Main Street Satellite,1145 Main St,Pawtucket,RI,02860-4807,Providence,Non-Rural,,,,
,CENTRAL FALLS HIGH SCHOOL CLINIC,24 Summer St,Central Falls,RI,02863-2142,Providence,Non-Rural,,,,
Primary Care,1446048532,Low Income - Woonsocket,Low Income Population HPSA,Rhode Island,"Providence County, RI",2.72,11,Designated,Non-Rural,02/25/2013,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Rhode Island,Providence County,Woonsocket city,County Subdivision,4400780780,Non-Rural,,,,,
Primary Care,1446742084,Low Income - Providence City,Low Income Population HPSA,Rhode Island,"Providence County, RI",9,9,Designated,Non-Rural,02/28/2013,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Rhode Island,Providence County,Providence city,County Subdivision,4400759000,Non-Rural,,,,,
Primary Care,1446939783,Low Income - Pawtucket/Central Falls,Low Income Population HPSA,Rhode Island,"Providence County, RI",2.93,7,Designated,Non-Rural,06/08/2000,10/28/2017
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Rhode Island,Providence County,Central Falls city,County Subdivision,4400714140,Non-Rural,,,,,
,Rhode Island,Providence County,Pawtucket city,County Subdivision,4400754640,Non-Rural,,,,,
Primary Care,1442021036,New Shoreham,Geographic HPSA,Rhode Island,"Washington County, RI",1.62,15,Designated,Rural,07/06/2018,07/06/2018
,Component State Name,Component County Name,Component Name,Component Type,Component GEOID,Component Rural Status,,,,,
,Rhode Island,Washington County,415,Census Tract,44009041500,Rural,,,,,
