data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find,data.HRSA.gov – HPSA Find
,UNITED HEALTH CENTERS LEMOORE,1270 N Lemoore Ave,Lemoore,CA,93245-2350,Kings,Non-Rural,,,,
,UNITED HEALTH CENTERS MENDOTA,121 Barboza St,Mendota,CA,93640-1901,Fresno,Rural,,,,
,UNITED HEALTH CENTERS MILBURN,6810 N Milburn Ave,Fresno,CA,93722-2155,Fresno,Non-Rural,,,,
,UNITED HEALTH CENTERS ORANGE COVE,445 11th St,Orange Cove,CA,93646-2211,Fresno,Rural,,,,
,UNITED HEALTH CENTERS PARLIER,650 S Zediker Ave,Parlier,CA,93648-2666,Fresno,Non-Rural,,,,
,UNITED HEALTH CENTERS PARLIER SCHOOL BASED HEALTH CENTER,601 3rd St,Parlier,CA,93648-2028,Fresno,Non-Rural,,,,
,United Health Centers Raisin City Health Center,6425 W Bowles Ave,Raisin City,CA,93652,Fresno,Non-Rural,,,,
,UNITED HEALTH CENTERS SANGER,2502 Jensen Ave,Sanger,CA,93657-2447,Fresno,Non-Rural,,,,
,UNITED HEALTH CENTERS--HURON,13th St,Huron,CA,93234,Fresno,Rural,,,,
,United Health Centers--Lemoore,250 E Hanford Armona Rd,Lemoore,CA,93245-2132,Kings,Non-Rural,,,,
,UNITED HEALTH CENTERS--SELMA,2705 Highland Ave,Selma,CA,93662-3389,Fresno,Rural,,,,
,United Health Centers--Selma Rose Health Center,1201 Rose Ave,Selma,CA,93662-3227,Fresno,Rural,,,,
Primary Care,10699906UW,Families Together Of Orange County,Federally Qualified Health Center Look-alike,California,"Orange County, CA",0,18,Designated,Non-Rural,12/16/2016,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Families Together of Orange County,661 W 1st St Ste G,Tustin,CA,92780-2939,Orange,Non-Rural,,,,
,Families Together of Orange County,661 W 1st St Ste A,Tustin,CA,92780-2939,Orange,Non-Rural,,,,
,Families Together of Orange County - Garden Grove,9918 Katella Ave Ste A,Anaheim,CA,92804-6466,Orange,Non-Rural,,,,
,Families Together of Orange County-Mobile Clinic,661 W 1st St Ste G,Tustin,CA,92780-2939,Orange,Non-Rural,,,,
,Families Together of Orange County-Wellness Center,621 W 1st St,Tustin,CA,92780-2950,Orange,Non-Rural,,,,
Primary Care,10699906NO,SUTTER COAST HEALTH CENTER,Rural Health Clinic,California,"Del Norte County, CA",0,17,Designated,Rural,06/30/2009,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,SUTTER COAST HEALTH CENTER,785 E Washington Blvd Ste 10,Crescent City,CA,95531-8372,Del Norte,Rural,,,,
Primary Care,10699906NH,BARTZ-ALTADONNA COMMUNITY HEALTH CENTER,Federally Qualified Health Center,California,"Los Angeles County, CA",0,19,Designated,Non-Rural,04/09/2010,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,9300 North Loop Blvd California City 93505,9300 N Loop Blvd,California City,CA,93505-2269,Kern,Rural,,,,
,Bartz-Altadonna Community Health Center,43322 Gingham Ave,Lancaster,CA,93535-4576,Los Angeles,Non-Rural,,,,
,SUD-MH  Medical Mobile Unit,43322 Gingham Ave Ste 104,Lancaster,CA,93535-4577,Los Angeles,Non-Rural,,,,
,WEDOCCAV Mobile Van,43322 Gingham Ave,Lancaster,CA,93535-4576,Los Angeles,Non-Rural,,,,
Primary Care,10699906EG,ADVENTIST HEALTH REEDLEY,Rural Health Clinic,California,"Kings County, CA",0,15,Designated,Rural,10/28/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,ADVENTIST HEALTH REEDLEY,1212 Hanna Ave,Corcoran,CA,93212-2313,Kings,Rural,,,,
Primary Care,10699906H1,MISSION AREA HEALTH ASSOCIATES,Federally Qualified Health Center,California,"San Francisco County, CA",0,18,Designated,Non-Rural,10/21/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Edgewood Center Clinic,1801 Vicente St,San Francisco,CA,94116-2923,San Francisco,Non-Rural,,,,
,EXCELSIOR CLINIC,4434 Mission St,San Francisco,CA,94112-1927,San Francisco,Non-Rural,,,,
,MISSION NEIGHBORHOOD HEALTH CENTER,240 Shotwell St,San Francisco,CA,94110-1323,San Francisco,Non-Rural,,,,
,MISSION NEIGHBORHOOD RESOURCE CT,165 Capp St,San Francisco,CA,94110-1209,San Francisco,Non-Rural,,,,
Primary Care,10699906I4,Friends Of Family Health Center,Federally Qualified Health Center,California,"Orange County, CA",0,18,Designated,Non-Rural,06/01/2012,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Friends of Family Health Center,501 S Idaho St,La Habra,CA,90631-6047,Orange,Non-Rural,,,,
,Friends of Family Health Center - Tustin,13152 Newport Ave Ste B,Tustin,CA,92780-3469,Orange,Non-Rural,,,,
Primary Care,10699906X3,QueensCare Health Centers,Federally Qualified Health Center,California,"Los Angeles County, CA",0,15,Designated,Non-Rural,09/30/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,QueensCare Health Centers,150 N Reno St,Los Angeles,CA,90026-4656,Los Angeles,Non-Rural,,,,
,QueensCare Health Centers,950 S Grand Ave Fl 2,Los Angeles,CA,90015-3999,Los Angeles,Non-Rural,,,,
,QueensCare Health Centers,4448 York Blvd,Los Angeles,CA,90041-3328,Los Angeles,Non-Rural,,,,
,QueensCare Health Centers,4618 Fountain Ave,Los Angeles,CA,90029-1977,Los Angeles,Non-Rural,,,,
,QueensCare Health Centers,4816 E 3rd St,Los Angeles,CA,90022-1602,Los Angeles,Non-Rural,,,,
,QueensCare Health Centers - Westlake North,303 Loma Dr Ste 202,Los Angeles,CA,90017-1103,Los Angeles,Non-Rural,,,,
Primary Care,10699906BH,WILMINGTON COMMUNITY CLINIC,Federally Qualified Health Center,California,"Los Angeles County, CA",0,19,Designated,Non-Rural,09/30/2005,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Mary B. Henry Community Clinic,10901 S Vermont Ave,Los Angeles,CA,90044-3015,Los Angeles,Non-Rural,,,,
,Wilmington Community Clinic,1009 N Avalon Blvd,Wilmington,CA,90744-4505,Los Angeles,Non-Rural,,,,
,Wilmington Community Clinic,1891 N Gaffey St Ste 234,San Pedro,CA,90731-1270,Los Angeles,Non-Rural,,,,
Primary Care,10699906H3,"Community Health Centers Of The Central Coast, Inc.",Federally Qualified Health Center,California,"San Luis Obispo County, CA",0,18,Designated,Non-Rural,10/21/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,CHC -  Mobile Dental 2,2050 S Blosser Rd,Santa Maria,CA,93458-7310,Santa Barbara,Non-Rural,,,,
,CHC - Administrative Headquarters,2050 S Blosser Rd,Santa Maria,CA,93458-7310,Santa Barbara,Non-Rural,,,,
,CHC - ADMINISTRATIVE SKYWAY,2318 Skyway Dr,Santa Maria,CA,93455-1115,Santa Barbara,Non-Rural,,,,
,CHC - LOS ALAMOS,429 Leslie St,Los Alamos,CA,93440-5019,Santa Barbara,Rural,,,,
,CHC - MOBILE MEDICAL VAN 2,200 W Williams St,Santa Maria,CA,93458-1704,Santa Barbara,Non-Rural,,,,
,CHC - PUBLIC HOUSING MOBILE MEDICAL 1,2050 S Blosser Rd,Santa Maria,CA,93458-7310,Santa Barbara,Non-Rural,,,,
,CHC - SANTA MARIA HIGH SCHOOL,829 S Lincoln St Spc 908,Santa Maria,CA,93458-6112,Santa Barbara,Non-Rural,,,,
,CHC - SLO County Mobile Dental 1,2050 S Blosser Rd,Santa Maria,CA,93458-7310,Santa Barbara,Non-Rural,,,,
,CHC - TEMPLETON WOMEN'S HEALTH,292 Posada Ln Ste A,Templeton,CA,93465-4054,San Luis Obispo,Non-Rural,,,,
,CHC Mobile Dental 3,2050 S Blosser Rd,Santa Maria,CA,93458-7310,Santa Barbara,Non-Rural,,,,
,CHC PALISADE WOMEN&#39;S HEALTH,210 S Palisade Dr Ste 102,Santa Maria,CA,93454-5932,Santa Barbara,Non-Rural,,,,
,CHC SLO HOMELESS MOBILE MEDICAL 3,2801 Santa Maria Way,Santa Maria,CA,93455-2118,Santa Barbara,Non-Rural,,,,
,COMMUNITY HEALTH CENTERS - ARROYO GRANDE,1205 E Grand Ave Ste H,Arroyo Grande,CA,93420-2419,San Luis Obispo,Non-Rural,,,,
,COMMUNITY HEALTH CENTERS - DEL MAR,2120 Cienaga St,Oceano,CA,93445-9016,San Luis Obispo,Non-Rural,,,,
,Community Health Centers - New Cuyama,4711 Highway 166,New Cuyama,CA,93254,Santa Barbara,Rural,,,,
,COMMUNITY HEALTH CENTERS - PRADO,40 Prado Rd,San Luis Obispo,CA,93401-7313,San Luis Obispo,Non-Rural,,,,
,COMMUNITY HEALTH CENTERS - SAN MIGUEL,1385 Mission St,San Miguel,CA,93451,San Luis Obispo,Non-Rural,,,,
,COMMUNITY HEALTH CENTERS - SANTA MARIA II,1835 N Broadway,Santa Maria,CA,93454-1404,Santa Barbara,Non-Rural,,,,
,COMMUNITY HEALTH CENTERS ARBOR,1418 E Main St Ste 210,Santa Maria,CA,93454-4836,Santa Barbara,Non-Rural,,,,
,COMMUNITY HEALTH CENTERS ARROYO GRANDE,260 Station Way,Arroyo Grande,CA,93420-3359,San Luis Obispo,Non-Rural,,,,
,Community Health Centers Atascadero,7512 Morro Rd,Atascadero,CA,93422-4404,San Luis Obispo,Non-Rural,,,,
,COMMUNITY HEALTH CENTERS BROADWAY DENTAL,210 N Broadway,Santa Maria,CA,93454-4415,Santa Barbara,Non-Rural,,,,
,COMMUNITY HEALTH CENTERS CAMBRIA,2515 Main St Ste B&C,Cambria,CA,93428-3407,San Luis Obispo,Rural,,,,
,Community Health Centers Casa,77 Casa St Ste 201,San Luis Obispo,CA,93405-5806,San Luis Obispo,Non-Rural,,,,
,COMMUNITY HEALTH CENTERS COASTAL DENTAL,1304 S Miller St,Santa Maria,CA,93454-6904,Santa Barbara,Non-Rural,,,,
,COMMUNITY HEALTH CENTERS DEL VALLE,430 S Blosser Rd,Santa Maria,CA,93458-4908,Santa Barbara,Non-Rural,,,,
,COMMUNITY HEALTH CENTERS GUADALUPE,4723 W Main St Ste H,Guadalupe,CA,93434-1787,Santa Barbara,Non-Rural,,,,
,COMMUNITY HEALTH CENTERS LOMPOC,425 W Central Ave,Lompoc,CA,93436-2805,Santa Barbara,Non-Rural,,,,
,COMMUNITY HEALTH CENTERS LOS ROBLES,2800 Riverside Ave Ste 101,Paso Robles,CA,93446-1312,San Luis Obispo,Non-Rural,,,,
,COMMUNITY HEALTH CENTERS OCEANO,1981 Cienaga St,Oceano,CA,93445-9029,San Luis Obispo,Non-Rural,,,,
,COMMUNITY HEALTH CENTERS PASO,416A Spring St,Paso Robles,CA,93446-3126,San Luis Obispo,Non-Rural,,,,
,COMMUNITY HEALTH CENTERS SAN LUIS OBISPO II,1551 Bishop St Ste B-260,San Luis Obispo,CA,93401-4635,San Luis Obispo,Non-Rural,,,,
,COMMUNITY HEALTH CENTERS SANTA MARIA,2801 Santa Maria Way,Santa Maria,CA,93455-2118,Santa Barbara,Non-Rural,,,,
,COMMUNITY HEALTH CENTERS SANTA MARIA III,1414 S Miller St Ste 8,Santa Maria,CA,93454-6961,Santa Barbara,Non-Rural,,,,
,COMMUNITY HEALTH CENTERS TEMPLETON,1330 Las Tablas Rd,Templeton,CA,93465-9758,San Luis Obispo,Non-Rural,,,,
,COMMUNITY HEALTH CENTERS WOMENS HEALTH,1551 Bishop St Ste 240,San Luis Obispo,CA,93401-4661,San Luis Obispo,Non-Rural,,,,
,DOCTORS OFFICE/FAIR OAKS COMMUNITY HEALTH CENTERS,1057 E Grand Ave,Arroyo Grande,CA,93420-2504,San Luis Obispo,Non-Rural,,,,
,NIPOMO COMMUNITY MEDICAL CENTER,150 Tejas Pl,Nipomo,CA,93444-9123,San Luis Obispo,Non-Rural,,,,
Primary Care,1065510997,"White Memorial Community Health Center, A California Nonprofit Public Benefit Corporation",Federally Qualified Health Center Look-alike,California,"Los Angeles County, CA",0,13,Designated,Non-Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,White Memorial Community Health Center-Administration,1828 E Cesar E Chavez Ave Ste 6100,Los Angeles,CA,90033-2597,Los Angeles,Non-Rural,,,,
,WMCHC-Dental,1828 E Cesar E Chavez Ave Ste 4100,Los Angeles,CA,90033-2400,Los Angeles,Non-Rural,,,,
,WMCHC-Medical and Mental Health,1828 E Cesar E Chavez Ave Ste 5000,Los Angeles,CA,90033-2487,Los Angeles,Non-Rural,,,,
Primary Care,10699906KH,WESTSIDE FAMILY HEALTH CENTER,Federally Qualified Health Center,California,"Los Angeles County, CA",0,19,Designated,Non-Rural,09/30/2007,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Malibu High School,30215 Morning View Dr,Malibu,CA,90265-3616,Los Angeles,Non-Rural,,,,
,Olympic High School,721 Ocean Park Blvd,Santa Monica,CA,90405-3811,Los Angeles,Non-Rural,,,,
,Santa Monica College,1900 Pico Blvd,Santa Monica,CA,90405-1628,Los Angeles,Non-Rural,,,,
,Westchester Enriched Sciences Magnets,7400 W Manchester Ave,Los Angeles,CA,90045-2322,Los Angeles,Non-Rural,,,,
,WESTSIDE FAMILY HEALTH CENTER,1711 Ocean Park Blvd,Santa Monica,CA,90405-4901,Los Angeles,Non-Rural,,,,
,Westside Family Health Center,3861 Sepulveda Blvd,Culver City,CA,90230-4605,Los Angeles,Non-Rural,,,,
,Westside Family Health Center Mobile Medical Unit (MMU),1711 Ocean Park Blvd,Santa Monica,CA,90405-4901,Los Angeles,Non-Rural,,,,
,Westside Family Health Center-Venice Boulevard,11101 Venice Blvd,Los Angeles,CA,90034-6914,Los Angeles,Non-Rural,,,,
Primary Care,10699906F8,AMPLA HEALTH,Federally Qualified Health Center,California,"Sutter County, CA",0,18,Designated,Non-Rural,07/15/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Ampla Health - Yuba City Medical,1000 Sutter St,Yuba City,CA,95991-3504,Sutter,Non-Rural,,,,
,Ampla Health Arbuckle Medical & Dental,89 Putnam Way,Arbuckle,CA,95912-9814,Colusa,Rural,,,,
,Ampla Health Chico Dental,236 W East Ave,Chico,CA,95926-7235,Butte,Non-Rural,,,,
,Ampla Health Chico Medical & Pediatrics,680 Cohasset Rd,Chico,CA,95926-2213,Butte,Non-Rural,,,,
,Ampla Health Colusa Medical & Dental,555 Fremont St,Colusa,CA,95932-2534,Colusa,Rural,,,,
,Ampla Health Corporate Office,935 Market St,Yuba City,CA,95991-4217,Sutter,Non-Rural,,,,
,Ampla Health Gridley Medical,520 Kentucky St,Gridley,CA,95948-2116,Butte,Rural,,,,
,Ampla Health Hamilton City Medical,278 Main St,Hamilton City,CA,95951,Glenn,Rural,,,,
,Ampla Health Lindhurst Medical & Dental,4941 Olivehurst Ave,Olivehurst,CA,95961-4225,Yuba,Non-Rural,,,,
,Ampla Health Los Molinos Medical,7981 State Highway 99E,Los Molinos,CA,96055-9782,Tehama,Rural,,,,
,Ampla Health Magalia Medical Clinic,14137 Lakeridge Cir Ste C,Magalia,CA,95954-9470,Butte,Rural,,,,
,Ampla Health Orland Medical & Dental,1211 Cortina Dr,Orland,CA,95963-1699,Glenn,Rural,,,,
,Ampla Health Oroville Medical & Dental,2800 Lincoln St,Oroville,CA,95966-5961,Butte,Rural,,,,
,Ampla Health Richland Medical,334 Samuel Dr,Yuba City,CA,95991-6325,Sutter,Non-Rural,,,,
,Ampla Health Yuba City Pediatrics,931 Market St,Yuba City,CA,95991-4210,Sutter,Non-Rural,,,,
,Torres Shelter,101 Silver Dollar Way,Chico,CA,95928-4402,Butte,Non-Rural,,,,
Primary Care,10699906A0,GOOSE LAKE MEDICAL SERVICES,Rural Health Clinic,California,"Modoc County, CA",0,14,Designated,Rural,11/06/2013,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,GOOSE LAKE MEDICAL SERVICES,535 S Main St,Alturas,CA,96101-4114,Modoc,Rural,,,,
Primary Care,10699906CL,"SAN JOSE FOOTHILL FAMILY COMMUNITY CLINIC, INC",Federally Qualified Health Center,California,"Santa Clara County, CA",0,16,Designated,Non-Rural,02/28/2006,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Andrew Hill Health Center,3200 Senter Rd,San Jose,CA,95111-1332,Santa Clara,Non-Rural,,,,
,FCHC Aborn Health Center,2060 Aborn Rd Ste 125,San Jose,CA,95121-1586,Santa Clara,Non-Rural,,,,
,FCHC Behavioral Health Center,2680 S White Rd Ste 260,San Jose,CA,95148-2080,Santa Clara,Non-Rural,,,,
,Foothill Family Clinic,1066 S White Rd,San Jose,CA,95127-3812,Santa Clara,Non-Rural,,,,
,Foothill Health Center Administrative Office,2680 S White Rd Ste 170,San Jose,CA,95148-2079,Santa Clara,Non-Rural,,,,
,Gilroy Dental Center,9460 N Name Uno Ste 215,Gilroy,CA,95020-3532,Santa Clara,Non-Rural,,,,
,Gilroy Health Center,9460 N Name Uno Ste 110,Gilroy,CA,95020-3536,Santa Clara,Non-Rural,,,,
,Glen View Elementary Health Center,480 W 8th St,Gilroy,CA,95020-6474,Santa Clara,Non-Rural,,,,
,Independence Health Center,1776 Educational Park Dr,San Jose,CA,95133-1703,Santa Clara,Non-Rural,,,,
,La Pala Dental Clinic,242 La Pala Dr,San Jose,CA,95127-2103,Santa Clara,Non-Rural,,,,
,Monterey Plaza Health Clinic,5504 Monterey Hwy,San Jose,CA,95138-1529,Santa Clara,Non-Rural,,,,
,Montpelier Health Center,2380 Montpelier Dr Ste 200,San Jose,CA,95116-1620,Santa Clara,Non-Rural,,,,
,Mount Pleasant School Based Clinic,1650 S White Rd,San Jose,CA,95127-4758,Santa Clara,Non-Rural,,,,
,Santee - Yerba Buena Community Health Center,1855 Lucretia Ave Bldg M,San Jose,CA,95122-3730,Santa Clara,Non-Rural,,,,
,Silver Creek Health Center,3434 Silver Creek Rd,San Jose,CA,95121-1845,Santa Clara,Non-Rural,,,,
,SJFFCC ADULT AND PEDIATRICS,2880 Story Rd Ste A,San Jose,CA,95127-3942,Santa Clara,Non-Rural,,,,
Primary Care,10699906ID,JOHN C FREMONT HEALTHCARE DISTRICT NORTHSIDE,Rural Health Clinic,California,"Mariposa County, CA",0,16,Designated,Rural,05/29/2014,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,JOHN C FREMONT HEALTHCARE DISTRICT NORTHSIDE,6386 Greeley Hill Rd,Coulterville,CA,95311-9572,Mariposa,Rural,,,,
Primary Care,1069822455,American Indian Health & Services,Federally Qualified Health Center,California,"Santa Barbara County, CA",0,16,Designated,Non-Rural,08/18/2019,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,AMERICAN INDIAN HEALTH & SERVICES,4141 State St,Santa Barbara,CA,93110-1814,Santa Barbara,Non-Rural,,,,
,American Indian Health and Services Carpinteria Dental,5412 Carpinteria Ave,Carpinteria,CA,93013-1423,Santa Barbara,Non-Rural,,,,
Primary Care,10699906N9,EAST VALLEY COMMUNITY HEALTH CENTER INC,Federally Qualified Health Center,California,"Los Angeles County, CA",0,13,Designated,Non-Rural,11/10/2003,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,East Valley CHC - Pomona/Garey,1555 S Garey Ave,Pomona,CA,91766-5222,Los Angeles,Non-Rural,,,,
,EAST VALLEY COMMUNITY HEALTH CENTER,420 S Glendora Ave,West Covina,CA,91790-3001,Los Angeles,Non-Rural,,,,
,East Valley Community Health Center Family Resource Center Dental & Vision,17800 Renault St,La Puente,CA,91744-5333,Los Angeles,Non-Rural,,,,
,EVCHC - Covina Health Center,276 W College St,Covina,CA,91723-1902,Los Angeles,Non-Rural,,,,
,EVCHC - Palomares SBC,2211 N Orange Grove Ave,Pomona,CA,91767-2319,Los Angeles,Non-Rural,,,,
,EVCHC - Villacorta School Based Clinic,17840 Villa Corta St,La Puente,CA,91744-5342,Los Angeles,Non-Rural,,,,
Primary Care,10699906FX,Greenville Rancheria,Federally Qualified Health Center,California,"Plumas County, CA",0,18,Designated,Rural,11/01/2013,08/18/2019
,Site Name,Site Address,Site City,Site State,Site ZIP Code,County,Rural Status,,,,
,Greenville Rancheria Administration,1405 Montgomery Rd,Red Bluff,CA,96080-4605,Tehama,Rural,,,,
,Greenville Rancheria Dental Clinic,343 Oak St,Red Bluff,CA,96080-3304,Tehama,Rural,,,,
,Greenville Rancheria Tribal Administration,1405 Montgomery Rd,Red Bluff,CA,96080-4605,Tehama,Rural,,,,
